# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.0955969095 0.095 0.133614209 2303.5625 5.164 10.977 10.388 10.092 12.839 11.004 10.171
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.0995225608 0.099 0.1376108397 2341.531475 5.155 10.843 10.254 9.958 12.705 10.87 10.036
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1055120975 0.105 0.1440962387 2398.832919 5.14 10.638 10.051 9.753 12.5 10.665 9.832
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1095236242 0.109 0.1483380771 2430.524482 5.131 10.518 9.931 9.632 12.38 10.545 9.711
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1160217747 0.116 0.155043172 2480.847108 5.118 10.333 9.747 9.447 12.195 10.36 9.526
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.125304848 0.125 0.1645707487 2549.177051 5.099 10.085 9.499 9.198 11.947 10.112 9.276
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1253425032 0.125 0.1646844694 2549.764088 5.099 10.084 9.498 9.197 11.946 10.111 9.276
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.145172894 0.145 0.1836338099 2661.337785 5.068 9.677 9.095 8.794 11.462 9.694 8.868
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1650032997 0.165 0.2015824155 2745.364414 5.043 9.371 8.791 8.496 11.026 9.37 8.563
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1878082454 0.187 0.2208272402 2820.330474 5.02 9.08 8.501 8.212 10.631 9.066 8.275
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.2046640813 0.204 0.2346673369 2871.44168 5.004 8.889 8.31 8.025 10.375 8.866 8.085
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.2189093828 0.218 0.2458400552 2904.022654 4.993 8.749 8.169 7.888 10.197 8.72 7.945
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.2542400956 0.254 0.2731194598 2977.83068 4.967 8.435 7.854 7.581 9.804 8.396 7.635
