# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.0955969095 0.095 0.133614209 2303.5625 5.164 17.868 13.631 10.977 10.388 10.092
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.0995225608 0.099 0.1376108397 2341.531475 5.155 17.73 13.496 10.843 10.254 9.958
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1055120975 0.105 0.1440962387 2398.832919 5.14 17.518 13.291 10.638 10.051 9.753
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1095236242 0.109 0.1483380771 2430.524482 5.131 17.393 13.171 10.518 9.931 9.632
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1160217747 0.116 0.155043172 2480.847108 5.118 17.202 12.986 10.333 9.747 9.447
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.125304848 0.125 0.1645707487 2549.177051 5.099 16.944 12.737 10.085 9.499 9.198
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1253425032 0.125 0.1646844694 2549.764088 5.099 16.943 12.736 10.084 9.498 9.197
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.145172894 0.145 0.1836338099 2661.337785 5.068 16.241 12.197 9.677 9.095 8.794
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1650032997 0.165 0.2015824155 2745.364414 5.043 15.47 11.677 9.371 8.791 8.496
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.1878082454 0.187 0.2208272402 2820.330474 5.02 14.809 11.217 9.08 8.501 8.212
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.2046640813 0.204 0.2346673369 2871.44168 5.004 14.377 10.922 8.889 8.31 8.025
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.2189093828 0.218 0.2458400552 2904.022654 4.993 14.097 10.721 8.749 8.169 7.888
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.2542400956 0.254 0.2731194598 2977.83068 4.967 13.493 10.285 8.435 7.854 7.581
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.3126661777 0.312 0.3185316893 3076.096815 4.924 12.692 9.699 7.996 7.41 7.149
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.3250591755 0.325 0.3302574664 3093.143011 4.909 12.533 9.578 7.898 7.311 7.052
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.3317702115 0.332 0.3361651163 3103.130215 4.903 12.456 9.517 7.849 7.261 7.003
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.3533920944 0.353 0.3534700691 3136.172917 4.886 12.217 9.335 7.704 7.113 6.859
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.4029681087 0.403 0.3949595731 3219.585776 4.847 11.664 8.918 7.375 6.775 6.531
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.4333232939 0.433 0.4229145675 3278.687312 4.819 11.307 8.654 7.169 6.561 6.322
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.4525440931 0.452 0.4406082705 3313.599378 4.803 11.098 8.498 7.047 6.433 6.197
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.502120018 0.502 0.4898381936 3418.219914 4.756 10.554 8.081 6.715 6.085 5.857
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.5202191472 0.52 0.508221045 3465.77209 4.739 10.336 7.919 6.588 5.952 5.727
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.5591481328 0.559 0.5477124902 3575.197187 4.705 9.866 7.579 6.328 5.677 5.46
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.5961793065 0.596 0.5824419468 3704.24753 4.68 9.37 7.248 6.086 5.42 5.215
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.601271987 0.601 0.5871548395 3721.34556 4.677 9.305 7.205 6.054 5.386 5.183
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.6066970229 0.606 0.5914971342 3746.277983 4.674 9.227 7.155 6.018 5.347 5.147
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.6489886642 0.649 0.6238104487 3938.220241 4.658 8.644 6.781 5.743 5.061 4.887
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.650848031 0.651 0.6248167231 3946.389982 4.657 8.62 6.766 5.732 5.049 4.876
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.653041482 0.653 0.626401292 3957.309339 4.657 8.589 6.747 5.717 5.034 4.863
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.7004240751 0.7 0.6566782692 4201.457744 4.646 7.965 6.353 5.42 4.752 4.613
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.75 0.75 0.6725934673 4536.281532 4.655 7.276 5.944 5.127 4.522 4.418
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.7636479735 0.764 0.6847824869 4589.86593 4.647 7.143 5.85 5.053 4.463 4.363
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.8000000119 0.8 0.7162302258 4734.782132 4.628 6.806 5.61 4.861 4.317 4.224
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.8500000238 0.85 0.758844245 4943.10687 4.605 6.37 5.293 4.609 4.124 4.041
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.8999999762 0.899 0.8030685991 5148.728601 4.58 5.974 4.994 4.37 3.938 3.862
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.9500000477 0.95 0.8522218108 5343.182401 4.552 5.615 4.713 4.14 3.752 3.684
thin3 2 thin_disk 9.18080146 0.25 0.025095 0.9660242796 0.966 0.8688656836 5402.564991 4.542 5.506 4.626 4.068 3.693 3.627
thin3 2 thin_disk 9.18080146 0.25 0.025095 1 1 0.9060510017 5527.134079 4.522 5.282 4.447 3.92 3.568 3.508
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.049999952 1.049 0.9655008153 5697.705528 4.487 4.972 4.197 3.707 3.387 3.334
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.07504499 1.074 0.9978210116 5778.298856 4.468 4.823 4.075 3.602 3.295 3.245
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.100000024 1.099 1.031460604 5855.985598 4.449 4.68 3.957 3.499 3.204 3.157
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.107834101 1.107 1.043164129 5880.306995 4.443 4.635 3.92 3.466 3.176 3.13
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.149999976 1.149 1.105484467 6002.055404 4.409 4.403 3.726 3.295 3.025 2.983
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.181585073 1.181 1.155187936 6088.355458 4.382 4.235 3.583 3.169 2.912 2.873
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.200000048 1.199 1.184275227 6139.033454 4.367 4.14 3.502 3.096 2.848 2.81
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.220715642 1.22 1.217734597 6191.558776 4.35 4.037 3.414 3.018 2.777 2.74
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.25 1.25 1.266930072 6261.811646 4.326 3.895 3.292 2.908 2.677 2.643
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.290904641 1.291 1.337989314 6354.77239 4.293 3.705 3.128 2.759 2.542 2.509
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.299999952 1.3 1.354105945 6375.29081 4.285 3.663 3.092 2.726 2.512 2.48
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.318440437 1.318 1.388201933 6413.572375 4.271 3.582 3.021 2.661 2.453 2.422
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.350000024 1.35 1.446613937 6477.389307 4.245 3.446 2.902 2.552 2.352 2.322
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.388897419 1.389 1.520731861 6550.885369 4.214 3.284 2.758 2.42 2.23 2.201
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.399999976 1.4 1.542242422 6569.011165 4.205 3.239 2.718 2.383 2.195 2.167
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.450000048 1.45 1.646465538 6649.668571 4.164 3.039 2.538 2.215 2.039 2.011
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.470432401 1.47 1.691424609 6678.824014 4.146 2.96 2.466 2.148 1.976 1.948
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.5 1.5 1.760567355 6714.288529 4.12 2.847 2.363 2.05 1.882 1.855
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.51696384 1.517 1.803651573 6729.766563 4.105 2.784 2.304 1.994 1.829 1.801
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.546536326 1.546 1.881709792 6749.941361 4.076 2.677 2.203 1.895 1.733 1.706
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.549999952 1.55 1.89170166 6751.495772 4.072 2.665 2.191 1.883 1.722 1.694
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.57197082 1.572 1.950979225 6763.943948 4.051 2.587 2.116 1.81 1.651 1.623
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.595700979 1.595 2.02373035 6768.617929 4.025 2.503 2.034 1.729 1.57 1.543
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.600000024 1.6 2.037758178 6768.617929 4.02 2.488 2.019 1.714 1.555 1.528
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.623641968 1.623 2.115692979 6770.176641 3.995 2.405 1.938 1.633 1.475 1.447
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.649999976 1.649 2.212343939 6759.273195 3.963 2.315 1.846 1.54 1.381 1.352
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.660747886 1.66 2.253993425 6754.605666 3.95 2.278 1.808 1.501 1.342 1.313
thin3 2 thin_disk 9.18080146 0.25 0.025095 1.674999952 1.674 2.309152657 6746.833614 3.932 2.229 1.758 1.45 1.29 1.261
