# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.0900000036 0.09 0.112163782 2546.243891 5.29 17.68 13.103 10.88 10.426 10.227
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.0905005261 0.091 0.1126815065 2555.053511 5.289 17.654 13.078 10.856 10.401 10.202
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.0962928683 0.096 0.1195233191 2658.27557 5.264 17.099 12.71 10.577 10.111 9.902
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.0983621925 0.098 0.1220260757 2695.255867 5.255 16.795 12.552 10.493 10.017 9.803
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 16.575 12.431 10.424 9.942 9.725
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.1155143008 0.115 0.1406865711 2888.683761 5.202 15.293 11.708 9.97 9.457 9.227
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.1199999973 0.12 0.1453291203 2933.593941 5.189 14.967 11.527 9.85 9.33 9.099
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.1400000006 0.14 0.1644571065 3067.608977 5.149 13.991 10.955 9.445 8.91 8.677
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.1599999964 0.16 0.1823276964 3161.549603 5.117 13.335 10.544 9.128 8.586 8.355
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.1999999881 0.2 0.215403445 3293.821045 5.07 12.45 9.946 8.643 8.091 7.864
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.25 0.25 0.2530187145 3404.081897 5.027 11.734 9.417 8.187 7.628 7.407
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.3202227354 0.32 0.3074345303 3509.134384 4.965 11.007 8.839 7.67 7.102 6.885
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.3385965526 0.339 0.3246778376 3532.645026 4.942 10.824 8.687 7.53 6.96 6.744
thin3 2 thin_disk 9.18080146 -0.5 0.0048313 0.3499999642 0.35 0.3343125228 3548.133892 4.932 10.72 8.603 7.455 6.883 6.668
