# downloaded from PARSEC/CMD via ezpadova
# component=thin7 family=thin_disk component_index=6 logAge=9.937016107464814 MH=0.0 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.01471 0 9.93702 0.0900000036 1.081689593 0.09 -3.421 3.3634 5.219 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7097 0.2756 0.002655 0.0007163 0.006496 -1 0.01476 13.324 11.175 10.571 10.31
0.01471 0 9.93702 0.1000000015 1.171106412 0.1 -3.238 3.3896 5.186 1 0 0.545 0 0 0 0 0 -1 -5.87e-17 0 0.7093 0.2759 0.002655 0.0007163 0.006496 -1 0.01476 12.864 10.717 10.114 9.849
0.01471 0 9.93702 0.1200000048 1.319315474 0.12 -2.971 3.4249 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7086 0.2767 0.002655 0.0007163 0.006496 -1 0.01476 12.198 10.07 9.469 9.198
0.01471 0 9.93702 0.1310929656 1.388321032 0.131 -2.866 3.4362 5.119 1 0 0.545 0 0 0 0 0 -1 -1.3e-16 0 0.7082 0.277 0.002655 0.0007163 0.006496 -1 0.01476 11.936 9.836 9.234 8.962
0.01471 0 9.93702 0.1400000006 1.438452672 0.14 -2.789 3.4447 5.103 1 0 0.545 0 0 0 0 0 -1 -1.54e-16 0 0.7079 0.2773 0.002655 0.0007163 0.006496 -1 0.01476 11.741 9.661 9.06 8.787
0.01471 0 9.93702 0.1599999964 1.537293155 0.16 -2.647 3.4583 5.074 1 0 0.545 0 0 0 0 0 -1 -2.06e-16 0 0.7073 0.2779 0.002655 0.0007163 0.006496 -1 0.01476 11.387 9.342 8.739 8.469
0.01471 0 9.93702 0.200000003 1.693879086 0.2 -2.428 3.4771 5.027 1 0 0.545 0 0 0 0 0 -1 -3.22e-16 0 0.7063 0.2789 0.002655 0.0007163 0.006496 -1 0.01476 10.84 8.841 8.238 7.975
0.01471 0 9.93702 0.25 1.8403258 0.25 -2.217 3.4933 4.978 1 0 0.545 0 0 0 0 0 -1 -3.43e-16 0 0.7055 0.2798 0.002655 0.0007163 0.006496 -1 0.01476 10.311 8.353 7.75 7.494
0.01471 0 9.93702 0.3000000119 1.952913977 0.3 -2.052 3.5038 4.934 1 0 0.545 0 0 0 0 0 -1 -6.08e-17 0 0.7052 0.28 0.002655 0.0007163 0.006496 -1 0.01476 9.901 7.967 7.361 7.113
0.01471 0 9.93702 0.3124624491 1.977218551 0.312 -2.013 3.5061 4.922 1 0 0.545 0 0 0 0 0 -1 -2.01e-16 0 0.7067 0.2785 0.002655 0.0007163 0.006496 -1 0.01476 9.803 7.875 7.268 7.021
0.01471 0 9.93702 0.3500000238 2.043417513 0.35 -1.903 3.5125 4.887 1 0 0.545 0 0 0 0 0 -1 -5.24e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.528 7.615 7.006 6.763
0.01471 0 9.93702 0.4000000358 2.118502481 0.4 -1.759 3.5235 4.845 1 0 0.545 0 0 0 0 0 -1 -1.31e-15 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.167 7.282 6.665 6.43
0.01471 0 9.93702 0.4500000179 2.182280936 0.45 -1.609 3.5359 4.795 1 0 0.545 0 0 0 0 0 -1 -1.85e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.791 6.937 6.312 6.083
0.01471 0 9.93702 0.5 2.237454153 0.5 -1.45 3.5514 4.744 1 0 0.545 0 0 0 0 0 -1 -2.68e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.394 6.58 5.944 5.722
0.01471 0 9.93702 0.5500000119 2.283658263 0.55 -1.274 3.5715 4.69 1 0 0.545 0 0 0 0 0 -1 -4.08e-15 0 0.7305 0.2556 0.002484 0.0006704 0.006082 -1 0.01383 7.954 6.195 5.545 5.336
0.01471 0 9.93702 0.6000000238 2.321121326 0.6 -1.101 3.5964 4.654 1 0 0.544 0 0 0 0 0 -1 -6.06e-15 0 0.7335 0.2528 0.002461 0.0006642 0.006026 -1 0.01371 7.521 5.829 5.158 4.98
0.01471 0 9.93702 0.6327094436 2.341979621 0.633 -0.983 3.6166 4.641 1 0 0.544 0 0 0 0 0 -1 -7.85e-15 0 0.7352 0.2511 0.002446 0.0006604 0.005992 -1 0.01363 7.229 5.582 4.908 4.759
0.01471 0 9.93702 0.6499999762 2.352035311 0.65 -0.924 3.6268 4.634 1 0 0.544 0 0 0 0 0 -1 -8.95e-15 0 0.7362 0.2502 0.002439 0.0006584 0.005975 -1 0.01359 7.079 5.457 4.789 4.654
0.01471 0 9.93702 0.7000000477 2.377926726 0.7 -0.752 3.6576 4.617 1 0 0.544 0 0 0 0 0 -1 -1.31e-14 0 0.7388 0.2477 0.002418 0.000653 0.005926 -1 0.01347 6.65 5.111 4.5 4.399
0.01471 0 9.93702 0.7048451304 2.380212119 0.705 -0.735 3.6605 4.616 1 0 0.543 0 0 0 0 0 -1 -1.35e-14 0 0.7391 0.2474 0.002413 0.0006523 0.005921 -1 0.01345 6.609 5.079 4.476 4.377
0.01471 0 9.93702 0.7311641574 2.39202053 0.731 -0.647 3.676 4.605 1 0 0.539 0 0 0 0 0 -1 -1.65e-14 0 0.7406 0.246 0.002383 0.0006486 0.005892 -1 0.01341 6.388 4.904 4.353 4.264
0.01471 0 9.93702 0.75 2.399888909 0.75 -0.585 3.6867 4.597 1 0 0.537 0 0 0 0 0 -1 -1.9e-14 0 0.7417 0.245 0.002363 0.000646 0.005871 -1 0.01335 6.232 4.782 4.265 4.181
0.01471 0 9.93702 0.7646431923 2.405698854 0.764 -0.538 3.6936 4.586 1 0 0.537 0 0 0 0 0 -1 -2.12e-14 0 0.7428 0.2438 0.002354 0.0006434 0.005849 -1 0.01331 6.114 4.688 4.192 4.111
0.01471 0 9.93702 0.7875112891 2.414277083 0.787 -0.465 3.7042 4.568 1 0 0.536 0 0 0 0 0 -1 -2.52e-14 0 0.7447 0.2421 0.002339 0.0006395 0.005814 -1 0.01319 5.932 4.542 4.078 4.003
0.01471 0 9.93702 0.8000000119 2.418724441 0.8 -0.425 3.7098 4.557 1 0 0.536 0 0 0 0 0 -1 -2.77e-14 0 0.7457 0.2412 0.002331 0.0006374 0.005795 -1 0.01314 5.833 4.463 4.016 3.943
0.01471 0 9.93702 0.8026083112 2.419633212 0.802 -0.417 3.7109 4.555 1 0 0.536 0 0 0 0 0 -1 -2.83e-14 0 0.7459 0.2409 0.002329 0.0006369 0.00579 -1 0.01313 5.812 4.446 4.003 3.93
0.01471 0 9.93702 0.8228846788 2.426472464 0.822 -0.352 3.7196 4.536 1 0 0.536 0 0 0 0 0 -1 -3.31e-14 0 0.7478 0.2391 0.002314 0.0006328 0.005754 -1 0.01307 5.651 4.317 3.897 3.828
0.01471 0 9.93702 0.8414710164 2.432409845 0.841 -0.293 3.7272 4.517 1 0 0.536 0 0 0 0 0 -1 -3.84e-14 0 0.7496 0.2374 0.002301 0.0006291 0.005721 -1 0.01302 5.502 4.197 3.798 3.732
0.01471 0 9.93702 0.8500000238 2.435034684 0.849 -0.266 3.7307 4.507 1 0 0.536 0 0 0 0 0 -1 -4.11e-14 0 0.7504 0.2367 0.002294 0.0006274 0.005706 -1 0.01298 5.434 4.141 3.752 3.687
0.01471 0 9.93702 0.8629117012 2.438894994 0.862 -0.224 3.7355 4.491 1 0 0.536 0 0 0 0 0 -1 -4.57e-14 0 0.7518 0.2353 0.002282 0.0006242 0.005677 -1 0.01291 5.33 4.057 3.68 3.618
0.01471 0 9.93702 0.8809283376 2.444064699 0.88 -0.165 3.742 4.468 1 0 0.536 0 0 0 0 0 -1 -5.32e-14 0 0.7539 0.2332 0.002266 0.0006198 0.005637 -1 0.01282 5.183 3.938 3.577 3.519
