# downloaded from PARSEC/CMD via ezpadova
# component=thin7 family=thin_disk component_index=6 logAge=9.937016107464814 MH=-0.5 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0048313 -0.5 9.93702 0.0900000036 1.081689593 0.09 -3.325 3.4058 5.293 1 0 0.545 0 0 0 0 0 -1 -4.48e-17 0 0.7364 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 13.082 10.887 10.433 10.234
0.0048313 -0.5 9.93702 0.0922942311 1.10331004 0.092 -3.275 3.413 5.282 1 0 0.545 0 0 0 0 0 -1 -5.02e-17 0 0.7362 0.2588 0.0008868 0.0002392 0.00217 -1 0.004931 12.958 10.762 10.308 10.107
0.0048313 -0.5 9.93702 0.1000000015 1.171106412 0.1 -3.116 3.4356 5.248 1 0 0.545 0 0 0 0 0 -1 -7.24e-17 0 0.7358 0.2592 0.0008868 0.0002392 0.00217 -1 0.004931 12.56 10.421 9.938 9.721
0.0048313 -0.5 9.93702 0.1199999973 1.319315425 0.12 -2.848 3.4679 5.189 1 0 0.545 0 0 0 0 0 -1 -1.31e-16 0 0.7348 0.2603 0.0008868 0.0002392 0.00217 -1 0.004931 11.89 9.845 9.325 9.094
0.0048313 -0.5 9.93702 0.1400000006 1.438452672 0.14 -2.663 3.4873 5.148 1 0 0.545 0 0 0 0 0 -1 -1.95e-16 0 0.7339 0.2612 0.0008868 0.0002392 0.00217 -1 0.004931 11.426 9.439 8.904 8.671
0.0048313 -0.5 9.93702 0.1599999964 1.537293155 0.16 -2.52 3.5005 5.116 1 0 0.545 0 0 0 0 0 -1 -2.63e-16 0 0.7331 0.262 0.0008868 0.0002392 0.00217 -1 0.004931 11.069 9.12 8.577 8.346
0.0048313 -0.5 9.93702 0.1999999881 1.693879036 0.2 -2.299 3.5184 5.063 1 0 0.545 0 0 0 0 0 -1 -4.15e-16 0 0.7319 0.2632 0.0008868 0.0002392 0.00217 -1 0.004931 10.517 8.62 8.068 7.842
0.0048313 -0.5 9.93702 0.2206202298 1.759486914 0.221 -2.207 3.5245 5.038 1 0 0.545 0 0 0 0 0 -1 -4.24e-16 0 0.7315 0.2636 0.0008868 0.0002392 0.00217 -1 0.004931 10.286 8.407 7.852 7.627
0.0048313 -0.5 9.93702 0.25 1.8403258 0.25 -2.089 3.5324 5.007 1 0 0.545 0 0 0 0 0 -1 -3.85e-16 0 0.731 0.2641 0.0008868 0.0002393 0.00217 -1 0.004931 9.993 8.135 7.576 7.354
0.0048313 -0.5 9.93702 0.3000000119 1.952913977 0.3 -1.926 3.542 4.961 1 0 0.545 0 0 0 0 0 -1 -7.36e-16 0 0.7308 0.2643 0.0008868 0.0002393 0.00217 -1 0.004931 9.585 7.753 7.187 6.969
0.0048313 -0.5 9.93702 0.3130899966 1.978408978 0.313 -1.886 3.5442 4.949 1 0 0.545 0 0 0 0 0 -1 -9.78e-16 0 0.7328 0.2623 0.0008868 0.0002393 0.00217 -1 0.004931 9.486 7.661 7.093 6.875
0.0048313 -0.5 9.93702 0.3499999642 2.043417416 0.35 -1.782 3.5501 4.917 1 0 0.545 0 0 0 0 0 -1 -1.22e-15 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 9.226 7.418 6.845 6.63
0.0048313 -0.5 9.93702 0.3999999762 2.118502399 0.4 -1.629 3.5616 4.867 1 0 0.545 0 0 0 0 0 -1 -1.72e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.843 7.069 6.487 6.275
0.0048313 -0.5 9.93702 0.4499999881 2.182280901 0.45 -1.462 3.5762 4.81 1 0 0.545 0 0 0 0 0 -1 -2.55e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.425 6.695 6.101 5.895
0.0048313 -0.5 9.93702 0.4999999404 2.237454072 0.5 -1.281 3.5961 4.755 1 0 0.545 0 0 0 0 0 -1 -3.9e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 7.973 6.299 5.687 5.498
