# downloaded from PARSEC/CMD via ezpadova
# component=thin7 family=thin_disk component_index=6 logAge=9.937016107464814 MH=0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.025095 0.25 9.93702 0.0955969095 1.133236387 0.095 -3.348 3.3623 5.168 1 0 0.545 0 0 0 0 0 -1 -3.61e-17 0 0.6792 0.2952 0.004602 0.001242 0.01126 -1 0.0256 13.141 16.226 12.85 11.656 11.004 10.584 10.439 11.015 10.182 11.407 10.91 10.557
0.025095 0.25 9.93702 0.1055120975 1.21556776 0.105 -3.208 3.3802 5.141 1 0 0.545 0 0 0 0 0 -1 -5.26e-17 0 0.6789 0.2955 0.004602 0.001242 0.01126 -1 0.0256 12.79 15.869 12.5 11.305 10.654 10.235 10.088 10.665 9.831 11.057 10.561 10.206
0.025095 0.25 9.93702 0.1105110496 1.253354834 0.11 -3.148 3.3874 5.129 1 0 0.545 0 0 0 0 0 -1 -6.1e-17 0 0.6787 0.2957 0.004602 0.001242 0.01126 -1 0.0256 12.64 15.717 12.35 11.155 10.504 10.086 9.938 10.515 9.681 10.907 10.411 10.056
0.025095 0.25 9.93702 0.1253425032 1.353540291 0.125 -2.985 3.4068 5.099 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.6783 0.2961 0.004602 0.001242 0.01126 -1 0.0256 12.231 15.301 11.942 10.745 10.096 9.68 9.529 10.107 9.272 10.499 10.003 9.647
0.025095 0.25 9.93702 0.145172894 1.465702437 0.145 -2.815 3.4255 5.068 1 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6778 0.2966 0.004602 0.001242 0.01126 -1 0.0256 11.807 14.652 11.454 10.317 9.682 9.267 9.11 9.689 8.865 10.077 9.589 9.228
0.025095 0.25 9.93702 0.1650032997 1.559528955 0.165 -2.68 3.439 5.043 1 0 0.545 0 0 0 0 0 -1 -1.85e-16 0 0.6773 0.2971 0.004602 0.001242 0.01126 -1 0.0256 11.471 13.983 11.017 9.977 9.363 8.949 8.788 9.365 8.559 9.744 9.269 8.903
0.025095 0.25 9.93702 0.1875936985 1.650008516 0.187 -2.552 3.4507 5.017 1 0 0.545 0 0 0 0 0 -1 -2.53e-16 0 0.6767 0.2977 0.004602 0.001242 0.01126 -1 0.0256 11.151 13.405 10.62 9.657 9.06 8.645 8.481 9.057 8.267 9.428 8.965 8.596
0.025095 0.25 9.93702 0.2046640813 1.709466363 0.204 -2.466 3.4586 5 1 0 0.545 0 0 0 0 0 -1 -3.01e-16 0 0.6764 0.298 0.004602 0.001242 0.01126 -1 0.0256 10.934 13.017 10.356 9.443 8.855 8.44 8.275 8.85 8.07 9.215 8.76 8.388
0.025095 0.25 9.93702 0.2187128365 1.753758809 0.218 -2.403 3.4634 4.986 1 0 0.545 0 0 0 0 0 -1 -3.42e-16 0 0.6762 0.2982 0.004602 0.001242 0.01126 -1 0.0256 10.778 12.768 10.174 9.288 8.707 8.291 8.125 8.7 7.926 9.061 8.61 8.238
0.025095 0.25 9.93702 0.2542400956 1.850971178 0.254 -2.261 3.4743 4.953 1 0 0.545 0 0 0 0 0 -1 -4.56e-16 0 0.6757 0.2987 0.004602 0.001242 0.01126 -1 0.0256 10.423 12.217 9.764 8.938 8.369 7.951 7.785 8.358 7.597 8.712 8.271 7.896
