# downloaded from PARSEC/CMD via ezpadova
# component=thin7 family=thin_disk component_index=6 logAge=9.937016107464814 MH=0.0 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.01471 0 9.93702 0.0900000036 1.081689593 0.09 -3.421 3.3634 5.219 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7097 0.2756 0.002655 0.0007163 0.006496 -1 0.01476 13.324 22.629 19.986 18.144 15.983 13.73 11.233 10.618 10.331
0.01471 0 9.93702 0.1000000015 1.171106412 0.1 -3.238 3.3896 5.186 1 0 0.545 0 0 0 0 0 -1 -5.87e-17 0 0.7093 0.2759 0.002655 0.0007163 0.006496 -1 0.01476 12.864 22.107 19.499 17.667 15.518 13.27 10.775 10.16 9.87
0.01471 0 9.93702 0.1200000048 1.319315474 0.12 -2.971 3.4249 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7086 0.2767 0.002655 0.0007163 0.006496 -1 0.01476 12.198 20.927 18.502 16.709 14.672 12.498 10.128 9.514 9.216
0.01471 0 9.93702 0.1310929656 1.388321032 0.131 -2.866 3.4362 5.119 1 0 0.545 0 0 0 0 0 -1 -1.3e-16 0 0.7082 0.277 0.002655 0.0007163 0.006496 -1 0.01476 11.936 20.033 17.804 16.061 14.161 12.085 9.894 9.278 8.979
0.01471 0 9.93702 0.1400000006 1.438452672 0.14 -2.789 3.4447 5.103 1 0 0.545 0 0 0 0 0 -1 -1.54e-16 0 0.7079 0.2773 0.002655 0.0007163 0.006496 -1 0.01476 11.741 19.418 17.31 15.604 13.797 11.79 9.718 9.101 8.803
0.01471 0 9.93702 0.1599999964 1.537293155 0.16 -2.647 3.4583 5.074 1 0 0.545 0 0 0 0 0 -1 -2.06e-16 0 0.7073 0.2779 0.002655 0.0007163 0.006496 -1 0.01476 11.387 18.41 16.49 14.83 13.171 11.287 9.398 8.779 8.484
0.01471 0 9.93702 0.200000003 1.693879086 0.2 -2.428 3.4771 5.027 1 0 0.545 0 0 0 0 0 -1 -3.22e-16 0 0.7063 0.2789 0.002655 0.0007163 0.006496 -1 0.01476 10.84 17.075 15.369 13.768 12.291 10.574 8.896 8.276 7.989
0.01471 0 9.93702 0.25 1.8403258 0.25 -2.217 3.4933 4.978 1 0 0.545 0 0 0 0 0 -1 -3.43e-16 0 0.7055 0.2798 0.002655 0.0007163 0.006496 -1 0.01476 10.311 15.965 14.406 12.84 11.493 9.93 8.408 7.785 7.509
0.01471 0 9.93702 0.3000000119 1.952913977 0.3 -2.052 3.5038 4.934 1 0 0.545 0 0 0 0 0 -1 -6.08e-17 0 0.7052 0.28 0.002655 0.0007163 0.006496 -1 0.01476 9.901 15.235 13.753 12.22 10.944 9.462 8.022 7.396 7.128
0.01471 0 9.93702 0.3124624491 1.977218551 0.312 -2.013 3.5061 4.922 1 0 0.545 0 0 0 0 0 -1 -2.01e-16 0 0.7067 0.2785 0.002655 0.0007163 0.006496 -1 0.01476 9.803 15.072 13.605 12.08 10.819 9.353 7.929 7.303 7.037
0.01471 0 9.93702 0.3500000238 2.043417513 0.35 -1.903 3.5125 4.887 1 0 0.545 0 0 0 0 0 -1 -5.24e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.528 14.625 13.197 11.692 10.468 9.05 7.67 7.04 6.779
0.01471 0 9.93702 0.4000000358 2.118502481 0.4 -1.759 3.5235 4.845 1 0 0.545 0 0 0 0 0 -1 -1.31e-15 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.167 14.01 12.628 11.15 9.984 8.644 7.335 6.699 6.448
0.01471 0 9.93702 0.4500000179 2.182280936 0.45 -1.609 3.5359 4.795 1 0 0.545 0 0 0 0 0 -1 -1.85e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.791 13.4 12.048 10.598 9.487 8.227 6.99 6.345 6.103
0.01471 0 9.93702 0.5 2.237454153 0.5 -1.45 3.5514 4.744 1 0 0.545 0 0 0 0 0 -1 -2.68e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.394 12.767 11.426 10.004 8.949 7.788 6.632 5.976 5.746
0.01471 0 9.93702 0.5500000119 2.283658263 0.55 -1.274 3.5715 4.69 1 0 0.545 0 0 0 0 0 -1 -4.08e-15 0 0.7305 0.2556 0.002484 0.0006704 0.006082 -1 0.01383 7.954 12.081 10.724 9.322 8.328 7.306 6.248 5.576 5.365
0.01471 0 9.93702 0.6000000238 2.321121326 0.6 -1.101 3.5964 4.654 1 0 0.544 0 0 0 0 0 -1 -6.06e-15 0 0.7335 0.2528 0.002461 0.0006642 0.006026 -1 0.01371 7.521 11.388 10 8.635 7.701 6.841 5.88 5.188 5.013
0.01471 0 9.93702 0.6327094436 2.341979621 0.633 -0.983 3.6166 4.641 1 0 0.544 0 0 0 0 0 -1 -7.85e-15 0 0.7352 0.2511 0.002446 0.0006604 0.005992 -1 0.01363 7.229 10.894 9.476 8.166 7.28 6.53 5.633 4.938 4.795
0.01471 0 9.93702 0.6499999762 2.352035311 0.65 -0.924 3.6268 4.634 1 0 0.544 0 0 0 0 0 -1 -8.95e-15 0 0.7362 0.2502 0.002439 0.0006584 0.005975 -1 0.01359 7.079 10.625 9.201 7.928 7.069 6.373 5.508 4.819 4.691
0.01471 0 9.93702 0.7000000477 2.377926726 0.7 -0.752 3.6576 4.617 1 0 0.544 0 0 0 0 0 -1 -1.31e-14 0 0.7388 0.2477 0.002418 0.000653 0.005926 -1 0.01347 6.65 9.621 8.358 7.229 6.473 5.926 5.162 4.529 4.436
0.01471 0 9.93702 0.7048451304 2.380212119 0.705 -0.735 3.6605 4.616 1 0 0.543 0 0 0 0 0 -1 -1.35e-14 0 0.7391 0.2474 0.002413 0.0006523 0.005921 -1 0.01345 6.609 9.511 8.277 7.163 6.419 5.882 5.129 4.506 4.415
0.01471 0 9.93702 0.7311641574 2.39202053 0.731 -0.647 3.676 4.605 1 0 0.539 0 0 0 0 0 -1 -1.65e-14 0 0.7406 0.246 0.002383 0.0006486 0.005892 -1 0.01341 6.388 8.929 7.861 6.824 6.143 5.652 4.955 4.382 4.3
0.01471 0 9.93702 0.75 2.399888909 0.75 -0.585 3.6867 4.597 1 0 0.537 0 0 0 0 0 -1 -1.9e-14 0 0.7417 0.245 0.002363 0.000646 0.005871 -1 0.01335 6.232 8.542 7.584 6.597 5.957 5.492 4.833 4.294 4.217
0.01471 0 9.93702 0.7646431923 2.405698854 0.764 -0.538 3.6936 4.586 1 0 0.537 0 0 0 0 0 -1 -2.12e-14 0 0.7428 0.2438 0.002354 0.0006434 0.005849 -1 0.01331 6.114 8.282 7.395 6.438 5.825 5.375 4.738 4.22 4.146
0.01471 0 9.93702 0.7875112891 2.414277083 0.787 -0.465 3.7042 4.568 1 0 0.536 0 0 0 0 0 -1 -2.52e-14 0 0.7447 0.2421 0.002339 0.0006395 0.005814 -1 0.01319 5.932 7.884 7.11 6.198 5.622 5.194 4.593 4.106 4.037
0.01471 0 9.93702 0.8000000119 2.418724441 0.8 -0.425 3.7098 4.557 1 0 0.536 0 0 0 0 0 -1 -2.77e-14 0 0.7457 0.2412 0.002331 0.0006374 0.005795 -1 0.01314 5.833 7.676 6.959 6.071 5.514 5.096 4.514 4.044 3.977
0.01471 0 9.93702 0.8026083112 2.419633212 0.802 -0.417 3.7109 4.555 1 0 0.536 0 0 0 0 0 -1 -2.83e-14 0 0.7459 0.2409 0.002329 0.0006369 0.00579 -1 0.01313 5.812 7.634 6.929 6.045 5.492 5.076 4.497 4.03 3.964
0.01471 0 9.93702 0.8228846788 2.426472464 0.822 -0.352 3.7196 4.536 1 0 0.536 0 0 0 0 0 -1 -3.31e-14 0 0.7478 0.2391 0.002314 0.0006328 0.005754 -1 0.01307 5.651 7.31 6.693 5.844 5.319 4.918 4.368 3.924 3.862
0.01471 0 9.93702 0.8414710164 2.432409845 0.841 -0.293 3.7272 4.517 1 0 0.536 0 0 0 0 0 -1 -3.84e-14 0 0.7496 0.2374 0.002301 0.0006291 0.005721 -1 0.01302 5.502 7.028 6.487 5.666 5.163 4.775 4.248 3.825 3.765
0.01471 0 9.93702 0.8500000238 2.435034684 0.849 -0.266 3.7307 4.507 1 0 0.536 0 0 0 0 0 -1 -4.11e-14 0 0.7504 0.2367 0.002294 0.0006274 0.005706 -1 0.01298 5.434 6.902 6.393 5.585 5.092 4.709 4.192 3.778 3.72
0.01471 0 9.93702 0.8629117012 2.438894994 0.862 -0.224 3.7355 4.491 1 0 0.536 0 0 0 0 0 -1 -4.57e-14 0 0.7518 0.2353 0.002282 0.0006242 0.005677 -1 0.01291 5.33 6.716 6.251 5.464 4.984 4.61 4.108 3.707 3.65
0.01471 0 9.93702 0.8809283376 2.444064699 0.88 -0.165 3.742 4.468 1 0 0.536 0 0 0 0 0 -1 -5.32e-14 0 0.7539 0.2332 0.002266 0.0006198 0.005637 -1 0.01282 5.183 6.458 6.056 5.295 4.834 4.471 3.989 3.603 3.55
0.01471 0 9.93702 0.8977667093 2.448681218 0.897 -0.11 3.7477 4.443 1 0 0.536 0 0 0 0 0 -1 -6.16e-14 0 0.7559 0.2314 0.00225 0.0006156 0.0056 -1 0.01271 5.044 6.217 5.876 5.14 4.696 4.342 3.876 3.504 3.454
0.01471 0 9.93702 0.8999999762 2.449278602 0.899 -0.102 3.7485 4.44 1 0 0.536 0 0 0 0 0 -1 -6.28e-14 0 0.7562 0.2311 0.002248 0.000615 0.005595 -1 0.01269 5.025 6.186 5.852 5.119 4.677 4.324 3.861 3.49 3.441
0.01471 0 9.93702 0.9148179293 2.453157492 0.914 -0.052 3.753 4.415 1 0 0.536 0 0 0 0 0 -1 -7.19e-14 0 0.7583 0.2291 0.002231 0.0006104 0.005554 -1 0.0126 4.901 5.988 5.698 4.983 4.554 4.208 3.757 3.397 3.349
0.01471 0 9.93702 0.925139606 2.455775122 0.924 -0.017 3.756 4.397 1 0 0.536 0 0 0 0 0 -1 -7.93e-14 0 0.7598 0.2276 0.002219 0.0006072 0.005525 -1 0.01254 4.813 5.854 5.59 4.887 4.466 4.125 3.682 3.328 3.282
0.01471 0 9.93702 0.9437228441 2.460322349 0.943 0.047 3.7609 4.36 1 0 0.535 0 0 0 0 0 -1 -9.48e-14 0 0.7625 0.225 0.002197 0.0006014 0.005473 -1 0.01245 4.651 5.618 5.397 4.715 4.307 3.973 3.543 3.2 3.156
0.01471 0 9.93702 0.9499999881 2.461812187 0.949 0.069 3.7623 4.347 1 0 0.535 0 0 0 0 0 -1 -1.01e-13 0 0.7634 0.2242 0.00219 0.0005995 0.005456 -1 0.01241 4.597 5.544 5.333 4.657 4.253 3.921 3.495 3.156 3.112
0.01471 0 9.93702 0.961078465 2.464387065 0.96 0.108 3.7645 4.322 1 0 0.535 0 0 0 0 0 -1 -1.13e-13 0 0.7655 0.2222 0.002174 0.0005952 0.005417 -1 0.01233 4.5 5.416 5.222 4.556 4.158 3.83 3.409 3.075 3.033
0.01471 0 9.93702 0.97655797 2.467872561 0.976 0.162 3.7669 4.285 1 0 0.535 0 0 0 0 0 -1 -1.32e-13 0 0.7678 0.22 0.002156 0.0005902 0.005373 -1 0.01221 4.364 5.246 5.07 4.415 4.024 3.699 3.285 2.956 2.915
0.01471 0 9.93702 0.9887558818 2.470530909 0.988 0.208 3.7685 4.25 1 0 0.535 0 0 0 0 0 -1 -1.53e-13 0 0.7681 0.2197 0.002154 0.0005897 0.005369 -1 0.01224 4.249 5.108 4.944 4.296 3.909 3.588 3.178 2.853 2.812
0.01471 0 9.93702 0.9905148745 2.470908048 0.99 0.215 3.7688 4.245 1 0 0.535 0 0 0 0 0 -1 -1.56e-13 0 0.7681 0.2197 0.002154 0.0005898 0.00537 -1 0.01224 4.232 5.088 4.925 4.279 3.893 3.572 3.162 2.838 2.797
0.01471 0 9.93702 1 2.472915448 0.999 0.253 3.7694 4.214 1 0 0.535 0 0 0 0 0 -1 -1.75e-13 0 0.7677 0.2201 0.002159 0.000591 0.00538 -1 0.01228 4.137 4.983 4.826 4.183 3.799 3.479 3.071 2.748 2.708
0.01471 0 9.93702 1.007278085 2.474426313 1.006 0.283 3.7695 4.188 1 0 0.535 0 0 0 0 0 -1 -1.91e-13 0 0.7673 0.2204 0.002163 0.0005923 0.005392 -1 0.01229 4.062 4.905 4.748 4.107 3.723 3.404 2.996 2.673 2.633
0.01471 0 9.93702 1.01750207 2.476506794 1.016 0.328 3.7688 4.145 1 0 0.535 0 0 0 0 0 -1 -2.17e-13 0 0.7657 0.2219 0.00218 0.0005971 0.005436 -1 0.01238 3.951 4.803 4.641 3.997 3.612 3.292 2.882 2.558 2.518
0.01471 0 9.93702 1.024226546 2.47784915 1.023 0.357 3.7677 4.113 1 0 0.535 0 0 0 0 0 -1 -2.38e-13 0 0.7641 0.2235 0.002197 0.0006016 0.005478 -1 0.01247 3.877 4.741 4.573 3.925 3.538 3.215 2.803 2.476 2.435
0.01471 0 9.93702 1.026345491 2.47826795 1.025 0.367 3.767 4.102 1 0 0.535 0 0 0 0 0 -1 -2.46e-13 0 0.7628 0.2247 0.002209 0.0006049 0.005508 -1 0.01257 3.852 4.725 4.552 3.902 3.513 3.19 2.775 2.447 2.406
0.01471 0 9.93702 1.034937143 2.47994586 1.034 0.406 3.7629 4.05 2 0 0.535 0 0 0 0 0 -1 -2.8e-13 0 0.7563 0.2309 0.002267 0.0006208 0.005652 -1 0.01287 3.756 4.678 4.479 3.813 3.415 3.085 2.66 2.322 2.279
0.01471 0 9.93702 1.042732716 2.481440816 1.041 0.436 3.7546 3.99 2 0 0.535 0 0 0 0 0 -1 -3.18e-13 0 0.7464 0.2403 0.002348 0.0006428 0.00585 -1 0.01329 3.68 4.712 4.456 3.755 3.338 2.995 2.546 2.19 2.143
0.01471 0 9.93702 1.047532439 2.482348541 1.046 0.446 3.745 3.943 2 0 0.536 0 0 0 0 0 -1 -3.41e-13 0 0.7384 0.2479 0.002411 0.0006597 0.006 -1 0.01367 3.655 4.823 4.492 3.754 3.314 2.956 2.479 2.099 2.049
0.01471 0 9.93702 1.049999952 2.482811486 1.048 0.445 3.7371 3.914 2 0 0.536 0 0 0 0 0 -1 -3.51e-13 0 0.7337 0.2524 0.002447 0.0006692 0.006086 -1 0.01388 3.656 4.939 4.545 3.778 3.319 2.949 2.449 2.049 1.996
0.01471 0 9.93702 1.051078916 2.483013131 1.049 0.444 3.7329 3.899 2 0 0.536 0 0 0 0 0 -1 -3.55e-13 0 0.7316 0.2545 0.002463 0.0006735 0.006124 -1 0.01396 3.661 5.005 4.579 3.795 3.327 2.949 2.437 2.026 1.971
0.01471 0 9.93702 1.052700758 2.48331534 1.051 0.44 3.725 3.872 2 0 0.536 0 0 0 0 0 -1 -3.62e-13 0 0.7283 0.2576 0.002487 0.0006798 0.006181 -1 0.01406 3.67 5.136 4.646 3.832 3.343 2.953 2.415 1.983 1.925
0.01471 0 9.93702 1.054241538 2.483601454 1.053 0.44 3.7168 3.84 2 0 0.537 0 0 0 0 0 -1 -3.74e-13 0 0.7254 0.2604 0.002508 0.0006853 0.00623 -1 0.01416 3.671 5.27 4.71 3.864 3.354 2.95 2.385 1.931 1.87
0.01471 0 9.93702 1.056093454 2.483944073 1.054 0.455 3.7078 3.789 2 0 0.537 0 0 0 0 0 -1 -4.08e-13 0 0.7222 0.2635 0.002528 0.000691 0.006279 -1 0.01432 3.631 5.383 4.743 3.863 3.329 2.908 2.313 1.833 1.768
0.01471 0 9.93702 1.057739496 2.484247447 1.056 0.488 3.7017 3.733 2 0 0.537 0 0 0 0 0 -1 -4.66e-13 0 0.7192 0.2664 0.002544 0.0006952 0.006316 -1 0.01436 3.55 5.404 4.712 3.808 3.258 2.826 2.211 1.713 1.645
0.01471 0 9.93702 1.058201909 2.484332476 1.056 0.498 3.7002 3.716 2 0 0.537 0 0 0 0 0 -1 -4.86e-13 0 0.7184 0.2673 0.002548 0.0006963 0.006326 -1 0.01438 3.524 5.404 4.699 3.789 3.235 2.8 2.179 1.677 1.609
0.01471 0 9.93702 1.058672309 2.484418887 1.057 0.513 3.699 3.697 2 0 0.537 0 0 0 0 0 -1 -5.13e-13 0 0.7175 0.2681 0.002551 0.0006973 0.006334 -1 0.01437 3.488 5.387 4.673 3.758 3.201 2.764 2.139 1.633 1.565
0.01471 0 9.93702 1.060027599 2.484667356 1.058 0.558 3.6962 3.641 3 0 0.536 0 0 0 0 0 -1 -6.05e-13 0 0.7147 0.2708 0.002557 0.0007004 0.006356 -1 0.01444 3.375 5.322 4.585 3.66 3.095 2.652 2.017 1.502 1.432
0.01471 0 9.93702 1.061107874 2.484864882 1.059 0.599 3.6943 3.593 3 0 0.533 0 0 0 0 0 -1 -7.01e-13 0 0.7121 0.2734 0.002548 0.0007079 0.006371 -1 0.01449 3.272 5.248 4.498 3.566 2.996 2.55 1.908 1.388 1.317
0.01471 0 9.93702 1.062363982 2.485093979 1.061 0.652 3.6925 3.534 3 0 0.523 0 0 0 0 0 -1 -8.44e-13 0 0.7086 0.2768 0.002506 0.0007441 0.006387 -1 0.01457 3.14 5.143 4.381 3.442 2.869 2.419 1.771 1.245 1.173
0.01471 0 9.93702 1.063292146 2.485262863 1.061 0.695 3.6913 3.486 3 0 0.509 0 0 0 0 0 -1 -9.83e-13 0 0.7059 0.2795 0.002443 0.0008126 0.006396 -1 0.01458 3.033 5.054 4.284 3.34 2.765 2.313 1.659 1.129 1.058
0.01471 0 9.93702 1.06433177 2.485451627 1.062 0.747 3.6899 3.429 3 0 0.491 0 0 0 0 0 -1 -1.18e-12 0 0.7028 0.2827 0.002357 0.0009164 0.006405 -1 0.01459 2.903 4.95 4.168 3.216 2.638 2.183 1.524 0.991 0.918
0.01471 0 9.93702 1.065124512 2.485595279 1.063 0.79 3.6887 3.381 3 0 0.478 0 0 0 0 0 -1 -1.38e-12 0 0.7005 0.2849 0.002297 0.0009915 0.006411 -1 0.0146 2.795 4.863 4.072 3.114 2.532 2.075 1.412 0.875 0.802
0.01471 0 9.93702 1.065864801 2.485729204 1.064 0.834 3.6875 3.333 3 0 0.468 0 0 0 0 0 -1 -1.61e-12 0 0.6985 0.2868 0.002252 0.00105 0.006415 -1 0.01462 2.685 4.776 3.974 3.01 2.426 1.966 1.298 0.758 0.685
0.01471 0 9.93702 1.066508174 2.485845423 1.064 0.875 3.6863 3.287 3 0 0.461 0 0 0 0 0 -1 -1.86e-12 0 0.697 0.2883 0.002221 0.00109 0.006418 -1 0.01464 2.581 4.695 3.883 2.913 2.325 1.862 1.191 0.647 0.574
0.01471 0 9.93702 1.067280769 2.485984772 1.065 0.929 3.6847 3.227 3 0 0.455 0 0 0 0 0 -1 -2.25e-12 0 0.6954 0.2899 0.002191 0.001129 0.006421 -1 0.01465 2.447 4.592 3.765 2.786 2.195 1.728 1.051 0.503 0.428
0.01471 0 9.93702 1.067818523 2.486081626 1.066 0.97 3.6834 3.181 3 0 0.451 0 0 0 0 0 -1 -2.61e-12 0 0.6944 0.2909 0.002173 0.001151 0.006423 -1 0.01467 2.345 4.516 3.677 2.691 2.096 1.627 0.944 0.393 0.317
0.01471 0 9.93702 1.068440795 2.486193564 1.066 1.022 3.6816 3.123 3 0 0.448 0 0 0 0 0 -1 -3.14e-12 0 0.6935 0.2918 0.002159 0.00117 0.006425 -1 0.01467 2.216 4.422 3.566 2.571 1.972 1.499 0.81 0.253 0.177
0.01471 0 9.93702 1.068904161 2.486276819 1.067 1.064 3.6801 3.075 3 0 0.446 0 0 0 0 0 -1 -3.65e-12 0 0.6931 0.2923 0.002151 0.00118 0.006426 -1 0.01466 2.111 4.348 3.477 2.474 1.871 1.394 0.699 0.138 0.061
0.01471 0 9.93702 1.069423914 2.486370107 1.067 1.115 3.6781 3.015 3 0 0.445 0 0 0 0 0 -1 -4.39e-12 0 0.6926 0.2927 0.002144 0.00119 0.006427 -1 0.01469 1.982 4.263 3.371 2.358 1.748 1.267 0.564 -0.003 -0.081
0.01471 0 9.93702 1.069902539 2.48645592 1.068 1.168 3.6759 2.954 3 0 0.444 0 0 0 0 0 -1 -5.31e-12 0 0.6924 0.2929 0.002141 0.001194 0.006428 -1 0.0147 1.851 4.177 3.263 2.239 1.623 1.138 0.427 -0.148 -0.227
0.01471 0 9.93702 1.070317388 2.486530228 1.068 1.218 3.6737 2.896 3 0 0.444 0 0 0 0 0 -1 -6.38e-12 0 0.6923 0.2929 0.002139 0.001196 0.006428 -1 0.01471 1.725 4.096 3.16 2.126 1.504 1.014 0.294 -0.287 -0.367
0.01471 0 9.93702 1.07069695 2.486598157 1.068 1.268 3.6714 2.836 3 0 0.444 0 0 0 0 0 -1 -7.67e-12 0 0.6923 0.293 0.002138 0.001196 0.006428 -1 0.01471 1.599 4.017 3.057 2.012 1.384 0.889 0.161 -0.427 -0.509
0.01471 0 9.93702 1.071048141 2.48666096 1.068 1.32 3.669 2.775 3 0 0.443 0 0 0 0 0 -1 -9.26e-12 0 0.6923 0.293 0.002138 0.001197 0.006428 -1 0.01471 1.47 3.939 2.954 1.898 1.263 0.763 0.025 -0.57 -0.653
0.01471 0 9.93702 1.071354032 2.486715623 1.069 1.369 3.6666 2.717 3 0 0.443 0 0 0 0 0 -1 -1.11e-11 0 0.6923 0.293 0.002138 0.001197 0.006428 -1 0.01471 1.348 3.868 2.859 1.791 1.149 0.643 -0.104 -0.706 -0.791
0.01471 0 9.93702 1.071647406 2.486768015 1.069 1.419 3.6641 2.656 3 0 0.443 0 0 0 0 0 -1 -1.33e-11 0 0.6923 0.293 0.002137 0.001198 0.006428 -1 0.01471 1.222 3.796 2.761 1.681 1.032 0.519 -0.237 -0.848 -0.934
0.01471 0 9.93702 1.0719136 2.486815525 1.069 1.468 3.6615 2.597 3 0 0.443 0 0 0 0 0 -1 -1.6e-11 0 0.6923 0.293 0.002137 0.001198 0.006428 -1 0.01471 1.1 3.729 2.667 1.575 0.918 0.401 -0.366 -0.984 -1.073
0.01471 0 9.93702 1.072175026 2.486862158 1.069 1.515 3.6591 2.54 3 0 0.443 0 0 0 0 0 -1 -1.9e-11 0 0.6923 0.293 0.002137 0.001198 0.006428 -1 0.01471 0.983 3.666 2.578 1.474 0.81 0.287 -0.49 -1.116 -1.206
0.01471 0 9.93702 1.072515249 2.486922807 1.069 1.559 3.6568 2.487 3 0 0.443 0 0 0 0 0 -1 -2.25e-11 0 0.6923 0.293 0.002137 0.001199 0.006428 -1 0.01471 0.873 3.612 2.496 1.38 0.709 0.18 -0.606 -1.239 -1.331
0.01471 0 9.93702 1.072723031 2.486959825 1.069 1.527 3.6589 2.528 3 0 0.443 0 0 0 0 0 -1 -2.02e-11 0 0.6923 0.293 0.002136 0.001199 0.006428 -1 0.01471 0.952 3.637 2.548 1.444 0.78 0.256 -0.521 -1.147 -1.237
0.01471 0 9.93702 1.07286191 2.486984558 1.069 1.487 3.6616 2.579 3 0 0.443 0 0 0 0 0 -1 -1.74e-11 0 0.6923 0.293 0.002136 0.001199 0.006429 -1 0.01471 1.053 3.68 2.619 1.527 0.871 0.354 -0.413 -1.031 -1.119
0.01471 0 9.93702 1.072873712 2.486986659 1.069 1.484 3.6618 2.583 3 0 0.443 0 0 0 0 0 -1 -1.71e-11 0 0.6923 0.293 0.002136 0.001199 0.006429 -1 0.01471 1.061 3.683 2.625 1.534 0.878 0.361 -0.405 -1.022 -1.11
0.01471 0 9.93702 1.073070049 2.487021612 1.069 1.529 3.6592 2.527 3 0 0.443 0 0 0 0 0 -1 -2e-11 0 0.6923 0.293 0.002136 0.0012 0.006429 -1 0.01471 0.946 3.624 2.539 1.436 0.773 0.25 -0.526 -1.151 -1.242
0.01471 0 9.93702 1.073271751 2.487057504 1.07 1.577 3.6565 2.468 3 0 0.443 0 0 0 0 0 -1 -2.38e-11 0 0.6923 0.293 0.002136 0.0012 0.006429 -1 0.01471 0.826 3.576 2.454 1.335 0.663 0.133 -0.654 -1.287 -1.379
0.01471 0 9.93702 1.073464394 2.48709177 1.07 1.626 3.6537 2.409 3 0 0.443 0 0 0 0 0 -1 -2.85e-11 0 0.6923 0.293 0.002136 0.0012 0.006429 -1 0.01471 0.706 3.538 2.372 1.235 0.552 0.015 -0.782 -1.424 -1.518
0.01471 0 9.93702 1.073637605 2.487122567 1.07 1.672 3.651 2.351 3 0 0.443 0 0 0 0 0 -1 -3.39e-11 0 0.6923 0.293 0.002135 0.0012 0.006429 -1 0.01471 0.59 3.503 2.294 1.138 0.446 -0.098 -0.906 -1.556 -1.651
0.01471 0 9.93702 1.073802113 2.487151807 1.07 1.72 3.6481 2.292 3 0 0.443 0 0 0 0 0 -1 -4.05e-11 0 0.6923 0.293 0.002135 0.001201 0.006429 -1 0.01471 0.471 3.471 2.217 1.041 0.338 -0.214 -1.034 -1.692 -1.789
0.01471 0 9.93702 1.073946714 2.487177499 1.07 1.765 3.6453 2.235 3 0 0.443 0 0 0 0 0 -1 -4.8e-11 0 0.6923 0.293 0.002135 0.001201 0.006429 -1 0.01471 0.357 3.444 2.144 0.95 0.236 -0.324 -1.155 -1.822 -1.922
0.01471 0 9.93702 1.074082732 2.48720166 1.069 1.812 3.6424 2.177 3 0 0.443 0 0 0 0 0 -1 -5.71e-11 0 0.6923 0.293 0.002135 0.001201 0.006429 -1 0.01471 0.241 3.418 2.071 0.857 0.131 -0.437 -1.28 -1.955 -2.057
0.01471 0 9.93702 1.074205279 2.487223421 1.069 1.857 3.6395 2.12 3 0 0.443 0 0 0 0 0 -1 -6.78e-11 0 0.6922 0.293 0.002135 0.001201 0.006429 -1 0.01471 0.127 3.394 2 0.766 0.03 -0.546 -1.402 -2.085 -2.189
0.01471 0 9.93702 1.074317455 2.487243336 1.069 1.902 3.6366 2.063 3 0 0.443 0 0 0 0 0 -1 -8.03e-11 0 0.6922 0.293 0.002135 0.001201 0.006429 -1 0.01471 0.014 3.374 1.933 0.68 -0.068 -0.654 -1.522 -2.215 -2.321
0.01471 0 9.93702 1.074422717 2.487262019 1.069 1.948 3.6336 2.005 3 0 0.443 0 0 0 0 0 -1 -9.54e-11 0 0.6922 0.293 0.002135 0.001201 0.006429 -1 0.01471 -0.1 3.356 1.866 0.592 -0.167 -0.764 -1.644 -2.346 -2.455
