# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.0955969095 0.095 0.1337065383 2304.092976 5.163 17.866 13.629 10.975 10.386 10.09
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1005515978 0.1 0.1386923941 2351.25645 5.152 17.692 13.46 10.807 10.218 9.921
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1055120975 0.105 0.1440962387 2398.832919 5.14 17.518 13.291 10.638 10.051 9.753
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1099064723 0.11 0.1487827716 2433.884697 5.13 17.381 13.159 10.506 9.919 9.621
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1164192334 0.116 0.1554005834 2483.704934 5.117 17.19 12.975 10.322 9.736 9.436
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1253425032 0.125 0.1646844694 2549.764088 5.099 16.943 12.736 10.084 9.498 9.197
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1274932176 0.127 0.1668985812 2562.123147 5.095 16.893 12.687 10.035 9.45 9.148
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.145172894 0.145 0.1836338099 2661.337785 5.068 16.241 12.198 9.677 9.095 8.794
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1650032997 0.165 0.2015824155 2745.364414 5.043 15.47 11.677 9.371 8.791 8.496
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.1837493181 0.183 0.2175467727 2807.372232 5.024 14.92 11.294 9.129 8.55 8.26
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.2046640813 0.204 0.2346673369 2871.44168 5.004 14.377 10.922 8.889 8.31 8.025
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.222686097 0.222 0.2490305598 2912.057862 4.99 14.027 10.671 8.713 8.133 7.853
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.2542400956 0.254 0.2731194598 2977.83068 4.967 13.493 10.285 8.435 7.854 7.581
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.3121540844 0.312 0.3180919254 3074.680546 4.924 12.699 9.705 8 7.415 7.153
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.3246370554 0.324 0.3300294114 3092.43087 4.909 12.538 9.582 7.901 7.314 7.055
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.3312987685 0.331 0.3359329818 3102.415775 4.903 12.461 9.522 7.852 7.265 7.007
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.3533920944 0.353 0.3534700691 3136.172917 4.886 12.217 9.335 7.704 7.113 6.859
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.4029681087 0.403 0.3949595731 3219.585776 4.847 11.664 8.918 7.376 6.775 6.531
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.4350979328 0.435 0.4245732663 3281.708485 4.818 11.287 8.639 7.158 6.549 6.31
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.4525440931 0.452 0.4404054096 3314.36245 4.803 11.098 8.498 7.047 6.433 6.197
thin3 2 thin_disk 9.176091259 0.25 0.025095 0.502120018 0.502 0.4898381936 3418.219914 4.756 10.554 8.081 6.715 6.085 5.857
