# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0900000036 0.09 0.1121121406 2546.830253 5.29 17.679 13.102 10.879 10.425 10.226
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0907371119 0.091 0.1129672729 2559.175091 5.288 17.641 13.065 10.843 10.388 10.189
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0965407789 0.097 0.1197712673 2663.176807 5.263 17.061 12.69 10.567 10.099 9.89
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.0986143053 0.099 0.1223355404 2699.603609 5.254 16.761 12.533 10.482 10.005 9.791
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 16.575 12.431 10.424 9.942 9.725
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1173528731 0.117 0.1426108751 2907.367959 5.196 15.158 11.633 9.92 9.404 9.174
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1199999973 0.12 0.1453291203 2933.593941 5.189 14.967 11.527 9.85 9.33 9.099
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1400000006 0.14 0.1644571065 3067.608977 5.149 13.991 10.955 9.445 8.91 8.677
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1406960636 0.141 0.165216206 3071.142726 5.147 13.965 10.94 9.433 8.898 8.665
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1599999964 0.16 0.1823276964 3161.549603 5.117 13.335 10.544 9.128 8.586 8.355
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.1999999881 0.2 0.215403445 3293.821045 5.07 12.45 9.947 8.643 8.091 7.864
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.25 0.25 0.2530187145 3404.081897 5.027 11.734 9.417 8.187 7.628 7.407
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3196819723 0.32 0.3067274505 3509.134384 4.966 11.013 8.843 7.674 7.107 6.89
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3382461369 0.338 0.3243042535 3532.645026 4.942 10.828 8.69 7.533 6.963 6.747
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3499999642 0.35 0.3339278527 3548.133892 4.932 10.721 8.603 7.455 6.883 6.668
thin3 2 thin_disk 9.176091259 -0.5 0.0048313 0.3954699337 0.395 0.3732954056 3633.289469 4.888 10.26 8.247 7.141 6.561 6.349
