# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin7 6 thin_disk 10 0 0.01471 0.0900000036 0.09 0.1216613538 2309.404459 5.219 18.143 13.729 11.174 10.57 10.309
thin7 6 thin_disk 10 0 0.01471 0.1000000015 0.1 0.1333376034 2452.449086 5.186 17.666 13.27 10.716 10.113 9.849
thin7 6 thin_disk 10 0 0.01471 0.1095180213 0.109 0.1433021297 2553.877136 5.163 17.321 12.937 10.384 9.782 9.515
thin7 6 thin_disk 10 0 0.01471 0.1200000048 0.12 0.1539404121 2660.112476 5.139 16.705 12.495 10.069 9.468 9.197
thin7 6 thin_disk 10 0 0.01471 0.1400000006 0.14 0.1734014181 2784.838408 5.103 15.6 11.788 9.66 9.059 8.786
thin7 6 thin_disk 10 0 0.01471 0.1482346505 0.148 0.1811142596 2822.279362 5.091 15.269 11.57 9.523 8.921 8.649
thin7 6 thin_disk 10 0 0.01471 0.1599999964 0.16 0.1918017851 2873.425887 5.074 14.826 11.285 9.34 8.738 8.468
thin7 6 thin_disk 10 0 0.01471 0.200000003 0.2 0.2264397386 2999.853181 5.026 13.761 10.569 8.837 8.234 7.971
thin7 6 thin_disk 10 0 0.01471 0.25 0.25 0.2684433469 3114.583654 4.975 12.831 9.923 8.346 7.742 7.487
thin7 6 thin_disk 10 0 0.01471 0.3000000119 0.3 0.3094230373 3190.068436 4.931 12.211 9.454 7.959 7.353 7.105
thin7 6 thin_disk 10 0 0.01471 0.3500000238 0.35 0.3524947433 3254.617835 4.885 11.686 9.044 7.61 7.001 6.758
thin7 6 thin_disk 10 0 0.01471 0.3675433397 0.368 0.3678346564 3284.732443 4.87 11.485 8.895 7.488 6.876 6.636
thin7 6 thin_disk 10 0 0.01471 0.4000000358 0.4 0.3953235119 3338.873767 4.843 11.144 8.638 7.276 6.66 6.424
thin7 6 thin_disk 10 0 0.01471 0.4500000179 0.45 0.444275787 3435.579479 4.793 10.59 8.221 6.931 6.306 6.077
thin7 6 thin_disk 10 0 0.01471 0.5 0.5 0.4968812912 3562.049907 4.742 9.991 7.779 6.572 5.936 5.714
thin7 6 thin_disk 10 0 0.01471 0.5500000119 0.55 0.5558436452 3733.361117 4.686 9.299 7.289 6.181 5.53 5.322
thin7 6 thin_disk 10 0 0.01471 0.6000000238 0.6 0.6048569077 3958.220648 4.65 8.605 6.819 5.809 5.137 4.961
thin7 6 thin_disk 10 0 0.01471 0.6499999762 0.65 0.6454351971 4250.108332 4.629 7.885 6.343 5.431 4.765 4.632
thin7 6 thin_disk 10 0 0.01471 0.6561416984 0.656 0.6499091402 4289.4341 4.626 7.794 6.285 5.386 4.722 4.596
thin7 6 thin_disk 10 0 0.01471 0.7000000477 0.7 0.6843096192 4567.725533 4.61 7.171 5.885 5.079 4.473 4.374
thin7 6 thin_disk 10 0 0.01471 0.7189142108 0.719 0.6997656899 4689.213428 4.602 6.919 5.714 4.948 4.379 4.288
thin7 6 thin_disk 10 0 0.01471 0.7406622171 0.741 0.7198676293 4827.252321 4.591 6.644 5.522 4.802 4.276 4.19
thin7 6 thin_disk 10 0 0.01471 0.75 0.75 0.7285387308 4887.648887 4.586 6.531 5.441 4.739 4.229 4.146
thin7 6 thin_disk 10 0 0.01471 0.7565164566 0.756 0.7357879055 4922.661804 4.58 6.459 5.387 4.695 4.195 4.114
thin7 6 thin_disk 10 0 0.01471 0.7757515907 0.775 0.7595434884 5026.897154 4.564 6.247 5.228 4.567 4.094 4.018
thin7 6 thin_disk 10 0 0.01471 0.793291688 0.793 0.7819025776 5122.712703 4.548 6.06 5.084 4.45 4.002 3.929
thin7 6 thin_disk 10 0 0.01471 0.8000000119 0.8 0.7918677296 5158.221651 4.541 5.99 5.03 4.405 3.966 3.894
thin7 6 thin_disk 10 0 0.01471 0.8096139431 0.809 0.8058470953 5208.348069 4.531 5.891 4.952 4.341 3.913 3.843
thin7 6 thin_disk 10 0 0.01471 0.8266493082 0.826 0.8320561689 5296.634439 4.512 5.718 4.812 4.224 3.816 3.75
thin7 6 thin_disk 10 0 0.01471 0.8419314027 0.841 0.8585244042 5372.791656 4.493 5.565 4.687 4.118 3.727 3.663
thin7 6 thin_disk 10 0 0.01471 0.8500000238 0.849 0.8726752214 5412.526055 4.482 5.485 4.622 4.063 3.681 3.618
thin7 6 thin_disk 10 0 0.01471 0.8648483753 0.864 0.9033429195 5481.50734 4.46 5.337 4.499 3.957 3.589 3.528
thin7 6 thin_disk 10 0 0.01471 0.8803583384 0.879 0.938755825 5550.089672 4.435 5.183 4.371 3.844 3.489 3.432
thin7 6 thin_disk 10 0 0.01471 0.8946489096 0.894 0.9742101383 5610.47976 4.409 5.041 4.25 3.737 3.393 3.338
thin7 6 thin_disk 10 0 0.01471 0.8999999762 0.899 0.9891283391 5632.484432 4.399 4.988 4.203 3.695 3.355 3.301
thin7 6 thin_disk 10 0 0.01471 0.9101797342 0.909 1.019653572 5670.221182 4.378 4.886 4.114 3.614 3.281 3.228
thin7 6 thin_disk 10 0 0.01471 0.9272468686 0.926 1.07659571 5725.323094 4.338 4.716 3.962 3.473 3.15 3.099
thin7 6 thin_disk 10 0 0.01471 0.9426711798 0.941 1.134364547 5763.681848 4.299 4.565 3.824 3.342 3.025 2.976
thin7 6 thin_disk 10 0 0.01471 0.9499999881 0.949 1.167757445 5779.629512 4.278 4.489 3.753 3.275 2.96 2.912
thin7 6 thin_disk 10 0 0.01471 0.9547021985 0.954 1.189741594 5788.952686 4.264 4.439 3.707 3.23 2.917 2.869
thin7 6 thin_disk 10 0 0.01471 0.9564048648 0.955 1.198264367 5791.619211 4.258 4.421 3.689 3.213 2.901 2.853
thin7 6 thin_disk 10 0 0.01471 0.9658484459 0.965 1.252139295 5800.961725 4.224 4.316 3.588 3.114 2.804 2.756
thin7 6 thin_disk 10 0 0.01471 0.973216176 0.972 1.300626639 5800.961725 4.195 4.234 3.506 3.032 2.721 2.674
thin7 6 thin_disk 10 0 0.01471 0.9815787673 0.981 1.36474856 5791.619211 4.157 4.138 3.408 2.932 2.62 2.572
thin7 6 thin_disk 10 0 0.01471 0.9871484041 0.986 1.414336159 5778.298856 4.128 4.073 3.34 2.861 2.547 2.498
thin7 6 thin_disk 10 0 0.01471 0.9889950156 0.988 1.43137242 5770.321353 4.118 4.052 3.317 2.836 2.52 2.471
thin7 6 thin_disk 10 0 0.01471 0.996527791 0.996 1.51933186 5721.369547 4.07 3.969 3.219 2.728 2.404 2.353
thin7 6 thin_disk 10 0 0.01471 1 0.999 1.572362381 5672.833016 4.041 3.939 3.175 2.673 2.34 2.287
thin7 6 thin_disk 10 0 0.01471 1.003607988 1.003 1.632122098 5619.530077 4.011 3.91 3.129 2.615 2.272 2.217
thin7 6 thin_disk 10 0 0.01471 1.00786221 1.007 1.728035439 5499.206144 3.964 3.905 3.089 2.548 2.181 2.123
thin7 6 thin_disk 10 0 0.01471 1.010743856 1.01 1.814481919 5366.60956 3.922 3.938 3.078 2.504 2.11 2.046
thin7 6 thin_disk 10 0 0.01471 1.01271975 1.011 1.899995817 5244.450613 3.883 3.975 3.072 2.466 2.045 1.977
thin7 6 thin_disk 10 0 0.01471 1.014574408 1.013 2.012114287 5128.61384 3.834 3.986 3.042 2.403 1.953 1.881
thin7 6 thin_disk 10 0 0.01471 1.01640141 1.015 2.163478805 5035.006088 3.771 3.945 2.963 2.298 1.824 1.748
thin7 6 thin_disk 10 0 0.01471 1.017394662 1.016 2.262833736 4994.591802 3.733 3.9 2.901 2.224 1.74 1.662
