# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.0900000036 0.09 0.1117255869 2543.899793 5.293 17.692 13.113 10.891 10.437 10.238
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.095227614 0.095 0.1181279439 2638.760655 5.269 17.267 12.798 10.625 10.163 9.958
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 16.575 12.431 10.424 9.942 9.725
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1140799969 0.114 0.1390441254 2874.087594 5.206 15.401 11.769 10.009 9.498 9.269
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1199999973 0.12 0.1454295448 2934.269504 5.189 14.964 11.525 9.849 9.33 9.099
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1400000006 0.14 0.1645707487 3068.315401 5.148 13.988 10.954 9.444 8.909 8.676
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1599999964 0.16 0.1824536874 3162.27766 5.117 13.332 10.542 9.128 8.585 8.354
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1999999881 0.2 0.2153042709 3294.579562 5.07 12.446 9.944 8.641 8.089 7.862
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.25 0.25 0.2537772254 3404.865806 5.025 11.727 9.411 8.182 7.623 7.402
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3000000119 0.3 0.2906381663 3482.571166 4.986 11.204 9 7.817 7.252 7.033
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3461715281 0.346 0.332317066 3542.419583 4.931 10.747 8.622 7.471 6.9 6.684
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3499999642 0.35 0.3361651163 3546.500292 4.927 10.712 8.593 7.444 6.872 6.656
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3614490628 0.361 0.3459016589 3569.439292 4.916 10.591 8.5 7.362 6.788 6.573
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3999999762 0.4 0.3786628025 3640.826638 4.881 10.21 8.207 7.106 6.525 6.312
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.4499999881 0.45 0.4284031395 3761.837228 4.824 9.655 7.784 6.737 6.145 5.938
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.4999999404 0.5 0.4806762284 3925.54536 4.77 9.057 7.338 6.354 5.746 5.554
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.5191153884 0.519 0.4997498182 4015.133594 4.753 8.8 7.153 6.198 5.58 5.402
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.5500000119 0.55 0.5296056929 4155.27719 4.727 8.416 6.874 5.958 5.325 5.172
