# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.0900000036 0.09 0.1164535266 2423.817965 5.257 17.927 13.422 11.035 10.495 10.263
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.096192047 0.096 0.1237521192 2528.13348 5.233 17.601 13.11 10.723 10.183 9.948
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1000000015 0.1 0.1281895565 2590.597845 5.219 17.411 12.927 10.541 10.001 9.764
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1021927074 0.102 0.1306329231 2613.966395 5.213 17.287 12.835 10.466 9.925 9.687
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1200000048 0.12 0.1492975376 2794.473529 5.166 15.802 11.953 9.959 9.402 9.15
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1400000006 0.14 0.1686369135 2921.460374 5.127 14.77 11.327 9.554 8.988 8.735
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1599999964 0.16 0.1868325945 3013.699874 5.097 14.048 10.873 9.235 8.665 8.414
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.200000003 0.2 0.2199645248 3143.402542 5.051 13.064 10.228 8.746 8.172 7.927
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.25 0.25 0.2585548239 3253.119373 5.008 12.269 9.663 8.285 7.706 7.469
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3365458846 0.337 0.3292703648 3382.984438 4.927 11.301 8.915 7.636 7.049 6.82
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3483773172 0.348 0.3402143633 3397.817118 4.913 11.183 8.819 7.549 6.961 6.732
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3500000536 0.35 0.3417060316 3400.165058 4.912 11.168 8.807 7.539 6.95 6.722
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3565190136 0.357 0.347258308 3411.929116 4.906 11.096 8.752 7.492 6.902 6.674
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.4000000358 0.4 0.3841073741 3488.188934 4.868 10.656 8.415 7.203 6.607 6.383
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.4464952052 0.446 0.4299843459 3590.04589 4.818 10.137 8.022 6.867 6.262 6.044
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.4500000179 0.45 0.4331642886 3597.493352 4.814 10.101 7.994 6.844 6.238 6.02
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.5 0.5 0.4849005144 3741.105883 4.763 9.495 7.555 6.478 5.859 5.65
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.5218458772 0.522 0.5078700996 3825.603887 4.741 9.203 7.349 6.309 5.683 5.482
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.5500000119 0.55 0.5366024421 3930.972449 4.716 8.859 7.101 6.102 5.464 5.278
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.6000000238 0.6 0.5803000993 4173.495985 4.686 8.226 6.659 5.735 5.079 4.933
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.6499999762 0.65 0.61496818 4465.807513 4.67 7.566 6.226 5.388 4.76 4.652
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.6763497591 0.676 0.6320517598 4625.940048 4.663 7.233 6.007 5.221 4.632 4.538
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.7000001073 0.7 0.6476683056 4768.699981 4.657 6.955 5.817 5.078 4.531 4.444
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.7351694107 0.735 0.6727483555 4970.499106 4.646 6.585 5.553 4.875 4.384 4.306
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.75 0.75 0.6832075309 5055.917748 4.641 6.44 5.447 4.794 4.325 4.25
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.7717982531 0.772 0.7023484767 5167.732203 4.63 6.243 5.298 4.675 4.233 4.163
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.7983130813 0.798 0.7246906279 5302.735926 4.617 6.016 5.124 4.536 4.125 4.06
