# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.0900000036 0.09 0.1117255869 2543.899793 5.293 10.891 10.437 10.238 12.479 10.984 10.309
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.095227614 0.095 0.1181279439 2638.760655 5.269 10.625 10.163 9.958 12.184 10.709 10.028
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 10.424 9.942 9.725 11.881 10.48 9.791
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1140799969 0.114 0.1390441254 2874.087594 5.206 10.009 9.498 9.269 11.31 10.023 9.329
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1199999973 0.12 0.1454295448 2934.269504 5.189 9.849 9.33 9.099 11.097 9.85 9.156
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1400000006 0.14 0.1645707487 3068.315401 5.148 9.444 8.909 8.676 10.584 9.418 8.728
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1599999964 0.16 0.1824536874 3162.27766 5.117 9.128 8.585 8.354 10.205 9.087 8.402
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.1999999881 0.2 0.2153042709 3294.579562 5.07 8.641 8.089 7.862 9.644 8.582 7.905
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.25 0.25 0.2537772254 3404.865806 5.025 8.182 7.623 7.402 9.135 8.111 7.44
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3000000119 0.3 0.2906381663 3482.571166 4.986 7.817 7.252 7.033 8.738 7.737 7.069
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3461715281 0.346 0.332317066 3542.419583 4.931 7.471 6.9 6.684 8.37 7.384 6.717
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3499999642 0.35 0.3361651163 3546.500292 4.927 7.444 6.872 6.656 8.341 7.356 6.689
thin4 3 thin_disk 9.397940009 -0.5 0.0048313 0.3614490628 0.361 0.3459016589 3569.439292 4.916 7.362 6.788 6.573 8.251 7.272 6.605
