# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.0900000036 0.09 0.1164535266 2423.817965 5.257 11.035 10.495 10.263 12.731 11.09 10.339
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.096192047 0.096 0.1237521192 2528.13348 5.233 10.723 10.183 9.948 12.419 10.777 10.024
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1000000015 0.1 0.1281895565 2590.597845 5.219 10.541 10.001 9.764 12.237 10.594 9.84
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1021927074 0.102 0.1306329231 2613.966395 5.213 10.466 9.925 9.687 12.152 10.517 9.762
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1200000048 0.12 0.1492975376 2794.473529 5.166 9.959 9.402 9.15 11.416 9.964 9.216
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1400000006 0.14 0.1686369135 2921.460374 5.127 9.554 8.988 8.735 10.87 9.532 8.794
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.1599999964 0.16 0.1868325945 3013.699874 5.097 9.235 8.665 8.414 10.464 9.197 8.468
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.200000003 0.2 0.2199645248 3143.402542 5.051 8.746 8.172 7.927 9.872 8.69 7.975
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.25 0.25 0.2585548239 3253.119373 5.008 8.285 7.706 7.469 9.341 8.216 7.512
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3365458846 0.337 0.3292703648 3382.984438 4.927 7.636 7.049 6.82 8.624 7.552 6.858
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3483773172 0.348 0.3402143633 3397.817118 4.913 7.549 6.961 6.732 8.531 7.463 6.77
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3500000536 0.35 0.3417060316 3400.165058 4.912 7.539 6.95 6.722 8.519 7.453 6.759
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.3565190136 0.357 0.347258308 3411.929116 4.906 7.492 6.902 6.674 8.467 7.404 6.711
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.4000000358 0.4 0.3841073741 3488.188934 4.868 7.203 6.607 6.383 8.145 7.107 6.417
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.4464952052 0.446 0.4299843459 3590.04589 4.818 6.867 6.262 6.044 7.769 6.76 6.073
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.4500000179 0.45 0.4331642886 3597.493352 4.814 6.844 6.238 6.02 7.743 6.735 6.049
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.5 0.5 0.4849005144 3741.105883 4.763 6.478 5.859 5.65 7.326 6.355 5.673
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.5218458772 0.522 0.5078700996 3825.603887 4.741 6.309 5.683 5.482 7.13 6.179 5.502
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.5500000119 0.55 0.5366024421 3930.972449 4.716 6.102 5.464 5.278 6.895 5.963 5.294
thin4 3 thin_disk 9.397940009 -0.25 0.0084736 0.6000000238 0.6 0.5803000993 4173.495985 4.686 5.735 5.079 4.933 6.477 5.585 4.944
