# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin1 0 thin_disk 8 -0.25 0.0084736 0.0900000036 0.09 0.2034944855 2684.108084 4.773 15.663 11.644 9.434 8.89 8.603
thin1 0 thin_disk 8 -0.25 0.0084736 0.0914770886 0.091 0.204669272 2693.394693 4.774 15.589 11.6 9.41 8.865 8.579
thin1 0 thin_disk 8 -0.25 0.0084736 0.0983567089 0.098 0.2109369416 2735.268726 4.779 15.262 11.395 9.292 8.744 8.46
thin1 0 thin_disk 8 -0.25 0.0084736 0.1000000015 0.1 0.212447999 2745.996631 4.781 15.184 11.347 9.265 8.717 8.434
thin1 0 thin_disk 8 -0.25 0.0084736 0.1016736403 0.102 0.213772898 2754.862961 4.783 15.117 11.305 9.241 8.691 8.409
thin1 0 thin_disk 8 -0.25 0.0084736 0.113121435 0.113 0.2233842991 2813.843894 4.79 14.673 11.027 9.074 8.52 8.241
thin1 0 thin_disk 8 -0.25 0.0084736 0.1200000048 0.12 0.2286928806 2849.049534 4.796 14.416 10.873 8.983 8.427 8.15
thin1 0 thin_disk 8 -0.25 0.0084736 0.1377898753 0.138 0.2424670032 2927.520871 4.805 13.856 10.531 8.767 8.206 7.936
thin1 0 thin_disk 8 -0.25 0.0084736 0.1400000006 0.14 0.2442601643 2936.973311 4.806 13.791 10.49 8.741 8.179 7.91
thin1 0 thin_disk 8 -0.25 0.0084736 0.1599999964 0.16 0.259389651 3006.768557 4.812 13.306 10.184 8.533 7.968 7.705
thin1 0 thin_disk 8 -0.25 0.0084736 0.1729011536 0.173 0.2685051654 3045.089067 4.815 13.045 10.018 8.417 7.85 7.59
thin1 0 thin_disk 8 -0.25 0.0084736 0.200000003 0.2 0.2876422285 3118.171516 4.819 12.562 9.707 8.193 7.622 7.369
thin1 0 thin_disk 8 -0.25 0.0084736 0.2239437699 0.224 0.3033560389 3170.297367 4.821 12.233 9.483 8.022 7.447 7.2
thin1 0 thin_disk 8 -0.25 0.0084736 0.25 0.25 0.3202230907 3221.810555 4.822 11.918 9.266 7.852 7.274 7.032
thin1 0 thin_disk 8 -0.25 0.0084736 0.298242569 0.298 0.3506328848 3306.739628 4.82 11.416 8.914 7.573 6.989 6.753
thin1 0 thin_disk 8 -0.25 0.0084736 0.3000000119 0.3 0.3517650155 3309.024632 4.82 11.399 8.902 7.564 6.979 6.744
thin1 0 thin_disk 8 -0.25 0.0084736 0.3500000536 0.35 0.3846384048 3390.783023 4.809 10.942 8.569 7.29 6.699 6.469
thin1 0 thin_disk 8 -0.25 0.0084736 0.3805633187 0.381 0.4076173346 3445.085463 4.795 10.655 8.356 7.113 6.517 6.291
thin1 0 thin_disk 8 -0.25 0.0084736 0.4000000358 0.4 0.4230119583 3478.564015 4.785 10.479 8.225 7.003 6.404 6.18
thin1 0 thin_disk 8 -0.25 0.0084736 0.4500000179 0.45 0.4644646276 3598.3218 4.754 9.95 7.844 6.692 6.082 5.864
thin1 0 thin_disk 8 -0.25 0.0084736 0.4668281674 0.467 0.4800126082 3661.845359 4.742 9.716 7.686 6.567 5.952 5.738
thin1 0 thin_disk 8 -0.25 0.0084736 0.5 0.5 0.5126874008 3779.20108 4.715 9.289 7.388 6.327 5.702 5.496
thin1 0 thin_disk 8 -0.25 0.0084736 0.5190650821 0.519 0.5286310212 3885.97498 4.704 8.986 7.189 6.174 5.539 5.345
thin1 0 thin_disk 8 -0.25 0.0084736 0.5500000119 0.55 0.5504940697 4047.622487 4.694 8.576 6.913 5.953 5.303 5.136
thin1 0 thin_disk 8 -0.25 0.0084736 0.5770426393 0.577 0.5585378962 4210.173564 4.702 8.24 6.701 5.789 5.136 4.994
thin1 0 thin_disk 8 -0.25 0.0084736 0.5996246934 0.599 0.5665687868 4282.525918 4.707 8.078 6.593 5.702 5.053 4.921
thin1 0 thin_disk 8 -0.25 0.0084736 0.6000000238 0.6 0.5663079323 4283.512119 4.707 8.076 6.592 5.701 5.052 4.921
thin1 0 thin_disk 8 -0.25 0.0084736 0.6059674025 0.606 0.5677441198 4300.312336 4.709 8.039 6.568 5.682 5.035 4.906
thin1 0 thin_disk 8 -0.25 0.0084736 0.6312268972 0.631 0.5811023675 4387.326951 4.707 7.832 6.429 5.568 4.93 4.812
thin1 0 thin_disk 8 -0.25 0.0084736 0.6438755393 0.644 0.5890506572 4441.196614 4.703 7.705 6.343 5.499 4.869 4.757
thin1 0 thin_disk 8 -0.25 0.0084736 0.6499999762 0.65 0.5929972029 4475.07172 4.702 7.631 6.294 5.46 4.836 4.728
thin1 0 thin_disk 8 -0.25 0.0084736 0.7000001073 0.7 0.6259687388 4762.116327 4.688 7.041 5.898 5.157 4.609 4.521
thin1 0 thin_disk 8 -0.25 0.0084736 0.75 0.75 0.6597093584 5033.846868 4.672 6.545 5.541 4.882 4.408 4.332
thin1 0 thin_disk 8 -0.25 0.0084736 0.7983130813 0.798 0.6981562735 5261.384003 4.65 6.146 5.237 4.64 4.219 4.152
thin1 0 thin_disk 8 -0.25 0.0084736 0.8185390234 0.818 0.715076729 5350.569382 4.639 5.993 5.117 4.542 4.141 4.078
thin1 0 thin_disk 8 -0.25 0.0084736 0.8466261625 0.846 0.7374840718 5478.983594 4.627 5.791 4.958 4.414 4.04 3.981
thin1 0 thin_disk 8 -0.25 0.0084736 0.8550736308 0.855 0.7458519763 5514.422024 4.622 5.73 4.91 4.374 4.007 3.949
thin1 0 thin_disk 8 -0.25 0.0084736 0.8949391842 0.894 0.7793860798 5684.601168 4.603 5.47 4.705 4.205 3.869 3.818
thin1 0 thin_disk 8 -0.25 0.0084736 0.9432522058 0.943 0.8267089605 5866.782664 4.575 5.179 4.468 4.005 3.698 3.653
