# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=-0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0084736 -0.25 9.17609 0.0900000036 1.081689593 0.09 -3.37 3.385 5.254 0 0 0.545 0 0 0 0 0 -1 -4.24e-17 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 13.194 16.051 12.719 11.671 11.051 10.665 10.564 11.077 10.327 11.443 10.972 10.671
0.0084736 -0.25 9.17609 0.0911814719 1.092911898 0.091 -3.346 3.3885 5.25 0 0 0.545 0 0 0 0 0 -1 -4.46e-17 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008516 13.136 15.992 12.661 11.613 10.993 10.607 10.506 11.02 10.268 11.386 10.915 10.613
0.0084736 -0.25 9.17609 0.0981802419 1.155723005 0.098 -3.21 3.4084 5.226 0 0 0.545 0 0 0 0 0 -1 -6.04e-17 0 0.7272 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 12.795 15.646 12.322 11.272 10.654 10.268 10.164 10.68 9.926 11.046 10.575 10.272
0.0084736 -0.25 9.17609 0.1000000015 1.171106412 0.1 -3.176 3.4134 5.219 0 0 0.545 0 0 0 0 0 -1 -6.52e-17 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 12.71 15.558 12.237 11.187 10.569 10.183 10.078 10.594 9.84 10.96 10.49 10.186
0.0084736 -0.25 9.17609 0.1023378372 1.190343591 0.102 -3.143 3.4175 5.213 0 0 0.545 0 0 0 0 0 -1 -7.01e-17 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 12.626 15.441 12.146 11.104 10.488 10.101 9.995 10.512 9.757 10.878 10.408 10.102
0.0084736 -0.25 9.17609 0.1200000048 1.319315474 0.12 -2.912 3.4462 5.166 1 0 0.545 0 0 0 0 0 -1 -1.16e-16 0 0.7271 0.2644 0.001532 0.0004131 0.003747 -1 0.008515 12.05 14.244 11.416 10.539 9.958 9.558 9.429 9.965 9.216 10.316 9.87 9.536
0.0084736 -0.25 9.17609 0.1246369928 1.349130397 0.125 -2.867 3.451 5.156 1 0 0.545 0 0 0 0 0 -1 -1.28e-16 0 0.727 0.2645 0.001532 0.0004131 0.003747 -1 0.008515 11.937 14.034 11.28 10.429 9.854 9.452 9.319 9.858 9.111 10.206 9.765 9.426
0.0084736 -0.25 9.17609 0.1400000006 1.438452672 0.14 -2.729 3.4655 5.127 0 0 0.545 0 0 0 0 0 -1 -1.71e-16 0 0.7269 0.2646 0.001532 0.0004131 0.003747 -1 0.008515 11.592 13.401 10.871 10.097 9.537 9.13 8.988 9.533 8.794 9.873 9.444 9.095
0.0084736 -0.25 9.17609 0.1599999964 1.537293155 0.16 -2.587 3.4791 5.097 0 0 0.545 0 0 0 0 0 -1 -2.3e-16 0 0.7268 0.2647 0.001532 0.0004131 0.003747 -1 0.008515 11.237 12.801 10.465 9.753 9.208 8.797 8.65 9.198 8.469 9.53 9.113 8.755
0.0084736 -0.25 9.17609 0.1608190686 1.540994709 0.161 -2.582 3.4795 5.096 0 0 0.545 0 0 0 0 0 -1 -2.33e-16 0 0.7268 0.2647 0.001532 0.0004131 0.003747 -1 0.008515 11.225 12.782 10.451 9.741 9.197 8.786 8.638 9.186 8.457 9.518 9.101 8.743
