# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=0.25 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.025095 0.25 9.17609 0.0955969095 1.133236387 0.095 -3.343 3.3625 5.163 0 0 0.545 0 0 0 0 0 -1 -4.87e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 13.128 10.975 10.386 10.09
0.025095 0.25 9.17609 0.1005515978 1.175697628 0.1 -3.276 3.3713 5.152 0 0 0.545 0 0 0 0 0 -1 -5.61e-17 0 0.6802 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.96 10.807 10.218 9.921
0.025095 0.25 9.17609 0.1055120975 1.21556776 0.105 -3.208 3.38 5.14 0 0 0.545 0 0 0 0 0 -1 -6.48e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.791 10.638 10.051 9.753
0.025095 0.25 9.17609 0.1099064723 1.248904093 0.11 -3.155 3.3863 5.13 0 0 0.545 0 0 0 0 0 -1 -7.24e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.659 10.506 9.919 9.621
0.025095 0.25 9.17609 0.1164192334 1.295247623 0.116 -3.082 3.3951 5.117 0 0 0.545 0 0 0 0 0 -1 -8.46e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.474 10.322 9.736 9.436
0.025095 0.25 9.17609 0.1253425032 1.353540291 0.125 -2.986 3.4065 5.099 0 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 12.235 10.084 9.498 9.197
0.025095 0.25 9.17609 0.1274932176 1.366786975 0.127 -2.966 3.4086 5.095 0 0 0.545 0 0 0 0 0 -1 -1.08e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 12.186 10.035 9.45 9.148
0.025095 0.25 9.17609 0.145172894 1.465702437 0.145 -2.817 3.4251 5.068 0 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6799 0.2945 0.004602 0.001242 0.01126 -1 0.0256 11.811 9.677 9.095 8.794
0.025095 0.25 9.17609 0.1650032997 1.559528955 0.165 -2.682 3.4386 5.043 0 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 11.476 9.371 8.791 8.496
0.025095 0.25 9.17609 0.1837493181 1.635642365 0.183 -2.577 3.4483 5.024 0 0 0.545 0 0 0 0 0 -1 -2.39e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 11.213 9.129 8.55 8.26
0.025095 0.25 9.17609 0.2046640813 1.709466363 0.204 -2.472 3.4581 5.004 0 0 0.545 0 0 0 0 0 -1 -2.95e-16 0 0.6797 0.2947 0.004602 0.001242 0.01126 -1 0.0256 10.951 8.889 8.31 8.025
0.025095 0.25 9.17609 0.222686097 1.765618753 0.222 -2.396 3.4642 4.99 0 0 0.545 0 0 0 0 0 -1 -3.43e-16 0 0.6797 0.2948 0.004602 0.001242 0.01126 -1 0.0256 10.76 8.713 8.133 7.853
0.025095 0.25 9.17609 0.2542400956 1.850971178 0.254 -2.277 3.4739 4.967 0 0 0.545 0 0 0 0 0 -1 -4.34e-16 0 0.6795 0.2949 0.004602 0.001242 0.01126 -1 0.0256 10.462 8.435 7.854 7.581
0.025095 0.25 9.17609 0.3121540844 1.976632459 0.312 -2.089 3.4878 4.924 1 0 0.545 0 0 0 0 0 -1 -6.33e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 9.993 8 7.415 7.153
0.025095 0.25 9.17609 0.3246370554 1.999774611 0.324 -2.047 3.4903 4.909 0 0 0.545 0 0 0 0 0 -1 -6.96e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.888 7.901 7.314 7.055
0.025095 0.25 9.17609 0.3312987685 2.011656547 0.331 -2.026 3.4917 4.903 0 0 0.545 0 0 0 0 0 -1 -7.27e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.836 7.852 7.265 7.007
0.025095 0.25 9.17609 0.3533920944 2.048942254 0.353 -1.963 3.4964 4.886 0 0 0.545 0 0 0 0 0 -1 -8.3e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 9.677 7.704 7.113 6.859
0.025095 0.25 9.17609 0.4029681087 2.122572238 0.403 -1.821 3.5078 4.847 0 0 0.545 0 0 0 0 0 -1 -1.13e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.322 7.376 6.775 6.531
0.025095 0.25 9.17609 0.4350979328 2.164274889 0.435 -1.725 3.5161 4.818 0 0 0.545 0 0 0 0 0 -1 -1.4e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.083 7.158 6.549 6.31
0.025095 0.25 9.17609 0.4525440931 2.185277485 0.452 -1.676 3.5204 4.803 0 0 0.545 0 0 0 0 0 -1 -1.56e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.961 7.047 6.433 6.197
0.025095 0.25 9.17609 0.502120018 2.239628983 0.502 -1.53 3.5338 4.756 0 0 0.545 0 0 0 0 0 -1 -2.19e-15 0 0.6804 0.294 0.004601 0.001241 0.01126 -1 0.02559 8.596 6.715 6.085 5.857
0.025095 0.25 9.17609 0.5212715864 2.25835732 0.521 -1.47 3.5401 4.738 0 0 0.545 0 0 0 0 0 -1 -2.52e-15 0 0.6814 0.2931 0.004588 0.001238 0.01123 -1 0.02551 8.446 6.581 5.944 5.719
0.025095 0.25 9.17609 0.5572474003 2.289568992 0.557 -1.361 3.5524 4.707 0 0 0.545 0 0 0 0 0 -1 -3.25e-15 0 0.6839 0.2908 0.004554 0.001229 0.01114 -1 0.02533 8.173 6.341 5.691 5.474
0.025095 0.25 9.17609 0.5945910215 2.317416883 0.594 -1.245 3.568 4.681 0 0 0.545 0 0 0 0 0 -1 -4.23e-15 0 0.6843 0.2904 0.004548 0.001227 0.01113 -1 0.0253 7.883 6.096 5.431 5.225
0.025095 0.25 9.17609 0.601271987 2.321981326 0.601 -1.225 3.5707 4.677 0 0 0.545 0 0 0 0 0 -1 -4.43e-15 0 0.6843 0.2904 0.004547 0.001227 0.01113 -1 0.0253 7.833 6.055 5.386 5.183
0.025095 0.25 9.17609 0.6084085107 2.326729887 0.608 -1.202 3.5745 4.674 0 0 0.545 0 0 0 0 0 -1 -4.66e-15 0 0.6844 0.2903 0.004546 0.001227 0.01112 -1 0.0253 7.775 6.007 5.335 5.136
0.025095 0.25 9.17609 0.650848031 2.352512732 0.651 -1.069 3.5962 4.657 0 0 0.545 0 0 0 0 0 -1 -6.24e-15 0 0.6849 0.2899 0.004541 0.001225 0.01111 -1 0.02524 7.442 5.732 5.049 4.876
0.025095 0.25 9.17609 0.6547678709 2.35470098 0.655 -1.057 3.5984 4.656 0 0 0.545 0 0 0 0 0 -1 -6.4e-15 0 0.6849 0.2899 0.00454 0.001225 0.01111 -1 0.02524 7.411 5.706 5.023 4.854
0.025095 0.25 9.17609 0.7004240751 2.378128189 0.7 -0.917 3.6234 4.646 1 0 0.545 0 0 0 0 0 -1 -8.64e-15 0 0.6853 0.2895 0.004534 0.001224 0.0111 -1 0.02523 7.063 5.42 4.752 4.614
0.025095 0.25 9.17609 0.75 2.399888909 0.75 -0.763 3.6567 4.655 1 0 0.538 0 0 0 0 0 -1 -1.18e-14 0 0.6857 0.2891 0.004471 0.001221 0.01109 -1 0.02521 6.678 5.128 4.522 4.419
0.025095 0.25 9.17609 0.7659899592 2.406220395 0.766 -0.721 3.6627 4.646 1 0 0.538 0 0 0 0 0 -1 -1.29e-14 0 0.6859 0.2889 0.004468 0.00122 0.01108 -1 0.0252 6.573 5.04 4.454 4.354
0.025095 0.25 9.17609 0.8000000119 2.418724441 0.8 -0.634 3.6752 4.628 1 0 0.538 0 0 0 0 0 -1 -1.58e-14 0 0.6863 0.2885 0.004462 0.001218 0.01107 -1 0.02518 6.356 4.862 4.317 4.224
0.025095 0.25 9.17609 0.8500000238 2.435034684 0.85 -0.51 3.694 4.605 1 0 0.537 0 0 0 0 0 -1 -2.1e-14 0 0.6871 0.2878 0.004453 0.001216 0.01105 -1 0.02512 6.044 4.61 4.125 4.041
0.025095 0.25 9.17609 0.8999999762 2.449278602 0.899 -0.389 3.7116 4.58 1 0 0.537 0 0 0 0 0 -1 -2.77e-14 0 0.688 0.287 0.004441 0.001213 0.01102 -1 0.02499 5.743 4.37 3.938 3.862
0.025095 0.25 9.17609 0.9500000477 2.461812201 0.95 -0.274 3.7278 4.552 1 0 0.537 0 0 0 0 0 -1 -3.63e-14 0 0.6891 0.2859 0.004427 0.001209 0.01098 -1 0.02497 5.454 4.141 3.753 3.685
0.025095 0.25 9.17609 0.9687030315 2.466119886 0.968 -0.231 3.7334 4.541 1 0 0.537 0 0 0 0 0 -1 -4.02e-14 0 0.6896 0.2855 0.00442 0.001207 0.01097 -1 0.02492 5.348 4.057 3.684 3.618
0.025095 0.25 9.17609 1 2.472915448 1 -0.162 3.7425 4.522 1 0 0.537 0 0 0 0 0 -1 -4.74e-14 0 0.6905 0.2846 0.004409 0.001204 0.01094 -1 0.02482 5.175 3.921 3.569 3.509
0.025095 0.25 9.17609 1.000056267 2.472927225 1 -0.162 3.7425 4.522 1 0 0.537 0 0 0 0 0 -1 -4.74e-14 0 0.6905 0.2846 0.004409 0.001204 0.01094 -1 0.02482 5.174 3.92 3.569 3.509
0.025095 0.25 9.17609 1.049999952 2.482811486 1.049 -0.054 3.7557 4.487 1 0 0.537 0 0 0 0 0 -1 -5.74e-14 0 0.6924 0.2828 0.004385 0.001198 0.01088 -1 0.02471 4.904 3.708 3.388 3.335
0.025095 0.25 9.17609 1.077709794 2.487843333 1.077 0.005 3.7624 4.466 1 0 0.537 0 0 0 0 0 -1 -6.35e-14 0 0.6939 0.2815 0.004366 0.001193 0.01084 -1 0.02462 4.757 3.592 3.287 3.237
