# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=0.25 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.025095 0.25 9.17609 0.0955969095 1.133236387 0.095 -3.343 3.3625 5.163 0 0 0.545 0 0 0 0 0 -1 -4.87e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 13.128 21.919 19.625 17.866 15.827 13.629 11.034 10.433 10.107
0.025095 0.25 9.17609 0.1005515978 1.175697628 0.1 -3.276 3.3713 5.152 0 0 0.545 0 0 0 0 0 -1 -5.61e-17 0 0.6802 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.96 21.73 19.448 17.692 15.657 13.46 10.865 10.265 9.938
0.025095 0.25 9.17609 0.1055120975 1.21556776 0.105 -3.208 3.38 5.14 0 0 0.545 0 0 0 0 0 -1 -6.48e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.791 21.538 19.269 17.518 15.486 13.291 10.697 10.097 9.769
0.025095 0.25 9.17609 0.1099064723 1.248904093 0.11 -3.155 3.3863 5.13 0 0 0.545 0 0 0 0 0 -1 -7.24e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.659 21.387 19.129 17.381 15.353 13.159 10.565 9.966 9.637
0.025095 0.25 9.17609 0.1164192334 1.295247623 0.116 -3.082 3.3951 5.117 0 0 0.545 0 0 0 0 0 -1 -8.46e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.474 21.177 18.934 17.19 15.166 12.975 10.381 9.782 9.452
0.025095 0.25 9.17609 0.1253425032 1.353540291 0.125 -2.986 3.4065 5.099 0 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 12.235 20.905 18.681 16.943 14.925 12.736 10.142 9.545 9.213
0.025095 0.25 9.17609 0.1274932176 1.366786975 0.127 -2.966 3.4086 5.095 0 0 0.545 0 0 0 0 0 -1 -1.08e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 12.186 20.849 18.629 16.893 14.875 12.687 10.093 9.496 9.163
0.025095 0.25 9.17609 0.145172894 1.465702437 0.145 -2.817 3.4251 5.068 0 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6799 0.2945 0.004602 0.001242 0.01126 -1 0.0256 11.811 20.009 17.94 16.241 14.319 12.198 9.735 9.14 8.808
0.025095 0.25 9.17609 0.1650032997 1.559528955 0.165 -2.682 3.4386 5.043 0 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 11.476 18.968 17.105 15.47 13.693 11.677 9.429 8.833 8.508
0.025095 0.25 9.17609 0.1837493181 1.635642365 0.183 -2.577 3.4483 5.024 0 0 0.545 0 0 0 0 0 -1 -2.39e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 11.213 18.25 16.512 14.92 13.237 11.294 9.187 8.591 8.272
0.025095 0.25 9.17609 0.2046640813 1.709466363 0.204 -2.472 3.4581 5.004 0 0 0.545 0 0 0 0 0 -1 -2.95e-16 0 0.6797 0.2947 0.004602 0.001242 0.01126 -1 0.0256 10.951 17.568 15.94 14.377 12.784 10.922 8.946 8.349 8.037
