# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=0.0 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.01471 0 9.17609 0.0900000036 1.081689593 0.09 -3.414 3.3639 5.214 0 0 0.545 0 0 0 0 0 -1 -4.03e-17 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 13.304 22.599 19.962 18.122 15.963 13.71 11.214 10.599 10.311
0.01471 0 9.17609 0.0974012539 1.149024054 0.097 -3.283 3.3829 5.193 0 0 0.545 0 0 0 0 0 -1 -5.35e-17 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 12.976 22.231 19.617 17.782 15.631 13.382 10.887 10.272 9.982
0.01471 0 9.17609 0.1000000015 1.171106412 0.1 -3.237 3.3894 5.185 0 0 0.545 0 0 0 0 0 -1 -5.91e-17 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 12.864 22.104 19.498 17.665 15.517 13.27 10.774 10.16 9.869
0.01471 0 9.17609 0.1135202646 1.275046337 0.113 -3.054 3.4137 5.154 0 0 0.545 0 0 0 0 0 -1 -8.74e-17 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 12.405 21.586 19.013 17.19 15.053 12.811 10.316 9.703 9.409
0.01471 0 9.17609 0.1190337986 1.312914074 0.119 -2.985 3.4228 5.142 0 0 0.545 0 0 0 0 0 -1 -1.01e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 12.232 21.082 18.618 16.818 14.753 12.561 10.158 9.543 9.247
0.01471 0 9.17609 0.1200000048 1.319315474 0.12 -2.973 3.4244 5.14 0 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 12.203 20.958 18.525 16.731 14.687 12.509 10.132 9.518 9.22
0.01471 0 9.17609 0.1400000006 1.438452672 0.14 -2.791 3.4443 5.104 0 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.7103 0.2749 0.002655 0.0007163 0.006496 -1 0.01476 11.746 19.443 17.329 15.621 13.81 11.8 9.723 9.106 8.807
0.01471 0 9.17609 0.1427583247 1.453142767 0.143 -2.77 3.4463 5.099 0 0 0.545 0 0 0 0 0 -1 -1.6e-16 0 0.7103 0.275 0.002655 0.0007163 0.006496 -1 0.01476 11.695 19.294 17.209 15.509 13.719 11.725 9.676 9.058 8.76
0.01471 0 9.17609 0.1599999964 1.537293155 0.16 -2.65 3.4578 5.075 0 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.7102 0.2751 0.002655 0.0007163 0.006496 -1 0.01476 11.394 18.438 16.513 14.851 13.187 11.299 9.403 8.784 8.489
0.01471 0 9.17609 0.200000003 1.693879086 0.2 -2.434 3.4765 5.031 1 0 0.545 0 0 0 0 0 -1 -3.16e-16 0 0.71 0.2753 0.002655 0.0007163 0.006496 -1 0.01476 10.855 17.114 15.401 13.798 12.315 10.593 8.91 8.289 8.002
0.01471 0 9.17609 0.25 1.8403258 0.25 -2.232 3.4929 4.991 1 0 0.545 0 0 0 0 0 -1 -4.71e-16 0 0.7098 0.2754 0.002655 0.0007163 0.006496 -1 0.01476 10.349 16.022 14.455 12.886 11.536 9.969 8.445 7.822 7.545
0.01471 0 9.17609 0.3268041015 2.003674314 0.327 -1.986 3.5085 4.925 0 0 0.545 0 0 0 0 0 -1 -7.83e-16 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.736 14.945 13.489 11.968 10.721 9.274 7.868 7.24 6.977
0.01471 0 9.17609 0.3353379965 2.018710767 0.335 -1.961 3.5101 4.917 0 0 0.545 0 0 0 0 0 -1 -8.25e-16 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 9.673 14.837 13.391 11.876 10.639 9.203 7.809 7.181 6.919
0.01471 0 9.17609 0.3500000238 2.043417513 0.35 -1.92 3.5129 4.906 0 0 0.545 0 0 0 0 0 -1 -8.99e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.571 14.665 13.233 11.725 10.504 9.089 7.713 7.083 6.823
0.01471 0 9.17609 0.4000000358 2.118502481 0.4 -1.775 3.5238 4.862 0 0 0.545 0 0 0 0 0 -1 -1.24e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 9.206 14.049 12.664 11.184 10.019 8.681 7.375 6.739 6.488
0.01471 0 9.17609 0.4500000179 2.182280936 0.45 -1.625 3.5359 4.812 0 0 0.545 0 0 0 0 0 -1 -1.74e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.833 13.443 12.089 10.637 9.526 8.268 7.032 6.387 6.146
0.01471 0 9.17609 0.5 2.237454153 0.5 -1.469 3.5507 4.761 0 0 0.545 0 0 0 0 0 -1 -2.51e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.444 12.826 11.484 10.059 9.002 7.838 6.68 6.025 5.795
0.01471 0 9.17609 0.5189497471 2.25617135 0.519 -1.406 3.5579 4.743 0 0 0.545 0 0 0 0 0 -1 -2.91e-15 0 0.7117 0.2736 0.002646 0.0007138 0.006474 -1 0.01472 8.286 12.575 11.23 9.814 8.78 7.664 6.542 5.882 5.657
0.01471 0 9.17609 0.5500000119 2.283658263 0.55 -1.308 3.5694 4.715 0 0 0.545 0 0 0 0 0 -1 -3.66e-15 0 0.7142 0.2712 0.002624 0.0007079 0.006421 -1 0.01461 8.039 12.189 10.835 9.429 8.429 7.394 6.327 5.659 5.445
0.01471 0 9.17609 0.6000000238 2.321121326 0.6 -1.145 3.5922 4.682 0 0 0.545 0 0 0 0 0 -1 -5.29e-15 0 0.7148 0.2706 0.002619 0.0007067 0.00641 -1 0.01457 7.633 11.537 10.158 8.784 7.84 6.956 5.982 5.296 5.113
0.01471 0 9.17609 0.6499999762 2.352035311 0.65 -0.983 3.6193 4.663 1 0 0.545 0 0 0 0 0 -1 -7.55e-15 0 0.7153 0.2701 0.002615 0.0007056 0.0064 -1 0.01458 7.228 10.857 9.443 8.141 7.261 6.526 5.638 4.947 4.807
0.01471 0 9.17609 0.7000000477 2.377926726 0.7 -0.828 3.6475 4.653 1 0 0.545 0 0 0 0 0 -1 -1.05e-14 0 0.7158 0.2697 0.002611 0.0007045 0.006391 -1 0.01454 6.839 10.037 8.688 7.506 6.711 6.121 5.322 4.663 4.561
0.01471 0 9.17609 0.728633523 2.39092769 0.729 -0.742 3.6639 4.65 1 0 0.541 0 0 0 0 0 -1 -1.26e-14 0 0.7162 0.2693 0.002588 0.0007032 0.006384 -1 0.01449 6.624 9.455 8.252 7.153 6.421 5.895 5.154 4.541 4.453
0.01471 0 9.17609 0.75 2.399888909 0.75 -0.68 3.6759 4.649 1 0 0.537 0 0 0 0 0 -1 -1.44e-14 0 0.7163 0.2692 0.002573 0.0007026 0.006382 -1 0.01452 6.469 9.021 7.947 6.908 6.224 5.733 5.036 4.463 4.381
0.01471 0 9.17609 0.8000000119 2.418724441 0.8 -0.546 3.6965 4.625 1 0 0.537 0 0 0 0 0 -1 -1.94e-14 0 0.7171 0.2684 0.002566 0.0007009 0.006368 -1 0.01449 6.136 8.25 7.389 6.444 5.839 5.395 4.769 4.26 4.188
0.01471 0 9.17609 0.8500000238 2.435034684 0.85 -0.419 3.7158 4.601 1 0 0.537 0 0 0 0 0 -1 -2.59e-14 0 0.718 0.2676 0.00256 0.0006991 0.006351 -1 0.01437 5.817 7.557 6.894 6.028 5.489 5.082 4.519 4.066 4.002
0.01471 0 9.17609 0.8784591556 2.4433706 0.878 -0.349 3.726 4.586 1 0 0.537 0 0 0 0 0 -1 -3.05e-14 0 0.7186 0.267 0.002554 0.0006977 0.006339 -1 0.01438 5.642 7.201 6.639 5.812 5.303 4.913 4.382 3.956 3.896
0.01471 0 9.17609 0.8999999762 2.449278602 0.899 -0.297 3.7334 4.575 1 0 0.537 0 0 0 0 0 -1 -3.44e-14 0 0.7191 0.2666 0.002551 0.0006967 0.006329 -1 0.01439 5.513 6.946 6.454 5.656 5.168 4.79 4.282 3.876 3.819
0.01471 0 9.17609 0.9499999881 2.461812187 0.949 -0.181 3.7492 4.545 1 0 0.537 0 0 0 0 0 -1 -4.54e-14 0 0.7205 0.2652 0.002539 0.0006936 0.006301 -1 0.01433 5.222 6.381 6.047 5.314 4.872 4.52 4.059 3.691 3.642
0.01471 0 9.17609 0.9600538015 2.464151778 0.96 -0.158 3.7521 4.538 1 0 0.537 0 0 0 0 0 -1 -4.79e-14 0 0.7209 0.2648 0.002536 0.0006928 0.006294 -1 0.0143 5.164 6.276 5.97 5.249 4.815 4.468 4.015 3.653 3.605
0.01471 0 9.17609 1 2.472915448 1 -0.068 3.7633 4.511 1 0 0.537 0 0 0 0 0 -1 -5.96e-14 0 0.7225 0.2633 0.002523 0.0006893 0.006263 -1 0.01422 4.94 5.882 5.675 5 4.595 4.265 3.842 3.505 3.462
0.01471 0 9.17609 1.039094329 2.480746293 1.039 0.018 3.7732 4.481 1 0 0.537 0 0 0 0 0 -1 -6.96e-14 0 0.7248 0.2611 0.002505 0.0006844 0.006219 -1 0.0141 4.725 5.532 5.399 4.767 4.387 4.073 3.676 3.36 3.322
0.01471 0 9.17609 1.049999952 2.482811486 1.049 0.041 3.7758 4.473 1 0 0.537 0 0 0 0 0 -1 -7.26e-14 0 0.7255 0.2604 0.002499 0.0006829 0.006206 -1 0.01407 4.666 5.438 5.323 4.703 4.331 4.02 3.631 3.321 3.284
0.01471 0 9.17609 1.06309104 2.4852263 1.062 0.07 3.7788 4.462 1 0 0.537 0 0 0 0 0 -1 -7.63e-14 0 0.7267 0.2593 0.00249 0.0006804 0.006183 -1 0.01401 4.596 5.329 5.235 4.628 4.263 3.957 3.576 3.272 3.237
0.01471 0 9.17609 1.100000024 2.491680148 1.099 0.148 3.7871 4.432 1 0 0.537 0 0 0 0 0 -1 -8.77e-14 0 0.7303 0.2558 0.002461 0.0006726 0.006113 -1 0.01385 4.401 5.044 4.994 4.423 4.076 3.784 3.422 3.135 3.103
0.01471 0 9.17609 1.122644663 2.495399095 1.122 0.195 3.7918 4.412 1 0 0.537 0 0 0 0 0 -1 -9.5e-14 0 0.7325 0.2537 0.002445 0.0006684 0.006076 -1 0.01378 4.283 4.88 4.851 4.3 3.965 3.68 3.329 3.051 3.021
0.01471 0 9.17609 1.149999976 2.499667814 1.149 0.251 3.7972 4.389 1 0 0.536 0 0 0 0 0 -1 -1.05e-13 0 0.7352 0.2511 0.002427 0.0006635 0.006033 -1 0.01371 4.144 4.691 4.683 4.155 3.832 3.556 3.218 2.951 2.924
0.01471 0 9.17609 1.19820118 2.506646874 1.197 0.347 3.8064 4.347 1 0 0.536 0 0 0 0 0 -1 -1.22e-13 0 0.7349 0.2513 0.002439 0.0006671 0.006067 -1 0.01379 3.903 4.376 4.396 3.907 3.604 3.342 3.026 2.777 2.753
0.01471 0 9.17609 1.200000048 2.50689488 1.199 0.35 3.8067 4.345 1 0 0.536 0 0 0 0 0 -1 -1.23e-13 0 0.7349 0.2513 0.00244 0.0006673 0.006068 -1 0.0138 3.894 4.364 4.385 3.898 3.596 3.334 3.019 2.771 2.746
0.01471 0 9.17609 1.25 2.513461095 1.25 0.445 3.8153 4.303 1 0 0.536 0 0 0 0 0 -1 -1.42e-13 0 0.7353 0.2509 0.002438 0.0006669 0.006066 -1 0.01381 3.658 4.073 4.108 3.655 3.371 3.124 2.828 2.597 2.575
0.01471 0 9.17609 1.271352291 2.516084864 1.271 0.483 3.8188 4.286 1 0 0.536 0 0 0 0 0 -1 -1.49e-13 0 0.7354 0.2508 0.002437 0.0006667 0.006064 -1 0.01381 3.561 3.959 3.996 3.556 3.279 3.037 2.75 2.526 2.505
0.01471 0 9.17609 1.299999952 2.519449859 1.3 0.534 3.8232 4.262 1 0 0.536 0 0 0 0 0 -1 -1.59e-13 0 0.7356 0.2506 0.002436 0.0006664 0.006061 -1 0.01378 3.435 3.812 3.85 3.425 3.157 2.923 2.646 2.431 2.41
0.01471 0 9.17609 1.349999905 2.524931347 1.35 0.619 3.8306 4.224 1 0 0.536 0 0 0 0 0 -1 -1.74e-13 0 0.7344 0.2517 0.002445 0.0006686 0.00608 -1 0.01383 3.222 3.568 3.605 3.207 2.953 2.732 2.471 2.272 2.253
0.01471 0 9.17609 1.376224518 2.527623917 1.376 0.662 3.8344 4.204 1 0 0.536 0 0 0 0 0 -1 -1.79e-13 0 0.7346 0.2516 0.002443 0.0006682 0.006077 -1 0.01382 3.115 3.449 3.482 3.097 2.85 2.636 2.384 2.192 2.174
0.01471 0 9.17609 1.399999976 2.52996503 1.4 0.7 3.8374 4.185 1 0 0.536 0 0 0 0 0 -1 -1.84e-13 0 0.7346 0.2516 0.002442 0.0006679 0.006074 -1 0.01382 3.019 3.344 3.374 2.998 2.758 2.549 2.305 2.119 2.101
0.01471 0 9.17609 1.439835906 2.53368901 1.44 0.763 3.8424 4.155 1 0 0.536 0 0 0 0 0 -1 -1.88e-13 0 0.735 0.2512 0.00244 0.0006664 0.006073 -1 0.01382 2.862 3.173 3.197 2.837 2.608 2.408 2.175 1.999 1.981
0.01471 0 9.17609 1.450000048 2.534601584 1.45 0.779 3.8436 4.147 1 0 0.536 0 0 0 0 0 -1 -1.89e-13 0 0.7351 0.2511 0.00244 0.000666 0.006073 -1 0.01382 2.823 3.13 3.153 2.797 2.57 2.372 2.141 1.968 1.95
0.01471 0 9.17609 1.458141446 2.535322004 1.458 0.791 3.8445 4.14 1 0 0.536 0 0 0 0 0 -1 -1.88e-13 0 0.7351 0.2511 0.002439 0.0006661 0.006071 -1 0.01383 2.792 3.097 3.118 2.765 2.54 2.344 2.115 1.944 1.926
0.01471 0 9.17609 1.487030387 2.537805302 1.487 0.835 3.8473 4.116 1 0 0.536 0 0 0 0 0 -1 -1.86e-13 0 0.7351 0.2511 0.002439 0.0006665 0.006067 -1 0.01381 2.682 2.981 2.997 2.653 2.434 2.243 2.02 1.855 1.838
0.01471 0 9.17609 1.5 2.53888446 1.5 0.855 3.8483 4.105 1 0 0.536 0 0 0 0 0 -1 -1.86e-13 0 0.735 0.2512 0.002438 0.0006667 0.006066 -1 0.01381 2.633 2.93 2.944 2.603 2.386 2.197 1.977 1.814 1.796
0.01471 0 9.17609 1.515297532 2.540130049 1.515 0.877 3.8494 4.091 1 0 0.536 0 0 0 0 0 -1 -1.81e-13 0 0.7351 0.2511 0.002438 0.0006663 0.006066 -1 0.0138 2.577 2.871 2.882 2.545 2.331 2.144 1.926 1.766 1.748
