# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=-0.25 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.0084736 -0.25 9.17609 0.0900000036 1.081689593 0.09 -3.37 3.385 5.254 0 0 0.545 0 0 0 0 0 -1 -4.24e-17 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 13.194 22.531 19.821 17.913 15.682 13.41 11.082 10.53 10.269
0.0084736 -0.25 9.17609 0.0911814719 1.092911898 0.091 -3.346 3.3885 5.25 0 0 0.545 0 0 0 0 0 -1 -4.46e-17 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008516 13.136 22.466 19.76 17.853 15.624 13.352 11.024 10.472 10.211
0.0084736 -0.25 9.17609 0.0981802419 1.155723005 0.098 -3.21 3.4084 5.226 0 0 0.545 0 0 0 0 0 -1 -6.04e-17 0 0.7272 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 12.795 22.08 19.4 17.499 15.279 13.012 10.685 10.133 9.868
0.0084736 -0.25 9.17609 0.1000000015 1.171106412 0.1 -3.176 3.4134 5.219 0 0 0.545 0 0 0 0 0 -1 -6.52e-17 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 12.71 21.983 19.309 17.41 15.193 12.927 10.6 10.047 9.782
0.0084736 -0.25 9.17609 0.1023378372 1.190343591 0.102 -3.143 3.4175 5.213 0 0 0.545 0 0 0 0 0 -1 -7.01e-17 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 12.626 21.815 19.171 17.278 15.081 12.828 10.52 9.967 9.7
0.0084736 -0.25 9.17609 0.1200000048 1.319315474 0.12 -2.912 3.4462 5.166 1 0 0.545 0 0 0 0 0 -1 -1.16e-16 0 0.7271 0.2644 0.001532 0.0004131 0.003747 -1 0.008515 12.05 19.778 17.58 15.804 13.963 11.955 10.017 9.445 9.165
0.0084736 -0.25 9.17609 0.1246369928 1.349130397 0.125 -2.867 3.451 5.156 1 0 0.545 0 0 0 0 0 -1 -1.28e-16 0 0.727 0.2645 0.001532 0.0004131 0.003747 -1 0.008515 11.937 19.438 17.305 15.548 13.763 11.797 9.917 9.342 9.061
0.0084736 -0.25 9.17609 0.1400000006 1.438452672 0.14 -2.729 3.4655 5.127 0 0 0.545 0 0 0 0 0 -1 -1.71e-16 0 0.7269 0.2646 0.001532 0.0004131 0.003747 -1 0.008515 11.592 18.424 16.483 14.772 13.153 11.328 9.611 9.029 8.749
0.0084736 -0.25 9.17609 0.1599999964 1.537293155 0.16 -2.587 3.4791 5.097 0 0 0.545 0 0 0 0 0 -1 -2.3e-16 0 0.7268 0.2647 0.001532 0.0004131 0.003747 -1 0.008515 11.237 17.505 15.718 14.051 12.569 10.875 9.291 8.703 8.427
0.0084736 -0.25 9.17609 0.1608190686 1.540994709 0.161 -2.582 3.4795 5.096 0 0 0.545 0 0 0 0 0 -1 -2.33e-16 0 0.7268 0.2647 0.001532 0.0004131 0.003747 -1 0.008515 11.225 17.475 15.693 14.028 12.55 10.859 9.28 8.692 8.416
0.0084736 -0.25 9.17609 0.200000003 1.693879086 0.2 -2.371 3.4973 5.052 1 0 0.545 0 0 0 0 0 -1 -3.56e-16 0 0.7266 0.2649 0.001532 0.0004131 0.003747 -1 0.008516 10.699 16.294 14.686 13.067 11.741 10.23 8.803 8.209 7.941
0.0084736 -0.25 9.17609 0.25 1.8403258 0.25 -2.173 3.5122 5.01 0 0 0.545 0 0 0 0 0 -1 -5.29e-16 0 0.7264 0.2651 0.001532 0.0004131 0.003747 -1 0.008515 10.202 15.345 13.85 12.275 11.048 9.669 8.345 7.746 7.487
0.0084736 -0.25 9.17609 0.3115883172 1.975555176 0.312 -1.978 3.525 4.961 1 0 0.545 0 0 0 0 0 -1 -7.84e-16 0 0.7267 0.2648 0.001532 0.0004131 0.003747 -1 0.008515 9.714 14.533 13.11 11.574 10.415 9.138 7.89 7.285 7.035
