# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.025095 0.25 9.17609 0.0955969095 1.133236387 0.095 -3.343 3.3625 5.163 0 0 0.545 0 0 0 0 0 -1 -4.87e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 13.128 16.212 12.837 11.643 10.991 10.572 10.426 11.002 10.169 11.394 10.898 10.544
0.025095 0.25 9.17609 0.1005515978 1.175697628 0.1 -3.276 3.3713 5.152 0 0 0.545 0 0 0 0 0 -1 -5.61e-17 0 0.6802 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.96 16.041 12.669 11.474 10.823 10.404 10.257 10.834 10 11.226 10.729 10.375
0.025095 0.25 9.17609 0.1055120975 1.21556776 0.105 -3.208 3.38 5.14 0 0 0.545 0 0 0 0 0 -1 -6.48e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.791 15.87 12.5 11.306 10.655 10.236 10.088 10.665 9.831 11.057 10.561 10.207
0.025095 0.25 9.17609 0.1099064723 1.248904093 0.11 -3.155 3.3863 5.13 0 0 0.545 0 0 0 0 0 -1 -7.24e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.659 15.735 12.369 11.173 10.523 10.105 9.956 10.533 9.699 10.926 10.429 10.075
0.025095 0.25 9.17609 0.1164192334 1.295247623 0.116 -3.082 3.3951 5.117 0 0 0.545 0 0 0 0 0 -1 -8.46e-17 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 12.474 15.548 12.184 10.988 10.339 9.921 9.772 10.349 9.515 10.741 10.245 9.89
0.025095 0.25 9.17609 0.1253425032 1.353540291 0.125 -2.986 3.4065 5.099 0 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 12.235 15.305 11.946 10.749 10.1 9.684 9.532 10.111 9.275 10.503 10.007 9.651
0.025095 0.25 9.17609 0.1274932176 1.366786975 0.127 -2.966 3.4086 5.095 0 0 0.545 0 0 0 0 0 -1 -1.08e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 12.186 15.256 11.897 10.7 10.051 9.635 9.483 10.062 9.226 10.454 9.958 9.602
0.025095 0.25 9.17609 0.145172894 1.465702437 0.145 -2.817 3.4251 5.068 0 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6799 0.2945 0.004602 0.001242 0.01126 -1 0.0256 11.811 14.67 11.462 10.322 9.686 9.271 9.115 9.694 8.868 10.082 9.593 9.233
0.025095 0.25 9.17609 0.1650032997 1.559528955 0.165 -2.682 3.4386 5.043 0 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 11.476 14 11.026 9.983 9.368 8.954 8.793 9.37 8.563 9.749 9.274 8.909
0.025095 0.25 9.17609 0.1837493181 1.635642365 0.183 -2.577 3.4483 5.024 0 0 0.545 0 0 0 0 0 -1 -2.39e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 11.213 13.52 10.698 9.72 9.119 8.704 8.541 9.117 8.324 9.49 9.024 8.656
0.025095 0.25 9.17609 0.2046640813 1.709466363 0.204 -2.472 3.4581 5.004 0 0 0.545 0 0 0 0 0 -1 -2.95e-16 0 0.6797 0.2947 0.004602 0.001242 0.01126 -1 0.0256 10.951 13.045 10.375 9.459 8.871 8.456 8.29 8.866 8.085 9.231 8.775 8.404
0.025095 0.25 9.17609 0.222686097 1.765618753 0.222 -2.396 3.4642 4.99 0 0 0.545 0 0 0 0 0 -1 -3.43e-16 0 0.6797 0.2948 0.004602 0.001242 0.01126 -1 0.0256 10.76 12.736 10.152 9.271 8.69 8.274 8.109 8.683 7.91 9.044 8.594 8.221
0.025095 0.25 9.17609 0.2542400956 1.850971178 0.254 -2.277 3.4739 4.967 0 0 0.545 0 0 0 0 0 -1 -4.34e-16 0 0.6795 0.2949 0.004602 0.001242 0.01126 -1 0.0256 10.462 12.263 9.804 8.976 8.407 7.989 7.823 8.396 7.635 8.75 8.309 7.934
0.025095 0.25 9.17609 0.3121540844 1.976632459 0.312 -2.089 3.4878 4.924 1 0 0.545 0 0 0 0 0 -1 -6.33e-16 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 9.993 11.551 9.276 8.518 7.963 7.542 7.374 7.947 7.202 8.291 7.863 7.483
0.025095 0.25 9.17609 0.3246370554 1.999774611 0.324 -2.047 3.4903 4.909 0 0 0.545 0 0 0 0 0 -1 -6.96e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.888 11.404 9.162 8.415 7.863 7.44 7.272 7.845 7.103 8.188 7.762 7.381
0.025095 0.25 9.17609 0.3312987685 2.011656547 0.331 -2.026 3.4917 4.903 0 0 0.545 0 0 0 0 0 -1 -7.27e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.836 11.334 9.105 8.365 7.813 7.39 7.222 7.795 7.054 8.137 7.712 7.33
0.025095 0.25 9.17609 0.3533920944 2.048942254 0.353 -1.963 3.4964 4.886 0 0 0.545 0 0 0 0 0 -1 -8.3e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 9.677 11.114 8.931 8.209 7.662 7.237 7.068 7.641 6.906 7.981 7.559 7.176
0.025095 0.25 9.17609 0.4029681087 2.122572238 0.403 -1.821 3.5078 4.847 0 0 0.545 0 0 0 0 0 -1 -1.13e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.322 10.615 8.543 7.866 7.328 6.895 6.724 7.301 6.574 7.635 7.221 6.831
0.025095 0.25 9.17609 0.4350979328 2.164274889 0.435 -1.725 3.5161 4.818 0 0 0.545 0 0 0 0 0 -1 -1.4e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.083 10.276 8.285 7.638 7.106 6.666 6.492 7.073 6.351 7.404 6.995 6.597
0.025095 0.25 9.17609 0.4525440931 2.185277485 0.452 -1.676 3.5204 4.803 0 0 0.545 0 0 0 0 0 -1 -1.56e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.961 10.104 8.154 7.522 6.993 6.549 6.373 6.957 6.236 7.286 6.88 6.478
0.025095 0.25 9.17609 0.502120018 2.239628983 0.502 -1.53 3.5338 4.756 0 0 0.545 0 0 0 0 0 -1 -2.19e-15 0 0.6804 0.294 0.004601 0.001241 0.01126 -1 0.02559 8.596 9.612 7.763 7.175 6.655 6.199 6.014 6.608 5.892 6.933 6.534 6.117
0.025095 0.25 9.17609 0.5212715864 2.25835732 0.521 -1.47 3.5401 4.738 0 0 0.545 0 0 0 0 0 -1 -2.52e-15 0 0.6814 0.2931 0.004588 0.001238 0.01123 -1 0.02551 8.446 9.405 7.603 7.034 6.518 6.058 5.868 6.467 5.752 6.79 6.394 5.971
0.025095 0.25 9.17609 0.5572474003 2.289568992 0.557 -1.361 3.5524 4.707 0 0 0.545 0 0 0 0 0 -1 -3.25e-15 0 0.6839 0.2908 0.004554 0.001229 0.01114 -1 0.02533 8.173 9.018 7.313 6.782 6.274 5.804 5.605 6.214 5.502 6.532 6.144 5.707
0.025095 0.25 9.17609 0.5945910215 2.317416883 0.594 -1.245 3.568 4.681 0 0 0.545 0 0 0 0 0 -1 -4.23e-15 0 0.6843 0.2904 0.004548 0.001227 0.01113 -1 0.0253 7.883 8.566 7.007 6.523 6.025 5.543 5.335 5.954 5.248 6.267 5.887 5.436
0.025095 0.25 9.17609 0.601271987 2.321981326 0.601 -1.225 3.5707 4.677 0 0 0.545 0 0 0 0 0 -1 -4.43e-15 0 0.6843 0.2904 0.004547 0.001227 0.01113 -1 0.0253 7.833 8.489 6.955 6.479 5.982 5.499 5.29 5.91 5.205 6.221 5.843 5.39
0.025095 0.25 9.17609 0.6084085107 2.326729887 0.608 -1.202 3.5745 4.674 0 0 0.545 0 0 0 0 0 -1 -4.66e-15 0 0.6844 0.2903 0.004546 0.001227 0.01112 -1 0.0253 7.775 8.397 6.894 6.428 5.934 5.448 5.238 5.859 5.157 6.169 5.793 5.338
0.025095 0.25 9.17609 0.650848031 2.352512732 0.651 -1.069 3.5962 4.657 0 0 0.545 0 0 0 0 0 -1 -6.24e-15 0 0.6849 0.2899 0.004541 0.001225 0.01111 -1 0.02524 7.442 7.869 6.553 6.139 5.655 5.161 4.951 5.573 4.892 5.873 5.51 5.051
0.025095 0.25 9.17609 0.6547678709 2.35470098 0.655 -1.057 3.5984 4.656 0 0 0.545 0 0 0 0 0 -1 -6.4e-15 0 0.6849 0.2899 0.00454 0.001225 0.01111 -1 0.02524 7.411 7.819 6.521 6.112 5.629 5.135 4.926 5.547 4.869 5.846 5.484 5.025
0.025095 0.25 9.17609 0.7004240751 2.378128189 0.7 -0.917 3.6234 4.646 1 0 0.545 0 0 0 0 0 -1 -8.64e-15 0 0.6853 0.2895 0.004534 0.001224 0.0111 -1 0.02523 7.063 7.272 6.173 5.81 5.342 4.859 4.663 5.265 4.624 5.548 5.203 4.761
0.025095 0.25 9.17609 0.75 2.399888909 0.75 -0.763 3.6567 4.655 1 0 0.538 0 0 0 0 0 -1 -1.18e-14 0 0.6857 0.2891 0.004471 0.001221 0.01109 -1 0.02521 6.678 6.665 5.796 5.489 5.055 4.616 4.448 4.997 4.425 5.251 4.936 4.54
0.025095 0.25 9.17609 0.7659899592 2.406220395 0.766 -0.721 3.6627 4.646 1 0 0.538 0 0 0 0 0 -1 -1.29e-14 0 0.6859 0.2889 0.004468 0.00122 0.01108 -1 0.0252 6.573 6.528 5.692 5.394 4.97 4.544 4.382 4.917 4.36 5.165 4.856 4.473
0.025095 0.25 9.17609 0.8000000119 2.418724441 0.8 -0.634 3.6752 4.628 1 0 0.538 0 0 0 0 0 -1 -1.58e-14 0 0.6863 0.2885 0.004462 0.001218 0.01107 -1 0.02518 6.356 6.254 5.477 5.2 4.797 4.401 4.25 4.754 4.229 4.988 4.695 4.338
0.025095 0.25 9.17609 0.8500000238 2.435034684 0.85 -0.51 3.694 4.605 1 0 0.537 0 0 0 0 0 -1 -2.1e-14 0 0.6871 0.2878 0.004453 0.001216 0.01105 -1 0.02512 6.044 5.876 5.173 4.924 4.552 4.198 4.065 4.523 4.045 4.736 4.466 4.146
0.025095 0.25 9.17609 0.8999999762 2.449278602 0.899 -0.389 3.7116 4.58 1 0 0.537 0 0 0 0 0 -1 -2.77e-14 0 0.688 0.287 0.004441 0.001213 0.01102 -1 0.02499 5.743 5.53 4.886 4.664 4.32 4.001 3.885 4.302 3.866 4.496 4.247 3.961
0.025095 0.25 9.17609 0.9500000477 2.461812201 0.95 -0.274 3.7278 4.552 1 0 0.537 0 0 0 0 0 -1 -3.63e-14 0 0.6891 0.2859 0.004427 0.001209 0.01098 -1 0.02497 5.454 5.209 4.614 4.415 4.097 3.808 3.706 4.087 3.688 4.264 4.035 3.777
0.025095 0.25 9.17609 0.9687030315 2.466119886 0.968 -0.231 3.7334 4.541 1 0 0.537 0 0 0 0 0 -1 -4.02e-14 0 0.6896 0.2855 0.00442 0.001207 0.01097 -1 0.02492 5.348 5.095 4.516 4.324 4.014 3.736 3.639 4.007 3.621 4.178 3.956 3.708
