# downloaded from PARSEC/CMD via ezpadova
# component=thin3 family=thin_disk component_index=2 logAge=9.176091259055681 MH=-0.5 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0048313 -0.5 9.17609 0.0900000036 1.081689593 0.09 -3.322 3.406 5.29 0 0 0.545 0 0 0 0 0 -1 -4.54e-17 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 13.075 10.879 10.425 10.226
0.0048313 -0.5 9.17609 0.0907371119 1.088713392 0.091 -3.307 3.4081 5.288 0 0 0.545 0 0 0 0 0 -1 -4.69e-17 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 13.038 10.843 10.388 10.189
0.0048313 -0.5 9.17609 0.0965407789 1.141542915 0.097 -3.187 3.4254 5.263 0 0 0.545 0 0 0 0 0 -1 -6.17e-17 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 12.736 10.567 10.099 9.89
0.0048313 -0.5 9.17609 0.0986143053 1.159425854 0.099 -3.145 3.4313 5.254 0 0 0.545 0 0 0 0 0 -1 -6.77e-17 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 12.633 10.482 10.005 9.791
0.0048313 -0.5 9.17609 0.1000000015 1.171106412 0.1 -3.118 3.4353 5.249 0 0 0.545 0 0 0 0 0 -1 -7.21e-17 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 12.564 10.424 9.942 9.725
0.0048313 -0.5 9.17609 0.1173528731 1.30161486 0.117 -2.883 3.4635 5.196 0 0 0.545 0 0 0 0 0 -1 -1.21e-16 0 0.7372 0.2578 0.0008868 0.0002392 0.00217 -1 0.004931 11.978 9.92 9.404 9.174
0.0048313 -0.5 9.17609 0.1199999973 1.319315425 0.12 -2.851 3.4674 5.189 0 0 0.545 0 0 0 0 0 -1 -1.3e-16 0 0.7372 0.2579 0.0008868 0.0002392 0.00217 -1 0.004931 11.897 9.85 9.33 9.099
0.0048313 -0.5 9.17609 0.1400000006 1.438452672 0.14 -2.666 3.4868 5.149 0 0 0.545 0 0 0 0 0 -1 -1.93e-16 0 0.7371 0.258 0.0008868 0.0002392 0.00217 -1 0.004931 11.434 9.445 8.91 8.677
0.0048313 -0.5 9.17609 0.1406960636 1.442194996 0.141 -2.66 3.4873 5.147 0 0 0.545 0 0 0 0 0 -1 -1.96e-16 0 0.7371 0.258 0.0008868 0.0002392 0.00217 -1 0.004931 11.421 9.433 8.898 8.665
0.0048313 -0.5 9.17609 0.1599999964 1.537293155 0.16 -2.524 3.4999 5.117 1 0 0.545 0 0 0 0 0 -1 -2.6e-16 0 0.7369 0.2581 0.0008868 0.0002392 0.00217 -1 0.004931 11.079 9.128 8.586 8.355
