# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9 0 0.01471 0.0900000036 0.09 0.1253293089 2327.019379 5.193 18.03 13.63 11.076 10.473 10.209
thin3 2 thin_disk 9 0 0.01471 0.1000000015 0.1 0.135254787 2457.536631 5.173 17.618 13.229 10.676 10.073 9.807
thin3 2 thin_disk 9 0 0.01471 0.1200000048 0.12 0.1542242422 2657.66355 5.138 16.721 12.502 10.068 9.467 9.196
thin3 2 thin_disk 9 0 0.01471 0.1220560521 0.122 0.1561178799 2670.545612 5.135 16.597 12.425 10.027 9.426 9.154
thin3 2 thin_disk 9 0 0.01471 0.1400000006 0.14 0.1734014181 2781.634089 5.103 15.621 11.799 9.665 9.063 8.79
thin3 2 thin_disk 9 0 0.01471 0.1481855512 0.148 0.1807809419 2818.382931 5.091 15.296 11.584 9.529 8.927 8.656
thin3 2 thin_disk 9 0 0.01471 0.1599999964 0.16 0.1914487984 2869.458843 5.075 14.852 11.299 9.347 8.745 8.474
thin3 2 thin_disk 9 0 0.01471 0.200000003 0.2 0.2252436959 2995.711592 5.031 13.799 10.594 8.854 8.252 7.988
thin3 2 thin_disk 9 0 0.01471 0.25 0.25 0.2635437036 3110.99992 4.992 12.888 9.971 8.391 7.788 7.533
thin3 2 thin_disk 9 0 0.01471 0.3139314055 0.314 0.312789845 3207.746206 4.942 12.119 9.394 7.917 7.31 7.064
thin3 2 thin_disk 9 0 0.01471 0.3198592663 0.32 0.3179454723 3216.621793 4.936 12.05 9.341 7.873 7.266 7.02
thin3 2 thin_disk 9 0 0.01471 0.3476004303 0.348 0.3391975017 3259.117363 4.915 11.751 9.117 7.689 7.079 6.837
thin3 2 thin_disk 9 0 0.01471 0.3500000238 0.35 0.3407631662 3262.871721 4.914 11.727 9.099 7.674 7.064 6.822
thin3 2 thin_disk 9 0 0.01471 0.4000000358 0.4 0.3849041954 3345.029868 4.867 11.181 8.685 7.329 6.714 6.478
thin3 2 thin_disk 9 0 0.01471 0.4500000179 0.45 0.4328651726 3438.745222 4.815 10.635 8.27 6.984 6.36 6.131
thin3 2 thin_disk 9 0 0.01471 0.5 0.5 0.4841195767 3557.132151 4.764 10.058 7.841 6.632 5.998 5.775
thin3 2 thin_disk 9 0 0.01471 0.5091509223 0.509 0.4934607845 3586.740858 4.756 9.936 7.756 6.565 5.929 5.708
thin3 2 thin_disk 9 0 0.01471 0.5500000119 0.55 0.5346291628 3713.641702 4.719 9.429 7.398 6.281 5.634 5.424
thin3 2 thin_disk 9 0 0.01471 0.5601863861 0.56 0.5435664518 3755.778747 4.712 9.289 7.305 6.209 5.559 5.353
thin3 2 thin_disk 9 0 0.01471 0.6000000238 0.6 0.5789654461 3917.418771 4.688 8.782 6.961 5.939 5.274 5.09
thin3 2 thin_disk 9 0 0.01471 0.6152634025 0.615 0.5910886836 3990.249024 4.681 8.584 6.828 5.833 5.163 4.991
thin3 2 thin_disk 9 0 0.01471 0.6377906799 0.638 0.6094704374 4098.26465 4.671 8.303 6.637 5.678 5.006 4.851
thin3 2 thin_disk 9 0 0.01471 0.6499999762 0.65 0.6182336573 4159.106105 4.666 8.154 6.537 5.597 4.927 4.78
thin3 2 thin_disk 9 0 0.01471 0.7000000477 0.7 0.6485637108 4437.108004 4.656 7.523 6.134 5.283 4.644 4.534
thin3 2 thin_disk 9 0 0.01471 0.7026700377 0.703 0.6500588045 4452.459728 4.656 7.489 6.112 5.267 4.632 4.523
thin3 2 thin_disk 9 0 0.01471 0.75 0.75 0.6742992007 4735.872481 4.653 6.928 5.749 5 4.447 4.357
thin3 2 thin_disk 9 0 0.01471 0.7510547638 0.751 0.6750759634 4741.327996 4.652 6.917 5.741 4.994 4.442 4.353
thin3 2 thin_disk 9 0 0.01471 0.8000000119 0.8 0.7149120954 4962.494061 4.63 6.468 5.415 4.735 4.246 4.167
thin3 2 thin_disk 9 0 0.01471 0.801012218 0.801 0.7160653267 4967.066792 4.63 6.459 5.408 4.73 4.242 4.163
thin3 2 thin_disk 9 0 0.01471 0.8500000238 0.85 0.7565761469 5186.805946 4.607 6.056 5.105 4.489 4.056 3.985
thin3 2 thin_disk 9 0 0.01471 0.8999999762 0.899 0.80048398 5400.077591 4.582 5.688 4.817 4.255 3.871 3.807
thin3 2 thin_disk 9 0 0.01471 0.9066366553 0.906 0.8075188053 5426.252513 4.578 5.642 4.78 4.225 3.846 3.784
thin3 2 thin_disk 9 0 0.01471 0.9499999881 0.95 0.8504575576 5597.576015 4.554 5.351 4.552 4.037 3.691 3.636
thin3 2 thin_disk 9 0 0.01471 0.998604238 0.999 0.9027191278 5778.298856 4.524 5.051 4.309 3.831 3.517 3.468
thin3 2 thin_disk 9 0 0.01471 1 1 0.9045917963 5782.291743 4.523 5.042 4.302 3.826 3.512 3.463
thin3 2 thin_disk 9 0 0.01471 1.018033028 1.018 0.9263020919 5843.86265 4.51 4.936 4.215 3.751 3.447 3.401
thin3 2 thin_disk 9 0 0.01471 1.049999952 1.049 0.964389881 5952.508168 4.488 4.753 4.065 3.622 3.336 3.294
thin3 2 thin_disk 9 0 0.01471 1.100000024 1.099 1.030273774 6110.827157 4.45 4.48 3.838 3.422 3.16 3.123
thin3 2 thin_disk 9 0 0.01471 1.121724725 1.121 1.061579797 6174.474481 4.433 4.366 3.741 3.337 3.084 3.048
thin3 2 thin_disk 9 0 0.01471 1.149999976 1.149 1.101165623 6257.487634 4.412 4.222 3.619 3.228 2.987 2.953
thin3 2 thin_disk 9 0 0.01471 1.200000048 1.199 1.175581234 6400.295121 4.373 3.974 3.408 3.04 2.818 2.788
thin3 2 thin_disk 9 0 0.01471 1.25 1.25 1.251851012 6535.818751 4.337 3.741 3.209 2.861 2.658 2.63
thin3 2 thin_disk 9 0 0.01471 1.252399802 1.252 1.255314788 6541.841236 4.335 3.73 3.199 2.853 2.65 2.623
thin3 2 thin_disk 9 0 0.01471 1.299999952 1.3 1.327861089 6668.067692 4.303 3.518 3.017 2.691 2.505 2.479
thin3 2 thin_disk 9 0 0.01471 1.310029745 1.31 1.34292774 6695.761872 4.296 3.475 2.981 2.658 2.476 2.451
thin3 2 thin_disk 9 0 0.01471 1.349999905 1.35 1.40363001 6802.992623 4.272 3.306 2.837 2.53 2.363 2.338
thin3 2 thin_disk 9 0 0.01471 1.399999976 1.4 1.473169249 6945.443776 4.245 3.104 2.668 2.382 2.232 2.208
thin3 2 thin_disk 9 0 0.01471 1.439990282 1.44 1.524588519 7071.312007 4.228 2.948 2.542 2.272 2.138 2.115
thin3 2 thin_disk 9 0 0.01471 1.450000048 1.45 1.537632836 7102.316143 4.223 2.909 2.51 2.245 2.115 2.092
thin3 2 thin_disk 9 0 0.01471 1.488206625 1.488 1.581075631 7229.362467 4.21 2.765 2.396 2.147 2.032 2.01
thin3 2 thin_disk 9 0 0.01471 1.5 1.5 1.59607261 7266.077069 4.205 2.722 2.361 2.117 2.006 1.984
thin3 2 thin_disk 9 0 0.01471 1.549999952 1.55 1.659788093 7418.224972 4.186 2.544 2.218 1.994 1.9 1.878
thin3 2 thin_disk 9 0 0.01471 1.591620207 1.591 1.718116643 7530.087105 4.167 2.402 2.102 1.891 1.809 1.788
thin3 2 thin_disk 9 0 0.01471 1.600000024 1.6 1.730424458 7550.922277 4.163 2.373 2.078 1.869 1.79 1.769
thin3 2 thin_disk 9 0 0.01471 1.627202749 1.627 1.774813179 7612.02139 4.148 2.282 2.002 1.8 1.727 1.706
thin3 2 thin_disk 9 0 0.01471 1.650000095 1.649 1.815317711 7657.729123 4.135 2.207 1.937 1.74 1.672 1.651
thin3 2 thin_disk 9 0 0.01471 1.66377449 1.663 1.840571296 7684.223711 4.127 2.161 1.898 1.704 1.638 1.617
thin3 2 thin_disk 9 0 0.01471 1.700000048 1.699 1.912725487 7744.617978 4.103 2.042 1.793 1.606 1.547 1.526
thin3 2 thin_disk 9 0 0.01471 1.729863048 1.729 1.974479572 7791.121911 4.082 1.945 1.707 1.525 1.47 1.449
thin3 2 thin_disk 9 0 0.01471 1.75 1.749 2.022332889 7814.478489 4.066 1.88 1.648 1.468 1.416 1.395
thin3 2 thin_disk 9 0 0.01471 1.766503573 1.765 2.061354306 7834.296428 4.053 1.827 1.599 1.422 1.371 1.35
thin3 2 thin_disk 9 0 0.01471 1.796114087 1.795 2.141670452 7855.973323 4.027 1.731 1.51 1.334 1.286 1.265
thin3 2 thin_disk 9 0 0.01471 1.799999833 1.799 2.15403445 7855.973323 4.024 1.718 1.497 1.322 1.274 1.253
thin3 2 thin_disk 9 0 0.01471 1.822568655 1.821 2.223067476 7863.212275 4.001 1.645 1.427 1.252 1.205 1.184
thin3 2 thin_disk 9 0 0.01471 1.849999905 1.849 2.316608496 7859.591965 3.972 1.556 1.339 1.163 1.116 1.095
thin3 2 thin_disk 9 0 0.01471 1.855117917 1.854 2.336429305 7857.782436 3.966 1.54 1.322 1.147 1.1 1.078
thin3 2 thin_disk 9 0 0.01471 1.882324696 1.881 2.442039278 7837.905085 3.934 1.452 1.232 1.055 1.006 0.985
thin3 2 thin_disk 9 0 0.01471 1.899999976 1.899 2.522043917 7810.880617 3.91 1.396 1.171 0.99 0.94 0.918
thin3 2 thin_disk 9 0 0.01471 1.914989114 1.914 2.593299312 7787.534793 3.89 1.348 1.119 0.936 0.884 0.862
thin3 2 thin_disk 9 0 0.01471 1.945292234 1.945 2.762184252 7712.58565 3.842 1.251 1.009 0.818 0.759 0.737
thin3 2 thin_disk 9 0 0.01471 1.950000048 1.95 2.789668797 7696.619203 3.834 1.237 0.991 0.798 0.739 0.716
thin3 2 thin_disk 9 0 0.01471 1.970707059 1.971 2.924506863 7626.056174 3.797 1.173 0.913 0.712 0.646 0.623
thin3 2 thin_disk 9 0 0.01471 1.997214556 1.997 3.135109 7502.396279 3.744 1.093 0.809 0.594 0.517 0.493
thin3 2 thin_disk 9 0 0.01471 2 2 3.159021959 7486.864962 3.737 1.085 0.797 0.58 0.501 0.477
thin3 2 thin_disk 9 0 0.01471 2.016786337 2.017 3.316291096 7387.54263 3.698 1.036 0.727 0.498 0.41 0.386
thin3 2 thin_disk 9 0 0.01471 2.03734231 2.037 3.54040255 7249.365556 3.646 0.979 0.639 0.393 0.291 0.265
thin3 2 thin_disk 9 0 0.01471 2.049999952 2.05 3.69532504 7153.193941 3.612 0.945 0.584 0.326 0.214 0.187
thin3 2 thin_disk 9 0 0.01471 2.058277369 2.058 3.80147943 7089.245236 3.589 0.924 0.548 0.282 0.162 0.134
thin3 2 thin_disk 9 0 0.01471 2.072201729 2.071 4.010076381 6966.265141 3.546 0.889 0.484 0.201 0.067 0.039
thin3 2 thin_disk 9 0 0.01471 2.088465214 2.087 4.253560799 6850.148715 3.498 0.838 0.406 0.107 -0.041 -0.071
thin3 2 thin_disk 9 0 0.01471 2.095912456 2.095 4.362672827 6810.829368 3.477 0.81 0.369 0.064 -0.089 -0.118
thin3 2 thin_disk 9 0 0.01471 2.099999905 2.099 4.350634955 6875.43214 3.48 0.769 0.345 0.049 -0.095 -0.125
thin3 2 thin_disk 9 0 0.01471 2.101800919 2.101 4.347630681 6905.577442 3.481 0.751 0.334 0.043 -0.098 -0.127
thin3 2 thin_disk 9 0 0.01471 2.105285644 2.104 4.272210517 7055.048441 3.497 0.69 0.309 0.038 -0.084 -0.112
thin3 2 thin_disk 9 0 0.01471 2.10662961 2.106 4.172080167 7217.719497 3.518 0.637 0.295 0.045 -0.058 -0.085
thin3 2 thin_disk 9 0 0.01471 2.107316971 2.106 4.074296631 7384.141324 3.539 0.585 0.283 0.054 -0.032 -0.058
thin3 2 thin_disk 9 0 0.01471 2.107717991 2.107 3.983388313 7554.400406 3.558 0.532 0.269 0.06 -0.009 -0.034
thin3 2 thin_disk 9 0 0.01471 2.107964516 2.107 3.91338562 7723.248345 3.574 0.477 0.251 0.06 0.007 -0.017
thin3 2 thin_disk 9 0 0.01471 2.108130217 2.107 3.853475879 7886.784968 3.587 0.423 0.231 0.057 0.017 -0.006
thin3 2 thin_disk 9 0 0.01471 2.10823679 2.107 3.815510428 7976.272817 3.596 0.401 0.225 0.061 0.027 0.005
thin3 2 thin_disk 9 0 0.01471 2.10829854 2.107 3.796231118 7886.784968 3.601 0.458 0.265 0.092 0.051 0.028
thin3 2 thin_disk 9 0 0.01471 2.108356714 2.107 3.809365505 7751.754321 3.597 0.521 0.299 0.112 0.061 0.038
thin3 2 thin_disk 9 0 0.01471 2.108412027 2.107 3.893611759 7592.765726 3.578 0.562 0.306 0.101 0.036 0.012
thin3 2 thin_disk 9 0 0.01471 2.108487129 2.107 4.07899004 7392.647527 3.538 0.577 0.277 0.049 -0.035 -0.061
thin3 2 thin_disk 9 0 0.01471 2.108576059 2.108 4.332640398 7197.803728 3.485 0.564 0.219 -0.033 -0.138 -0.165
thin3 2 thin_disk 9 0 0.01471 2.108680487 2.108 4.61798635 7008.095316 3.43 0.55 0.16 -0.117 -0.244 -0.273
thin3 2 thin_disk 9 0 0.01471 2.108798742 2.108 4.896126667 6821.815979 3.379 0.546 0.112 -0.191 -0.341 -0.371
thin3 2 thin_disk 9 0 0.01471 2.108929873 2.108 5.163600627 6646.606991 3.333 0.553 0.076 -0.254 -0.426 -0.458
thin3 2 thin_disk 9 0 0.01471 2.109074116 2.108 5.420665953 6483.357951 3.291 0.567 0.049 -0.306 -0.5 -0.534
thin3 2 thin_disk 9 0 0.01471 2.109236717 2.108 5.650054602 6335.778707 3.255 0.588 0.03 -0.349 -0.564 -0.601
thin3 2 thin_disk 9 0 0.01471 2.109430075 2.108 5.858044209 6197.264039 3.224 0.618 0.022 -0.38 -0.616 -0.656
thin3 2 thin_disk 9 0 0.01471 2.109679699 2.109 6.044392317 6058.986711 3.197 0.662 0.027 -0.399 -0.657 -0.7
thin3 2 thin_disk 9 0 0.01471 2.109998465 2.109 6.199442622 5914.254378 3.175 0.732 0.053 -0.402 -0.684 -0.731
thin3 2 thin_disk 9 0 0.01471 2.11027503 2.109 6.279898795 5802.2976 3.164 0.805 0.092 -0.385 -0.688 -0.738
thin3 2 thin_disk 9 0 0.01471 2.110572338 2.11 6.308885491 5689.839292 3.159 0.899 0.152 -0.349 -0.674 -0.727
thin3 2 thin_disk 9 0 0.01471 2.110838652 2.11 6.29872496 5593.710682 3.161 0.997 0.22 -0.302 -0.647 -0.703
thin3 2 thin_disk 9 0 0.01471 2.111069441 2.11 6.258246207 5515.691913 3.166 1.089 0.286 -0.255 -0.616 -0.675
thin3 2 thin_disk 9 0 0.01471 2.111361742 2.11 6.228057949 5418.761045 3.171 1.201 0.368 -0.197 -0.58 -0.641
thin3 2 thin_disk 9 0 0.01471 2.11158061 2.111 6.223757245 5349.337509 3.171 1.275 0.419 -0.163 -0.56 -0.625
thin3 2 thin_disk 9 0 0.01471 2.111954689 2.111 6.427656281 5245.658331 3.144 1.32 0.429 -0.181 -0.602 -0.669
thin3 2 thin_disk 9 0 0.01471 2.112402916 2.111 6.865191322 5140.436516 3.087 1.299 0.371 -0.268 -0.714 -0.786
thin3 2 thin_disk 9 0 0.01471 2.112776279 2.112 7.366355004 5072.242399 3.026 1.229 0.275 -0.384 -0.846 -0.921
thin3 2 thin_disk 9 0 0.01471 2.113074303 2.112 7.817225587 5026.897154 2.974 1.154 0.184 -0.489 -0.962 -1.039
thin3 2 thin_disk 9 0 0.01471 2.113372326 2.112 8.309074346 4986.547956 2.922 1.074 0.088 -0.597 -1.079 -1.159
thin3 2 thin_disk 9 0 0.01471 2.11366725 2.113 8.815615602 4951.080641 2.87 0.99 -0.01 -0.706 -1.198 -1.279
thin3 2 thin_disk 9 0 0.01471 2.113954306 2.113 9.348730596 4916.997642 2.818 0.905 -0.108 -0.815 -1.315 -1.398
thin3 2 thin_disk 9 0 0.01471 2.114232302 2.113 9.904958148 4885.398559 2.768 0.821 -0.205 -0.922 -1.43 -1.515
thin3 2 thin_disk 9 0 0.01471 2.114505053 2.113 10.48944825 4855.120352 2.718 0.739 -0.301 -1.028 -1.544 -1.631
thin3 2 thin_disk 9 0 0.01471 2.114776135 2.114 11.10842903 4825.029801 2.67 0.657 -0.395 -1.132 -1.656 -1.745
thin3 2 thin_disk 9 0 0.01471 2.114979267 2.114 11.57317832 4803.966829 2.634 0.595 -0.466 -1.209 -1.739 -1.829
thin3 2 thin_disk 9 0 0.01471 2.115049124 2.114 11.7395823 4797.334486 2.621 0.574 -0.49 -1.236 -1.768 -1.858
thin3 2 thin_disk 9 0 0.01471 2.115328074 2.114 12.42660932 4768.699981 2.571 0.489 -0.587 -1.343 -1.882 -1.975
thin3 2 thin_disk 9 0 0.01471 2.115397692 2.114 12.60528429 4762.116327 2.559 0.468 -0.611 -1.37 -1.911 -2.004
thin3 2 thin_disk 9 0 0.01471 2.115466118 2.114 12.79241809 4754.446885 2.546 0.447 -0.636 -1.396 -1.94 -2.033
thin3 2 thin_disk 9 0 0.01471 2.115736246 2.115 13.55665815 4726.068369 2.497 0.364 -0.732 -1.503 -2.054 -2.149
thin3 2 thin_disk 9 0 0.01471 2.116002083 2.115 14.34341767 4698.941086 2.447 0.281 -0.829 -1.609 -2.168 -2.265
thin3 2 thin_disk 9 0 0.01471 2.116262436 2.115 15.18982061 4669.818486 2.398 0.199 -0.925 -1.716 -2.282 -2.381
thin3 2 thin_disk 9 0 0.01471 2.116517782 2.115 16.08616966 4640.876378 2.348 0.119 -1.021 -1.822 -2.396 -2.498
thin3 2 thin_disk 9 0 0.01471 2.116767883 2.116 17.03541213 4612.113645 2.298 0.039 -1.116 -1.928 -2.509 -2.613
thin3 2 thin_disk 9 0 0.01471 2.117008686 2.116 18.02821152 4582.473899 2.249 -0.038 -1.209 -2.031 -2.621 -2.727
thin3 2 thin_disk 9 0 0.01471 2.11732173 2.116 19.41568176 4544.645372 2.184 -0.138 -1.331 -2.167 -2.768 -2.877
thin3 2 thin_disk 9 0 0.01471 2.117586613 2.116 20.70392305 4511.282253 2.128 -0.223 -1.436 -2.285 -2.895 -3.008
thin3 2 thin_disk 9 0 0.01471 2.117814541 2.117 21.92061048 4481.258533 2.079 -0.297 -1.527 -2.388 -3.007 -3.122
thin3 2 thin_disk 9 0 0.01471 2.118075371 2.117 23.43973216 4447.336594 2.021 -0.382 -1.634 -2.508 -3.137 -3.256
thin3 2 thin_disk 9 0 0.01471 2.11833024 2.117 25.0064847 4413.671435 1.965 -0.467 -1.738 -2.626 -3.262 -3.385
thin3 2 thin_disk 9 0 0.01471 2.118612528 2.117 26.88144714 4376.228599 1.902 -0.559 -1.849 -2.753 -3.394 -3.524
thin3 2 thin_disk 9 0 0.01471 2.118891001 2.118 28.77084682 4341.102097 1.843 -0.646 -1.954 -2.873 -3.52 -3.656
thin3 2 thin_disk 9 0 0.01471 2.119180918 2.118 30.59515409 4310.22558 1.79 -0.725 -2.05 -2.982 -3.634 -3.776
thin3 2 thin_disk 9 0 0.01471 2.119375467 2.118 31.59021959 4293.386635 1.762 -0.765 -2.099 -3.038 -3.693 -3.838
thin3 2 thin_disk 9 0 0.01471 2.119431019 2.118 30.64450742 4309.233228 1.789 -0.726 -2.051 -2.984 -3.636 -3.778
thin3 2 thin_disk 9 0 0.01471 2.119461536 2.118 28.75760041 4342.101788 1.844 -0.647 -1.954 -2.872 -3.519 -3.655
thin3 2 thin_disk 9 0 0.01471 2.11948657 2.118 26.97445289 4376.228599 1.9 -0.566 -1.856 -2.759 -3.401 -3.531
thin3 2 thin_disk 9 0 0.01471 2.119516611 2.118 25.01224332 4415.704474 1.965 -0.469 -1.74 -2.627 -3.262 -3.386
thin3 2 thin_disk 9 0 0.01471 2.119553804 2.118 23.1767558 4454.510634 2.031 -0.372 -1.619 -2.491 -3.117 -3.235
thin3 2 thin_disk 9 0 0.01471 2.119602919 2.118 21.5254701 4493.657831 2.096 -0.277 -1.5 -2.356 -2.971 -3.085
thin3 2 thin_disk 9 0 0.01471 2.119666576 2.119 19.99183436 4533.149061 2.16 -0.182 -1.381 -2.223 -2.826 -2.937
thin3 2 thin_disk 9 0 0.01471 2.11974597 2.119 18.58457547 4570.881896 2.223 -0.086 -1.263 -2.09 -2.683 -2.79
thin3 2 thin_disk 9 0 0.01471 2.119840384 2.119 17.29627752 4608.92881 2.285 0.01 -1.147 -1.959 -2.542 -2.646
thin3 2 thin_disk 9 0 0.01471 2.119951487 2.119 16.14926068 4645.152752 2.345 0.103 -1.035 -1.834 -2.407 -2.508
thin3 2 thin_disk 9 0 0.01471 2.120084763 2.119 15.15139585 4678.428537 2.4 0.19 -0.93 -1.717 -2.281 -2.379
thin3 2 thin_disk 9 0 0.01471 2.120258808 2.119 14.27094212 4710.857854 2.453 0.274 -0.829 -1.606 -2.161 -2.257
thin3 2 thin_disk 9 0 0.01471 2.120515585 2.119 13.42618555 4743.511961 2.505 0.357 -0.73 -1.495 -2.042 -2.136
thin3 2 thin_disk 9 0 0.01471 2.120890379 2.12 12.56182228 4778.592532 2.564 0.452 -0.619 -1.371 -1.908 -2
thin3 2 thin_disk 9 0 0.01471 2.121188402 2.12 11.85093578 4810.608341 2.615 0.536 -0.522 -1.264 -1.792 -1.882
thin3 2 thin_disk 9 0 0.01471 2.121469975 2.12 11.2396463 4838.380287 2.66 0.61 -0.435 -1.168 -1.688 -1.776
thin3 2 thin_disk 9 0 0.01471 2.121959686 2.121 10.43164129 4879.777273 2.725 0.717 -0.311 -1.03 -1.539 -1.625
thin3 2 thin_disk 9 0 0.01471 2.12252903 2.121 9.782562806 4915.865592 2.78 0.808 -0.206 -0.913 -1.413 -1.497
thin3 2 thin_disk 9 0 0.01471 2.123320341 2.122 9.195019294 4952.220801 2.835 0.897 -0.102 -0.797 -1.288 -1.37
thin3 2 thin_disk 9 0 0.01471 2.124686241 2.123 8.630831637 4992.292237 2.89 0.982 -0.002 -0.685 -1.166 -1.245
thin3 2 thin_disk 9 0 0.01471 2.125455141 2.124 8.455759941 5006.105525 2.909 1.01 0.032 -0.647 -1.124 -1.203
thin3 2 thin_disk 9 0 0.01471 2.128036976 2.127 8.508492979 5004.95296 2.903 0.997 0.019 -0.66 -1.138 -1.217
thin3 2 thin_disk 9 0 0.01471 2.150000095 2.149 8.767033072 5010.718443 2.882 0.925 -0.05 -0.727 -1.203 -1.282
thin3 2 thin_disk 9 0 0.01471 2.169852972 2.168 9.041753123 5014.18092 2.859 0.852 -0.122 -0.798 -1.273 -1.351
thin3 2 thin_disk 9 0 0.01471 2.19848609 2.197 9.529116682 5015.335611 2.819 0.737 -0.235 -0.911 -1.386 -1.464
thin3 2 thin_disk 9 0 0.01471 2.200000048 2.199 9.551083565 5015.335611 2.817 0.731 -0.242 -0.918 -1.392 -1.471
thin3 2 thin_disk 9 0 0.01471 2.210333586 2.209 9.755569895 5014.18092 2.801 0.686 -0.287 -0.963 -1.438 -1.516
thin3 2 thin_disk 9 0 0.01471 2.230982781 2.229 10.22004116 5007.258356 2.764 0.593 -0.382 -1.061 -1.537 -1.616
thin3 2 thin_disk 9 0 0.01471 2.25 2.249 10.73625072 4993.441887 2.726 0.505 -0.476 -1.159 -1.638 -1.717
thin3 2 thin_disk 9 0 0.01471 2.256375313 2.255 10.9232694 4987.696283 2.712 0.474 -0.508 -1.193 -1.673 -1.753
thin3 2 thin_disk 9 0 0.01471 2.261883736 2.26 11.1237865 4979.663542 2.697 0.446 -0.54 -1.227 -1.71 -1.79
thin3 2 thin_disk 9 0 0.01471 2.27875042 2.277 11.96885608 4935.14594 2.637 0.344 -0.66 -1.361 -1.855 -1.938
thin3 2 thin_disk 9 0 0.01471 2.288071394 2.287 12.31835299 4923.79542 2.614 0.296 -0.711 -1.417 -1.914 -1.997
thin3 2 thin_disk 9 0 0.01471 2.292391062 2.291 13.21760122 4869.675252 2.553 0.214 -0.815 -1.538 -2.049 -2.136
thin3 2 thin_disk 9 0 0.01471 2.293777227 2.292 14.2348418 4818.368378 2.489 0.123 -0.928 -1.668 -2.192 -2.282
thin3 2 thin_disk 9 0 0.01471 2.294325113 2.293 15.28454957 4771.99522 2.428 0.034 -1.039 -1.794 -2.33 -2.423
thin3 2 thin_disk 9 0 0.01471 2.294557095 2.293 16.36261247 4730.423244 2.368 -0.053 -1.147 -1.917 -2.464 -2.56
thin3 2 thin_disk 9 0 0.01471 2.29466629 2.293 17.51671423 4689.213428 2.309 -0.141 -1.254 -2.039 -2.597 -2.695
thin3 2 thin_disk 9 0 0.01471 2.294718742 2.293 18.43964878 4658.005532 2.264 -0.208 -1.337 -2.133 -2.699 -2.8
thin3 2 thin_disk 9 0 0.01471 2.294723511 2.293 18.55037293 4654.789007 2.259 -0.215 -1.346 -2.143 -2.71 -2.812
thin3 2 thin_disk 9 0 0.01471 2.294778109 2.293 19.03060718 4640.876378 2.237 -0.249 -1.388 -2.19 -2.761 -2.864
thin3 2 thin_disk 9 0 0.01471 2.294868231 2.293 18.84745195 4647.292417 2.245 -0.238 -1.374 -2.173 -2.743 -2.845
thin3 2 thin_disk 9 0 0.01471 2.295242071 2.294 18.13646511 4669.818486 2.279 -0.189 -1.313 -2.104 -2.667 -2.767
thin3 2 thin_disk 9 0 0.01471 2.296880245 2.295 18.81709792 4648.362619 2.247 -0.236 -1.371 -2.17 -2.739 -2.841
thin3 2 thin_disk 9 0 0.01471 2.297977448 2.296 19.48285709 4629.136638 2.218 -0.28 -1.425 -2.231 -2.805 -2.909
thin3 2 thin_disk 9 0 0.01471 2.298931837 2.297 20.64679496 4596.211447 2.167 -0.355 -1.518 -2.337 -2.92 -3.026
thin3 2 thin_disk 9 0 0.01471 2.299755573 2.298 22.08272402 4558.269515 2.109 -0.442 -1.625 -2.458 -3.052 -3.161
thin3 2 thin_disk 9 0 0.01471 2.299999952 2.298 22.62833736 4544.645372 2.088 -0.472 -1.664 -2.502 -3.1 -3.21
thin3 2 thin_disk 9 0 0.01471 2.30018878 2.299 23.07558102 4534.192978 2.07 -0.497 -1.696 -2.537 -3.138 -3.25
