# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9 0.25 0.025095 0.0955969095 0.095 0.1372311317 2315.261233 5.14 17.776 13.549 10.896 10.309 10.011
thin3 2 thin_disk 9 0.25 0.025095 0.1055120975 0.105 0.1466738341 2403.809239 5.124 17.462 13.243 10.59 10.003 9.704
thin3 2 thin_disk 9 0.25 0.025095 0.1121546403 0.112 0.1522133152 2452.449086 5.119 17.293 13.076 10.423 9.837 9.537
thin3 2 thin_disk 9 0.25 0.025095 0.1185872555 0.118 0.158180391 2500.345362 5.11 17.12 12.907 10.255 9.669 9.369
thin3 2 thin_disk 9 0.25 0.025095 0.1252216995 0.125 0.1649501234 2549.177051 5.097 16.94 12.733 10.081 9.496 9.194
thin3 2 thin_disk 9 0.25 0.025095 0.1253425032 0.125 0.1650641063 2549.764088 5.097 16.936 12.73 10.078 9.493 9.191
thin3 2 thin_disk 9 0.25 0.025095 0.145172894 0.145 0.1839300313 2660.72506 5.067 16.241 12.197 9.676 9.094 8.793
thin3 2 thin_disk 9 0.25 0.025095 0.1482751518 0.148 0.1866605946 2674.853494 5.064 16.108 12.109 9.627 9.045 8.745
thin3 2 thin_disk 9 0.25 0.025095 0.1650032997 0.165 0.201675269 2744.732343 5.043 15.471 11.677 9.371 8.791 8.495
thin3 2 thin_disk 9 0.25 0.025095 0.2046640813 0.204 0.2347754301 2870.780582 5.005 14.379 10.923 8.89 8.31 8.026
thin3 2 thin_disk 9 0.25 0.025095 0.2542400956 0.254 0.273245265 2977.145088 4.967 13.496 10.287 8.437 7.855 7.583
thin3 2 thin_disk 9 0.25 0.025095 0.3092437387 0.309 0.3149580006 3070.435651 4.929 12.741 9.736 8.026 7.44 7.178
thin3 2 thin_disk 9 0.25 0.025095 0.3141459227 0.314 0.319560171 3078.222441 4.923 12.675 9.687 7.987 7.401 7.14
thin3 2 thin_disk 9 0.25 0.025095 0.3486786783 0.349 0.3474182632 3132.564342 4.896 12.27 9.381 7.746 7.156 6.902
thin3 2 thin_disk 9 0.25 0.025095 0.3533920944 0.353 0.3510367983 3139.785648 4.893 12.218 9.343 7.716 7.125 6.872
thin3 2 thin_disk 9 0.25 0.025095 0.4029681087 0.403 0.3931448987 3223.294595 4.851 11.661 8.921 7.383 6.782 6.538
thin3 2 thin_disk 9 0.25 0.025095 0.4192626774 0.419 0.4084629267 3254.617835 4.835 11.466 8.776 7.269 6.664 6.423
thin3 2 thin_disk 9 0.25 0.025095 0.4525440931 0.452 0.4385838594 3317.416497 4.806 11.095 8.5 7.052 6.438 6.202
thin3 2 thin_disk 9 0.25 0.025095 0.502120018 0.502 0.4875875915 3422.157552 4.759 10.55 8.083 6.719 6.089 5.861
thin3 2 thin_disk 9 0.25 0.025095 0.5050230622 0.505 0.4911935381 3429.256733 4.757 10.515 8.056 6.699 6.068 5.84
thin3 2 thin_disk 9 0.25 0.025095 0.5516960621 0.551 0.5389551731 3550.585703 4.714 9.97 7.653 6.385 5.737 5.518
thin3 2 thin_disk 9 0.25 0.025095 0.5762402415 0.576 0.5615037291 3638.312512 4.697 9.633 7.427 6.22 5.562 5.35
thin3 2 thin_disk 9 0.25 0.025095 0.601271987 0.601 0.5841880176 3726.490342 4.681 9.303 7.209 6.061 5.393 5.19
thin3 2 thin_disk 9 0.25 0.025095 0.6238079667 0.624 0.6019392251 3826.484866 4.672 8.986 7.005 5.913 5.236 5.046
thin3 2 thin_disk 9 0.25 0.025095 0.650848031 0.651 0.6223757245 3947.298777 4.661 8.627 6.774 5.74 5.058 4.885
thin3 2 thin_disk 9 0.25 0.025095 0.6671790481 0.667 0.6330713283 4028.09774 4.656 8.409 6.635 5.635 4.954 4.793
thin3 2 thin_disk 9 0.25 0.025095 0.7004240751 0.7 0.6541127957 4197.58984 4.649 7.98 6.365 5.43 4.763 4.624
thin3 2 thin_disk 9 0.25 0.025095 0.7091113329 0.709 0.6568294924 4256.964221 4.651 7.854 6.291 5.377 4.712 4.582
thin3 2 thin_disk 9 0.25 0.025095 0.75 0.75 0.6679633665 4536.281532 4.661 7.291 5.958 5.142 4.536 4.433
thin3 2 thin_disk 9 0.25 0.025095 0.8000000119 0.8 0.7109722414 4730.423244 4.634 6.827 5.629 4.878 4.333 4.24
thin3 2 thin_disk 9 0.25 0.025095 0.8500000238 0.85 0.7541411604 4932.873745 4.61 6.397 5.314 4.627 4.14 4.056
thin3 2 thin_disk 9 0.25 0.025095 0.8999999762 0.899 0.7975403138 5136.886854 4.586 6.005 5.019 4.392 3.957 3.881
thin3 2 thin_disk 9 0.25 0.025095 0.9500000477 0.95 0.8438254989 5329.66608 4.56 5.65 4.743 4.167 3.776 3.707
thin3 2 thin_disk 9 0.25 0.025095 0.9952261448 0.995 0.8905383874 5495.408739 4.534 5.352 4.505 3.97 3.613 3.551
thin3 2 thin_disk 9 0.25 0.025095 1 1 0.8950610218 5513.152427 4.531 5.322 4.481 3.95 3.596 3.535
thin3 2 thin_disk 9 0.25 0.025095 1.027947307 1.028 0.9265154054 5609.188048 4.513 5.148 4.343 3.834 3.497 3.441
thin3 2 thin_disk 9 0.25 0.025095 1.049999952 1.049 0.9515960811 5683.292391 4.499 5.017 4.238 3.744 3.421 3.367
thin3 2 thin_disk 9 0.25 0.025095 1.100000024 1.099 1.013800836 5842.517205 4.465 4.732 4.004 3.543 3.247 3.199
thin3 2 thin_disk 9 0.25 0.025095 1.149999976 1.149 1.08056935 5991.009386 4.428 4.462 3.781 3.348 3.076 3.033
thin3 2 thin_disk 9 0.25 0.025095 1.193492055 1.193 1.143543382 6112.234389 4.395 4.238 3.592 3.182 2.929 2.89
thin3 2 thin_disk 9 0.25 0.025095 1.200000048 1.199 1.152531078 6130.557921 4.391 4.205 3.565 3.158 2.908 2.869
thin3 2 thin_disk 9 0.25 0.025095 1.233998537 1.234 1.202410181 6220.137713 4.366 4.041 3.427 3.035 2.799 2.763
thin3 2 thin_disk 9 0.25 0.025095 1.25 1.25 1.226740334 6261.811646 4.355 3.966 3.363 2.979 2.748 2.714
thin3 2 thin_disk 9 0.25 0.025095 1.299999952 1.3 1.303324757 6387.045353 4.319 3.74 3.171 2.807 2.594 2.563
thin3 2 thin_disk 9 0.25 0.025095 1.350000024 1.35 1.380551604 6505.789392 4.286 3.528 2.99 2.645 2.448 2.419
thin3 2 thin_disk 9 0.25 0.025095 1.360626459 1.361 1.39685924 6531.305526 4.279 3.484 2.952 2.611 2.417 2.389
thin3 2 thin_disk 9 0.25 0.025095 1.399999976 1.4 1.458319372 6620.640403 4.254 3.325 2.815 2.488 2.307 2.279
