# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin3 2 thin_disk 9 0 0.01471 0.0900000036 0.09 0.1253293089 2327.019379 5.193 11.076 10.473 10.209 12.877 11.097 10.287
thin3 2 thin_disk 9 0 0.01471 0.1000000015 0.1 0.135254787 2457.536631 5.173 10.676 10.073 9.807 12.476 10.696 9.885
thin3 2 thin_disk 9 0 0.01471 0.1200000048 0.12 0.1542242422 2657.66355 5.138 10.068 9.467 9.196 11.799 10.078 9.27
thin3 2 thin_disk 9 0 0.01471 0.1220560521 0.122 0.1561178799 2670.545612 5.135 10.027 9.426 9.154 11.737 10.034 9.227
thin3 2 thin_disk 9 0 0.01471 0.1400000006 0.14 0.1734014181 2781.634089 5.103 9.665 9.063 8.79 11.213 9.647 8.856
thin3 2 thin_disk 9 0 0.01471 0.1481855512 0.148 0.1807809419 2818.382931 5.091 9.529 8.927 8.656 11.028 9.505 8.719
thin3 2 thin_disk 9 0 0.01471 0.1599999964 0.16 0.1914487984 2869.458843 5.075 9.347 8.745 8.474 10.782 9.313 8.535
thin3 2 thin_disk 9 0 0.01471 0.200000003 0.2 0.2252436959 2995.711592 5.031 8.854 8.252 7.988 10.153 8.801 8.042
thin3 2 thin_disk 9 0 0.01471 0.25 0.25 0.2635437036 3110.99992 4.992 8.391 7.788 7.533 9.586 8.323 7.58
thin3 2 thin_disk 9 0 0.01471 0.3139314055 0.314 0.312789845 3207.746206 4.942 7.917 7.31 7.064 9.041 7.838 7.108
thin3 2 thin_disk 9 0 0.01471 0.3198592663 0.32 0.3179454723 3216.621793 4.936 7.873 7.266 7.02 8.991 7.792 7.064
thin3 2 thin_disk 9 0 0.01471 0.3476004303 0.348 0.3391975017 3259.117363 4.915 7.689 7.079 6.837 8.78 7.603 6.879
thin3 2 thin_disk 9 0 0.01471 0.3500000238 0.35 0.3407631662 3262.871721 4.914 7.674 7.064 6.822 8.763 7.588 6.864
thin3 2 thin_disk 9 0 0.01471 0.4000000358 0.4 0.3849041954 3345.029868 4.867 7.329 6.714 6.478 8.371 7.234 6.517
thin3 2 thin_disk 9 0 0.01471 0.4500000179 0.45 0.4328651726 3438.745222 4.815 6.984 6.36 6.131 7.978 6.877 6.165
thin3 2 thin_disk 9 0 0.01471 0.5 0.5 0.4841195767 3557.132151 4.764 6.632 5.998 5.775 7.572 6.512 5.805
thin3 2 thin_disk 9 0 0.01471 0.5091509223 0.509 0.4934607845 3586.740858 4.756 6.565 5.929 5.708 7.492 6.442 5.736
thin3 2 thin_disk 9 0 0.01471 0.5500000119 0.55 0.5346291628 3713.641702 4.719 6.281 5.634 5.424 7.157 6.146 5.447
thin3 2 thin_disk 9 0 0.01471 0.5601863861 0.56 0.5435664518 3755.778747 4.712 6.209 5.559 5.353 7.071 6.07 5.374
thin3 2 thin_disk 9 0 0.01471 0.6000000238 0.6 0.5789654461 3917.418771 4.688 5.939 5.274 5.09 6.75 5.788 5.107
thin3 2 thin_disk 9 0 0.01471 0.6152634025 0.615 0.5910886836 3990.249024 4.681 5.833 5.163 4.991 6.626 5.678 5.005
thin3 2 thin_disk 9 0 0.01471 0.6377906799 0.638 0.6094704374 4098.26465 4.671 5.678 5.006 4.851 6.447 5.522 4.864
thin3 2 thin_disk 9 0 0.01471 0.6499999762 0.65 0.6182336573 4159.106105 4.666 5.597 4.927 4.78 6.352 5.441 4.792
thin3 2 thin_disk 9 0 0.01471 0.7000000477 0.7 0.6485637108 4437.108004 4.656 5.283 4.644 4.534 5.976 5.138 4.541
thin3 2 thin_disk 9 0 0.01471 0.7026700377 0.703 0.6500588045 4452.459728 4.656 5.267 4.632 4.523 5.956 5.123 4.53
thin3 2 thin_disk 9 0 0.01471 0.75 0.75 0.6742992007 4735.872481 4.653 5 4.447 4.357 5.614 4.888 4.362
thin3 2 thin_disk 9 0 0.01471 0.7510547638 0.751 0.6750759634 4741.327996 4.652 4.994 4.442 4.353 5.607 4.883 4.358
thin3 2 thin_disk 9 0 0.01471 0.8000000119 0.8 0.7149120954 4962.494061 4.63 4.735 4.246 4.167 5.294 4.647 4.171
thin3 2 thin_disk 9 0 0.01471 0.801012218 0.801 0.7160653267 4967.066792 4.63 4.73 4.242 4.163 5.288 4.642 4.167
thin3 2 thin_disk 9 0 0.01471 0.8500000238 0.85 0.7565761469 5186.805946 4.607 4.489 4.056 3.985 4.996 4.42 3.989
thin3 2 thin_disk 9 0 0.01471 0.8999999762 0.899 0.80048398 5400.077591 4.582 4.255 3.871 3.807 4.718 4.202 3.81
thin3 2 thin_disk 9 0 0.01471 0.9066366553 0.906 0.8075188053 5426.252513 4.578 4.225 3.846 3.784 4.682 4.173 3.787
thin3 2 thin_disk 9 0 0.01471 0.9499999881 0.95 0.8504575576 5597.576015 4.554 4.037 3.691 3.636 4.461 3.995 3.639
thin3 2 thin_disk 9 0 0.01471 0.998604238 0.999 0.9027191278 5778.298856 4.524 3.831 3.517 3.468 4.224 3.798 3.47
thin3 2 thin_disk 9 0 0.01471 1 1 0.9045917963 5782.291743 4.523 3.826 3.512 3.463 4.218 3.792 3.466
thin3 2 thin_disk 9 0 0.01471 1.018033028 1.018 0.9263020919 5843.86265 4.51 3.751 3.447 3.401 4.133 3.72 3.403
thin3 2 thin_disk 9 0 0.01471 1.049999952 1.049 0.964389881 5952.508168 4.488 3.622 3.336 3.294 3.987 3.596 3.296
thin3 2 thin_disk 9 0 0.01471 1.100000024 1.099 1.030273774 6110.827157 4.45 3.422 3.16 3.123 3.764 3.403 3.125
thin3 2 thin_disk 9 0 0.01471 1.121724725 1.121 1.061579797 6174.474481 4.433 3.337 3.084 3.048 3.67 3.32 3.05
thin3 2 thin_disk 9 0 0.01471 1.149999976 1.149 1.101165623 6257.487634 4.412 3.228 2.987 2.953 3.55 3.214 2.955
thin3 2 thin_disk 9 0 0.01471 1.200000048 1.199 1.175581234 6400.295121 4.373 3.04 2.818 2.788 3.343 3.031 2.79
thin3 2 thin_disk 9 0 0.01471 1.25 1.25 1.251851012 6535.818751 4.337 2.861 2.658 2.63 3.147 2.856 2.632
thin3 2 thin_disk 9 0 0.01471 1.252399802 1.252 1.255314788 6541.841236 4.335 2.853 2.65 2.623 3.138 2.848 2.625
thin3 2 thin_disk 9 0 0.01471 1.299999952 1.3 1.327861089 6668.067692 4.303 2.691 2.505 2.479 2.959 2.69 2.48
thin3 2 thin_disk 9 0 0.01471 1.310029745 1.31 1.34292774 6695.761872 4.296 2.658 2.476 2.451 2.924 2.658 2.452
thin3 2 thin_disk 9 0 0.01471 1.349999905 1.35 1.40363001 6802.992623 4.272 2.53 2.363 2.338 2.783 2.533 2.339
thin3 2 thin_disk 9 0 0.01471 1.399999976 1.4 1.473169249 6945.443776 4.245 2.382 2.232 2.208 2.617 2.388 2.209
thin3 2 thin_disk 9 0 0.01471 1.439990282 1.44 1.524588519 7071.312007 4.228 2.272 2.138 2.115 2.493 2.281 2.116
thin3 2 thin_disk 9 0 0.01471 1.450000048 1.45 1.537632836 7102.316143 4.223 2.245 2.115 2.092 2.462 2.255 2.093
thin3 2 thin_disk 9 0 0.01471 1.488206625 1.488 1.581075631 7229.362467 4.21 2.147 2.032 2.01 2.35 2.16 2.011
thin3 2 thin_disk 9 0 0.01471 1.5 1.5 1.59607261 7266.077069 4.205 2.117 2.006 1.984 2.316 2.131 1.985
thin3 2 thin_disk 9 0 0.01471 1.549999952 1.55 1.659788093 7418.224972 4.186 1.994 1.9 1.878 2.176 2.009 1.879
thin3 2 thin_disk 9 0 0.01471 1.591620207 1.591 1.718116643 7530.087105 4.167 1.891 1.809 1.788 2.061 1.908 1.788
thin3 2 thin_disk 9 0 0.01471 1.600000024 1.6 1.730424458 7550.922277 4.163 1.869 1.79 1.769 2.037 1.887 1.769
