# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.0900000036 0.09 0.1164267152 2425.492857 5.257 17.925 13.42 11.033 10.493 10.261
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.1000000015 0.1 0.1281600431 2592.387985 5.219 17.408 12.924 10.538 9.998 9.761
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.1200000048 0.12 0.1494351091 2796.404549 5.165 15.789 11.946 9.956 9.398 9.147
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.1400000006 0.14 0.1687145915 2924.152378 5.127 14.755 11.319 9.55 8.984 8.731
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.1570493728 0.157 0.1841843157 3004.000496 5.1 14.131 10.927 9.274 8.705 8.453
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.1599999964 0.16 0.1868325945 3017.171523 5.096 14.031 10.864 9.229 8.659 8.408
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.200000003 0.2 0.2210816233 3146.299056 5.047 13.039 10.211 8.733 8.158 7.913
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.2071201652 0.207 0.2272231859 3163.005885 5.039 12.907 10.118 8.657 8.082 7.838
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.25 0.25 0.2623932416 3255.367325 4.995 12.228 9.628 8.251 7.673 7.435
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.3000000119 0.3 0.3027977508 3334.264128 4.95 11.639 9.178 7.865 7.281 7.048
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.3430311978 0.343 0.3393537439 3392.344895 4.91 11.207 8.835 7.562 6.974 6.745
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.3500000536 0.35 0.3451061072 3400.948065 4.903 11.143 8.783 7.516 6.927 6.699
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.4000000358 0.4 0.3892715325 3488.992212 4.856 10.625 8.385 7.172 6.575 6.352
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.4086630344 0.409 0.3978804907 3509.134384 4.847 10.522 8.307 7.106 6.508 6.285
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.4500000179 0.45 0.4393925052 3600.808292 4.802 10.062 7.959 6.81 6.203 5.985
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.5 0.5 0.4931200316 3750.593529 4.749 9.439 7.508 6.436 5.815 5.607
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.5120785832 0.512 0.5065853717 3801.893963 4.735 9.262 7.384 6.334 5.709 5.505
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.5500000119 0.55 0.5496074928 3956.39824 4.696 8.759 7.022 6.031 5.389 5.206
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.6000000238 0.6 0.595460071 4220.850792 4.664 8.084 6.554 5.642 4.985 4.847
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.6205233335 0.62 0.6107347688 4354.116049 4.656 7.783 6.357 5.485 4.837 4.717
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.6499999762 0.65 0.6327798553 4546.738741 4.646 7.363 6.084 5.273 4.663 4.562
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.6600875258 0.66 0.6409920525 4612.113645 4.641 7.226 5.992 5.202 4.609 4.513
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7000001073 0.7 0.6735233317 4868.554097 4.623 6.722 5.64 4.932 4.413 4.331
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7058308125 0.706 0.6788168981 4905.688861 4.62 6.654 5.59 4.893 4.384 4.303
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7259421349 0.726 0.6978348346 5031.52923 4.608 6.424 5.422 4.762 4.286 4.21
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.743793726 0.744 0.7157356424 5142.804319 4.597 6.23 5.276 4.647 4.198 4.127
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.75 0.75 0.7221919527 5182.03092 4.593 6.164 5.226 4.607 4.168 4.098
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7524289489 0.752 0.7251913994 5195.17283 4.591 6.139 5.207 4.591 4.155 4.086
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7724128962 0.772 0.749639815 5307.622176 4.573 5.938 5.048 4.462 4.051 3.986
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7911345959 0.791 0.7745556832 5411.279918 4.556 5.755 4.902 4.341 3.953 3.891
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.7983130813 0.798 0.7846078426 5451.298957 4.548 5.685 4.846 4.294 3.915 3.854
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8097644448 0.809 0.8012215926 5510.614111 4.535 5.576 4.757 4.22 3.851 3.793
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8249137402 0.824 0.8265186256 5587.27439 4.517 5.435 4.642 4.121 3.767 3.712
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8390335441 0.838 0.8510452358 5657.180035 4.499 5.304 4.534 4.027 3.686 3.633
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8466261625 0.846 0.8646744869 5693.771051 4.489 5.235 4.475 3.976 3.641 3.59
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8546741009 0.854 0.8809528093 5729.279373 4.477 5.161 4.412 3.921 3.592 3.542
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8700158 0.869 0.9150664757 5795.621302 4.452 5.02 4.291 3.813 3.495 3.448
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8844921589 0.883 0.9494074709 5855.985598 4.426 4.887 4.175 3.708 3.4 3.355
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.8949391842 0.894 0.9766807878 5897.935245 4.406 4.788 4.089 3.63 3.329 3.285
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9064947367 0.905 1.011003467 5938.817779 4.382 4.68 3.992 3.541 3.247 3.204
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9235387444 0.922 1.067954241 5995.149258 4.343 4.515 3.844 3.403 3.118 3.077
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9397274256 0.938 1.128632741 6036.705648 4.303 4.359 3.701 3.268 2.99 2.95
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9432522058 0.942 1.143016882 6043.659664 4.293 4.326 3.669 3.238 2.96 2.921
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9531061053 0.952 1.187552026 6060.382005 4.265 4.231 3.579 3.151 2.876 2.837
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9637361169 0.963 1.240945318 6077.150616 4.231 4.12 3.473 3.047 2.775 2.737
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9671285748 0.966 1.26081871 6081.350013 4.219 4.084 3.438 3.013 2.742 2.703
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9727362394 0.972 1.295545424 6082.750457 4.198 4.022 3.377 2.952 2.682 2.643
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9837220907 0.983 1.374208545 6078.550092 4.151 3.897 3.252 2.826 2.555 2.517
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9915652275 0.99 1.442290174 6064.569815 4.113 3.804 3.156 2.727 2.454 2.415
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9915938377 0.99 1.442290174 6064.569815 4.113 3.804 3.155 2.727 2.454 2.415
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.997794807 0.997 1.505055949 6043.659664 4.079 3.727 3.074 2.642 2.366 2.326
NSD 9 NSD 9.903089987 -0.25 0.0084736 0.9996361136 0.998 1.526344777 6032.537079 4.067 3.704 3.049 2.614 2.336 2.296
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.007068276 1.006 1.631370651 5967.60405 4.013 3.615 2.942 2.495 2.206 2.165
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.013811588 1.012 1.756113756 5858.683001 3.952 3.547 2.846 2.377 2.07 2.025
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.017998099 1.016 1.863170695 5724.004941 3.902 3.538 2.798 2.303 1.973 1.924
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.020515084 1.019 1.947388697 5592.42283 3.865 3.565 2.787 2.263 1.909 1.854
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.022248745 1.02 2.022332889 5475.200153 3.833 3.599 2.785 2.235 1.857 1.799
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.023866653 1.022 2.113258599 5359.200435 3.795 3.625 2.774 2.195 1.793 1.731
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.02580142 1.024 2.260230051 5236.004366 3.737 3.612 2.721 2.111 1.68 1.613
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.027483463 1.026 2.426345514 5153.47294 3.677 3.554 2.634 2.001 1.55 1.481
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.02793169 1.026 2.475441371 5134.521775 3.659 3.531 2.606 1.967 1.512 1.442
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.028576851 1.027 2.554774925 5115.6403 3.632 3.486 2.553 1.908 1.448 1.377
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.029820561 1.028 2.724285663 5083.935125 3.577 3.384 2.44 1.787 1.319 1.246
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.031121373 1.029 2.931248547 5055.917748 3.514 3.259 2.306 1.644 1.169 1.096
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.032294869 1.03 3.145231705 5035.006088 3.453 3.131 2.17 1.502 1.022 0.948
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.033150434 1.031 3.324701389 5019.957034 3.405 3.028 2.062 1.39 0.905 0.831
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.03389132 1.032 3.504714496 5006.105525 3.36 2.931 1.96 1.284 0.796 0.721
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.034606695 1.032 3.696176018 4991.142852 3.314 2.833 1.857 1.176 0.684 0.608
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.035448909 1.033 3.962348267 4972.788632 3.253 2.705 1.722 1.035 0.538 0.462
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.036060095 1.034 4.183623991 4957.925539 3.206 2.606 1.617 0.925 0.424 0.347
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.036749482 1.034 4.483866202 4937.419182 3.147 2.483 1.486 0.788 0.281 0.203
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.037234068 1.035 4.720115707 4921.52845 3.102 2.39 1.387 0.683 0.172 0.094
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.037703633 1.035 4.990598651 4903.430228 3.054 2.292 1.283 0.573 0.058 -0.022
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.038241386 1.036 5.347522799 4880.901012 2.994 2.171 1.152 0.436 -0.086 -0.167
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.038718462 1.036 5.732613272 4857.356733 2.934 2.053 1.024 0.3 -0.228 -0.31
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.039141059 1.036 6.134125327 4832.813101 2.875 1.939 0.9 0.168 -0.367 -0.451
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.039532304 1.037 6.57737563 4806.179647 2.815 1.822 0.772 0.032 -0.51 -0.595
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.03987515 1.037 7.041296704 4780.793661 2.756 1.71 0.65 -0.099 -0.648 -0.734
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.039878368 1.037 7.041296704 4780.793661 2.755 1.709 0.649 -0.101 -0.65 -0.736
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.040169597 1.037 7.499851164 4756.636893 2.701 1.607 0.536 -0.221 -0.778 -0.865
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.040451288 1.037 8.017752481 4729.334149 2.644 1.501 0.418 -0.348 -0.913 -1.001
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.04070282 1.038 8.543830913 4704.354057 2.588 1.399 0.305 -0.47 -1.042 -1.133
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.04094696 1.038 9.127516881 4676.274537 2.53 1.294 0.188 -0.597 -1.177 -1.269
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.041176558 1.038 9.735374102 4649.433067 2.474 1.194 0.074 -0.72 -1.308 -1.402
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.04143095 1.038 10.33838366 4624.875008 2.423 1.103 -0.03 -0.832 -1.427 -1.523
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.041573882 1.038 10.56945624 4616.363515 2.403 1.067 -0.071 -0.877 -1.474 -1.57
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.041675329 1.038 10.30748342 4629.136638 2.425 1.102 -0.029 -0.83 -1.424 -1.519
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.041820884 1.038 9.861719483 4651.574703 2.463 1.164 0.045 -0.749 -1.336 -1.429
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.041891575 1.038 9.553283037 4666.593803 2.491 1.21 0.1 -0.689 -1.271 -1.364
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.041964412 1.038 9.798343148 4655.860935 2.469 1.171 0.054 -0.738 -1.324 -1.417
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.042143345 1.038 10.46050484 4627.005332 2.412 1.072 -0.06 -0.861 -1.455 -1.551
NSD 9 NSD 9.903089987 -0.25 0.0084736 1.042319179 1.038 11.18027909 4598.328568 2.355 0.973 -0.174 -0.986 -1.588 -1.685
