# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.0900000036 0.09 0.1118285374 2545.657664 5.293 17.688 13.11 10.887 10.433 10.234
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1000000015 0.1 0.1240088399 2726.465459 5.249 16.561 12.424 10.421 9.939 9.721
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1199999973 0.12 0.145496533 2936.973311 5.189 14.949 11.518 9.845 9.325 9.094
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1308952272 0.131 0.1559741562 3011.618803 5.166 14.393 11.192 9.616 9.087 8.854
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1400000006 0.14 0.1646465538 3071.142726 5.148 13.971 10.946 9.44 8.904 8.672
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1464448571 0.146 0.1705110956 3102.415775 5.137 13.743 10.805 9.333 8.795 8.562
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1599999964 0.16 0.1827480051 3165.191567 5.116 13.315 10.533 9.121 8.578 8.347
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.1999999881 0.2 0.2167966888 3298.374772 5.064 12.417 9.923 8.623 8.071 7.844
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.25 0.25 0.2584357824 3407.218617 5.008 11.678 9.367 8.14 7.58 7.358
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.3000000119 0.3 0.2984369857 3482.571166 4.962 11.144 8.942 7.758 7.192 6.974
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.3499999642 0.35 0.3395882421 3548.950974 4.918 10.685 8.568 7.42 6.848 6.632
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.3999999762 0.4 0.3838421338 3643.342501 4.868 10.174 8.173 7.072 6.49 6.278
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.4499999881 0.45 0.43496333 3767.905482 4.811 9.608 7.743 6.699 6.105 5.898
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.4729029536 0.473 0.4595710306 3849.461673 4.785 9.311 7.526 6.514 5.913 5.712
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.4999999404 0.5 0.4884865888 3943.664854 4.756 8.986 7.283 6.304 5.693 5.504
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.5082684755 0.508 0.497682815 3986.57556 4.748 8.864 7.195 6.23 5.614 5.432
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.5500000119 0.55 0.5421914251 4197.58984 4.707 8.291 6.78 5.875 5.237 5.091
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.5633693933 0.563 0.5537996091 4279.568675 4.699 8.101 6.649 5.765 5.127 4.993
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.5999999642 0.6 0.5853999013 4504.016782 4.678 7.587 6.302 5.482 4.871 4.765
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.6499999166 0.65 0.6246728703 4852.885002 4.656 6.903 5.83 5.119 4.596 4.513
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.653347075 0.653 0.6275562293 4875.284901 4.654 6.861 5.8 5.096 4.58 4.497
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.6755775809 0.676 0.6487130653 5021.113055 4.641 6.596 5.604 4.943 4.466 4.389
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.6950054765 0.695 0.6671947877 5148.728601 4.629 6.377 5.439 4.812 4.367 4.295
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.6999999881 0.7 0.6727483555 5180.837851 4.625 6.323 5.397 4.779 4.341 4.271
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7036765218 0.704 0.6758536208 5204.751512 4.623 6.283 5.367 4.755 4.322 4.253
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7215073109 0.721 0.6952686461 5321.082593 4.609 6.093 5.219 4.637 4.23 4.164
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7379380465 0.738 0.7135963908 5427.502098 4.596 5.924 5.085 4.528 4.144 4.081
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7487857342 0.749 0.7265284825 5497.940051 4.587 5.814 4.997 4.457 4.086 4.026
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7619225383 0.762 0.7458519763 5571.857489 4.572 5.686 4.893 4.368 4.011 3.953
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7758606672 0.775 0.7667479877 5649.369748 4.555 5.551 4.782 4.273 3.929 3.875
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7893157005 0.789 0.7896827383 5722.687092 4.538 5.422 4.674 4.18 3.849 3.797
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.7975714207 0.797 0.8038085934 5767.664634 4.527 5.343 4.608 4.123 3.798 3.748
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8036959767 0.803 0.8151783649 5796.955947 4.517 5.286 4.559 4.079 3.759 3.71
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.817388773 0.817 0.8436312233 5861.381645 4.495 5.157 4.448 3.98 3.669 3.623
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8299610615 0.829 0.8714704085 5918.341211 4.473 5.038 4.345 3.888 3.585 3.541
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.842566371 0.842 0.903134941 5973.102948 4.449 4.917 4.239 3.792 3.497 3.456
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8463571072 0.845 0.9127516881 5989.630064 4.442 4.881 4.207 3.763 3.471 3.43
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8507367373 0.85 0.9241716562 6007.586048 4.433 4.838 4.17 3.728 3.439 3.398
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8681151271 0.867 0.9769057028 6072.954118 4.393 4.666 4.015 3.585 3.306 3.267
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8833576441 0.882 1.030985708 6126.324544 4.355 4.508 3.871 3.451 3.18 3.143
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.8951427937 0.894 1.0778359 6163.111147 4.322 4.383 3.756 3.341 3.076 3.04
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.89745754 0.896 1.087057821 6168.790197 4.315 4.358 3.733 3.32 3.055 3.02
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9103488922 0.909 1.145651808 6198.691176 4.276 4.221 3.604 3.195 2.935 2.901
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9208764434 0.919 1.202133348 6217.273893 4.239 4.104 3.492 3.086 2.829 2.795
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9297656417 0.928 1.255603868 6228.737089 4.205 3.999 3.39 2.986 2.73 2.697
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9314087629 0.93 1.266638384 6230.171474 4.199 3.979 3.371 2.967 2.712 2.678
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9330967069 0.932 1.277769875 6231.606189 4.191 3.958 3.35 2.946 2.691 2.657
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9431424737 0.941 1.361923284 6223.002852 4.141 3.827 3.218 2.813 2.557 2.523
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9439284801 0.942 1.368839865 6221.570117 4.137 3.817 3.208 2.802 2.546 2.512
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9479514956 0.946 1.405570536 6214.411392 4.115 3.763 3.152 2.746 2.489 2.454
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.955653131 0.954 1.491600928 6187.283276 4.067 3.654 3.037 2.626 2.366 2.331
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9573242664 0.956 1.513047788 6178.74113 4.056 3.63 3.011 2.599 2.338 2.302
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9629593492 0.961 1.606396114 6122.094091 4.007 3.545 2.913 2.491 2.221 2.184
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9695697427 0.968 1.746033793 6008.969505 3.937 3.451 2.792 2.349 2.061 2.021
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.973659873 0.972 1.869616985 5877.599637 3.88 3.414 2.72 2.252 1.943 1.899
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9760906696 0.974 1.964502767 5750.425748 3.838 3.416 2.688 2.196 1.867 1.818
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9777371287 0.976 2.046221506 5631.187654 3.803 3.436 2.675 2.158 1.808 1.755
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9792487025 0.977 2.143150376 5505.540985 3.763 3.457 2.658 2.114 1.741 1.683
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9807473421 0.979 2.273278502 5388.898454 3.713 3.446 2.613 2.041 1.644 1.582
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9823312163 0.981 2.450488365 5292.976917 3.648 3.382 2.521 1.924 1.505 1.441
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9831827879 0.981 2.56361406 5252.910485 3.609 3.328 2.454 1.847 1.419 1.353
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9835521579 0.982 2.618500402 5239.622519 3.591 3.295 2.417 1.807 1.376 1.309
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9848313332 0.983 2.827174694 5198.762768 3.525 3.175 2.284 1.663 1.221 1.154
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9858593941 0.984 3.023100916 5171.303179 3.468 3.061 2.162 1.533 1.085 1.016
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9867042899 0.985 3.200019648 5152.286446 3.418 2.958 2.052 1.418 0.965 0.896
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9875942469 0.986 3.4162736 5132.157785 3.362 2.838 1.926 1.286 0.828 0.758
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.988263607 0.986 3.607054007 5116.818355 3.315 2.739 1.822 1.177 0.715 0.645
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9889091253 0.987 3.810242745 5100.35024 3.267 2.638 1.715 1.066 0.6 0.529
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9896181822 0.988 4.070545793 5081.594426 3.211 2.517 1.588 0.934 0.463 0.391
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9903047085 0.988 4.367698432 5060.576565 3.15 2.389 1.454 0.793 0.317 0.245
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9909156561 0.989 4.677918432 5038.485348 3.09 2.265 1.323 0.656 0.174 0.101
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.991463244 0.989 5.010172108 5016.490568 3.031 2.141 1.193 0.519 0.032 -0.042
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9918552637 0.99 5.291181326 4998.043136 2.984 2.047 1.091 0.412 -0.08 -0.155
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9922905564 0.99 5.650054602 4975.079214 2.927 1.932 0.968 0.281 -0.218 -0.293
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9926957488 0.99 6.043000704 4951.080641 2.869 1.816 0.842 0.148 -0.358 -0.434
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9927142262 0.99 6.059721222 4949.940744 2.866 1.811 0.836 0.141 -0.365 -0.441
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9929304719 0.99 6.300175462 4936.282431 2.833 1.745 0.764 0.066 -0.445 -0.521
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9932691455 0.991 6.733682651 4911.339996 2.775 1.632 0.642 -0.065 -0.582 -0.66
NSD 9 NSD 9.903089987 -0.5 0.0048313 0.9935732484 0.991 7.19204912 4885.398559 2.718 1.522 0.522 -0.193 -0.718 -0.796
