# downloaded from PARSEC/CMD via ezpadova
# component=thin2 family=thin_disk component_index=1 logAge=8.778151250383644 MH=0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.025095 0.25 8.77815 0.0955969095 1.133236387 0.095 -3.257 3.3677 5.098 0 0 0.545 0 0 0 0 0 -1 -6.41e-17 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 12.912 15.982 12.623 11.426 10.777 10.361 10.21 10.788 9.953 11.18 10.684 10.328
0.025095 0.25 8.77815 0.1055120975 1.21556776 0.105 -3.151 3.3826 5.093 0 0 0.545 0 0 0 0 0 -1 -7.84e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 12.648 15.717 12.359 11.162 10.513 10.097 9.945 10.523 9.688 10.916 10.42 10.064
0.025095 0.25 8.77815 0.1087337136 1.24017911 0.108 -3.122 3.3866 5.093 0 0 0.545 0 0 0 0 0 -1 -8.27e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 12.575 15.644 12.286 11.089 10.44 10.024 9.872 10.451 9.615 10.843 10.347 9.991
0.025095 0.25 8.77815 0.1253425032 1.353540291 0.125 -2.956 3.4072 5.071 0 0 0.545 0 0 0 0 0 -1 -1.16e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 12.159 15.223 11.871 10.673 10.025 9.609 9.456 10.035 9.199 10.428 9.932 9.575
0.025095 0.25 8.77815 0.145172894 1.465702437 0.145 -2.799 3.4252 5.05 0 0 0.545 0 0 0 0 0 -1 -1.58e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 11.767 14.617 11.417 10.277 9.642 9.228 9.07 9.65 8.824 10.038 9.549 9.188
0.025095 0.25 8.77815 0.1584615856 1.530273724 0.158 -2.72 3.4342 5.046 0 0 0.545 0 0 0 0 0 -1 -1.82e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 11.571 14.194 11.152 10.079 9.457 9.043 8.883 9.461 8.648 9.843 9.364 9
0.025095 0.25 8.77815 0.1650032997 1.559528955 0.165 -2.679 3.4385 5.039 0 0 0.545 0 0 0 0 0 -1 -1.98e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 11.467 13.992 11.017 9.974 9.359 8.945 8.783 9.361 8.554 9.74 9.265 8.899
0.025095 0.25 8.77815 0.1900484711 1.658983104 0.19 -2.542 3.4513 5.015 0 0 0.545 0 0 0 0 0 -1 -2.59e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 11.126 13.366 10.591 9.632 9.035 8.621 8.457 9.033 8.243 9.403 8.94 8.571
0.025095 0.25 8.77815 0.2046640813 1.709466363 0.204 -2.469 3.458 5 0 0 0.545 0 0 0 0 0 -1 -3.01e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.941 13.038 10.367 9.45 8.861 8.447 8.281 8.857 8.075 9.222 8.766 8.394
0.025095 0.25 8.77815 0.2145562321 1.741048025 0.214 -2.429 3.4614 4.995 0 0 0.545 0 0 0 0 0 -1 -3.23e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.843 12.87 10.249 9.352 8.768 8.353 8.187 8.762 7.986 9.125 8.672 8.3
0.025095 0.25 8.77815 0.2542400956 1.850971178 0.254 -2.277 3.4738 4.967 0 0 0.545 0 0 0 0 0 -1 -4.34e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.463 12.266 9.806 8.977 8.408 7.99 7.824 8.397 7.636 8.751 8.31 7.935
0.025095 0.25 8.77815 0.3038160801 1.960493596 0.303 -2.119 3.4861 4.936 0 0 0.545 0 0 0 0 0 -1 -5.94e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.068 11.656 9.358 8.592 8.035 7.614 7.447 8.019 7.273 8.365 7.935 7.556
0.025095 0.25 8.77815 0.3079197407 1.96850755 0.308 -2.106 3.487 4.932 0 0 0.545 0 0 0 0 0 -1 -6.11e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.034 11.606 9.32 8.559 8.003 7.582 7.414 7.987 7.242 8.332 7.903 7.524
0.025095 0.25 8.77815 0.3533920944 2.048942254 0.353 -1.972 3.4976 4.9 0 0 0.545 0 0 0 0 0 -1 -8.02e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.7 11.12 8.95 8.233 7.688 7.262 7.093 7.666 6.932 8.005 7.585 7.201
0.025095 0.25 8.77815 0.4029681087 2.122572238 0.403 -1.826 3.5092 4.858 0 0 0.545 0 0 0 0 0 -1 -1.11e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.335 10.609 8.552 7.88 7.344 6.91 6.739 7.316 6.59 7.649 7.236 6.845
0.025095 0.25 8.77815 0.4525440931 2.185277485 0.452 -1.679 3.5215 4.811 0 0 0.545 0 0 0 0 0 -1 -1.54e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.968 10.098 8.158 7.531 7.003 6.559 6.382 6.966 6.246 7.295 6.889 6.486
0.025095 0.25 8.77815 0.502120018 2.239628983 0.502 -1.533 3.5349 4.763 0 0 0.545 0 0 0 0 0 -1 -2.17e-15 0 0.6804 0.294 0.004602 0.001241 0.01126 -1 0.02559 8.601 9.606 7.767 7.182 6.663 6.207 6.022 6.616 5.9 6.94 6.542 6.125
0.025095 0.25 8.77815 0.5516960621 2.285057517 0.551 -1.382 3.5513 4.718 0 0 0.545 0 0 0 0 0 -1 -3.08e-15 0 0.6816 0.2929 0.004584 0.001237 0.01122 -1 0.02547 8.225 9.08 7.366 6.831 6.323 5.854 5.657 6.264 5.552 6.582 6.193 5.758
0.025095 0.25 8.77815 0.601271987 2.321981326 0.601 -1.228 3.5722 4.686 0 0 0.545 0 0 0 0 0 -1 -4.36e-15 0 0.6819 0.2926 0.004581 0.001236 0.01121 -1 0.0255 7.841 8.482 6.961 6.489 5.994 5.51 5.301 5.921 5.218 6.232 5.855 5.402
0.025095 0.25 8.77815 0.650848031 2.352512732 0.651 -1.074 3.5973 4.667 0 0 0.545 0 0 0 0 0 -1 -6.1e-15 0 0.682 0.2925 0.004578 0.001235 0.0112 -1 0.02548 7.456 7.872 6.566 6.154 5.671 5.178 4.969 5.59 4.911 5.889 5.527 5.068
0.025095 0.25 8.77815 0.6825174093 2.369369143 0.683 -0.978 3.6141 4.658 0 0 0.545 0 0 0 0 0 -1 -7.51e-15 0 0.6822 0.2924 0.004576 0.001235 0.0112 -1 0.02546 7.214 7.495 6.322 5.943 5.469 4.982 4.78 5.39 4.735 5.679 5.328 4.879
0.025095 0.25 8.77815 0.7004240751 2.378128189 0.701 -0.925 3.6233 4.654 0 0 0.545 0 0 0 0 0 -1 -8.41e-15 0 0.6823 0.2923 0.004576 0.001234 0.0112 -1 0.02544 7.082 7.292 6.192 5.83 5.361 4.879 4.683 5.285 4.644 5.568 5.222 4.781
0.025095 0.25 8.77815 0.7081438303 2.381747533 0.708 -0.901 3.6283 4.654 0 0 0.544 0 0 0 0 0 -1 -8.84e-15 0 0.6825 0.2921 0.004563 0.001233 0.01119 -1 0.02542 7.022 7.195 6.133 5.779 5.313 4.832 4.64 5.237 4.605 5.517 5.175 4.737
0.025095 0.25 8.77815 0.7447085977 2.397724714 0.745 -0.789 3.6531 4.663 0 0 0.538 0 0 0 0 0 -1 -1.1e-14 0 0.6824 0.2921 0.00452 0.001233 0.01119 -1 0.02542 6.743 6.75 5.86 5.547 5.108 4.661 4.49 5.046 4.466 5.305 4.985 4.583
0.025095 0.25 8.77815 0.75 2.399888909 0.75 -0.773 3.6566 4.665 0 0 0.538 0 0 0 0 0 -1 -1.14e-14 0 0.6824 0.2922 0.004514 0.001233 0.0112 -1 0.02544 6.704 6.691 5.821 5.514 5.08 4.642 4.473 5.022 4.45 5.277 4.961 4.566
0.025095 0.25 8.77815 0.8000000119 2.418724441 0.8 -0.647 3.6748 4.64 0 0 0.538 0 0 0 0 0 -1 -1.51e-14 0 0.6826 0.2919 0.004511 0.001232 0.01119 -1 0.02546 6.389 6.288 5.509 5.231 4.827 4.43 4.279 4.784 4.259 5.019 4.725 4.367
0.025095 0.25 8.77815 0.8500000238 2.435034684 0.85 -0.526 3.6929 4.616 1 0 0.538 0 0 0 0 0 -1 -2e-14 0 0.683 0.2916 0.004507 0.001231 0.01118 -1 0.02542 6.084 5.919 5.212 4.962 4.588 4.231 4.097 4.559 4.078 4.773 4.501 4.179
0.025095 0.25 8.77815 0.8999999762 2.449278602 0.899 -0.41 3.71 4.594 1 0 0.538 0 0 0 0 0 -1 -2.6e-14 0 0.6833 0.2913 0.004502 0.001229 0.01117 -1 0.02536 5.794 5.583 4.935 4.71 4.364 4.043 3.924 4.346 3.906 4.541 4.291 4.001
0.025095 0.25 8.77815 0.9500000477 2.461812201 0.95 -0.297 3.7257 4.568 1 0 0.538 0 0 0 0 0 -1 -3.38e-14 0 0.6837 0.2909 0.004496 0.001228 0.01115 -1 0.02536 5.513 5.271 4.67 4.468 4.146 3.854 3.75 4.136 3.732 4.315 4.083 3.822
0.025095 0.25 8.77815 1 2.472915448 1 -0.187 3.7404 4.539 1 0 0.538 0 0 0 0 0 -1 -4.38e-14 0 0.6843 0.2904 0.00449 0.001226 0.01114 -1 0.02532 5.239 4.975 4.416 4.234 3.935 3.668 3.577 3.931 3.56 4.095 3.881 3.644
