# downloaded from PARSEC/CMD via ezpadova
# component=thin2 family=thin_disk component_index=1 logAge=8.778151250383644 MH=0.25 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.025095 0.25 8.77815 0.0955969095 1.133236387 0.095 -3.257 3.3677 5.098 0 0 0.545 0 0 0 0 0 -1 -6.41e-17 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 12.912 10.761 10.175 9.874
0.025095 0.25 8.77815 0.1055120975 1.21556776 0.105 -3.151 3.3826 5.093 0 0 0.545 0 0 0 0 0 -1 -7.84e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 12.648 10.496 9.911 9.61
0.025095 0.25 8.77815 0.1087337136 1.24017911 0.108 -3.122 3.3866 5.093 0 0 0.545 0 0 0 0 0 -1 -8.27e-17 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 12.575 10.424 9.839 9.537
0.025095 0.25 8.77815 0.1253425032 1.353540291 0.125 -2.956 3.4072 5.071 0 0 0.545 0 0 0 0 0 -1 -1.16e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 12.159 10.008 9.424 9.121
0.025095 0.25 8.77815 0.145172894 1.465702437 0.145 -2.799 3.4252 5.05 0 0 0.545 0 0 0 0 0 -1 -1.58e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 11.767 9.633 9.052 8.75
0.025095 0.25 8.77815 0.1584615856 1.530273724 0.158 -2.72 3.4342 5.046 0 0 0.545 0 0 0 0 0 -1 -1.82e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 11.571 9.457 8.876 8.579
0.025095 0.25 8.77815 0.1650032997 1.559528955 0.165 -2.679 3.4385 5.039 0 0 0.545 0 0 0 0 0 -1 -1.98e-16 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 11.467 9.362 8.782 8.486
0.025095 0.25 8.77815 0.1900484711 1.658983104 0.19 -2.542 3.4513 5.015 0 0 0.545 0 0 0 0 0 -1 -2.59e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 11.126 9.048 8.469 8.181
0.025095 0.25 8.77815 0.2046640813 1.709466363 0.204 -2.469 3.458 5 0 0 0.545 0 0 0 0 0 -1 -3.01e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.941 8.88 8.3 8.016
0.025095 0.25 8.77815 0.2145562321 1.741048025 0.214 -2.429 3.4614 4.995 0 0 0.545 0 0 0 0 0 -1 -3.23e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.843 8.789 8.21 7.927
0.025095 0.25 8.77815 0.2542400956 1.850971178 0.254 -2.277 3.4738 4.967 0 0 0.545 0 0 0 0 0 -1 -4.34e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.463 8.436 7.855 7.582
0.025095 0.25 8.77815 0.3038160801 1.960493596 0.303 -2.119 3.4861 4.936 0 0 0.545 0 0 0 0 0 -1 -5.94e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.068 8.071 7.486 7.223
0.025095 0.25 8.77815 0.3079197407 1.96850755 0.308 -2.106 3.487 4.932 0 0 0.545 0 0 0 0 0 -1 -6.11e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 10.034 8.04 7.454 7.192
0.025095 0.25 8.77815 0.3533920944 2.048942254 0.353 -1.972 3.4976 4.9 0 0 0.545 0 0 0 0 0 -1 -8.02e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.7 7.73 7.139 6.886
0.025095 0.25 8.77815 0.4029681087 2.122572238 0.403 -1.826 3.5092 4.858 0 0 0.545 0 0 0 0 0 -1 -1.11e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.335 7.392 6.791 6.548
0.025095 0.25 8.77815 0.4525440931 2.185277485 0.452 -1.679 3.5215 4.811 0 0 0.545 0 0 0 0 0 -1 -1.54e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.968 7.058 6.443 6.208
0.025095 0.25 8.77815 0.502120018 2.239628983 0.502 -1.533 3.5349 4.763 0 0 0.545 0 0 0 0 0 -1 -2.17e-15 0 0.6804 0.294 0.004602 0.001241 0.01126 -1 0.02559 8.601 6.723 6.093 5.865
0.025095 0.25 8.77815 0.5516960621 2.285057517 0.551 -1.382 3.5513 4.718 0 0 0.545 0 0 0 0 0 -1 -3.08e-15 0 0.6816 0.2929 0.004584 0.001237 0.01122 -1 0.02547 8.225 6.389 5.741 5.523
