# downloaded from PARSEC/CMD via ezpadova
# component=thin2 family=thin_disk component_index=1 logAge=8.778151250383644 MH=-0.5 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0048313 -0.5 8.77815 0.0900000036 1.081689593 0.09 -3.236 3.4154 5.242 0 0 0.545 0 0 0 0 0 -1 -5.88e-17 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 12.86 15.519 12.256 11.289 10.713 10.387 10.302 10.759 10.076 11.105 10.655 10.401
0.0048313 -0.5 8.77815 0.0966539159 1.14253149 0.097 -3.127 3.4307 5.225 0 0 0.545 0 0 0 0 0 -1 -7.42e-17 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 12.589 14.962 11.927 11.031 10.466 10.125 10.025 10.501 9.81 10.841 10.402 10.125
0.0048313 -0.5 8.77815 0.1000000015 1.171106412 0.1 -3.069 3.4391 5.215 0 0 0.545 0 0 0 0 0 -1 -8.45e-17 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 12.442 14.657 11.745 10.891 10.334 9.984 9.878 10.362 9.669 10.698 10.265 9.978
0.0048313 -0.5 8.77815 0.1199999973 1.319315425 0.12 -2.841 3.4678 5.181 0 0 0.545 0 0 0 0 0 -1 -1.36e-16 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 11.872 13.556 11.072 10.352 9.818 9.444 9.32 9.826 9.132 10.149 9.738 9.42
0.0048313 -0.5 8.77815 0.1212908998 1.327764227 0.121 -2.828 3.4691 5.178 0 0 0.545 0 0 0 0 0 -1 -1.39e-16 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004932 11.84 13.501 11.037 10.322 9.789 9.414 9.289 9.797 9.103 10.119 9.709 9.39
0.0048313 -0.5 8.77815 0.1400000006 1.438452672 0.14 -2.655 3.487 5.139 0 0 0.545 0 0 0 0 0 -1 -2.02e-16 0 0.7374 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 11.408 12.764 10.56 9.916 9.397 9.011 8.875 9.394 8.704 9.708 9.311 8.976
0.0048313 -0.5 8.77815 0.1551143527 1.514690268 0.155 -2.556 3.4968 5.124 0 0 0.545 0 0 0 0 0 -1 -2.44e-16 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 11.16 12.365 10.292 9.682 9.17 8.78 8.64 9.163 8.477 9.472 9.082 8.74
0.0048313 -0.5 8.77815 0.1599999964 1.537293155 0.16 -2.523 3.4998 5.116 0 0 0.545 0 0 0 0 0 -1 -2.62e-16 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 11.077 12.238 10.205 9.604 9.095 8.703 8.562 9.086 8.401 9.393 9.005 8.662
0.0048313 -0.5 8.77815 0.1999999881 1.693879036 0.2 -2.309 3.5176 5.07 0 0 0.545 0 0 0 0 0 -1 -4.03e-16 0 0.7373 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 10.542 11.461 9.647 9.099 8.602 8.203 8.053 8.585 7.907 8.885 8.508 8.153
0.0048313 -0.5 8.77815 0.2128849477 1.73584671 0.213 -2.254 3.5216 5.059 0 0 0.545 0 0 0 0 0 -1 -4.49e-16 0 0.7373 0.2578 0.0008868 0.0002392 0.00217 -1 0.004931 10.405 11.276 9.507 8.969 8.475 8.074 7.923 8.456 7.78 8.755 8.38 8.022
0.0048313 -0.5 8.77815 0.25 1.8403258 0.25 -2.112 3.5319 5.028 0 0 0.545 0 0 0 0 0 -1 -5.95e-16 0 0.7372 0.2578 0.0008868 0.0002392 0.00217 -1 0.004931 10.051 10.812 9.145 8.632 8.145 7.739 7.584 8.121 7.449 8.416 8.047 7.683
0.0048313 -0.5 8.77815 0.309913218 1.972350634 0.31 -1.926 3.5435 4.981 0 0 0.545 0 0 0 0 0 -1 -8.65e-16 0 0.7373 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 9.586 10.236 8.674 8.187 7.708 7.297 7.135 7.677 7.01 7.969 7.606 7.233
0.0048313 -0.5 8.77815 0.3191390336 1.989726934 0.319 -1.896 3.5451 4.97 0 0 0.545 0 0 0 0 0 -1 -9.25e-16 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 9.51 10.146 8.598 8.114 7.636 7.224 7.061 7.605 6.937 7.896 7.533 7.16
0.0048313 -0.5 8.77815 0.3499999642 2.043417416 0.35 -1.81 3.5512 4.949 0 0 0.545 0 0 0 0 0 -1 -1.1e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 9.295 9.879 8.382 7.911 7.436 7.021 6.855 7.402 6.735 7.692 7.332 6.953
0.0048313 -0.5 8.77815 0.3999999762 2.118502399 0.4 -1.654 3.5626 4.897 0 0 0.545 0 0 0 0 0 -1 -1.57e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.905 9.393 7.994 7.545 7.076 6.654 6.479 7.035 6.369 7.322 6.967 6.577
0.0048313 -0.5 8.77815 0.4499999881 2.182280901 0.45 -1.488 3.5765 4.837 0 0 0.545 0 0 0 0 0 -1 -2.33e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.49 8.873 7.583 7.159 6.699 6.268 6.083 6.649 5.985 6.934 6.584 6.18
0.0048313 -0.5 8.77815 0.4999999404 2.237454072 0.5 -1.315 3.5944 4.781 0 0 0.545 0 0 0 0 0 -1 -3.5e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.057 8.328 7.158 6.764 6.313 5.871 5.677 6.253 5.597 6.534 6.19 5.774
0.0048313 -0.5 8.77815 0.5463183522 2.280586455 0.546 -1.151 3.6181 4.75 0 0 0.545 0 0 0 0 0 -1 -5.07e-15 0 0.7392 0.2559 0.0008818 0.0002379 0.002157 -1 0.004931 7.647 7.802 6.76 6.4 5.958 5.5 5.309 5.887 5.254 6.162 5.827 5.405
0.0048313 -0.5 8.77815 0.5500000119 2.283658263 0.55 -1.139 3.6199 4.748 0 0 0.545 0 0 0 0 0 -1 -5.21e-15 0 0.7392 0.2558 0.0008816 0.0002378 0.002157 -1 0.004931 7.616 7.763 6.73 6.373 5.932 5.472 5.282 5.86 5.229 6.134 5.8 5.378
0.0048313 -0.5 8.77815 0.5996693373 2.320897055 0.599 -0.965 3.6459 4.716 0 0 0.545 0 0 0 0 0 -1 -7.7e-15 0 0.7395 0.2556 0.0008804 0.0002375 0.002154 -1 0.004885 7.182 7.214 6.313 5.991 5.56 5.106 4.935 5.492 4.901 5.754 5.432 5.027
0.0048313 -0.5 8.77815 0.5999999642 2.321121285 0.6 -0.964 3.6461 4.716 0 0 0.545 0 0 0 0 0 -1 -7.72e-15 0 0.7395 0.2556 0.0008804 0.0002375 0.002154 -1 0.004885 7.179 7.21 6.311 5.989 5.558 5.104 4.933 5.49 4.899 5.752 5.43 5.026
0.0048313 -0.5 8.77815 0.6499999166 2.352035277 0.65 -0.799 3.6746 4.7 1 0 0.545 0 0 0 0 0 -1 -1.11e-14 0 0.7398 0.2553 0.0008798 0.0002374 0.002153 -1 0.004912 6.767 6.685 5.916 5.637 5.238 4.829 4.684 5.189 4.661 5.424 5.13 4.771
0.0048313 -0.5 8.77815 0.6999999881 2.377926697 0.7 -0.646 3.7011 4.685 0 0 0.545 0 0 0 0 0 -1 -1.54e-14 0 0.7402 0.255 0.0008788 0.0002371 0.002151 -1 0.004872 6.385 6.229 5.551 5.312 4.958 4.606 4.485 4.927 4.464 5.134 4.872 4.564
0.0048313 -0.5 8.77815 0.7487857342 2.399395381 0.749 -0.507 3.7245 4.669 1 0 0.538 0 0 0 0 0 -1 -2.09e-14 0 0.7405 0.2546 0.0008664 0.0002365 0.002148 -1 0.004908 6.036 5.84 5.233 5.027 4.708 4.401 4.299 4.69 4.28 4.872 4.638 4.371
0.0048313 -0.5 8.77815 0.7518785596 2.400648823 0.752 -0.498 3.7258 4.667 1 0 0.538 0 0 0 0 0 -1 -2.13e-14 0 0.7406 0.2545 0.0008662 0.0002365 0.002148 -1 0.004904 6.015 5.817 5.213 5.009 4.693 4.387 4.287 4.675 4.268 4.856 4.623 4.358
0.0048313 -0.5 8.77815 0.7975714207 2.417872134 0.797 -0.377 3.744 4.644 1 0 0.538 0 0 0 0 0 -1 -2.81e-14 0 0.7411 0.2541 0.0008647 0.0002361 0.002144 -1 0.004839 5.711 5.497 4.942 4.761 4.471 4.197 4.11 4.461 4.093 4.625 4.412 4.176
0.0048313 -0.5 8.77815 0.8463571072 2.433921003 0.846 -0.254 3.7614 4.617 1 0 0.538 0 0 0 0 0 -1 -3.73e-14 0 0.7418 0.2533 0.0008625 0.0002355 0.00214 -1 0.004817 5.406 5.187 4.677 4.517 4.249 4 3.926 4.245 3.912 4.393 4.198 3.987
0.0048313 -0.5 8.77815 0.8951427937 2.447974956 0.894 -0.138 3.7763 4.585 1 0 0.537 0 0 0 0 0 -1 -4.92e-14 0 0.7429 0.2523 0.0008588 0.0002346 0.002131 -1 0.004827 5.115 4.9 4.429 4.284 4.034 3.806 3.742 4.034 3.73 4.17 3.989 3.799
0.0048313 -0.5 8.77815 0.9439284801 2.460371516 0.943 -0.027 3.7893 4.549 1 0 0.537 0 0 0 0 0 -1 -6.44e-14 0 0.7449 0.2503 0.0008538 0.0002332 0.002119 -1 0.004811 4.839 4.632 4.194 4.063 3.828 3.618 3.563 3.832 3.552 3.957 3.789 3.616
0.0048313 -0.5 8.77815 0.9758538008 2.467716763 0.976 0.043 3.7969 4.524 1 0 0.537 0 0 0 0 0 -1 -7.66e-14 0 0.7461 0.2491 0.0008505 0.0002323 0.002111 -1 0.004785 4.663 4.463 4.044 3.92 3.693 3.493 3.443 3.699 3.433 3.818 3.657 3.493
0.0048313 -0.5 8.77815 0.9927142262 2.471377441 0.993 0.079 3.8009 4.512 1 0 0.537 0 0 0 0 0 -1 -8.38e-14 0 0.7468 0.2485 0.0008487 0.0002318 0.002106 -1 0.004767 4.573 4.376 3.967 3.846 3.624 3.428 3.381 3.631 3.372 3.747 3.589 3.43
0.0048313 -0.5 8.77815 1.041499853 2.481206102 1.041 0.18 3.8118 4.474 1 0 0.537 0 0 0 0 0 -1 -1.01e-13 0 0.7471 0.2481 0.0008492 0.000232 0.002109 -1 0.004777 4.32 4.132 3.75 3.639 3.429 3.247 3.207 3.438 3.198 3.546 3.398 3.253
0.0048313 -0.5 8.77815 1.05726397 2.484159917 1.057 0.212 3.8152 4.463 1 0 0.537 0 0 0 0 0 -1 -1.07e-13 0 0.7472 0.248 0.0008491 0.000232 0.002108 -1 0.004782 4.24 4.055 3.682 3.574 3.368 3.191 3.152 3.378 3.144 3.484 3.339 3.197
0.0048313 -0.5 8.77815 1.090285659 2.490030193 1.089 0.277 3.8224 4.439 1 0 0.537 0 0 0 0 0 -1 -1.19e-13 0 0.7473 0.2479 0.0008491 0.000232 0.002108 -1 0.004795 4.076 3.897 3.541 3.44 3.243 3.076 3.041 3.254 3.033 3.354 3.216 3.084
0.0048313 -0.5 8.77815 1.119942427 2.494964386 1.119 0.334 3.829 4.421 1 0 0.537 0 0 0 0 0 -1 -1.3e-13 0 0.7474 0.2478 0.0008488 0.000232 0.002108 -1 0.004813 3.935 3.76 3.421 3.326 3.137 2.98 2.948 3.15 2.939 3.244 3.113 2.988
0.0048313 -0.5 8.77815 1.139071226 2.497990689 1.138 0.37 3.8331 4.409 1 0 0.537 0 0 0 0 0 -1 -1.38e-13 0 0.7473 0.2479 0.000849 0.000232 0.002108 -1 0.004813 3.845 3.674 3.345 3.254 3.07 2.919 2.889 3.083 2.88 3.175 3.047 2.928
