# downloaded from PARSEC/CMD via ezpadova
# component=thin2 family=thin_disk component_index=1 logAge=8.778151250383644 MH=-0.25 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0084736 -0.25 8.77815 0.0900000036 1.081689593 0.09 -3.274 3.3947 5.197 0 0 0.545 0 0 0 0 0 -1 -5.67e-17 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 12.954 10.786 10.246 10.007
0.0084736 -0.25 8.77815 0.0921016037 1.10152174 0.092 -3.245 3.3992 5.196 0 0 0.545 0 0 0 0 0 -1 -5.99e-17 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 12.884 10.716 10.175 9.936
0.0084736 -0.25 8.77815 0.1000000015 1.171106412 0.1 -3.12 3.418 5.181 0 0 0.545 0 0 0 0 0 -1 -7.82e-17 0 0.7273 0.2641 0.001532 0.0004131 0.003747 -1 0.008516 12.569 10.406 9.865 9.623
0.0084736 -0.25 8.77815 0.1200000048 1.319315474 0.12 -2.892 3.447 5.149 0 0 0.545 0 0 0 0 0 -1 -1.25e-16 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 12 9.913 9.355 9.102
0.0084736 -0.25 8.77815 0.1400000006 1.438452672 0.14 -2.711 3.4658 5.11 0 0 0.545 0 0 0 0 0 -1 -1.83e-16 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 11.547 9.511 8.945 8.691
0.0084736 -0.25 8.77815 0.1599999964 1.537293155 0.16 -2.57 3.4791 5.081 0 0 0.545 0 0 0 0 0 -1 -2.45e-16 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 11.196 9.195 8.625 8.373
0.0084736 -0.25 8.77815 0.1815625727 1.627295147 0.182 -2.464 3.4893 5.071 0 0 0.545 0 0 0 0 0 -1 -2.97e-16 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 10.931 8.959 8.386 8.138
0.0084736 -0.25 8.77815 0.200000003 1.693879086 0.2 -2.371 3.4972 5.051 0 0 0.545 0 0 0 0 0 -1 -3.58e-16 0 0.7272 0.2643 0.001532 0.0004131 0.003747 -1 0.008515 10.698 8.747 8.172 7.927
0.0084736 -0.25 8.77815 0.2409115881 1.816696185 0.241 -2.207 3.5096 5.017 0 0 0.545 0 0 0 0 0 -1 -4.93e-16 0 0.7271 0.2644 0.001532 0.0004131 0.003747 -1 0.008515 10.288 8.369 7.791 7.552
0.0084736 -0.25 8.77815 0.25 1.8403258 0.25 -2.174 3.5121 5.011 0 0 0.545 0 0 0 0 0 -1 -5.26e-16 0 0.727 0.2644 0.001532 0.0004131 0.003747 -1 0.008515 10.206 8.294 7.715 7.477
