# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
1.2754319906  1.2750    1.352   2.672   2.480   2.454   2.947   2.670   2.455
1.2999999523  1.3000    1.396   2.583   2.399   2.373   2.851   2.583   2.375
1.3500000238  1.3500    1.487   2.410   2.242   2.216   2.663   2.412   2.218
1.3777062893  1.3780    1.539   2.318   2.158   2.133   2.563   2.322   2.135
1.3999999762  1.4000    1.583   2.243   2.090   2.065   2.483   2.249   2.066
1.4393830299  1.4390    1.661   2.115   1.972   1.948   2.345   2.122   1.949
1.4500000477  1.4500    1.683   2.080   1.939   1.915   2.308   2.088   1.916
1.4568892717  1.4570    1.697   2.058   1.919   1.895   2.284   2.066   1.896
1.4828231335  1.4830    1.756   1.973   1.839   1.816   2.194   1.982   1.817
1.5000001192  1.5000    1.797   1.915   1.784   1.760   2.134   1.925   1.761
1.5097014904  1.5100    1.822   1.883   1.754   1.730   2.100   1.893   1.731
1.5397746563  1.5400    1.903   1.780   1.655   1.631   1.995   1.791   1.632
1.5499999523  1.5500    1.934   1.744   1.619   1.595   1.958   1.755   1.596
1.5554333925  1.5550    1.949   1.725   1.601   1.577   1.938   1.736   1.578
1.5794869661  1.5790    2.027   1.639   1.516   1.492   1.851   1.650   1.493
1.6000000238  1.6000    2.101   1.562   1.439   1.415   1.775   1.573   1.416
1.6017352343  1.6010    2.109   1.556   1.433   1.409   1.768   1.567   1.410
1.6223731041  1.6220    2.187   1.477   1.354   1.329   1.691   1.488   1.330
1.6435241699  1.6430    2.282   1.393   1.267   1.242   1.609   1.403   1.243
1.6499999762  1.6490    2.313   1.366   1.239   1.214   1.583   1.376   1.215
1.6593263149  1.6590    2.360   1.327   1.198   1.173   1.546   1.337   1.174
1.6813875437  1.6810    2.486   1.230   1.095   1.069   1.456   1.239   1.070
1.7000000477  1.6990    2.609   1.145   1.003   0.976   1.378   1.152   0.977
1.7130223513  1.7120    2.699   1.085   0.937   0.910   1.323   1.091   0.911
1.7317281961  1.7310    2.848   0.994   0.836   0.808   1.242   0.998   0.809
1.7500000000  1.7490    3.020   0.899   0.728   0.698   1.161   0.901   0.700
1.7513039112  1.7500    3.033   0.892   0.720   0.691   1.155   0.894   0.692
1.7695571184  1.7680    3.210   0.801   0.616   0.585   1.077   0.800   0.586
1.7889859676  1.7880    3.419   0.702   0.500   0.468   0.992   0.697   0.470
1.7999998331  1.7990    3.546   0.641   0.432   0.399   0.939   0.634   0.400
1.8070818186  1.8060    3.627   0.601   0.388   0.354   0.904   0.594   0.355
1.8126372099  1.8110    3.694   0.569   0.353   0.319   0.874   0.561   0.320
1.8192111254  1.8180    3.730   0.516   0.314   0.282   0.808   0.511   0.283
1.8214653730  1.8200    3.694   0.491   0.310   0.278   0.764   0.490   0.280
1.8221826553  1.8210    3.625   0.480   0.320   0.291   0.731   0.484   0.292
1.8224962950  1.8210    3.563   0.471   0.331   0.303   0.703   0.478   0.304
1.8226643801  1.8210    3.520   0.459   0.337   0.309   0.675   0.470   0.310
1.8228032589  1.8220    3.478   0.451   0.343   0.316   0.652   0.463   0.317
1.8228231668  1.8220    3.472   0.451   0.344   0.318   0.650   0.463   0.319
1.8228765726  1.8220    3.449   0.481   0.367   0.341   0.688   0.493   0.342
1.8229286671  1.8220    3.464   0.509   0.380   0.352   0.730   0.518   0.353
1.8229804039  1.8220    3.531   0.506   0.360   0.332   0.745   0.513   0.333
1.8230596781  1.8220    3.705   0.455   0.286   0.256   0.716   0.457   0.257
1.8231706619  1.8220    3.955   0.372   0.179   0.146   0.656   0.369   0.148
1.8233417273  1.8220    4.204   0.293   0.077   0.041   0.600   0.285   0.043
1.8236038685  1.8220    4.418   0.238  -0.001  -0.041   0.568   0.225  -0.039
1.8239884377  1.8230    4.597   0.210  -0.055  -0.098   0.564   0.190  -0.096
1.8244822025  1.8230    4.721   0.213  -0.081  -0.128   0.594   0.185  -0.126
1.8248878717  1.8240    4.764   0.241  -0.074  -0.125   0.641   0.208  -0.123
1.8252706528  1.8240    4.767   0.285  -0.050  -0.104   0.704   0.246  -0.102
1.8256042004  1.8240    4.746   0.332  -0.021  -0.078   0.769   0.288  -0.076
1.8260309696  1.8250    4.726   0.393   0.015  -0.045   0.852   0.341  -0.043
1.8264571428  1.8250    4.757   0.428   0.028  -0.036   0.909   0.370  -0.033
1.8267765045  1.8260    4.850   0.422   0.007  -0.060   0.918   0.359  -0.057
1.8270947933  1.8260    5.022   0.375  -0.053  -0.122   0.885   0.308  -0.119
1.8276244402  1.8260    5.388   0.265  -0.183  -0.255   0.793   0.191  -0.253
1.8280441761  1.8270    5.760   0.150  -0.310  -0.384   0.691   0.073  -0.382
1.8284260035  1.8270    6.137   0.033  -0.437  -0.513   0.584  -0.047  -0.510
1.8287794590  1.8280    6.520  -0.079  -0.558  -0.635   0.480  -0.162  -0.633
1.8291207552  1.8280    6.921  -0.191  -0.678  -0.757   0.376  -0.277  -0.754
1.8294523954  1.8280    7.343  -0.302  -0.796  -0.876   0.273  -0.390  -0.874
1.8297779560  1.8290    7.781  -0.413  -0.914  -0.996   0.170  -0.503  -0.993
1.8300964832  1.8290    8.239  -0.520  -1.028  -1.112   0.070  -0.613  -1.109
1.8304940462  1.8290    8.834  -0.651  -1.168  -1.254  -0.052  -0.747  -1.251
1.8308911324  1.8300    9.472  -0.782  -1.307  -1.395  -0.174  -0.881  -1.393
1.8312877417  1.8300   10.157  -0.915  -1.449  -1.538  -0.298  -1.017  -1.536
1.8316046000  1.8300   10.746  -1.022  -1.563  -1.654  -0.397  -1.127  -1.652
1.8319227695  1.8310   11.396  -1.131  -1.680  -1.773  -0.498  -1.238  -1.770
1.8322838545  1.8310   12.197  -1.256  -1.814  -1.910  -0.614  -1.367  -1.907
1.8325935602  1.8310   12.932  -1.366  -1.932  -2.030  -0.716  -1.480  -2.027
1.8329654932  1.8320   13.908  -1.502  -2.077  -2.177  -0.841  -1.619  -2.175
1.8332815170  1.8320   14.834  -1.620  -2.204  -2.307  -0.949  -1.741  -2.304
1.8336297274  1.8320   15.942  -1.753  -2.347  -2.453  -1.071  -1.877  -2.450
1.8339563608  1.8330   17.067  -1.879  -2.483  -2.592  -1.187  -2.008  -2.589
1.8342411518  1.8330   18.103  -1.988  -2.601  -2.712  -1.287  -2.120  -2.709
1.8345878124  1.8330   19.434  -2.116  -2.739  -2.853  -1.403  -2.252  -2.850
1.8349305391  1.8340   20.699  -2.231  -2.864  -2.981  -1.508  -2.371  -2.978
1.8353159428  1.8340   21.800  -2.325  -2.965  -3.085  -1.594  -2.468  -3.082
1.8355244398  1.8340   22.221  -2.360  -3.004  -3.124  -1.626  -2.505  -3.121
1.8357708454  1.8350   21.565  -2.305  -2.943  -3.063  -1.576  -2.447  -3.060
1.8359706402  1.8350   20.336  -2.199  -2.828  -2.944  -1.479  -2.337  -2.941
1.8360990286  1.8350   19.018  -2.078  -2.697  -2.810  -1.370  -2.212  -2.807
1.8362013102  1.8350   17.806  -1.960  -2.569  -2.679  -1.262  -2.090  -2.676
1.8362929821  1.8350   16.744  -1.846  -2.446  -2.554  -1.159  -1.973  -2.551
1.8363902569  1.8350   15.691  -1.727  -2.318  -2.422  -1.049  -1.850  -2.419
1.8364949226  1.8350   14.705  -1.608  -2.189  -2.291  -0.940  -1.728  -2.289
1.8366099596  1.8350   13.812  -1.493  -2.066  -2.165  -0.835  -1.610  -2.162
1.8367856741  1.8360   12.872  -1.364  -1.927  -2.024  -0.717  -1.477  -2.021
1.8368066549  1.8360   12.810  -1.355  -1.918  -2.014  -0.709  -1.468  -2.012
1.8370411396  1.8360   13.448  -1.444  -2.013  -2.111  -0.790  -1.559  -2.108
1.8373714685  1.8360   14.281  -1.555  -2.132  -2.233  -0.892  -1.673  -2.230
1.8378202915  1.8370   15.323  -1.685  -2.271  -2.375  -1.012  -1.806  -2.372
1.8381969929  1.8370   16.190  -1.787  -2.381  -2.487  -1.105  -1.911  -2.484
1.8386712074  1.8370   17.324  -1.912  -2.515  -2.624  -1.219  -2.040  -2.621
1.8390549421  1.8380   18.296  -2.011  -2.623  -2.734  -1.310  -2.142  -2.731
1.8395234346  1.8380   19.541  -2.132  -2.754  -2.868  -1.421  -2.267  -2.865
1.8399747610  1.8390   20.852  -2.249  -2.880  -2.997  -1.527  -2.388  -2.994
1.8404122591  1.8390   22.200  -2.364  -3.005  -3.125  -1.632  -2.507  -3.122
1.8407547474  1.8390   23.354  -2.454  -3.100  -3.224  -1.713  -2.599  -3.221
1.8411605358  1.8400   24.823  -2.564  -3.214  -3.344  -1.812  -2.710  -3.340
1.8415460587  1.8400   26.385  -2.671  -3.325  -3.461  -1.908  -2.819  -3.457
1.8419064283  1.8410   27.980  -2.775  -3.434  -3.575  -2.002  -2.925  -3.571
1.8421851397  1.8410   29.353  -2.858  -3.521  -3.666  -2.076  -3.010  -3.663
1.8425052166  1.8410   31.028  -2.957  -3.624  -3.775  -2.164  -3.110  -3.771
1.8428082466  1.8420   32.799  -3.054  -3.725  -3.882  -2.251  -3.209  -3.878
1.8430919647  1.8420   34.630  -3.148  -3.824  -3.987  -2.335  -3.305  -3.982
1.8433516026  1.8420   36.463  -3.238  -3.918  -4.086  -2.414  -3.397  -4.082
1.8435953856  1.8420   38.376  -3.327  -4.011  -4.185  -2.493  -3.487  -4.180
1.8438228369  1.8430   40.295  -3.413  -4.102  -4.281  -2.569  -3.576  -4.276
1.8440357447  1.8430   42.292  -3.499  -4.195  -4.378  -2.645  -3.665  -4.373
1.8442292213  1.8430   44.315  -3.580  -4.283  -4.470  -2.718  -3.749  -4.464
1.8444103003  1.8430   46.329  -3.658  -4.368  -4.559  -2.787  -3.831  -4.554
1.8445802927  1.8430   48.412  -3.736  -4.452  -4.647  -2.856  -3.911  -4.641
1.8447386026  1.8430   50.531  -3.810  -4.533  -4.731  -2.922  -3.989  -4.725
1.8448846340  1.8440   52.572  -3.881  -4.610  -4.812  -2.985  -4.063  -4.806
1.8450196981  1.8440   54.721  -3.950  -4.685  -4.890  -3.045  -4.135  -4.884
1.8451460600  1.8440   56.801  -4.017  -4.758  -4.966  -3.104  -4.204  -4.960
1.8452634811  1.8440   58.933  -4.080  -4.827  -5.038  -3.159  -4.271  -5.033
1.8453737497  1.8440   61.074  -4.142  -4.894  -5.109  -3.213  -4.335  -5.103
1.8454787731  1.8440   63.162  -4.202  -4.958  -5.177  -3.265  -4.397  -5.171
1.8455942869  1.8450   65.562  -4.268  -5.030  -5.252  -3.323  -4.466  -5.246
# 1.8455942869  1.8440    8.799  -0.693  -1.187  -1.268  -0.117  -0.781  -1.265
1.8478834629  1.8470    8.973  -0.730  -1.226  -1.307  -0.150  -0.818  -1.305
1.8499025106  1.8490    9.107  -0.758  -1.256  -1.339  -0.176  -0.848  -1.336
1.8505756855  1.8500    9.302  -0.797  -1.298  -1.381  -0.212  -0.888  -1.379
1.8517194986  1.8510    9.503  -0.836  -1.340  -1.423  -0.248  -0.927  -1.421
1.8527393341  1.8520    9.671  -0.869  -1.375  -1.459  -0.278  -0.961  -1.456
1.8534967899  1.8520    9.783  -0.890  -1.397  -1.482  -0.298  -0.983  -1.479
1.8542778492  1.8530    9.880  -0.909  -1.418  -1.503  -0.316  -1.002  -1.500
1.8550996780  1.8540    9.967  -0.926  -1.436  -1.521  -0.332  -1.020  -1.518
1.8559619188  1.8550   10.034  -0.939  -1.450  -1.535  -0.344  -1.033  -1.533
1.8570342064  1.8560   10.089  -0.950  -1.462  -1.547  -0.355  -1.044  -1.544
1.8592544794  1.8580   10.136  -0.960  -1.472  -1.557  -0.365  -1.054  -1.554
1.8616436720  1.8610   10.199  -0.972  -1.483  -1.569  -0.376  -1.066  -1.566
1.8633253574  1.8620    9.291  -0.801  -1.299  -1.381  -0.219  -0.890  -1.379
1.8633606434  1.8620    9.276  -0.797  -1.295  -1.377  -0.215  -0.886  -1.375
1.8633902073  1.8620    9.261  -0.794  -1.292  -1.374  -0.212  -0.883  -1.372
1.8634284735  1.8620    9.246  -0.791  -1.288  -1.371  -0.209  -0.880  -1.368
1.8634744883  1.8620    9.221  -0.787  -1.284  -1.366  -0.206  -0.876  -1.364
1.8635327816  1.8620    9.195  -0.782  -1.279  -1.361  -0.201  -0.871  -1.359
1.8636121750  1.8630    9.170  -0.776  -1.272  -1.354  -0.196  -0.865  -1.352
1.8637262583  1.8630    9.125  -0.768  -1.263  -1.345  -0.188  -0.856  -1.343
1.8639436960  1.8630    9.071  -0.756  -1.251  -1.333  -0.177  -0.844  -1.330
1.8642574549  1.8630    9.017  -0.744  -1.238  -1.320  -0.166  -0.832  -1.317
1.8647862673  1.8640    8.914  -0.724  -1.217  -1.298  -0.148  -0.812  -1.295
1.8661726713  1.8650    8.779  -0.695  -1.186  -1.266  -0.122  -0.782  -1.264
1.8662979603  1.8650    8.899  -0.722  -1.214  -1.295  -0.146  -0.809  -1.292
1.8663742542  1.8650    8.992  -0.739  -1.233  -1.314  -0.162  -0.827  -1.312
1.8665306568  1.8650    8.977  -0.736  -1.230  -1.311  -0.159  -0.824  -1.308
1.8748990297  1.8740    8.675  -0.674  -1.163  -1.243  -0.102  -0.761  -1.241
1.8926210403  1.8920    8.342  -0.602  -1.085  -1.164  -0.036  -0.686  -1.161
1.8999999762  1.8990    8.225  -0.577  -1.057  -1.136  -0.013  -0.660  -1.133
1.9165837765  1.9160    8.516  -0.655  -1.134  -1.213  -0.091  -0.738  -1.210
1.9357544184  1.9350    8.963  -0.760  -1.241  -1.320  -0.195  -0.843  -1.317
1.9500000477  1.9500    9.364  -0.849  -1.332  -1.412  -0.281  -0.933  -1.410
1.9602742195  1.9600    9.724  -0.923  -1.410  -1.491  -0.351  -1.009  -1.488
1.9652144909  1.9650    9.967  -0.969  -1.460  -1.541  -0.394  -1.056  -1.538
1.9718225002  1.9720   10.341  -1.039  -1.534  -1.616  -0.459  -1.127  -1.613
1.9747098684  1.9750   10.601  -1.085  -1.584  -1.667  -0.501  -1.174  -1.664
1.9778264761  1.9780   11.211  -1.184  -1.692  -1.778  -0.590  -1.277  -1.775
1.9789935350  1.9790   11.936  -1.295  -1.815  -1.903  -0.690  -1.392  -1.900
1.9795733690  1.9800   12.743  -1.411  -1.942  -2.032  -0.795  -1.512  -2.029
1.9798614979  1.9800   13.554  -1.523  -2.064  -2.157  -0.896  -1.628  -2.154
1.9800213575  1.9800   14.496  -1.645  -2.196  -2.292  -1.007  -1.754  -2.289
1.9800972939  1.9800   15.362  -1.749  -2.309  -2.406  -1.101  -1.860  -2.404
1.9801445007  1.9800   16.201  -1.846  -2.414  -2.514  -1.190  -1.961  -2.511
1.9801561832  1.9800   16.450  -1.875  -2.445  -2.545  -1.215  -1.990  -2.543
1.9801833630  1.9800   17.134  -1.948  -2.524  -2.627  -1.282  -2.065  -2.624
1.9802283049  1.9800   18.062  -2.044  -2.628  -2.732  -1.369  -2.164  -2.730
1.9803621769  1.9800   17.974  -2.036  -2.620  -2.724  -1.362  -2.157  -2.721
1.9805829525  1.9810   17.324  -1.968  -2.545  -2.648  -1.300  -2.086  -2.645
1.9819436073  1.9820   17.610  -1.998  -2.578  -2.681  -1.328  -2.117  -2.679
1.9843136072  1.9840   18.817  -2.121  -2.711  -2.817  -1.440  -2.243  -2.814
1.9854707718  1.9850   20.172  -2.245  -2.845  -2.955  -1.552  -2.372  -2.952
1.9863009453  1.9860   21.695  -2.375  -2.987  -3.100  -1.670  -2.506  -3.097
1.9869283438  1.9860   23.230  -2.499  -3.122  -3.239  -1.782  -2.635  -3.236
1.9874280691  1.9870   24.834  -2.617  -3.246  -3.368  -1.888  -2.755  -3.365
1.9878413677  1.9870   26.476  -2.731  -3.365  -3.493  -1.989  -2.871  -3.490
1.9881956577  1.9870   28.226  -2.841  -3.481  -3.615  -2.088  -2.983  -3.612
1.9885052443  1.9870   29.995  -2.948  -3.594  -3.734  -2.184  -3.093  -3.730
1.9887745380  1.9870   31.875  -3.053  -3.704  -3.850  -2.277  -3.200  -3.846
1.9890009165  1.9870   33.834  -3.158  -3.814  -3.966  -2.370  -3.307  -3.962
1.9891827106  1.9870   36.071  -3.265  -3.928  -4.088  -2.463  -3.417  -4.083
1.9893268347  1.9870   38.446  -3.370  -4.041  -4.208  -2.552  -3.525  -4.203
1.9894312620  1.9870   40.753  -3.460  -4.141  -4.316  -2.626  -3.620  -4.311
1.9895225763  1.9870   43.098  -3.557  -4.246  -4.426  -2.712  -3.720  -4.421
1.9896153212  1.9870   45.820  -3.666  -4.364  -4.549  -2.808  -3.833  -4.543
1.9896942377  1.9870   48.524  -3.766  -4.473  -4.663  -2.897  -3.937  -4.657
1.9897700548  1.9860   51.423  -3.866  -4.582  -4.777  -2.985  -4.041  -4.771
1.9898482561  1.9860   54.545  -3.970  -4.696  -4.896  -3.077  -4.150  -4.890
1.9899244308  1.9860   57.830  -4.071  -4.805  -5.011  -3.166  -4.255  -5.005
1.9900014400  1.9850   61.172  -4.170  -4.913  -5.124  -3.252  -4.358  -5.118
1.9900807142  1.9850   64.782  -4.268  -5.020  -5.236  -3.337  -4.461  -5.230
1.9901646376  1.9840   68.558  -4.367  -5.128  -5.350  -3.423  -4.565  -5.344
1.9902492762  1.9840   72.553  -4.462  -5.232  -5.460  -3.505  -4.664  -5.453
1.9903372526  1.9830   76.605  -4.557  -5.336  -5.568  -3.586  -4.763  -5.562
1.9904223680  1.9820   80.808  -4.649  -5.435  -5.673  -3.664  -4.859  -5.667
1.9904706478  1.9810   83.590  -4.708  -5.499  -5.741  -3.713  -4.921  -5.734
1.9904762506  1.9810   82.881  -4.693  -5.483  -5.723  -3.701  -4.905  -5.717
1.9904783964  1.9810   81.989  -4.674  -5.462  -5.702  -3.685  -4.885  -5.695
1.9904824495  1.9810   83.053  -4.697  -5.487  -5.728  -3.705  -4.909  -5.722
1.9904853106  1.9810   84.131  -4.720  -5.511  -5.754  -3.723  -4.933  -5.747
1.9904890060  1.9810   85.321  -4.742  -5.535  -5.779  -3.741  -4.956  -5.773
1.9904944897  1.9810   86.568  -4.768  -5.564  -5.809  -3.763  -4.983  -5.802
1.9905009270  1.9800   87.873  -4.793  -5.591  -5.838  -3.784  -5.009  -5.831
1.9905096292  1.9800   89.198  -4.819  -5.619  -5.868  -3.805  -5.036  -5.861
1.9905228615  1.9800   90.210  -4.838  -5.641  -5.890  -3.821  -5.057  -5.884
1.9905328751  1.9800   89.301  -4.820  -5.621  -5.869  -3.806  -5.038  -5.863
1.9905329943  1.9800   85.321  -4.743  -5.537  -5.780  -3.742  -4.957  -5.774
1.9905331135  1.9800   82.786  -4.690  -5.480  -5.720  -3.699  -4.902  -5.714
1.9905332327  1.9800   87.974  -4.795  -5.593  -5.840  -3.785  -5.011  -5.833
1.9905333519  1.9800   93.445  -4.895  -5.703  -5.957  -3.867  -5.117  -5.950
1.9905335903  1.9800   93.445  -4.895  -5.703  -5.957  -3.866  -5.116  -5.950
1.9905337095  1.9800   92.354  -4.876  -5.683  -5.935  -3.851  -5.097  -5.928
1.9905338287  1.9800   91.234  -4.856  -5.660  -5.911  -3.835  -5.075  -5.904
1.9905340672  1.9800   89.054  -4.816  -5.616  -5.864  -3.802  -5.033  -5.858
1.9905343056  1.9800   88.015  -4.797  -5.595  -5.842  -3.787  -5.013  -5.836
1.9905344248  1.9800   87.127  -4.778  -5.575  -5.821  -3.772  -4.994  -5.814
1.9905345440  1.9800   86.150  -4.760  -5.555  -5.800  -3.757  -4.975  -5.793
1.9905346632  1.9800   84.364  -4.723  -5.515  -5.757  -3.726  -4.936  -5.751
1.9905347824  1.9800   83.321  -4.702  -5.492  -5.734  -3.708  -4.914  -5.727
1.9905349016  1.9800   83.686  -4.710  -5.501  -5.743  -3.715  -4.923  -5.737
1.9905350208  1.9800   85.734  -4.752  -5.546  -5.790  -3.750  -4.966  -5.784
1.9905351400  1.9800   87.731  -4.790  -5.588  -5.835  -3.782  -5.006  -5.828
1.9905352592  1.9800   88.870  -4.813  -5.613  -5.861  -3.800  -5.030  -5.855
1.9905354977  1.9800   89.445  -4.823  -5.624  -5.873  -3.808  -5.041  -5.866
1.9905357361  1.9800   88.441  -4.804  -5.603  -5.850  -3.792  -5.020  -5.844
1.9905358553  1.9800   87.308  -4.783  -5.580  -5.826  -3.775  -4.998  -5.820
1.9905360937  1.9800   86.289  -4.764  -5.559  -5.804  -3.760  -4.979  -5.798
1.9905363321  1.9800   85.321  -4.744  -5.537  -5.781  -3.743  -4.958  -5.775
1.9905365705  1.9800   84.402  -4.725  -5.517  -5.759  -3.727  -4.938  -5.753
1.9905366898  1.9800   83.552  -4.706  -5.497  -5.738  -3.712  -4.919  -5.732
1.9905368090  1.9800   82.614  -4.687  -5.476  -5.716  -3.696  -4.898  -5.710
1.9905370474  1.9800   81.593  -4.666  -5.453  -5.693  -3.678  -4.877  -5.686
1.9905372858  1.9800   83.417  -4.704  -5.494  -5.736  -3.710  -4.916  -5.729
1.9905374050  1.9800   86.428  -4.766  -5.561  -5.806  -3.761  -4.980  -5.800
1.9905378819  1.9800   85.873  -4.754  -5.548  -5.793  -3.751  -4.968  -5.786
1.9905382395  1.9800   82.919  -4.694  -5.484  -5.725  -3.702  -4.906  -5.719
1.9905385971  1.9800   80.548  -4.642  -5.428  -5.666  -3.659  -4.852  -5.659
1.9905388355  1.9800   77.313  -4.573  -5.352  -5.586  -3.599  -4.779  -5.579
1.9905390739  1.9800   74.294  -4.503  -5.277  -5.506  -3.540  -4.707  -5.500
1.9905395508  1.9800   71.049  -4.427  -5.193  -5.418  -3.475  -4.627  -5.412
1.9905397892  1.9800   69.607  -4.392  -5.155  -5.378  -3.445  -4.591  -5.372
