# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
0.8707355261  0.8700    0.909   3.887   3.545   3.492   4.305   3.846   3.495
0.8845252991  0.8830    0.939   3.789   3.458   3.407   4.196   3.750   3.409
0.8958590031  0.8950    0.967   3.707   3.384   3.335   4.106   3.671   3.337
0.9026944637  0.9020    0.986   3.655   3.337   3.288   4.051   3.621   3.291
0.9204382300  0.9190    1.038   3.517   3.210   3.163   3.902   3.486   3.166
0.9373799562  0.9360    1.097   3.381   3.082   3.037   3.758   3.351   3.039
0.9444786310  0.9430    1.121   3.323   3.027   2.983   3.697   3.295   2.986
0.9562290907  0.9550    1.171   3.223   2.931   2.888   3.594   3.196   2.890
0.9669004679  0.9660    1.223   3.123   2.834   2.792   3.491   3.097   2.794
0.9703048468  0.9690    1.240   3.090   2.802   2.760   3.457   3.064   2.762
0.9758600593  0.9750    1.271   3.034   2.746   2.704   3.400   3.007   2.706
0.9850040078  0.9840    1.330   2.934   2.647   2.605   3.300   2.908   2.607
0.9930983186  0.9920    1.393   2.839   2.550   2.508   3.206   2.812   2.510
0.9952306747  0.9940    1.410   2.813   2.524   2.482   3.181   2.787   2.484
1.0019724369  1.0010    1.473   2.725   2.433   2.390   3.096   2.697   2.392
1.0038765669  1.0030    1.495   2.698   2.404   2.361   3.071   2.670   2.363
1.0116049051  1.0100    1.595   2.582   2.279   2.233   2.965   2.552   2.235
1.0194306374  1.0180    1.730   2.456   2.130   2.080   2.860   2.419   2.082
1.0236109495  1.0220    1.833   2.389   2.038   1.983   2.818   2.345   1.985
1.0261954069  1.0240    1.916   2.352   1.975   1.916   2.807   2.301   1.918
1.0283660889  1.0270    2.016   2.313   1.905   1.840   2.797   2.252   1.843
1.0304428339  1.0290    2.150   2.240   1.801   1.732   2.754   2.169   1.735
1.0322570801  1.0300    2.310   2.132   1.671   1.598   2.667   2.054   1.601
1.0329670906  1.0310    2.385   2.080   1.612   1.538   2.622   1.999   1.541
1.0338562727  1.0320    2.490   2.000   1.525   1.450   2.547   1.917   1.453
1.0351225138  1.0330    2.657   1.875   1.393   1.317   2.430   1.790   1.320
1.0361766815  1.0340    2.815   1.762   1.274   1.197   2.323   1.675   1.200
1.0373744965  1.0350    3.024   1.620   1.127   1.049   2.186   1.531   1.052
1.0381916761  1.0360    3.182   1.515   1.017   0.939   2.084   1.424   0.942
1.0389815569  1.0370    3.362   1.405   0.904   0.825   1.978   1.313   0.828
1.0397170782  1.0380    3.549   1.295   0.790   0.711   1.872   1.202   0.714
1.0403628349  1.0380    3.741   1.189   0.681   0.601   1.769   1.095   0.604
1.0409785509  1.0390    3.943   1.082   0.570   0.489   1.666   0.986   0.492
1.0415574312  1.0390    4.163   0.972   0.457   0.375   1.560   0.876   0.378
1.0417180061  1.0400    4.229   0.941   0.425   0.343   1.530   0.844   0.345
1.0418711901  1.0400    4.291   0.911   0.393   0.311   1.501   0.813   0.314
1.0423585176  1.0400    4.520   0.807   0.285   0.202   1.401   0.708   0.205
1.0428307056  1.0410    4.777   0.697   0.171   0.087   1.296   0.597   0.090
1.0433715582  1.0410    5.116   0.560   0.028  -0.057   1.165   0.457  -0.054
1.0438513756  1.0410    5.478   0.425  -0.113  -0.199   1.036   0.320  -0.196
1.0442763567  1.0420    5.859   0.293  -0.251  -0.338   0.911   0.187  -0.336
1.0446698666  1.0420    6.287   0.158  -0.393  -0.482   0.783   0.049  -0.479
1.0450146198  1.0420    6.720   0.028  -0.530  -0.621   0.660  -0.084  -0.618
1.0453286171  1.0430    7.189  -0.101  -0.667  -0.759   0.538  -0.216  -0.756
1.0456147194  1.0430    7.678  -0.230  -0.803  -0.897   0.417  -0.347  -0.894
1.0458769798  1.0430    8.208  -0.356  -0.937  -1.033   0.298  -0.477  -1.030
1.0461207628  1.0430    8.775  -0.482  -1.070  -1.168   0.180  -0.605  -1.165
1.0463508368  1.0430    9.344  -0.602  -1.198  -1.298   0.068  -0.728  -1.295
1.0466368198  1.0430    9.962  -0.723  -1.327  -1.428  -0.046  -0.852  -1.425
1.0467267036  1.0430   10.073  -0.746  -1.350  -1.452  -0.067  -0.875  -1.449
1.0469074249  1.0430    9.695  -0.676  -1.276  -1.376  -0.003  -0.804  -1.373
1.0470350981  1.0430    9.144  -0.566  -1.157  -1.255   0.098  -0.690  -1.252
1.0470564365  1.0430    9.069  -0.552  -1.141  -1.239   0.112  -0.676  -1.236
1.0470861197  1.0430    9.170  -0.572  -1.163  -1.261   0.093  -0.696  -1.258
1.0472646952  1.0430    9.774  -0.693  -1.292  -1.392  -0.020  -0.820  -1.389
1.0474433899  1.0430   10.429  -0.815  -1.422  -1.524  -0.134  -0.946  -1.521
1.0476146936  1.0430   11.134  -0.940  -1.555  -1.659  -0.250  -1.073  -1.656
1.0477735996  1.0430   11.900  -1.064  -1.687  -1.794  -0.365  -1.201  -1.791
1.0479160547  1.0430   12.696  -1.184  -1.816  -1.925  -0.477  -1.324  -1.922
1.0480506420  1.0430   13.566  -1.307  -1.948  -2.060  -0.590  -1.451  -2.057
1.0481719971  1.0430   14.473  -1.427  -2.077  -2.192  -0.701  -1.575  -2.188
1.0482832193  1.0430   15.423  -1.546  -2.205  -2.322  -0.811  -1.698  -2.319
1.0483865738  1.0430   16.461  -1.666  -2.334  -2.454  -0.920  -1.821  -2.450
1.0484800339  1.0430   17.549  -1.782  -2.456  -2.580  -1.026  -1.939  -2.577
1.0485668182  1.0420   18.718  -1.899  -2.577  -2.707  -1.132  -2.058  -2.703
1.0486446619  1.0420   19.932  -2.012  -2.695  -2.830  -1.235  -2.173  -2.827
1.0487169027  1.0420   21.235  -2.126  -2.813  -2.954  -1.337  -2.288  -2.950
1.0487833023  1.0410   22.623  -2.239  -2.930  -3.078  -1.439  -2.403  -3.073
1.0488438606  1.0410   24.074  -2.350  -3.046  -3.200  -1.538  -2.516  -3.195
1.0489006042  1.0410   25.648  -2.462  -3.163  -3.323  -1.639  -2.630  -3.318
1.0489512682  1.0400   27.274  -2.570  -3.275  -3.442  -1.735  -2.740  -3.437
1.0489990711  1.0400   29.024  -2.679  -3.390  -3.563  -1.831  -2.852  -3.558
1.0490434170  1.0390   30.900  -2.790  -3.507  -3.687  -1.930  -2.966  -3.681
1.0490833521  1.0390   32.859  -2.899  -3.625  -3.809  -2.027  -3.079  -3.804
1.0491207838  1.0380   34.959  -3.008  -3.743  -3.933  -2.125  -3.193  -3.927
1.0491549969  1.0370   37.133  -3.116  -3.860  -4.055  -2.220  -3.305  -4.049
1.0491864681  1.0360   39.460  -3.223  -3.976  -4.176  -2.315  -3.416  -4.170
1.0492156744  1.0360   41.933  -3.329  -4.091  -4.296  -2.409  -3.527  -4.291
1.0492423773  1.0350   44.510  -3.434  -4.205  -4.415  -2.501  -3.636  -4.409
1.0492672920  1.0340   47.267  -3.538  -4.318  -4.533  -2.591  -3.744  -4.528
1.0492905378  1.0330   50.114  -3.641  -4.430  -4.651  -2.682  -3.852  -4.645
1.0493119955  1.0310   53.156  -3.743  -4.541  -4.768  -2.770  -3.958  -4.762
1.0493363142  1.0300   57.142  -3.868  -4.677  -4.910  -2.876  -4.089  -4.904
1.0493587255  1.0280   61.356  -3.992  -4.811  -5.051  -2.980  -4.218  -5.045
1.0493793488  1.0260   65.880  -4.116  -4.944  -5.192  -3.083  -4.347  -5.186
1.0493983030  1.0240   70.657  -4.239  -5.076  -5.331  -3.182  -4.474  -5.324
1.0494158268  1.0220   75.780  -4.360  -5.206  -5.468  -3.280  -4.600  -5.461
1.0494319201  1.0200   81.256  -4.479  -5.334  -5.604  -3.370  -4.724  -5.597
1.0494465828  1.0170   86.927  -4.595  -5.459  -5.737  -3.457  -4.844  -5.729
1.0494601727  1.0140   92.951  -4.710  -5.582  -5.867  -3.536  -4.962  -5.860
1.0494729280  1.0110   99.324  -4.826  -5.704  -5.998  -3.613  -5.081  -5.990
1.0494847298  1.0070  106.012  -4.939  -5.824  -6.126  -3.682  -5.197  -6.117
1.0494958162  1.0030  113.385  -5.053  -5.944  -6.254  -3.743  -5.314  -6.245
1.0495059490  0.9990  120.936  -5.164  -6.060  -6.379  -3.798  -5.426  -6.370
1.0495154858  0.9940  128.841  -5.273  -6.173  -6.501  -3.834  -5.536  -6.491
1.0495245457  0.9890  137.327  -5.381  -6.285  -6.624  -3.868  -5.645  -6.613
1.0495328903  0.9830  146.068  -5.485  -6.393  -6.741  -3.873  -5.748  -6.730
1.0495409966  0.9760  155.008  -5.586  -6.498  -6.856  -3.877  -5.849  -6.844
1.0495456457  0.9720  160.124  -5.640  -6.553  -6.916  -3.879  -5.902  -6.903
# 1.0495456457  0.9730   10.572  -0.960  -1.513  -1.605  -0.326  -1.069  -1.602
1.0496461391  0.9730   10.712  -0.983  -1.538  -1.630  -0.347  -1.093  -1.628
1.0497474670  0.9730   10.771  -0.993  -1.548  -1.641  -0.357  -1.103  -1.639
1.0498486757  0.9730   10.761  -0.993  -1.548  -1.641  -0.357  -1.103  -1.638
1.0499536991  0.9730   10.717  -0.988  -1.541  -1.634  -0.353  -1.098  -1.631
1.0500580072  0.9730   10.672  -0.981  -1.533  -1.625  -0.347  -1.090  -1.622
1.0501605272  0.9740   10.611  -0.973  -1.523  -1.615  -0.341  -1.081  -1.613
1.0502685308  0.9740   10.557  -0.965  -1.514  -1.605  -0.335  -1.073  -1.603
1.0503821373  0.9740   10.497  -0.956  -1.504  -1.595  -0.328  -1.064  -1.592
1.0504858494  0.9740   10.453  -0.950  -1.496  -1.587  -0.323  -1.057  -1.584
1.0505969524  0.9740   10.405  -0.944  -1.488  -1.579  -0.318  -1.050  -1.576
1.0507080555  0.9740   10.374  -0.939  -1.482  -1.572  -0.314  -1.044  -1.570
1.0508174896  0.9740   10.336  -0.934  -1.476  -1.567  -0.311  -1.040  -1.564
1.0509251356  0.9740   10.310  -0.930  -1.472  -1.562  -0.308  -1.035  -1.559
1.0509724617  0.9750   10.300  -0.929  -1.470  -1.560  -0.307  -1.034  -1.557
1.0510308743  0.9750   10.284  -0.927  -1.468  -1.558  -0.306  -1.032  -1.555
1.0511335135  0.9750   10.274  -0.925  -1.465  -1.555  -0.304  -1.030  -1.552
1.0512447357  0.9750   10.253  -0.923  -1.463  -1.552  -0.303  -1.028  -1.549
1.0513513088  0.9750   10.244  -0.923  -1.461  -1.551  -0.303  -1.027  -1.548
1.0514624119  0.9750   10.251  -0.923  -1.462  -1.551  -0.304  -1.027  -1.548
1.0515667200  0.9750   10.251  -0.925  -1.463  -1.552  -0.305  -1.029  -1.550
1.0516736507  0.9750   10.263  -0.928  -1.466  -1.555  -0.308  -1.032  -1.553
1.0517189503  0.9750   10.274  -0.929  -1.467  -1.557  -0.309  -1.033  -1.554
1.0517686605  0.9750   10.291  -0.931  -1.470  -1.559  -0.311  -1.035  -1.556
1.0518717766  0.9760   10.319  -0.937  -1.476  -1.565  -0.317  -1.041  -1.562
1.0519742966  0.9760   10.353  -0.944  -1.483  -1.573  -0.323  -1.048  -1.570
1.0520834923  0.9760   10.415  -0.954  -1.494  -1.584  -0.332  -1.058  -1.581
1.0521938801  0.9760   10.482  -0.966  -1.507  -1.597  -0.343  -1.071  -1.595
1.0522971153  0.9760   10.567  -0.980  -1.523  -1.613  -0.355  -1.085  -1.611
1.0524022579  0.9760   10.670  -0.996  -1.541  -1.632  -0.370  -1.102  -1.629
1.0525052547  0.9760   10.773  -1.015  -1.561  -1.653  -0.386  -1.122  -1.650
1.0526105165  0.9760   10.926  -1.038  -1.587  -1.679  -0.408  -1.146  -1.677
1.0527229309  0.9770   11.027  -1.055  -1.606  -1.698  -0.423  -1.164  -1.695
1.0528141260  0.9770   10.956  -1.044  -1.593  -1.685  -0.413  -1.152  -1.683
1.0529217720  0.9770   11.260  -1.092  -1.647  -1.740  -0.456  -1.202  -1.737
1.0530265570  0.9770   11.908  -1.190  -1.755  -1.850  -0.543  -1.304  -1.847
1.0530869961  0.9770   12.655  -1.298  -1.873  -1.971  -0.639  -1.415  -1.969
1.0531177521  0.9770   13.457  -1.406  -1.993  -2.094  -0.737  -1.528  -2.092
1.0531339645  0.9770   14.317  -1.514  -2.112  -2.216  -0.833  -1.640  -2.213
1.0531423092  0.9770   15.200  -1.619  -2.228  -2.335  -0.927  -1.750  -2.332
1.0531469584  0.9770   16.157  -1.727  -2.347  -2.457  -1.023  -1.862  -2.454
1.0531498194  0.9770   17.181  -1.835  -2.462  -2.577  -1.118  -1.972  -2.574
1.0531517267  0.9770   18.233  -1.937  -2.571  -2.691  -1.209  -2.077  -2.688
1.0531518459  0.9770   18.254  -1.939  -2.573  -2.693  -1.211  -2.079  -2.690
1.0531526804  0.9770   18.804  -1.992  -2.629  -2.752  -1.257  -2.133  -2.748
1.0531543493  0.9770   19.969  -2.095  -2.738  -2.866  -1.349  -2.238  -2.862
1.0531560183  0.9770   20.671  -2.155  -2.801  -2.933  -1.402  -2.300  -2.929
1.0531606674  0.9770   20.538  -2.146  -2.791  -2.922  -1.393  -2.290  -2.919
1.0531657934  0.9770   19.699  -2.072  -2.714  -2.841  -1.329  -2.215  -2.837
1.0532127619  0.9760   19.668  -2.070  -2.711  -2.838  -1.327  -2.213  -2.835
1.0532635450  0.9750   20.920  -2.175  -2.823  -2.956  -1.420  -2.321  -2.952
1.0532956123  0.9750   22.139  -2.274  -2.927  -3.066  -1.506  -2.421  -3.062
1.0533270836  0.9740   23.635  -2.386  -3.046  -3.191  -1.604  -2.536  -3.187
1.0533571243  0.9720   25.384  -2.508  -3.176  -3.329  -1.712  -2.662  -3.324
1.0533833504  0.9710   27.099  -2.620  -3.294  -3.454  -1.809  -2.776  -3.449
1.0534068346  0.9700   28.917  -2.730  -3.411  -3.578  -1.906  -2.889  -3.573
1.0534278154  0.9680   30.822  -2.841  -3.533  -3.705  -2.004  -3.005  -3.700
1.0534462929  0.9660   32.851  -2.952  -3.653  -3.831  -2.101  -3.120  -3.826
1.0534628630  0.9650   35.015  -3.061  -3.773  -3.956  -2.197  -3.234  -3.951
1.0534778833  0.9620   37.261  -3.169  -3.892  -4.081  -2.292  -3.348  -4.076
1.0534918308  0.9600   39.816  -3.279  -4.015  -4.211  -2.385  -3.464  -4.205
1.0535049438  0.9570   42.949  -3.393  -4.148  -4.353  -2.476  -3.587  -4.347
1.0535172224  0.9540   46.042  -3.503  -4.273  -4.486  -2.567  -3.704  -4.480
1.0535291433  0.9500   49.086  -3.612  -4.394  -4.613  -2.660  -3.819  -4.607
1.0535404682  0.9460   52.331  -3.722  -4.514  -4.740  -2.753  -3.935  -4.734
1.0535511971  0.9410   55.841  -3.831  -4.633  -4.866  -2.844  -4.048  -4.860
1.0535612106  0.9350   59.711  -3.946  -4.759  -4.999  -2.939  -4.169  -4.993
1.0535689592  0.9290   64.055  -4.063  -4.888  -5.135  -3.035  -4.292  -5.129
1.0535739660  0.9250   68.447  -4.176  -5.009  -5.264  -3.124  -4.409  -5.257
1.0535781384  0.9210   73.174  -4.288  -5.132  -5.394  -3.212  -4.527  -5.387
1.0535819530  0.9160   78.335  -4.403  -5.257  -5.527  -3.295  -4.647  -5.520
1.0535854101  0.9100   83.860  -4.517  -5.381  -5.659  -3.376  -4.766  -5.652
1.0535883904  0.9040   89.383  -4.623  -5.494  -5.781  -3.444  -4.875  -5.773
1.0535917282  0.8970   95.908  -4.741  -5.622  -5.918  -3.516  -4.998  -5.910
1.0535949469  0.8870  102.791  -4.855  -5.743  -6.050  -3.573  -5.115  -6.040
1.0535986423  0.8740  109.965  -4.967  -5.861  -6.178  -3.621  -5.229  -6.168
1.0536020994  0.8590  117.046  -5.067  -5.968  -6.295  -3.640  -5.331  -6.285
1.0536029339  0.8550  121.634  -5.130  -6.034  -6.367  -3.653  -5.394  -6.357
1.0536034107  0.8520  113.699  -5.017  -5.915  -6.239  -3.617  -5.280  -6.229
1.0536035299  0.8510  115.280  -5.039  -5.939  -6.265  -3.624  -5.302  -6.254
1.0536038876  0.8500  116.374  -5.055  -5.956  -6.283  -3.627  -5.319  -6.273
1.0536041260  0.8490  118.674  -5.087  -5.989  -6.320  -3.635  -5.351  -6.309
1.0536042452  0.8480  120.880  -5.117  -6.020  -6.354  -3.641  -5.381  -6.343
1.0536044836  0.8470  123.326  -5.149  -6.055  -6.391  -3.647  -5.413  -6.381
1.0536047220  0.8450  128.367  -5.216  -6.124  -6.467  -3.647  -5.480  -6.456
1.0536050797  0.8430  138.661  -5.343  -6.256  -6.613  -3.640  -5.606  -6.600
1.0536054373  0.8390  150.472  -5.477  -6.395  -6.765  -3.626  -5.737  -6.751
1.0536059141  0.8340  160.863  -5.585  -6.507  -6.888  -3.603  -5.843  -6.872
1.0536066294  0.8260  172.645  -5.700  -6.626  -7.018  -3.574  -5.952  -6.999
1.0536072254  0.8170  179.910  -5.764  -6.693  -7.092  -3.552  -6.013  -7.071
# 1.0536072254  0.8160  113.437  -4.988  -5.891  -6.221  -3.533  -5.252  -6.210
# 1.0536072254  0.8160   90.003  -4.605  -5.485  -5.781  -3.383  -4.861  -5.772
1.0536073446  0.8150   66.720  -4.119  -4.952  -5.208  -3.065  -4.352  -5.202
1.0536074638  0.8140   69.479  -4.185  -5.025  -5.286  -3.113  -4.422  -5.280
1.0536075830  0.8120   87.087  -4.550  -5.426  -5.717  -3.348  -4.804  -5.709
1.0536077023  0.8100  115.946  -5.021  -5.926  -6.260  -3.534  -5.285  -6.250
1.0536079407  0.8070  146.405  -5.406  -6.326  -6.698  -3.516  -5.665  -6.683
1.0536081791  0.8050  169.533  -5.647  -6.576  -6.970  -3.483  -5.899  -6.949
1.0536084175  0.8010  182.413  -5.765  -6.697  -7.100  -3.484  -6.010  -7.076
1.0536086559  0.7980  187.653  -5.811  -6.745  -7.152  -3.483  -6.053  -7.126
1.0536090136  0.7940  189.913  -5.830  -6.764  -7.172  -3.480  -6.070  -7.146
# 1.0536090136  0.7940  130.393  -5.210  -6.124  -6.479  -3.509  -5.473  -6.467
1.0536091328  0.7930   94.179  -4.672  -5.559  -5.864  -3.401  -4.931  -5.854
# 1.0536091328  0.7920   69.736  -4.183  -5.027  -5.291  -3.105  -4.422  -5.284
1.0536092520  0.7900   72.703  -4.249  -5.100  -5.368  -3.149  -4.491  -5.361
1.0536094904  0.7880   90.940  -4.614  -5.498  -5.797  -3.372  -4.872  -5.788
1.0536096096  0.7860  120.880  -5.083  -5.992  -6.335  -3.508  -5.347  -6.323
1.0536098480  0.7830  152.390  -5.464  -6.388  -6.768  -3.475  -5.722  -6.751
1.0536100864  0.7790  176.382  -5.703  -6.635  -7.035  -3.454  -5.950  -7.012
1.0536104441  0.7750  189.476  -5.820  -6.755  -7.165  -3.460  -6.060  -7.138
1.0536108017  0.7710  194.919  -5.866  -6.801  -7.215  -3.463  -6.103  -7.186
1.0536111593  0.7660  197.267  -5.883  -6.819  -7.234  -3.463  -6.119  -7.204
# 1.0536111593  0.7660  136.256  -5.276  -6.193  -6.558  -3.481  -5.538  -6.544
1.0536112785  0.7650   98.482  -4.740  -5.633  -5.945  -3.421  -5.002  -5.935
# 1.0536112785  0.7630   72.854  -4.249  -5.101  -5.371  -3.143  -4.492  -5.364
1.0536113977  0.7610   75.832  -4.314  -5.173  -5.449  -3.187  -4.560  -5.441
1.0536116362  0.7590   94.854  -4.678  -5.567  -5.874  -3.392  -4.938  -5.864
1.0536118746  0.7560  125.735  -5.143  -6.055  -6.407  -3.483  -5.407  -6.395
1.0536121130  0.7520  158.254  -5.521  -6.447  -6.835  -3.443  -5.775  -6.816
1.0536123514  0.7480  182.875  -5.757  -6.690  -7.097  -3.437  -6.000  -7.072
1.0536127090  0.7430  196.361  -5.871  -6.808  -7.224  -3.448  -6.107  -7.194
1.0536130667  0.7380  201.816  -5.915  -6.852  -7.272  -3.454  -6.146  -7.239
1.0536134243  0.7320  203.824  -5.931  -6.869  -7.290  -3.455  -6.161  -7.257
# 1.0536134243  0.7320  141.858  -5.340  -6.259  -6.632  -3.462  -5.600  -6.617
1.0536135435  0.7310  102.389  -4.806  -5.701  -6.021  -3.446  -5.068  -6.011
1.0536136627  0.7290   75.728  -4.312  -5.169  -5.445  -3.187  -4.557  -5.438
1.0536137819  0.7270   78.823  -4.377  -5.241  -5.522  -3.231  -4.626  -5.515
1.0536139011  0.7240   98.323  -4.739  -5.631  -5.945  -3.420  -5.001  -5.935
1.0536141396  0.7210  130.183  -5.200  -6.114  -6.473  -3.477  -5.463  -6.461
1.0536143780  0.7160  163.589  -5.574  -6.502  -6.897  -3.427  -5.827  -6.877
1.0536147356  0.7120  188.823  -5.806  -6.742  -7.156  -3.429  -6.047  -7.129
1.0536150932  0.7060  202.561  -5.918  -6.857  -7.279  -3.447  -6.150  -7.247
1.0536154509  0.7000  208.092  -5.962  -6.901  -7.327  -3.454  -6.190  -7.293
1.0536159277  0.6940  209.969  -5.977  -6.917  -7.345  -3.457  -6.205  -7.311
1.0536204576  0.5320    0.000  30.023  30.046  30.055  29.991  30.037  30.054
