# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
1.2000000477  1.2000    1.118   3.167   2.940   2.909   3.476   3.157   2.911
1.2500000000  1.2500    1.180   3.004   2.795   2.767   3.294   2.998   2.769
1.2999999523  1.3000    1.243   2.848   2.658   2.632   3.120   2.846   2.633
1.3500000238  1.3500    1.300   2.704   2.534   2.509   2.959   2.707   2.510
1.3999998569  1.4000    1.352   2.574   2.423   2.400   2.811   2.580   2.401
1.4500000477  1.4500    1.392   2.461   2.330   2.308   2.677   2.471   2.309
1.5000000000  1.5000    1.420   2.363   2.256   2.235   2.557   2.377   2.236
1.5499999523  1.5500    1.436   2.280   2.197   2.177   2.451   2.298   2.178
1.6000000238  1.6000    1.449   2.203   2.143   2.124   2.351   2.224   2.125
1.6436116695  1.6430    1.461   2.141   2.098   2.080   2.270   2.163   2.080
1.6499998569  1.6490    1.464   2.133   2.092   2.073   2.259   2.155   2.074
1.7000000477  1.6990    1.479   2.065   2.041   2.024   2.173   2.089   2.024
1.7500000000  1.7490    1.493   2.002   1.991   1.974   2.092   2.025   1.975
1.7899978161  1.7890    1.507   1.952   1.950   1.934   2.030   1.976   1.935
1.7999997139  1.7990    1.510   1.940   1.940   1.924   2.014   1.963   1.924
1.8500000238  1.8490    1.529   1.880   1.889   1.874   1.941   1.904   1.875
1.8999998569  1.8990    1.549   1.820   1.837   1.823   1.870   1.844   1.824
1.9500000477  1.9500    1.571   1.762   1.784   1.772   1.801   1.785   1.773
2.0000000000  2.0000    1.594   1.705   1.732   1.722   1.734   1.728   1.722
2.0499999523  2.0500    1.617   1.649   1.680   1.672   1.670   1.672   1.672
2.0999999046  2.0990    1.642   1.593   1.628   1.622   1.607   1.616   1.622
2.1500000954  2.1490    1.667   1.538   1.576   1.571   1.545   1.561   1.571
2.1511213779  2.1500    1.667   1.537   1.575   1.570   1.544   1.560   1.570
2.2000000477  2.1990    1.693   1.484   1.525   1.522   1.484   1.506   1.521
2.2500000000  2.2490    1.721   1.430   1.473   1.472   1.423   1.452   1.472
2.2999999523  2.2990    1.747   1.377   1.422   1.422   1.364   1.399   1.422
2.3089296818  2.3080    1.752   1.367   1.413   1.414   1.354   1.389   1.413
2.4000000954  2.3990    1.804   1.272   1.321   1.325   1.248   1.294   1.324
2.5099585056  2.5090    1.867   1.160   1.212   1.220   1.125   1.181   1.219
2.5999999046  2.6000    1.918   1.069   1.125   1.135   1.026   1.091   1.134
2.7894718647  2.7900    2.034   0.882   0.942   0.957   0.824   0.903   0.956
2.7999997139  2.8000    2.041   0.871   0.932   0.947   0.813   0.893   0.946
2.9261801243  2.9260    2.123   0.751   0.814   0.832   0.684   0.772   0.831
3.0000000000  3.0000    2.172   0.680   0.745   0.764   0.609   0.702   0.763
3.0707795620  3.0710    2.221   0.614   0.680   0.701   0.538   0.636   0.699
3.2000000477  3.1990    2.314   0.491   0.560   0.582   0.409   0.513   0.581
3.2698705196  3.2690    2.366   0.426   0.496   0.519   0.340   0.448   0.518
3.3854615688  3.3840    2.459   0.317   0.389   0.414   0.227   0.340   0.413
3.4000000954  3.3980    2.470   0.304   0.376   0.401   0.213   0.326   0.399
3.4444515705  3.4430    2.506   0.263   0.336   0.361   0.170   0.285   0.360
3.5469930172  3.5450    2.594   0.167   0.242   0.268   0.070   0.190   0.267
3.5999999046  3.5980    2.645   0.117   0.192   0.219   0.018   0.140   0.218
3.7175776958  3.7150    2.756   0.006   0.082   0.111  -0.097   0.029   0.109
3.7999997139  3.7980    2.844  -0.074   0.003   0.033  -0.180  -0.052   0.031
3.8457484245  3.8450    2.891  -0.118  -0.041  -0.011  -0.226  -0.096  -0.012
3.9693901539  3.9700    3.042  -0.244  -0.166  -0.135  -0.355  -0.222  -0.137
4.0000000000  4.0010    3.080  -0.277  -0.198  -0.167  -0.388  -0.254  -0.169
4.0816540718  4.0810    3.189  -0.363  -0.283  -0.252  -0.476  -0.340  -0.253
4.1837620735  4.1820    3.346  -0.475  -0.395  -0.362  -0.590  -0.452  -0.364
4.1999998093  4.1980    3.369  -0.493  -0.413  -0.381  -0.609  -0.471  -0.383
4.2539486885  4.2520    3.461  -0.554  -0.474  -0.441  -0.671  -0.532  -0.443
4.3343710899  4.3320    3.614  -0.653  -0.572  -0.539  -0.770  -0.630  -0.541
4.4000000954  4.3970    3.756  -0.738  -0.657  -0.624  -0.856  -0.715  -0.626
4.4039044380  4.4010    3.765  -0.743  -0.662  -0.629  -0.861  -0.720  -0.631
4.5092806816  4.5060    4.018  -0.885  -0.805  -0.771  -1.004  -0.863  -0.773
4.5901622772  4.5870    4.253  -1.006  -0.926  -0.892  -1.124  -0.984  -0.894
4.5999999046  4.5970    4.285  -1.022  -0.942  -0.909  -1.140  -1.000  -0.911
4.6637759209  4.6610    4.514  -1.127  -1.048  -1.015  -1.244  -1.105  -1.017
4.7491064072  4.7470    4.867  -1.279  -1.201  -1.169  -1.395  -1.257  -1.171
4.8000001907  4.7980    5.133  -1.383  -1.306  -1.274  -1.497  -1.361  -1.276
4.8219184875  4.8200    5.256  -1.428  -1.351  -1.320  -1.541  -1.406  -1.322
4.8822855949  4.8810    5.654  -1.566  -1.492  -1.461  -1.676  -1.545  -1.463
4.9386329651  4.9370    6.088  -1.705  -1.633  -1.603  -1.811  -1.684  -1.605
4.9858012199  4.9850    6.547  -1.838  -1.768  -1.740  -1.940  -1.817  -1.741
5.0000000000  4.9990    6.678  -1.876  -1.806  -1.778  -1.977  -1.856  -1.780
5.0383057594  5.0380    7.043  -1.979  -1.910  -1.883  -2.077  -1.958  -1.884
5.0401835442  5.0390    7.062  -1.983  -1.915  -1.888  -2.082  -1.963  -1.889
5.0473890305  5.0470    7.032  -1.983  -1.913  -1.886  -2.083  -1.962  -1.887
5.0642199516  5.0640    6.889  -1.969  -1.898  -1.868  -2.075  -1.948  -1.870
5.0688233376  5.0680    6.669  -1.931  -1.857  -1.826  -2.042  -1.910  -1.828
5.0708889961  5.0700    6.465  -1.893  -1.816  -1.784  -2.010  -1.872  -1.786
5.0720028877  5.0710    6.280  -1.860  -1.781  -1.747  -1.983  -1.839  -1.749
5.0726232529  5.0720    6.144  -1.838  -1.757  -1.721  -1.965  -1.817  -1.724
5.0729694366  5.0720    6.065  -1.825  -1.743  -1.706  -1.955  -1.803  -1.708
5.0731496811  5.0730    6.071  -1.814  -1.733  -1.697  -1.941  -1.792  -1.699
5.0733098984  5.0730    6.137  -1.816  -1.737  -1.702  -1.939  -1.795  -1.704
5.0734553337  5.0730    6.300  -1.846  -1.769  -1.735  -1.964  -1.825  -1.737
5.0736341476  5.0730    6.614  -1.917  -1.842  -1.811  -2.029  -1.896  -1.813
5.0738224983  5.0730    7.033  -2.019  -1.947  -1.917  -2.125  -1.998  -1.919
5.0740261078  5.0730    7.538  -2.133  -2.064  -2.036  -2.233  -2.113  -2.038
5.0742416382  5.0740    8.057  -2.245  -2.179  -2.153  -2.339  -2.225  -2.155
5.0744647980  5.0740    8.599  -2.349  -2.286  -2.262  -2.436  -2.329  -2.263
5.0746922493  5.0740    9.136  -2.445  -2.386  -2.363  -2.526  -2.426  -2.365
5.0749211311  5.0740    9.695  -2.536  -2.479  -2.459  -2.610  -2.517  -2.461
5.0751500130  5.0750   10.265  -2.622  -2.569  -2.551  -2.688  -2.603  -2.552
5.0753750801  5.0750   10.861  -2.704  -2.655  -2.638  -2.763  -2.686  -2.640
5.0755963326  5.0750   11.464  -2.783  -2.738  -2.724  -2.834  -2.766  -2.725
5.0758104324  5.0750   12.102  -2.859  -2.818  -2.806  -2.902  -2.843  -2.807
5.0760173798  5.0750   12.760  -2.933  -2.896  -2.887  -2.967  -2.917  -2.888
5.0762157440  5.0760   13.439  -3.005  -2.973  -2.967  -3.029  -2.990  -2.968
5.0764055252  5.0760   14.137  -3.076  -3.048  -3.045  -3.089  -3.061  -3.046
5.0765867233  5.0760   14.878  -3.144  -3.122  -3.122  -3.147  -3.130  -3.123
5.0767593384  5.0760   15.633  -3.212  -3.194  -3.199  -3.202  -3.198  -3.199
5.0769228935  5.0760   16.434  -3.278  -3.266  -3.274  -3.255  -3.264  -3.274
5.0770788193  5.0760   17.269  -3.342  -3.337  -3.349  -3.305  -3.329  -3.349
5.0772261620  5.0770   18.132  -3.405  -3.408  -3.423  -3.351  -3.391  -3.423
5.0773653984  5.0770   19.018  -3.465  -3.478  -3.496  -3.393  -3.451  -3.496
5.0774974823  5.0770   19.969  -3.523  -3.548  -3.569  -3.432  -3.510  -3.569
5.0776219368  5.0770   20.944  -3.580  -3.618  -3.642  -3.467  -3.567  -3.641
5.0777397156  5.0770   21.976  -3.635  -3.689  -3.715  -3.499  -3.622  -3.715
5.0778508186  5.0770   23.023  -3.689  -3.761  -3.789  -3.531  -3.677  -3.789
5.0779561996  5.0770   24.119  -3.742  -3.833  -3.864  -3.560  -3.732  -3.863
5.0780553818  5.0770   25.296  -3.793  -3.905  -3.938  -3.586  -3.785  -3.937
5.0781497955  5.0780   26.513  -3.842  -3.976  -4.011  -3.610  -3.836  -4.010
5.0782389641  5.0780   27.775  -3.888  -4.046  -4.083  -3.629  -3.886  -4.082
5.0783233643  5.0780   29.064  -3.933  -4.116  -4.156  -3.648  -3.935  -4.154
5.0784034729  5.0780   30.462  -3.975  -4.184  -4.228  -3.664  -3.982  -4.226
5.0784797668  5.0780   31.875  -4.016  -4.252  -4.300  -3.678  -4.029  -4.298
5.0785522461  5.0780   33.355  -4.057  -4.322  -4.373  -3.690  -4.076  -4.371
5.0786213875  5.0780   34.886  -4.093  -4.389  -4.444  -3.697  -4.120  -4.442
5.0786871910  5.0780   36.438  -4.123  -4.449  -4.509  -3.697  -4.158  -4.507
5.0787529945  5.0780   37.945  -4.147  -4.504  -4.568  -3.692  -4.191  -4.566
5.0788216591  5.0780   39.433  -4.164  -4.552  -4.621  -3.679  -4.217  -4.618
5.0788984299  5.0780   40.790  -4.172  -4.589  -4.663  -3.657  -4.234  -4.661
5.0789952278  5.0780   41.836  -4.164  -4.610  -4.689  -3.619  -4.235  -4.687
5.0791077614  5.0780   42.428  -4.139  -4.610  -4.696  -3.566  -4.218  -4.693
5.0792331696  5.0790   42.959  -4.108  -4.604  -4.696  -3.508  -4.195  -4.693
5.0793695450  5.0790   43.748  -4.084  -4.598  -4.699  -3.456  -4.176  -4.696
5.0794663429  5.0790   44.592  -4.085  -4.614  -4.721  -3.438  -4.183  -4.718
5.0795655251  5.0790   46.500  -4.132  -4.677  -4.790  -3.465  -4.236  -4.787
5.0796995163  5.0790   50.148  -4.234  -4.798  -4.922  -3.539  -4.345  -4.918
5.0798091888  5.0790   54.219  -4.353  -4.932  -5.065  -3.635  -4.469  -5.061
5.0798983574  5.0790   57.897  -4.458  -5.047  -5.187  -3.722  -4.577  -5.183
5.0799880028  5.0790   61.525  -4.555  -5.153  -5.301  -3.804  -4.678  -5.296
5.0801081657  5.0790   65.774  -4.664  -5.270  -5.426  -3.897  -4.791  -5.421
5.0801577568  5.0800   66.982  -4.696  -5.305  -5.463  -3.924  -4.824  -5.458
5.0802679062  5.0800   69.575  -4.759  -5.375  -5.535  -3.978  -4.889  -5.531
5.0802974701  5.0800   70.025  -4.771  -5.388  -5.549  -3.988  -4.902  -5.544
5.0806498528  5.0800   75.033  -4.886  -5.517  -5.684  -4.088  -5.023  -5.679
5.0810837746  5.0800   80.455  -5.004  -5.647  -5.821  -4.190  -5.146  -5.816
5.0815243721  5.0810   86.011  -5.116  -5.771  -5.951  -4.288  -5.264  -5.945
5.0820016861  5.0810   92.057  -5.235  -5.901  -6.087  -4.392  -5.387  -6.081
5.0824785233  5.0820   98.504  -5.352  -6.028  -6.220  -4.495  -5.509  -6.214
5.0829558372  5.0820  105.282  -5.468  -6.154  -6.352  -4.597  -5.630  -6.346
5.0834050179  5.0830  111.572  -5.569  -6.265  -6.468  -4.687  -5.735  -6.462
5.0840792656  5.0830  117.207  -5.656  -6.359  -6.566  -4.763  -5.826  -6.561
5.0851488113  5.0850  120.630  -5.705  -6.412  -6.622  -4.807  -5.877  -6.616
5.0873942375  5.0870  118.701  -5.678  -6.383  -6.591  -4.784  -5.849  -6.585
5.0945234299  5.0940  111.649  -5.576  -6.270  -6.472  -4.696  -5.742  -6.466
5.0989174843  5.0980  106.256  -5.492  -6.176  -6.374  -4.623  -5.653  -6.368
5.1024823189  5.1020  100.845  -5.403  -6.079  -6.271  -4.546  -5.560  -6.266
5.1058773994  5.1050   95.358  -5.308  -5.975  -6.162  -4.463  -5.461  -6.156
5.1092343330  5.1090   90.065  -5.210  -5.866  -6.048  -4.378  -5.358  -6.043
5.1125636101  5.1120   85.027  -5.113  -5.759  -5.936  -4.293  -5.257  -5.931
5.1165175438  5.1160   79.846  -5.004  -5.640  -5.810  -4.199  -5.143  -5.805
5.1221175194  5.1220   73.800  -4.873  -5.494  -5.658  -4.086  -5.006  -5.653
5.1281666756  5.1280   69.017  -4.765  -5.372  -5.529  -3.994  -4.892  -5.524
5.1388158798  5.1380   63.849  -4.648  -5.237  -5.385  -3.902  -4.767  -5.380
5.1477341652  5.1470   61.441  -4.605  -5.181  -5.321  -3.877  -4.719  -5.317
5.1553182602  5.1550   61.032  -4.637  -5.194  -5.328  -3.929  -4.744  -5.324
5.1611695290  5.1610   60.919  -4.683  -5.220  -5.347  -3.996  -4.782  -5.343
5.1644034386  5.1640   60.919  -4.737  -5.261  -5.379  -4.075  -4.832  -5.375
5.1662273407  5.1660   60.598  -4.775  -5.288  -5.396  -4.134  -4.866  -5.393
5.1678810120  5.1680   59.821  -4.804  -5.303  -5.401  -4.190  -4.891  -5.399
5.1690630913  5.1690   58.486  -4.811  -5.289  -5.379  -4.224  -4.891  -5.377
5.1700139046  5.1700   56.919  -4.807  -5.260  -5.344  -4.247  -4.879  -5.342
5.1708960533  5.1710   55.139  -4.795  -5.223  -5.302  -4.263  -4.859  -5.300
5.1717643738  5.1720   53.328  -4.778  -5.181  -5.255  -4.273  -4.835  -5.252
5.1727051735  5.1720   51.423  -4.757  -5.133  -5.203  -4.279  -4.806  -5.201
5.1738028526  5.1740   49.551  -4.732  -5.082  -5.147  -4.281  -4.774  -5.145
5.1750741005  5.1750   47.803  -4.706  -5.031  -5.093  -4.279  -4.741  -5.090
5.1770205498  5.1770   46.116  -4.679  -4.981  -5.039  -4.276  -4.708  -5.036
5.1804881096  5.1800   44.592  -4.654  -4.934  -4.988  -4.272  -4.677  -4.986
5.1859855652  5.1860   45.746  -4.684  -4.975  -5.031  -4.290  -4.710  -5.029
5.1974444389  5.1970   47.660  -4.736  -5.045  -5.104  -4.326  -4.767  -5.101
5.1999998093  5.2000   47.880  -4.744  -5.054  -5.113  -4.333  -4.775  -5.111
5.2252564430  5.2250   50.333  -4.825  -5.147  -5.208  -4.401  -4.859  -5.206
5.2366504669  5.2370   52.270  -4.873  -5.210  -5.275  -4.433  -4.911  -5.272
5.2434430122  5.2430   54.244  -4.912  -5.269  -5.336  -4.452  -4.955  -5.333
5.2514677048  5.2520   57.326  -4.963  -5.352  -5.424  -4.471  -5.016  -5.421
5.2564768791  5.2570   59.739  -4.997  -5.411  -5.489  -4.478  -5.057  -5.486
5.2609009743  5.2610   62.224  -5.026  -5.468  -5.550  -4.478  -5.094  -5.548
5.2644958496  5.2650   64.484  -5.048  -5.513  -5.602  -4.472  -5.124  -5.600
5.2678771019  5.2680   66.628  -5.063  -5.553  -5.649  -4.459  -5.147  -5.646
5.2705740929  5.2710   68.384  -5.069  -5.572  -5.676  -4.442  -5.157  -5.673
5.2743034363  5.2740   70.009  -5.064  -5.581  -5.695  -4.411  -5.156  -5.692
5.2780833244  5.2780   71.393  -5.048  -5.577  -5.703  -4.368  -5.144  -5.699
5.2815308571  5.2820   72.503  -5.025  -5.567  -5.704  -4.321  -5.126  -5.700
5.2852721214  5.2850   73.528  -5.010  -5.570  -5.714  -4.284  -5.117  -5.709
5.2925209999  5.2930   76.077  -5.011  -5.600  -5.755  -4.253  -5.130  -5.750
5.2980723381  5.2980   81.575  -5.094  -5.711  -5.877  -4.305  -5.225  -5.872
5.2993755341  5.3000   88.360  -5.216  -5.853  -6.028  -4.404  -5.356  -6.022
5.2995100021  5.3000   90.356  -5.253  -5.895  -6.072  -4.435  -5.395  -6.066
5.2996387482  5.3000   94.201  -5.321  -5.972  -6.152  -4.494  -5.467  -6.147
5.3000817299  5.3000   95.908  -5.353  -6.005  -6.188  -4.522  -5.499  -6.182
5.3009328842  5.3010   97.220  -5.372  -6.028  -6.212  -4.537  -5.520  -6.207
5.3013324738  5.3020  103.504  -5.476  -6.144  -6.334  -4.626  -5.630  -6.329
5.3017096519  5.3020  110.041  -5.581  -6.260  -6.456  -4.717  -5.740  -6.450
5.3021731377  5.3020  117.073  -5.685  -6.375  -6.577  -4.807  -5.849  -6.571
5.3027362823  5.3030  124.410  -5.789  -6.490  -6.698  -4.898  -5.958  -6.692
5.3034024239  5.3040  132.481  -5.895  -6.606  -6.820  -4.988  -6.069  -6.814
5.3041696548  5.3040  141.077  -6.001  -6.722  -6.944  -5.079  -6.180  -6.938
5.3050322533  5.3050  150.403  -6.109  -6.841  -7.069  -5.171  -6.293  -7.062
5.3059434891  5.3060  160.530  -6.220  -6.962  -7.197  -5.267  -6.409  -7.190
5.3068075180  5.3060  171.615  -6.335  -7.087  -7.329  -5.365  -6.529  -7.323
5.3075623512  5.3070  183.550  -6.450  -7.213  -7.461  -5.463  -6.650  -7.455
5.3082251549  5.3070  196.316  -6.564  -7.337  -7.593  -5.558  -6.769  -7.586
5.3088293076  5.3070  209.727  -6.678  -7.461  -7.724  -5.652  -6.888  -7.718
5.3093914986  5.3070  224.262  -6.794  -7.586  -7.856  -5.746  -7.008  -7.849
5.3099155426  5.3060  239.969  -6.909  -7.710  -7.988  -5.837  -7.129  -7.981
5.3104066849  5.3050  256.304  -7.022  -7.832  -8.117  -5.925  -7.246  -8.110
5.3109278679  5.3030  274.318  -7.140  -7.957  -8.250  -6.010  -7.367  -8.243
5.3113632202  5.3000  293.329  -7.254  -8.081  -8.382  -6.090  -7.486  -8.374
5.3116369247  5.2970  315.686  -7.372  -8.210  -8.523  -6.156  -7.609  -8.514
5.3118534088  5.2940  339.121  -7.489  -8.336  -8.660  -6.220  -7.731  -8.651
5.3120460510  5.2890  363.710  -7.604  -8.460  -8.795  -6.268  -7.849  -8.786
5.3122272491  5.2820  390.081  -7.716  -8.582  -8.931  -6.303  -7.965  -8.921
5.3123984337  5.2710  417.210  -7.817  -8.694  -9.062  -6.304  -8.069  -9.052
5.3125624657  5.2560  444.278  -7.906  -8.796  -9.184  -6.283  -8.162  -9.173
5.3127374649  5.2320  473.538  -7.984  -8.891  -9.307  -6.210  -8.244  -9.295
5.3129868507  5.1790  495.513  -8.018  -8.947  -9.394  -6.109  -8.284  -9.381
5.3131208420  5.1490  474.084  -7.976  -8.886  -9.306  -6.175  -8.236  -9.293
5.3131442070  5.1440  455.151  -7.926  -8.825  -9.227  -6.217  -8.184  -9.215
5.3131575584  5.1430  431.872  -7.858  -8.744  -9.125  -6.263  -8.113  -9.114
5.3131670952  5.1420  414.816  -7.798  -8.676  -9.046  -6.267  -8.050  -9.035
5.3131852150  5.1400  405.653  -7.766  -8.640  -9.003  -6.267  -8.017  -8.993
5.3132028580  5.1390  405.653  -7.767  -8.641  -9.004  -6.267  -8.018  -8.994
5.3132567406  5.1340  434.565  -7.867  -8.754  -9.137  -6.256  -8.121  -9.127
5.3133029938  5.1280  452.642  -7.918  -8.816  -9.216  -6.216  -8.175  -9.205
5.3133292198  5.1250  448.079  -7.906  -8.801  -9.197  -6.225  -8.162  -9.186
5.3133354187  5.1240  444.074  -7.893  -8.786  -9.178  -6.234  -8.149  -9.167
5.3133454323  5.1230  458.411  -7.933  -8.834  -9.240  -6.202  -8.191  -9.228
5.3133692741  5.1190  478.691  -7.981  -8.897  -9.325  -6.146  -8.244  -9.312
5.3133912086  5.1190  478.691  -7.982  -8.897  -9.324  -6.147  -8.244  -9.312
5.3133916855  5.1180  647.821  -8.047  -9.183  -9.867  -5.319  -8.374  -9.840
5.3133921623  5.1180  603.052  -8.134  -9.171  -9.754  -5.670  -8.429  -9.732
5.3133926392  5.1180  593.547  -8.131  -9.156  -9.725  -5.714  -8.423  -9.704
5.3133940697  5.1180  521.621  -8.043  -9.003  -9.489  -5.974  -8.318  -9.474
5.3133969307  5.1170  423.404  -7.827  -8.709  -9.085  -6.261  -8.081  -9.075
5.3134016991  5.1160  451.393  -7.914  -8.811  -9.210  -6.216  -8.171  -9.198
5.3134078979  5.1140  473.647  -7.972  -8.882  -9.303  -6.165  -8.232  -9.290
5.3134164810  5.1120  487.366  -7.997  -8.921  -9.360  -6.114  -8.262  -9.347
5.3134269714  5.1090  497.800  -8.015  -8.947  -9.399  -6.077  -8.282  -9.385
5.3134407997  5.1060  507.055  -8.030  -8.971  -9.433  -6.044  -8.300  -9.419
5.3134579659  5.1020  517.315  -8.041  -8.993  -9.471  -5.994  -8.313  -9.456
# 5.3134579659  5.1010  727.202  -7.666  -9.055  -9.989  -4.403  -8.079  -9.950
5.3134584427  5.1010  699.608  -7.827  -9.119  -9.958  -4.758  -8.207  -9.923
5.3134593964  5.1010  641.439  -8.059  -9.181  -9.850  -5.359  -8.381  -9.824
5.3134613037  5.1000  563.969  -8.118  -9.106  -9.630  -5.846  -8.399  -9.612
5.3134641647  5.0990  456.515  -7.926  -8.826  -9.231  -6.194  -8.184  -9.219
5.3134689331  5.0980  486.469  -7.993  -8.916  -9.353  -6.109  -8.257  -9.340
