# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
0.7620764375  0.7620    0.705   4.810   4.301   4.219   5.385   4.714   4.223
0.7996139526  0.7990    0.739   4.601   4.142   4.067   5.132   4.523   4.071
0.8094190359  0.8090    0.749   4.547   4.100   4.027   5.067   4.473   4.031
0.8488579988  0.8480    0.789   4.336   3.932   3.866   4.815   4.276   3.869
0.8492279053  0.8490    0.789   4.334   3.930   3.864   4.813   4.274   3.868
0.8786168098  0.8780    0.823   4.179   3.804   3.742   4.631   4.128   3.745
0.8988418579  0.8980    0.847   4.076   3.718   3.660   4.510   4.030   3.663
0.9123955965  0.9120    0.865   4.006   3.659   3.604   4.430   3.963   3.607
0.9333535433  0.9330    0.894   3.898   3.566   3.514   4.308   3.859   3.517
0.9484557509  0.9480    0.916   3.820   3.498   3.449   4.219   3.785   3.451
0.9649744630  0.9640    0.942   3.734   3.423   3.376   4.123   3.702   3.378
0.9835182428  0.9830    0.973   3.638   3.338   3.293   4.016   3.608   3.295
0.9980697036  0.9980    0.999   3.562   3.271   3.228   3.932   3.535   3.230
1.0014623404  1.0010    1.006   3.545   3.255   3.212   3.913   3.518   3.214
1.0176547766  1.0170    1.037   3.459   3.177   3.136   3.819   3.434   3.139
1.0329010487  1.0320    1.069   3.377   3.103   3.064   3.730   3.355   3.066
1.0473697186  1.0460    1.100   3.299   3.031   2.993   3.646   3.278   2.995
1.0476835966  1.0470    1.100   3.297   3.030   2.992   3.644   3.276   2.994
1.0591386557  1.0580    1.128   3.234   2.971   2.934   3.576   3.215   2.936
1.0723457336  1.0710    1.159   3.161   2.903   2.867   3.498   3.143   2.869
1.0850892067  1.0840    1.192   3.090   2.837   2.802   3.423   3.073   2.803
1.0972975492  1.0960    1.224   3.022   2.773   2.739   3.352   3.006   2.740
1.1026064157  1.1010    1.240   2.993   2.746   2.711   3.321   2.978   2.713
1.1141779423  1.1130    1.272   2.931   2.686   2.652   3.256   2.916   2.654
1.1252722740  1.1240    1.304   2.870   2.629   2.595   3.193   2.856   2.596
1.1439470053  1.1430    1.365   2.762   2.524   2.491   3.081   2.749   2.493
1.1469115019  1.1460    1.375   2.744   2.506   2.473   3.062   2.730   2.475
1.1624139547  1.1610    1.429   2.663   2.425   2.392   2.982   2.650   2.394
1.1786793470  1.1770    1.488   2.580   2.341   2.307   2.902   2.567   2.309
1.1862797737  1.1850    1.524   2.525   2.288   2.254   2.845   2.512   2.256
1.1905461550  1.1890    1.548   2.487   2.251   2.218   2.805   2.474   2.219
1.1934858561  1.1920    1.566   2.455   2.222   2.189   2.770   2.443   2.190
1.1957536936  1.1940    1.596   2.402   2.174   2.141   2.713   2.391   2.143
1.1963258982  1.1950    1.606   2.384   2.158   2.126   2.693   2.374   2.127
1.1965254545  1.1950    1.608   2.382   2.156   2.124   2.692   2.372   2.125
1.2013698816  1.2000    1.639   2.343   2.117   2.084   2.653   2.333   2.086
1.2243789434  1.2230    1.794   2.162   1.929   1.896   2.479   2.150   1.897
1.2410498857  1.2400    1.931   2.024   1.783   1.747   2.350   2.010   1.749
1.2461395264  1.2450    1.980   1.979   1.734   1.698   2.308   1.964   1.699
1.2521613836  1.2510    2.049   1.924   1.671   1.633   2.261   1.907   1.635
1.2610386610  1.2600    2.175   1.843   1.570   1.528   2.200   1.821   1.530
1.2695426941  1.2680    2.317   1.799   1.484   1.435   2.195   1.766   1.438
1.2752569914  1.2740    2.432   1.800   1.437   1.380   2.242   1.753   1.382
1.2783089876  1.2770    2.509   1.807   1.411   1.348   2.282   1.750   1.351
1.2797746658  1.2790    2.562   1.795   1.384   1.319   2.284   1.733   1.322
1.2809630632  1.2800    2.614   1.779   1.357   1.290   2.278   1.714   1.293
1.2818262577  1.2810    2.652   1.763   1.334   1.265   2.270   1.696   1.268
1.2828727961  1.2820    2.705   1.740   1.301   1.232   2.255   1.669   1.235
1.2840911150  1.2830    2.769   1.710   1.261   1.190   2.235   1.636   1.193
1.2855266333  1.2840    2.856   1.662   1.205   1.133   2.195   1.586   1.135
1.2856768370  1.2850    2.863   1.657   1.199   1.126   2.191   1.580   1.129
1.2860264778  1.2850    2.886   1.642   1.183   1.110   2.177   1.565   1.113
1.2885499001  1.2880    3.067   1.532   1.065   0.990   2.076   1.452   0.993
1.2913306952  1.2900    3.278   1.401   0.926   0.851   1.952   1.319   0.854
1.2937637568  1.2930    3.497   1.276   0.796   0.719   1.833   1.192   0.722
1.2957533598  1.2950    3.694   1.165   0.681   0.603   1.726   1.080   0.606
1.2964774370  1.2950    3.767   1.126   0.640   0.563   1.689   1.040   0.565
1.2987360954  1.2980    4.028   0.992   0.501   0.422   1.560   0.904   0.425
1.3007609844  1.3000    4.307   0.858   0.361   0.282   1.430   0.768   0.284
1.3025517464  1.3010    4.603   0.725   0.224   0.143   1.304   0.634   0.146
1.3041341305  1.3030    4.913   0.596   0.090   0.008   1.180   0.503   0.011
1.3055180311  1.3040    5.232   0.471  -0.041  -0.124   1.061   0.376  -0.121
1.3068211079  1.3060    5.587   0.342  -0.176  -0.260   0.938   0.245  -0.258
1.3079133034  1.3070    5.938   0.222  -0.302  -0.387   0.824   0.123  -0.385
1.3088818789  1.3080    6.302   0.106  -0.424  -0.510   0.714   0.005  -0.508
1.3097683191  1.3090    6.694  -0.010  -0.545  -0.634   0.604  -0.113  -0.631
1.3106005192  1.3090    7.118  -0.128  -0.671  -0.760   0.492  -0.234  -0.757
1.3113039732  1.3100    7.535  -0.238  -0.786  -0.877   0.390  -0.346  -0.874
1.3119786978  1.3110    7.985  -0.349  -0.905  -0.997   0.285  -0.460  -0.994
1.3125764132  1.3110    8.432  -0.454  -1.015  -1.109   0.187  -0.566  -1.106
1.3131510019  1.3120    8.905  -0.558  -1.126  -1.221   0.089  -0.673  -1.218
1.3136941195  1.3120    9.312  -0.643  -1.216  -1.313   0.010  -0.760  -1.310
1.3144956827  1.3130    9.846  -0.747  -1.327  -1.425  -0.088  -0.866  -1.422
1.3148357868  1.3130    9.644  -0.709  -1.286  -1.384  -0.053  -0.828  -1.381
1.3153079748  1.3140    9.100  -0.603  -1.172  -1.268   0.044  -0.719  -1.265
1.3153374195  1.3140    9.071  -0.598  -1.166  -1.262   0.049  -0.713  -1.259
1.3156478405  1.3140    9.427  -0.670  -1.243  -1.339  -0.018  -0.787  -1.337
1.3161647320  1.3140   10.043  -0.790  -1.371  -1.470  -0.130  -0.910  -1.467
1.3166627884  1.3150   10.721  -0.910  -1.500  -1.601  -0.242  -1.034  -1.598
1.3171150684  1.3150   11.414  -1.029  -1.625  -1.728  -0.352  -1.155  -1.725
1.3175362349  1.3150   12.158  -1.147  -1.752  -1.857  -0.461  -1.276  -1.854
1.3179298639  1.3160   12.950  -1.266  -1.879  -1.987  -0.572  -1.399  -1.984
1.3182862997  1.3160   13.799  -1.383  -2.005  -2.115  -0.680  -1.519  -2.112
1.3186150789  1.3160   14.681  -1.500  -2.129  -2.242  -0.787  -1.639  -2.239
1.3189220428  1.3160   15.644  -1.617  -2.255  -2.370  -0.895  -1.759  -2.367
1.3192005157  1.3170   16.652  -1.732  -2.379  -2.496  -1.000  -1.878  -2.493
1.3194568157  1.3170   17.711  -1.847  -2.502  -2.623  -1.106  -1.996  -2.620
1.3196915388  1.3170   18.861  -1.961  -2.626  -2.749  -1.210  -2.114  -2.746
1.3199115992  1.3170   20.084  -2.075  -2.745  -2.874  -1.313  -2.230  -2.870
1.3201072216  1.3170   21.363  -2.184  -2.858  -2.993  -1.412  -2.341  -2.989
1.3202917576  1.3170   22.733  -2.296  -2.974  -3.114  -1.513  -2.454  -3.110
1.3204619884  1.3170   24.191  -2.406  -3.088  -3.235  -1.612  -2.566  -3.231
1.3206181526  1.3170   25.713  -2.515  -3.202  -3.354  -1.710  -2.677  -3.350
1.3207645416  1.3170   27.362  -2.625  -3.316  -3.475  -1.809  -2.789  -3.471
1.3208960295  1.3170   29.084  -2.731  -3.427  -3.593  -1.903  -2.898  -3.588
1.3210216761  1.3160   30.964  -2.841  -3.541  -3.714  -2.001  -3.009  -3.709
1.3211349249  1.3160   32.889  -2.947  -3.652  -3.831  -2.094  -3.117  -3.826
1.3212403059  1.3160   34.975  -3.054  -3.767  -3.952  -2.190  -3.228  -3.946
1.3213390112  1.3160   37.192  -3.164  -3.885  -4.075  -2.288  -3.342  -4.070
1.3214278221  1.3160   39.478  -3.270  -4.000  -4.195  -2.382  -3.452  -4.189
1.3215111494  1.3150   41.933  -3.376  -4.116  -4.316  -2.476  -3.563  -4.310
1.3215898275  1.3150   44.612  -3.485  -4.233  -4.438  -2.572  -3.675  -4.432
1.3216603994  1.3140   47.321  -3.589  -4.346  -4.556  -2.663  -3.784  -4.550
1.3217269182  1.3140   50.229  -3.693  -4.459  -4.675  -2.754  -3.892  -4.669
1.3217903376  1.3140   53.340  -3.799  -4.573  -4.795  -2.847  -4.003  -4.789
1.3218477964  1.3130   56.605  -3.901  -4.685  -4.912  -2.935  -4.109  -4.906
1.3219012022  1.3120   59.973  -4.002  -4.795  -5.027  -3.022  -4.215  -5.021
1.3219525814  1.3120   63.717  -4.107  -4.907  -5.146  -3.110  -4.324  -5.139
1.3220099211  1.3110   68.447  -4.232  -5.042  -5.288  -3.216  -4.454  -5.282
1.3220632076  1.3100   73.613  -4.358  -5.177  -5.431  -3.318  -4.584  -5.424
1.3221125603  1.3090   79.023  -4.482  -5.311  -5.571  -3.418  -4.713  -5.564
1.3221578598  1.3080   84.831  -4.604  -5.442  -5.710  -3.514  -4.840  -5.703
1.3222000599  1.3060   90.961  -4.726  -5.573  -5.849  -3.605  -4.966  -5.841
1.3222392797  1.3050   97.579  -4.846  -5.702  -5.986  -3.694  -5.091  -5.978
1.3222751617  1.3030  104.557  -4.965  -5.828  -6.120  -3.772  -5.213  -6.112
1.3223094940  1.3010  112.087  -5.086  -5.956  -6.257  -3.850  -5.337  -6.249
1.3223408461  1.2990  120.020  -5.203  -6.080  -6.389  -3.915  -5.457  -6.380
1.3223707676  1.2970  128.575  -5.322  -6.204  -6.522  -3.977  -5.578  -6.513
1.3223983049  1.2940  137.422  -5.437  -6.323  -6.652  -4.020  -5.694  -6.642
1.3224239349  1.2910  146.405  -5.545  -6.436  -6.774  -4.052  -5.803  -6.764
1.3224422932  1.2890  152.917  -5.619  -6.513  -6.858  -4.068  -5.877  -6.847
# 1.3224422932  1.2890   10.956  -1.048  -1.596  -1.689  -0.416  -1.155  -1.686
1.3227498531  1.2900   11.173  -1.081  -1.632  -1.725  -0.446  -1.189  -1.723
1.3230519295  1.2900   11.240  -1.094  -1.646  -1.740  -0.458  -1.203  -1.737
1.3233532906  1.2900   11.242  -1.095  -1.646  -1.739  -0.459  -1.203  -1.737
1.3236551285  1.2910   11.214  -1.091  -1.641  -1.734  -0.456  -1.199  -1.732
1.3239337206  1.2910   11.167  -1.087  -1.636  -1.729  -0.453  -1.194  -1.726
1.3242394924  1.2910   11.139  -1.082  -1.630  -1.723  -0.450  -1.189  -1.720
1.3245186806  1.2920   11.111  -1.078  -1.625  -1.718  -0.447  -1.185  -1.715
1.3248111010  1.2920   11.083  -1.074  -1.620  -1.713  -0.444  -1.181  -1.710
1.3251256943  1.2920   11.050  -1.070  -1.615  -1.708  -0.441  -1.176  -1.705
1.3254189491  1.2930   11.027  -1.067  -1.612  -1.704  -0.439  -1.173  -1.701
1.3257131577  1.2930   10.999  -1.065  -1.608  -1.700  -0.437  -1.171  -1.698
1.3260089159  1.2930   10.989  -1.063  -1.606  -1.698  -0.436  -1.168  -1.695
1.3263232708  1.2940   10.961  -1.062  -1.604  -1.695  -0.435  -1.167  -1.693
1.3266142607  1.2940   10.951  -1.061  -1.602  -1.694  -0.435  -1.166  -1.691
1.3267536163  1.2940   10.951  -1.061  -1.602  -1.693  -0.435  -1.165  -1.691
1.3268283606  1.2940   10.946  -1.060  -1.601  -1.693  -0.435  -1.165  -1.690
1.3271473646  1.2950   10.936  -1.060  -1.600  -1.692  -0.435  -1.165  -1.689
1.3274550438  1.2950   10.943  -1.060  -1.600  -1.691  -0.436  -1.165  -1.689
1.3277786970  1.2950   10.938  -1.061  -1.600  -1.692  -0.437  -1.165  -1.689
1.3280917406  1.2960   10.946  -1.062  -1.602  -1.693  -0.439  -1.166  -1.690
1.3282842636  1.2960   10.941  -1.064  -1.603  -1.694  -0.440  -1.168  -1.691
1.3283438683  1.2960   10.941  -1.064  -1.603  -1.694  -0.440  -1.168  -1.691
1.3286747932  1.2960   10.966  -1.067  -1.606  -1.697  -0.443  -1.171  -1.694
1.3289897442  1.2970   10.979  -1.071  -1.609  -1.701  -0.447  -1.174  -1.698
1.3290199041  1.2970   10.979  -1.071  -1.610  -1.701  -0.447  -1.175  -1.698
1.3293200731  1.2970   11.009  -1.076  -1.615  -1.706  -0.452  -1.180  -1.704
1.3296515942  1.2970   11.040  -1.082  -1.622  -1.713  -0.458  -1.186  -1.711
1.3299643993  1.2980   11.088  -1.090  -1.630  -1.721  -0.465  -1.194  -1.719
1.3302963972  1.2980   11.149  -1.100  -1.640  -1.732  -0.474  -1.204  -1.729
1.3306262493  1.2990   11.222  -1.112  -1.654  -1.746  -0.485  -1.217  -1.743
1.3309391737  1.2990   11.307  -1.126  -1.669  -1.761  -0.498  -1.231  -1.758
1.3312507868  1.2990   11.412  -1.141  -1.686  -1.778  -0.512  -1.247  -1.776
1.3315644264  1.3000   11.531  -1.160  -1.706  -1.799  -0.529  -1.266  -1.796
1.3318765163  1.3000   11.699  -1.185  -1.733  -1.827  -0.552  -1.292  -1.824
1.3322014809  1.3000   11.922  -1.219  -1.771  -1.865  -0.582  -1.328  -1.863
1.3325222731  1.3010   12.327  -1.280  -1.837  -1.933  -0.636  -1.390  -1.930
1.3327257633  1.3010   13.045  -1.380  -1.947  -2.046  -0.726  -1.494  -2.043
1.3328306675  1.3010   13.866  -1.488  -2.066  -2.167  -0.823  -1.606  -2.164
1.3328871727  1.3010   14.779  -1.602  -2.190  -2.294  -0.925  -1.724  -2.291
1.3329137564  1.3010   15.651  -1.703  -2.301  -2.408  -1.016  -1.829  -2.405
1.3329293728  1.3010   16.629  -1.810  -2.419  -2.529  -1.112  -1.940  -2.526
1.3329390287  1.3010   17.667  -1.918  -2.537  -2.650  -1.209  -2.052  -2.647
1.3329454660  1.3010   18.709  -2.020  -2.649  -2.765  -1.301  -2.158  -2.762
1.3329460621  1.3010   18.822  -2.031  -2.661  -2.777  -1.310  -2.169  -2.774
1.3329461813  1.3010   18.843  -2.032  -2.662  -2.779  -1.312  -2.171  -2.776
1.3329517841  1.3010   20.098  -2.145  -2.781  -2.903  -1.412  -2.286  -2.900
1.3329575062  1.3010   21.343  -2.250  -2.892  -3.019  -1.506  -2.393  -3.016
1.3329719305  1.3010   22.545  -2.347  -2.993  -3.126  -1.592  -2.492  -3.122
1.3330016136  1.3010   21.045  -2.227  -2.867  -2.993  -1.485  -2.369  -2.990
1.3331127167  1.3010   19.937  -2.131  -2.767  -2.888  -1.400  -2.272  -2.884
1.3333849907  1.3010   21.021  -2.224  -2.864  -2.990  -1.482  -2.366  -2.987
1.3335287571  1.3010   22.483  -2.341  -2.988  -3.120  -1.586  -2.486  -3.116
1.3336427212  1.3000   23.991  -2.454  -3.107  -3.246  -1.687  -2.601  -3.242
1.3337378502  1.3000   25.589  -2.566  -3.224  -3.370  -1.786  -2.715  -3.366
1.3338187933  1.2990   27.293  -2.676  -3.341  -3.493  -1.883  -2.829  -3.489
1.3338891268  1.2990   29.077  -2.787  -3.457  -3.616  -1.981  -2.942  -3.612
1.3339501619  1.2980   31.014  -2.896  -3.573  -3.739  -2.077  -3.054  -3.734
1.3340039253  1.2980   33.041  -3.004  -3.687  -3.860  -2.172  -3.165  -3.855
1.3340525627  1.2970   35.185  -3.114  -3.806  -3.984  -2.269  -3.278  -3.979
1.3340970278  1.2960   37.476  -3.224  -3.927  -4.111  -2.365  -3.393  -4.105
1.3341382742  1.2950   40.073  -3.334  -4.049  -4.240  -2.459  -3.509  -4.235
1.3341674805  1.2940   42.506  -3.421  -4.153  -4.351  -2.527  -3.604  -4.345
1.3342038393  1.2930   45.212  -3.529  -4.270  -4.474  -2.622  -3.716  -4.468
1.3342386484  1.2920   48.190  -3.638  -4.389  -4.599  -2.717  -3.830  -4.593
1.3342703581  1.2900   51.222  -3.745  -4.506  -4.722  -2.810  -3.942  -4.716
1.3343020678  1.2890   54.532  -3.851  -4.623  -4.844  -2.902  -4.054  -4.838
1.3343341351  1.2860   58.137  -3.961  -4.743  -4.970  -2.995  -4.168  -4.964
1.3343642950  1.2840   62.353  -4.080  -4.873  -5.108  -3.096  -4.294  -5.102
1.3343869448  1.2810   67.477  -4.216  -5.020  -5.264  -3.209  -4.435  -5.257
1.3344006538  1.2790   72.469  -4.338  -5.153  -5.403  -3.309  -4.562  -5.397
1.3344117403  1.2780   77.492  -4.453  -5.277  -5.535  -3.399  -4.682  -5.528
1.3344217539  1.2760   82.843  -4.567  -5.401  -5.666  -3.489  -4.801  -5.659
1.3344308138  1.2740   88.523  -4.679  -5.521  -5.794  -3.571  -4.917  -5.787
1.3344402313  1.2710   94.985  -4.798  -5.651  -5.932  -3.657  -5.042  -5.925
1.3344482183  1.2680  100.706  -4.898  -5.758  -6.046  -3.722  -5.144  -6.039
1.3344577551  1.2640  107.240  -5.002  -5.869  -6.166  -3.786  -5.252  -6.158
1.3344637156  1.2620  111.367  -5.066  -5.938  -6.240  -3.825  -5.318  -6.231
1.3344666958  1.2600  114.355  -5.111  -5.985  -6.290  -3.848  -5.364  -6.282
1.3344675303  1.2600  114.355  -5.111  -5.985  -6.291  -3.847  -5.364  -6.282
1.3344680071  1.2590  113.934  -5.104  -5.978  -6.283  -3.844  -5.357  -6.274
1.3344689608  1.2590  115.201  -5.124  -5.999  -6.305  -3.853  -5.377  -6.297
1.3344695568  1.2590  116.508  -5.143  -6.019  -6.327  -3.863  -5.397  -6.318
1.3344702721  1.2580  117.938  -5.163  -6.040  -6.350  -3.872  -5.417  -6.341
1.3344713449  1.2580  115.866  -5.133  -6.009  -6.316  -3.856  -5.387  -6.308
1.3344737291  1.2560  104.774  -4.962  -5.827  -6.121  -3.758  -5.211  -6.113
1.3344739676  1.2560  107.092  -5.000  -5.867  -6.164  -3.782  -5.250  -6.156
1.3344740868  1.2560  110.498  -5.052  -5.923  -6.225  -3.813  -5.304  -6.216
1.3344742060  1.2560  110.396  -5.051  -5.922  -6.223  -3.814  -5.303  -6.215
1.3344743252  1.2560  109.233  -5.032  -5.901  -6.201  -3.802  -5.283  -6.193
1.3344744444  1.2560  109.108  -5.032  -5.901  -6.201  -3.802  -5.283  -6.193
1.3344745636  1.2560  107.884  -5.010  -5.879  -6.177  -3.787  -5.261  -6.169
1.3344746828  1.2560  114.645  -5.115  -5.990  -6.296  -3.848  -5.369  -6.287
1.3344748020  1.2560  115.015  -5.120  -5.995  -6.302  -3.850  -5.374  -6.293
1.3344749212  1.2560  114.513  -5.113  -5.988  -6.294  -3.846  -5.366  -6.285
1.3344750404  1.2560  115.068  -5.121  -5.996  -6.303  -3.849  -5.374  -6.294
1.3344758749  1.2550  124.611  -5.256  -6.138  -6.455  -3.914  -5.512  -6.446
1.3344765902  1.2550  130.905  -5.339  -6.226  -6.551  -3.945  -5.597  -6.541
1.3344771862  1.2540  136.287  -5.407  -6.296  -6.627  -3.963  -5.664  -6.617
1.3344777822  1.2540  141.369  -5.469  -6.361  -6.698  -3.979  -5.728  -6.688
1.3344787359  1.2530  146.776  -5.532  -6.427  -6.770  -3.991  -5.791  -6.759
1.3344798088  1.2520  152.952  -5.600  -6.498  -6.848  -3.984  -5.859  -6.837
1.3344805241  1.2510  155.401  -5.625  -6.524  -6.877  -3.981  -5.884  -6.866
1.3344806433  1.2510  155.401  -5.625  -6.524  -6.877  -3.981  -5.884  -6.866
1.3344807625  1.2500  100.567  -4.889  -5.750  -6.040  -3.706  -5.136  -6.032
1.3344808817  1.2500   84.694  -4.603  -5.440  -5.709  -3.513  -4.838  -5.702
1.3344812393  1.2500   61.229  -4.067  -4.849  -5.080  -3.096  -4.275  -5.074
1.3344818354  1.2490   63.075  -4.115  -4.904  -5.138  -3.135  -4.326  -5.132
1.3344825506  1.2490   77.100  -4.444  -5.267  -5.525  -3.391  -4.672  -5.518
1.3344833851  1.2480  101.474  -4.901  -5.765  -6.057  -3.707  -5.150  -6.049
1.3344844580  1.2470  128.663  -5.302  -6.189  -6.513  -3.908  -5.560  -6.504
1.3344856501  1.2450  150.715  -5.568  -6.466  -6.815  -3.958  -5.827  -6.804
1.3344870806  1.2440  164.231  -5.711  -6.616  -6.979  -3.951  -5.970  -6.967
1.3344886303  1.2420  171.575  -5.784  -6.691  -7.060  -3.944  -6.040  -7.047
1.3344904184  1.2400  176.504  -5.829  -6.738  -7.113  -3.932  -6.084  -7.098
1.3344905376  1.2400  128.161  -5.287  -6.175  -6.500  -3.877  -5.544  -6.491
1.3344907761  1.2400   97.309  -4.819  -5.680  -5.969  -3.640  -5.066  -5.961
1.3344911337  1.2390   70.122  -4.275  -5.087  -5.337  -3.250  -4.498  -5.330
1.3344917297  1.2390   72.087  -4.319  -5.136  -5.388  -3.284  -4.544  -5.382
1.3344924450  1.2380   87.469  -4.640  -5.487  -5.763  -3.519  -4.881  -5.756
1.3344933987  1.2360  114.276  -5.088  -5.968  -6.278  -3.787  -5.343  -6.269
1.3344945908  1.2350  143.600  -5.475  -6.372  -6.716  -3.912  -5.734  -6.705
1.3344959021  1.2330  166.439  -5.724  -6.631  -6.998  -3.911  -5.982  -6.985
1.3344974518  1.2310  179.537  -5.852  -6.764  -7.142  -3.902  -6.107  -7.127
1.3344992399  1.2290  185.718  -5.907  -6.821  -7.205  -3.891  -6.161  -7.190
1.3345011473  1.2270  188.867  -5.935  -6.850  -7.236  -3.883  -6.187  -7.220
1.3345012665  1.2270  138.693  -5.413  -6.308  -6.648  -3.887  -5.672  -6.638
1.3345015049  1.2260  105.379  -4.946  -5.819  -6.119  -3.705  -5.199  -6.111
1.3345019817  1.2260   75.920  -4.399  -5.226  -5.486  -3.339  -4.630  -5.479
1.3345025778  1.2250   77.921  -4.443  -5.274  -5.537  -3.372  -4.676  -5.530
1.3345034122  1.2230   94.440  -4.761  -5.621  -5.907  -3.592  -5.007  -5.899
1.3345044851  1.2220  122.901  -5.205  -6.092  -6.414  -3.823  -5.463  -6.405
1.3345057964  1.2200  153.835  -5.584  -6.487  -6.845  -3.877  -5.843  -6.833
1.3345073462  1.2180  178.014  -5.829  -6.741  -7.120  -3.869  -6.083  -7.105
1.3345090151  1.2150  191.715  -5.954  -6.870  -7.260  -3.855  -6.205  -7.243
1.3345109224  1.2130  198.087  -6.007  -6.925  -7.320  -3.846  -6.256  -7.301
1.3345130682  1.2100  201.120  -6.032  -6.952  -7.349  -3.838  -6.280  -7.330
1.3345131874  1.2090  149.711  -5.535  -6.437  -6.792  -3.861  -5.795  -6.780
1.3345134258  1.2090  113.908  -5.072  -5.954  -6.266  -3.755  -5.328  -6.257
1.3345139027  1.2080   81.913  -4.522  -5.362  -5.632  -3.426  -4.759  -5.625
