# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
2.7404251099  2.7200  232.946  -6.584  -7.458  -7.798  -5.135  -6.836  -7.788
2.7404379845  2.7190  239.472  -6.630  -7.507  -7.851  -5.145  -6.882  -7.841
2.7404527664  2.7180  242.636  -6.651  -7.529  -7.876  -5.147  -6.904  -7.866
2.7404530048  2.7180  258.675  -6.760  -7.643  -8.000  -5.167  -7.014  -7.990
2.7404539585  2.7180  209.776  -6.403  -7.269  -7.594  -5.062  -6.652  -7.585
2.7404561043  2.7180  160.013  -5.939  -6.778  -7.067  -4.792  -6.176  -7.060
2.7404594421  2.7180  136.005  -5.666  -6.481  -6.751  -4.594  -5.891  -6.744
2.7404644489  2.7170  145.062  -5.773  -6.598  -6.876  -4.675  -6.003  -6.869
2.7404708862  2.7170  170.748  -6.050  -6.896  -7.193  -4.863  -6.290  -7.186
2.7404792309  2.7160  202.281  -6.339  -7.203  -7.522  -5.028  -6.587  -7.514
2.7404894829  2.7160  228.168  -6.546  -7.419  -7.757  -5.113  -6.797  -7.747
2.7405016422  2.7150  243.363  -6.654  -7.532  -7.880  -5.142  -6.907  -7.870
2.7405159473  2.7140  249.894  -6.698  -7.579  -7.931  -5.152  -6.952  -7.921
2.7405323982  2.7120  252.962  -6.719  -7.601  -7.955  -5.152  -6.973  -7.945
2.7405326366  2.7120  272.117  -6.842  -7.729  -8.094  -5.153  -7.095  -8.084
2.7405338287  2.7120  220.574  -6.486  -7.358  -7.690  -5.091  -6.737  -7.681
2.7405364513  2.7120  168.521  -6.026  -6.871  -7.167  -4.844  -6.266  -7.160
2.7405402660  2.7120  143.237  -5.749  -6.573  -6.850  -4.654  -5.979  -6.843
2.7405459881  2.7110  152.670  -5.856  -6.690  -6.974  -4.729  -6.091  -6.967
2.7405538559  2.7110  179.413  -6.129  -6.982  -7.287  -4.906  -6.373  -7.279
2.7405633926  2.7100  211.717  -6.413  -7.282  -7.609  -5.053  -6.663  -7.600
2.7405755520  2.7090  238.372  -6.613  -7.492  -7.837  -5.112  -6.866  -7.827
2.7405896187  2.7070  253.662  -6.717  -7.600  -7.956  -5.126  -6.971  -7.946
2.7406065464  2.7060  260.169  -6.759  -7.644  -8.004  -5.119  -7.012  -7.994
2.7406258583  2.7040  263.181  -6.777  -7.663  -8.026  -5.113  -7.030  -8.015
2.7406260967  2.7040  285.993  -6.919  -7.810  -8.187  -5.110  -7.172  -8.175
2.7406272888  2.7040  232.089  -6.565  -7.442  -7.784  -5.085  -6.817  -7.774
2.7406296730  2.7040  177.728  -6.108  -6.962  -7.267  -4.883  -6.352  -7.259
2.7406337261  2.7030  150.853  -5.829  -6.663  -6.947  -4.702  -6.064  -6.940
2.7406392097  2.7020  160.715  -5.937  -6.779  -7.071  -4.778  -6.175  -7.063
2.7406468391  2.7020  188.259  -6.205  -7.065  -7.378  -4.939  -6.452  -7.369
2.7406563759  2.7010  221.338  -6.483  -7.357  -7.692  -5.061  -6.735  -7.683
2.7406680584  2.6990  248.173  -6.677  -7.560  -7.914  -5.109  -6.932  -7.904
2.7406821251  2.6980  263.545  -6.779  -7.666  -8.029  -5.108  -7.032  -8.018
2.7406985760  2.6960  270.243  -6.820  -7.709  -8.076  -5.106  -7.073  -8.065
2.7407176495  2.6940  273.121  -6.839  -7.728  -8.098  -5.106  -7.092  -8.086
2.7407178879  2.6940  300.577  -7.001  -7.896  -8.281  -5.094  -7.251  -8.268
2.7407193184  2.6940  244.093  -6.648  -7.529  -7.880  -5.104  -6.902  -7.870
2.7407219410  2.6930  187.351  -6.197  -7.057  -7.368  -4.935  -6.444  -7.360
2.7407262325  2.6930  158.692  -5.916  -6.756  -7.046  -4.763  -6.153  -7.039
2.7407324314  2.6920  169.143  -6.023  -6.871  -7.170  -4.831  -6.265  -7.162
2.7407405376  2.6910  197.677  -6.287  -7.152  -7.471  -4.976  -6.536  -7.463
2.7407510281  2.6890  231.502  -6.557  -7.435  -7.777  -5.074  -6.810  -7.768
2.7407639027  2.6870  258.973  -6.745  -7.631  -7.992  -5.094  -6.999  -7.982
2.7407793999  2.6850  274.255  -6.843  -7.733  -8.104  -5.088  -7.096  -8.093
2.7407975197  2.6830  281.161  -6.883  -7.775  -8.151  -5.082  -7.136  -8.139
2.7408182621  2.6800  284.417  -6.902  -7.795  -8.172  -5.075  -7.155  -8.161
2.7408185005  2.6800  317.216  -7.084  -7.984  -8.381  -5.049  -7.334  -8.367
2.7408199310  2.6800  257.783  -6.735  -7.621  -7.982  -5.082  -6.988  -7.972
2.7408225536  2.6790  198.315  -6.290  -7.156  -7.476  -4.970  -6.539  -7.467
2.7408268452  2.6790  167.631  -6.005  -6.853  -7.151  -4.814  -6.246  -7.143
2.7408330441  2.6780  178.589  -6.111  -6.967  -7.273  -4.878  -6.356  -7.265
2.7408411503  2.6760  207.805  -6.369  -7.239  -7.566  -5.007  -6.620  -7.557
2.7408516407  2.6740  242.301  -6.628  -7.510  -7.862  -5.078  -6.883  -7.852
2.7408645153  2.6720  269.622  -6.808  -7.698  -8.067  -5.071  -7.061  -8.056
2.7408800125  2.6700  284.613  -6.901  -7.794  -8.172  -5.062  -7.153  -8.160
2.7408981323  2.6670  291.176  -6.937  -7.832  -8.214  -5.054  -7.189  -8.202
2.7409188747  2.6630  294.073  -6.954  -7.849  -8.233  -5.049  -7.205  -8.221
2.7409191132  2.6630  332.319  -7.155  -8.060  -8.465  -5.015  -7.403  -8.450
2.7409203053  2.6630  270.119  -6.810  -7.700  -8.070  -5.063  -7.063  -8.059
2.7409226894  2.6620  208.284  -6.372  -7.242  -7.570  -5.004  -6.623  -7.561
2.7409267426  2.6620  175.815  -6.084  -6.937  -7.242  -4.859  -6.328  -7.234
2.7409324646  2.6610  187.092  -6.189  -7.050  -7.363  -4.917  -6.436  -7.354
2.7409398556  2.6590  217.098  -6.441  -7.314  -7.649  -5.024  -6.692  -7.639
2.7409496307  2.6570  251.510  -6.690  -7.576  -7.934  -5.064  -6.945  -7.924
2.7409613132  2.6550  278.968  -6.864  -7.756  -8.132  -5.054  -7.117  -8.120
2.7409753799  2.6520  294.005  -6.952  -7.847  -8.232  -5.040  -7.203  -8.219
2.7409920692  2.6480  300.300  -6.987  -7.884  -8.273  -5.032  -7.237  -8.259
2.7410111427  2.6450  303.148  -7.002  -7.900  -8.291  -5.027  -7.252  -8.277
2.7410113811  2.6450  346.382  -7.218  -8.129  -8.543  -4.984  -7.465  -8.527
2.7410125732  2.6440  281.874  -6.880  -7.773  -8.151  -5.047  -7.133  -8.139
2.7410149574  2.6440  217.999  -6.447  -7.321  -7.657  -5.022  -6.699  -7.647
2.7410190105  2.6430  183.508  -6.156  -7.015  -7.326  -4.901  -6.403  -7.317
2.7410247326  2.6410  195.279  -6.261  -7.126  -7.445  -4.949  -6.510  -7.437
2.7410323620  2.6390  225.868  -6.507  -7.384  -7.725  -5.034  -6.760  -7.716
2.7410418987  2.6370  260.949  -6.749  -7.638  -8.003  -5.050  -7.003  -7.992
2.7410538197  2.6340  288.307  -6.916  -7.811  -8.193  -5.032  -7.168  -8.181
2.7410681248  2.6310  303.358  -7.000  -7.899  -8.290  -5.014  -7.250  -8.276
2.7410845757  2.6270  309.853  -7.034  -7.934  -8.329  -5.004  -7.283  -8.315
2.7411038876  2.6220  312.792  -7.048  -7.950  -8.346  -4.997  -7.298  -8.332
2.7411041260  2.6220  360.957  -7.275  -8.193  -8.618  -4.940  -7.520  -8.600
2.7411053181  2.6220  293.938  -6.946  -7.842  -8.228  -5.017  -7.197  -8.215
2.7411074638  2.6210  227.591  -6.518  -7.396  -7.739  -5.029  -6.771  -7.730
2.7411110401  2.6200  191.318  -6.225  -7.088  -7.405  -4.927  -6.473  -7.396
2.7411160469  2.6190  203.449  -6.328  -7.197  -7.523  -4.974  -6.579  -7.514
2.7411229610  2.6170  234.561  -6.568  -7.449  -7.797  -5.038  -6.822  -7.787
2.7411317825  2.6140  269.808  -6.802  -7.694  -8.066  -5.031  -7.055  -8.054
2.7411425114  2.6110  297.136  -6.962  -7.860  -8.248  -5.005  -7.213  -8.235
2.7411551476  2.6070  312.000  -7.042  -7.944  -8.341  -4.985  -7.291  -8.327
2.7411701679  2.6030  317.947  -7.073  -7.976  -8.376  -4.976  -7.321  -8.362
2.7411875725  2.5980  320.815  -7.085  -7.989  -8.391  -4.970  -7.333  -8.376
2.7411878109  2.5980  373.555  -7.319  -8.243  -8.678  -4.916  -7.563  -8.657
2.7411887646  2.5980  304.057  -6.999  -7.899  -8.292  -4.986  -7.249  -8.278
2.7411911488  2.5970  236.078  -6.576  -7.457  -7.808  -5.032  -6.830  -7.798
2.7411947250  2.5960  198.178  -6.281  -7.148  -7.471  -4.947  -6.530  -7.462
2.7411997318  2.5940  210.744  -6.384  -7.257  -7.588  -4.988  -6.635  -7.579
2.7412066460  2.5920  242.413  -6.619  -7.502  -7.857  -5.028  -6.873  -7.847
2.7412152290  2.5890  278.071  -6.847  -7.741  -8.119  -5.007  -7.100  -8.107
2.7412259579  2.5850  305.250  -7.002  -7.902  -8.297  -4.974  -7.252  -8.283
2.7412385941  2.5810  319.783  -7.078  -7.983  -8.385  -4.956  -7.326  -8.370
2.7412536144  2.5760  325.728  -7.107  -8.013  -8.419  -4.946  -7.355  -8.404
2.7412707806  2.5700  328.439  -7.119  -8.026  -8.434  -4.938  -7.366  -8.418
2.7412710190  2.5700  385.882  -7.360  -8.290  -8.734  -4.889  -7.603  -8.711
2.7412719727  2.5690  314.308  -7.048  -7.951  -8.351  -4.952  -7.296  -8.336
2.7412741184  2.5690  244.205  -6.629  -7.514  -7.871  -5.013  -6.883  -7.861
2.7412774563  2.5670  204.576  -6.333  -7.204  -7.532  -4.963  -6.584  -7.523
2.7412824631  2.5650  217.548  -6.435  -7.311  -7.649  -4.988  -6.687  -7.639
2.7412889004  2.5630  249.951  -6.665  -7.552  -7.913  -5.006  -6.919  -7.903
2.7412972450  2.5590  285.795  -6.888  -7.784  -8.168  -4.977  -7.140  -8.156
2.7413074970  2.5550  312.864  -7.038  -7.941  -8.341  -4.943  -7.286  -8.326
2.7413196564  2.5500  327.608  -7.111  -8.018  -8.426  -4.924  -7.358  -8.410
2.7413339615  2.5450  333.315  -7.138  -8.048  -8.459  -4.912  -7.384  -8.442
2.7413504124  2.5380  335.935  -7.149  -8.059  -8.472  -4.904  -7.395  -8.455
2.7413506508  2.5380  397.333  -7.392  -8.330  -8.785  -4.851  -7.633  -8.760
2.7413516045  2.5370  323.858  -7.092  -7.998  -8.404  -4.919  -7.339  -8.388
2.7413537502  2.5360  252.090  -6.677  -7.566  -7.929  -4.990  -6.931  -7.919
2.7413568497  2.5350  210.987  -6.380  -7.254  -7.588  -4.965  -6.632  -7.578
2.7413616180  2.5320  224.210  -6.482  -7.360  -7.705  -4.985  -6.735  -7.695
2.7413678169  2.5290  256.895  -6.708  -7.598  -7.965  -4.983  -6.962  -7.954
2.7413756847  2.5260  293.262  -6.927  -7.826  -8.215  -4.944  -7.177  -8.202
2.7413854599  2.5210  320.668  -7.072  -7.978  -8.383  -4.911  -7.319  -8.367
2.7413971424  2.5160  335.394  -7.142  -8.053  -8.467  -4.888  -7.388  -8.450
2.7414109707  2.5090  341.079  -7.169  -8.082  -8.499  -4.875  -7.414  -8.482
2.7414267063  2.5020  343.918  -7.180  -8.094  -8.513  -4.866  -7.424  -8.495
2.7414269447  2.5010  409.784  -7.422  -8.369  -8.834  -4.820  -7.662  -8.806
2.7414278984  2.5010  333.853  -7.135  -8.046  -8.459  -4.880  -7.381  -8.442
2.7414298058  2.5000  260.169  -6.726  -7.617  -7.988  -4.964  -6.980  -7.977
2.7414329052  2.4980  217.648  -6.428  -7.304  -7.645  -4.962  -6.680  -7.635
2.7414376736  2.4950  231.183  -6.529  -7.411  -7.762  -4.980  -6.783  -7.752
2.7414436340  2.4920  264.701  -6.753  -7.645  -8.019  -4.956  -7.006  -8.008
2.7414512634  2.4870  301.339  -6.966  -7.868  -8.265  -4.907  -7.216  -8.250
2.7414608002  2.4820  328.969  -7.108  -8.017  -8.428  -4.873  -7.354  -8.411
2.7414722443  2.4760  343.681  -7.176  -8.091  -8.510  -4.848  -7.420  -8.492
2.7414855957  2.4680  350.070  -7.202  -8.119  -8.542  -4.843  -7.445  -8.523
2.7415008545  2.4600  352.578  -7.213  -8.131  -8.556  -4.837  -7.455  -8.536
2.7415010929  2.4590  423.209  -7.454  -8.410  -8.886  -4.787  -7.691  -8.854
2.7415020466  2.4590  345.188  -7.179  -8.095  -8.516  -4.838  -7.423  -8.497
2.7415039539  2.4570  269.312  -6.777  -7.671  -8.049  -4.928  -7.029  -8.037
2.7415070534  2.4550  224.830  -6.477  -7.357  -7.705  -4.952  -6.730  -7.695
2.7415115833  2.4520  238.921  -6.577  -7.463  -7.821  -4.950  -6.831  -7.811
2.7415175438  2.4480  273.121  -6.798  -7.694  -8.074  -4.917  -7.050  -8.062
2.7415249348  2.4430  310.067  -7.007  -7.912  -8.315  -4.867  -7.254  -8.299
2.7415342331  2.4370  337.952  -7.143  -8.057  -8.475  -4.825  -7.388  -8.457
2.7415454388  2.4300  353.065  -7.209  -8.128  -8.554  -4.819  -7.451  -8.533
2.7415585518  2.4210  359.381  -7.233  -8.155  -8.585  -4.809  -7.473  -8.563
2.7415735722  2.4110  361.955  -7.242  -8.166  -8.599  -4.800  -7.482  -8.576
2.7415738106  2.4110  437.175  -7.475  -8.444  -8.936  -4.734  -7.711  -8.902
2.7415747643  2.4100  356.825  -7.222  -8.143  -8.570  -4.807  -7.463  -8.549
2.7415766716  2.4090  278.712  -6.826  -7.723  -8.109  -4.882  -7.077  -8.096
2.7415795326  2.4060  232.089  -6.524  -7.408  -7.763  -4.927  -6.778  -7.753
2.7415840626  2.4030  246.749  -6.624  -7.513  -7.879  -4.912  -6.878  -7.868
2.7415897846  2.3980  281.615  -6.842  -7.741  -8.129  -4.870  -7.093  -8.115
2.7415971756  2.3920  319.341  -7.045  -7.954  -8.364  -4.820  -7.291  -8.347
2.7416062355  2.3850  347.100  -7.177  -8.095  -8.519  -4.794  -7.418  -8.498
2.7416172028  2.3760  362.039  -7.238  -8.162  -8.595  -4.782  -7.477  -8.572
2.7416298389  2.3660  368.345  -7.260  -8.187  -8.625  -4.771  -7.499  -8.601
2.7416446209  2.3550  370.984  -7.269  -8.198  -8.638  -4.762  -7.508  -8.614
2.7416448593  2.3540  449.940  -7.496  -8.476  -8.981  -4.692  -7.730  -8.943
2.7416455746  2.3530  367.837  -7.259  -8.185  -8.622  -4.769  -7.497  -8.598
2.7416474819  2.3510  287.644  -6.871  -7.773  -8.167  -4.830  -7.121  -8.153
2.7416503429  2.3490  239.527  -6.568  -7.456  -7.819  -4.886  -6.822  -7.809
2.7416546345  2.3450  254.539  -6.668  -7.561  -7.935  -4.871  -6.922  -7.923
2.7416601181  2.3390  290.038  -6.883  -7.785  -8.180  -4.819  -7.132  -8.166
2.7416672707  2.3320  327.835  -7.081  -7.993  -8.410  -4.770  -7.325  -8.391
2.7416758537  2.3240  356.004  -7.207  -8.129  -8.559  -4.762  -7.446  -8.536
2.7416863441  2.3140  370.728  -7.264  -8.192  -8.633  -4.746  -7.502  -8.608
2.7416985035  2.3030  376.752  -7.285  -8.216  -8.661  -4.739  -7.522  -8.635
2.7417125702  2.2890  379.276  -7.293  -8.225  -8.673  -4.733  -7.529  -8.646
2.7417128086  2.2890  462.227  -7.370  -8.424  -9.012  -4.423  -7.627  -8.970
2.7417135239  2.2880  378.055  -7.266  -8.209  -8.668  -4.694  -7.506  -8.641
2.7417154312  2.2860  296.862  -6.912  -7.817  -8.219  -4.779  -7.159  -8.204
2.7417182922  2.2820  247.204  -6.610  -7.502  -7.873  -4.841  -6.864  -7.862
2.7417223454  2.2770  262.395  -6.710  -7.606  -7.987  -4.820  -6.962  -7.975
2.7417278290  2.2710  298.370  -6.919  -7.825  -8.228  -4.768  -7.166  -8.213
2.7417347431  2.2630  336.554  -7.105  -8.025  -8.452  -4.722  -7.347  -8.431
2.7417430878  2.2530  364.716  -7.216  -8.151  -8.599  -4.696  -7.457  -8.573
2.7417533398  2.2410  379.188  -7.260  -8.206  -8.669  -4.671  -7.500  -8.641
2.7417652607  2.2270  385.172  -7.276  -8.227  -8.696  -4.658  -7.516  -8.667
2.7417790890  2.2120  387.932  -7.282  -8.236  -8.708  -4.648  -7.521  -8.678
2.7417793274  2.2110  474.630  -7.340  -8.426  -9.051  -4.314  -7.606  -9.005
2.7417800426  2.2100  389.184  -7.284  -8.239  -8.714  -4.644  -7.524  -8.683
2.7417817116  2.2070  306.517  -6.954  -7.864  -8.274  -4.723  -7.200  -8.257
2.7417845726  2.2030  255.303  -6.655  -7.550  -7.930  -4.784  -6.907  -7.917
2.7417883873  2.1980  271.054  -6.753  -7.653  -8.043  -4.762  -7.003  -8.029
2.7417936325  2.1910  307.153  -6.956  -7.866  -8.278  -4.719  -7.202  -8.261
2.7418000698  2.1810  344.790  -7.130  -8.056  -8.493  -4.688  -7.372  -8.471
2.7418081760  2.1700  371.754  -7.228  -8.172  -8.633  -4.659  -7.469  -8.606
2.7418179512  2.1560  385.261  -7.266  -8.223  -8.699  -4.639  -7.508  -8.670
2.7418291569  2.1400  390.710  -7.273  -8.237  -8.723  -4.622  -7.517  -8.693
2.7418422699  2.1220  392.243  -7.273  -8.241  -8.732  -4.613  -7.518  -8.702
2.7418425083  2.1220  478.801  -7.352  -8.443  -8.907  -5.793  -7.741  -8.894
2.7418434620  2.1220  397.425  -7.063  -8.140  -8.577  -5.559  -7.440  -8.564
2.7418453693  2.1220  318.167  -6.722  -7.772  -8.179  -5.283  -7.080  -8.166
2.7418484688  2.1220  268.940  -6.459  -7.482  -7.868  -5.067  -6.799  -7.856
2.7418529987  2.1220  289.504  -6.544  -7.591  -7.989  -5.118  -6.898  -7.977
2.7418591976  2.1210  333.776  -6.722  -7.802  -8.225  -5.237  -7.099  -8.213
2.7418668270  2.1210  384.375  -6.890  -7.995  -8.445  -5.343  -7.285  -8.432
2.7418763638  2.1210  428.800  -7.005  -8.123  -8.599  -5.401  -7.411  -8.586
2.7418875694  2.1210  464.360  -7.065  -8.184  -8.678  -5.414  -7.473  -8.666
2.7419009209  2.1200  494.146  -7.099  -8.215  -8.732  -5.397  -7.507  -8.721
2.7419161797  2.1200  525.358  -7.120  -8.228  -8.762  -5.374  -7.525  -8.752
2.7419164181  2.1190  655.021  -6.964  -8.198  -8.981  -5.023  -7.406  -8.956
2.7419173717  2.1190  532.789  -7.094  -8.171  -8.734  -5.392  -7.480  -8.721
2.7419192791  2.1190  415.007  -6.778  -7.871  -8.370  -5.167  -7.173  -8.358
2.7419223785  2.1190  340.138  -6.507  -7.608  -8.074  -4.960  -6.902  -8.060
2.7419269085  2.1190  358.885  -6.592  -7.692  -8.166  -5.033  -6.989  -8.152
2.7419328690  2.1190  403.883  -6.769  -7.864  -8.352  -5.178  -7.164  -8.340
2.7419404984  2.1190  448.802  -6.928  -8.020  -8.532  -5.303  -7.322  -8.519
2.7419497967  2.1190  477.260  -7.025  -8.118  -8.647  -5.378  -7.420  -8.633
2.7419610023  2.1190  486.917  -7.069  -8.165  -8.697  -5.421  -7.464  -8.682
2.7419741154  2.1190  483.565  -7.084  -8.181  -8.706  -5.449  -7.480  -8.692
2.7419893742  2.1190  474.411  -7.089  -8.188  -8.701  -5.473  -7.485  -8.686
2.7419896126  2.1190  596.424  -6.537  -7.948  -8.909  -4.370  -7.044  -8.874
2.7419905663  2.1190  482.898  -6.913  -8.097  -8.727  -5.177  -7.340  -8.706
2.7419924736  2.1190  372.267  -6.780  -7.881  -8.356  -5.246  -7.171  -8.340
2.7419953346  2.1190  299.333  -6.535  -7.592  -8.013  -5.100  -6.898  -7.999
2.7419996262  2.1190  310.781  -6.618  -7.673  -8.097  -5.180  -6.979  -8.082
2.7420055866  2.1190  342.496  -6.777  -7.845  -8.288  -5.312  -7.146  -8.273
2.7420127392  2.1190  370.898  -6.913  -7.991  -8.453  -5.426  -7.286  -8.437
2.7420217991  2.1190  381.993  -6.993  -8.070  -8.547  -5.503  -7.363  -8.529
2.7420327663  2.1190  374.675  -7.039  -8.092  -8.561  -5.580  -7.392  -8.544
2.7420454025  2.1190  355.185  -7.062  -8.069  -8.515  -5.664  -7.388  -8.499
2.7420599461  2.1190  329.424  -7.092  -8.029  -8.443  -5.770  -7.378  -8.429
2.7420601845  2.1180  430.581  -6.793  -8.070  -8.860  -5.017  -7.225  -8.827
2.7420611382  2.1180  343.206  -7.028  -8.031  -8.531  -5.624  -7.342  -8.512
2.7420628071  2.1180  263.242  -6.827  -7.684  -8.044  -5.612  -7.072  -8.033
2.7420659065  2.1180  215.405  -6.589  -7.366  -7.678  -5.466  -6.795  -7.670
2.7420699596  2.1180  239.527  -6.665  -7.502  -7.842  -5.472  -6.901  -7.832
2.7420756817  2.1180  289.038  -6.804  -7.745  -8.143  -5.490  -7.094  -8.129
2.7420828342  2.1180  348.703  -6.892  -7.947  -8.424  -5.438  -7.244  -8.406
2.7420916557  2.1180  406.963  -6.901  -8.050  -8.609  -5.308  -7.305  -8.587
2.7421021461  2.1180  461.801  -6.835  -8.051  -8.708  -5.085  -7.273  -8.683
2.7421143055  2.1180  519.224  -6.767  -8.005  -8.744  -4.885  -7.213  -8.720
2.7421286106  2.1180  589.190  -6.703  -7.956  -8.748  -4.748  -7.153  -8.723
2.7421288490  2.1170  762.176  -7.510  -8.558  -9.112  -5.817  -7.884  -9.099
2.7421295643  2.1170  611.020  -7.059  -8.188  -8.836  -5.271  -7.463  -8.818
2.7421314716  2.1170  466.934  -6.732  -7.876  -8.497  -4.974  -7.143  -8.480
2.7421343327  2.1170  373.555  -6.567  -7.688  -8.202  -4.956  -6.972  -8.186
2.7421383858  2.1170  393.781  -6.629  -7.757  -8.290  -4.993  -7.036  -8.274
2.7421438694  2.1160  441.626  -6.728  -7.881  -8.477  -5.014  -7.145  -8.459
2.7421505451  2.1160  486.133  -6.722  -7.927  -8.616  -4.897  -7.157  -8.594
2.7421591282  2.1160  510.452  -6.695  -7.946  -8.699  -4.796  -7.146  -8.674
2.7421693802  2.1150  511.629  -6.660  -7.947  -8.732  -4.728  -7.125  -8.705
2.7421810627  2.1140  498.030  -6.676  -7.966  -8.736  -4.774  -7.142  -8.708
2.7421948910  2.1140  478.470  -6.728  -8.004  -8.741  -4.884  -7.189  -8.713
2.7421951294  2.1130  626.405  -4.572  -6.665  -8.282  -1.359  -5.329  -8.223
2.7421958447  2.1130  502.291  -6.456  -7.851  -8.733  -4.420  -6.960  -8.699
2.7421975136  2.1130  386.327  -6.754  -7.907  -8.460  -5.154  -7.162  -8.439
2.7422003746  2.1120  311.354  -6.595  -7.665  -8.118  -5.137  -6.960  -8.102
2.7422041893  2.1110  335.703  -6.654  -7.753  -8.234  -5.152  -7.036  -8.216
2.7422094345  2.1110  387.307  -6.743  -7.896  -8.449  -5.135  -7.153  -8.428
2.7422161102  2.1090  441.830  -6.713  -7.944  -8.613  -4.951  -7.156  -8.588
2.7422242165  2.1080  484.345  -6.619  -7.916  -8.686  -4.720  -7.088  -8.658
2.7422339916  2.1060  512.218  -6.496  -7.854  -8.717  -4.469  -6.988  -8.685
2.7422454357  2.1040  533.034  -6.421  -7.802  -8.712  -4.322  -6.918  -8.679
2.7422585487  2.1020  553.930  -6.358  -7.758  -8.710  -4.200  -6.861  -8.676
2.7422587872  2.1010  724.028  -7.551  -8.606  -9.170  -5.848  -7.927  -9.157
2.7422595024  2.1010  584.191  -7.274  -8.340  -8.901  -5.574  -7.655  -8.888
2.7422611713  2.1000  451.497  -6.643  -7.863  -8.539  -4.848  -7.084  -8.516
2.7422637939  2.1000  362.706  -6.597  -7.731  -8.251  -5.007  -7.003  -8.233
2.7422676086  2.0990  385.882  -6.639  -7.790  -8.343  -5.008  -7.054  -8.324
2.7422726154  2.0970  436.370  -6.658  -7.862  -8.505  -4.906  -7.093  -8.483
2.7422790527  2.0950  485.574  -6.572  -7.863  -8.642  -4.652  -7.039  -8.614
2.7422869205  2.0930  517.672  -6.386  -7.771  -8.676  -4.298  -6.886  -8.643
2.7422964573  2.0900  529.609  -6.272  -7.712  -8.680  -4.097  -6.791  -8.644
2.7423074245  2.0870  528.756  -6.223  -7.689  -8.679  -4.021  -6.753  -8.642
2.7423202991  2.0830  521.381  -6.234  -7.702  -8.687  -4.047  -6.766  -8.649
2.7423205376  2.0820  692.875  -7.582  -8.636  -9.198  -5.881  -7.958  -9.185
2.7423212528  2.0820  555.847  -7.296  -8.376  -8.924  -5.620  -7.684  -8.910
2.7423229218  2.0810  427.519  -6.626  -7.871  -8.553  -4.853  -7.075  -8.527
2.7423253059  2.0790  342.969  -6.610  -7.733  -8.237  -5.072  -7.005  -8.218
2.7423291206  2.0770  369.620  -6.649  -7.801  -8.349  -5.049  -7.059  -8.328
2.7423338890  2.0740  425.065  -6.625  -7.859  -8.527  -4.864  -7.070  -8.502
2.7423400879  2.0700  482.120  -7.094  -8.184  -8.699  -5.468  -7.487  -8.685
2.7423477173  2.0660  526.084  -7.179  -8.261  -8.805  -5.507  -7.568  -8.791
2.7423567772  2.0600  555.079  -7.220  -8.294  -8.851  -5.525  -7.605  -8.838
2.7423675060  2.0540  576.574  -7.194  -8.284  -8.874  -5.465  -7.584  -8.858
2.7423799038  2.0460  597.799  -7.110  -8.236  -8.879  -5.327  -7.513  -8.861
2.7423801422  2.0460  792.602  -7.501  -8.602  -9.227  -5.737  -7.894  -9.210
2.7423808575  2.0450  640.111  -6.913  -8.148  -8.931  -4.971  -7.355  -8.906
2.7423822880  2.0420  495.627  -6.986  -8.079  -8.640  -5.291  -7.378  -8.626
2.7423849106  2.0390  397.974  -6.754  -7.849  -8.335  -5.169  -7.149  -8.322
2.7423884869  2.0340  425.652  -6.817  -7.918  -8.433  -5.192  -7.214  -8.418
2.7423932552  2.0270  484.457  -6.964  -8.055  -8.606  -5.282  -7.356  -8.593
2.7423992157  2.0180  542.194  -7.014  -8.130  -8.749  -5.255  -7.414  -8.733
2.7424066067  2.0070  583.116  -6.957  -8.127  -8.823  -5.114  -7.376  -8.803
2.7424156666  1.9940  605.139  -6.904  -8.111  -8.854  -5.008  -7.337  -8.831
2.7424259186  1.9790  613.275  -6.825  -8.068  -8.857  -4.875  -7.270  -8.832
2.7424380779  1.9620  616.531  -6.797  -8.052  -8.857  -4.828  -7.247  -8.831
2.7424383163  1.9610  829.956  -6.357  -7.892  -9.004  -3.969  -6.908  -8.963
2.7424390316  1.9590  666.738  -6.499  -7.894  -8.865  -4.317  -6.999  -8.831
2.7424404621  1.9560  512.808  -6.913  -8.044  -8.672  -5.145  -7.319  -8.655
2.7424428463  1.9500  408.653  -6.766  -7.866  -8.370  -5.158  -7.163  -8.356
2.7424464226  1.9420  440.205  -6.818  -7.929  -8.476  -5.155  -7.220  -8.460
2.7424509525  1.9310  503.333  -6.865  -8.001  -8.634  -5.093  -7.273  -8.617
2.7424566746  1.9170  567.225  -6.676  -7.933  -8.732  -4.712  -7.127  -8.706
2.7424640656  1.9010  614.123  -6.431  -7.805  -8.748  -4.287  -6.924  -8.714
