# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
# logAge=  9.78175537465247  is picked from isochrones/CMD-3.6-thin6_2MASS.dat and isochrones/CMD-3.6-thin6_Roman.dat
0.0900000036  0.0900    0.120  11.131  10.540  10.290  12.900  11.159  10.367
0.0985108316  0.0980    0.130  10.726  10.135   9.882  12.495  10.754   9.959
0.1000000015  0.1000    0.132  10.659  10.068   9.814  12.428  10.686   9.891
0.1080604643  0.1080    0.140  10.375   9.784   9.528  12.144  10.402   9.605
0.1200000048  0.1200    0.152  10.030   9.437   9.174  11.650  10.033   9.244
0.1400000006  0.1400    0.172   9.625   9.029   8.764  11.083   9.602   8.827
0.1497486085  0.1500    0.181   9.465   8.868   8.603  10.868   9.432   8.664
0.1599999964  0.1600    0.190   9.306   8.709   8.445  10.660   9.266   8.503
0.2000000030  0.2000    0.224   8.809   8.211   7.954  10.036   8.751   8.005
0.2500000000  0.2500    0.265   8.334   7.734   7.485   9.472   8.262   7.531
0.3000000119  0.3000    0.304   7.952   7.350   7.107   9.040   7.872   7.150
0.3445297778  0.3450    0.344   7.629   7.023   6.785   8.682   7.542   6.825
0.3500000238  0.3500    0.348   7.591   6.985   6.747   8.641   7.503   6.787
0.4000000358  0.4000    0.392   7.255   6.642   6.411   8.260   7.157   6.447
0.4500000477  0.4500    0.441   6.905   6.284   6.058   7.863   6.796   6.091
0.5000000000  0.5000    0.493   6.544   5.913   5.694   7.447   6.421   5.721
0.5500000119  0.5500    0.548   6.165   5.519   5.316   7.005   6.026   5.336
0.6000000238  0.6000    0.596   5.798   5.131   4.963   6.579   5.644   4.977
0.6499999762  0.6500    0.633   5.433   4.776   4.652   6.154   5.281   4.660
0.6911760569  0.6910    0.662   5.158   4.553   4.454   5.818   5.026   4.460
0.7000000477  0.7000    0.668   5.102   4.512   4.416   5.748   4.976   4.422
0.7004502416  0.7000    0.668   5.099   4.509   4.415   5.744   4.974   4.420
0.7263894677  0.7260    0.688   4.936   4.396   4.309   5.539   4.829   4.313
0.7500000000  0.7500    0.707   4.792   4.290   4.209   5.360   4.699   4.214
0.7554726601  0.7550    0.712   4.759   4.265   4.186   5.320   4.668   4.190
0.7870997787  0.7870    0.744   4.570   4.120   4.047   5.093   4.495   4.050
0.7990466356  0.7990    0.756   4.501   4.065   3.994   5.010   4.430   3.998
0.8135505915  0.8130    0.773   4.416   3.996   3.929   4.909   4.351   3.932
0.8375160098  0.8370    0.802   4.276   3.883   3.819   4.744   4.219   3.822
0.8480933905  0.8470    0.816   4.215   3.833   3.771   4.673   4.162   3.774
0.8659427166  0.8650    0.840   4.112   3.746   3.687   4.553   4.063   3.690
0.8882567286  0.8870    0.873   3.984   3.637   3.583   4.407   3.941   3.585
0.8971400261  0.8960    0.888   3.932   3.593   3.540   4.349   3.892   3.542
0.9051503539  0.9040    0.901   3.885   3.551   3.499   4.295   3.846   3.501
0.9193481803  0.9180    0.927   3.800   3.476   3.426   4.201   3.763   3.429
0.9329411983  0.9320    0.953   3.718   3.403   3.356   4.110   3.685   3.358
0.9461866617  0.9450    0.981   3.638   3.332   3.286   4.022   3.607   3.288
0.9552050829  0.9540    1.001   3.582   3.281   3.236   3.961   3.552   3.238
0.9671522379  0.9660    1.029   3.506   3.212   3.168   3.879   3.478   3.171
0.9786346555  0.9780    1.058   3.433   3.145   3.102   3.799   3.407   3.104
0.9952332973  0.9950    1.103   3.324   3.044   3.003   3.683   3.300   3.005
0.9988685846  0.9980    1.113   3.300   3.021   2.981   3.657   3.276   2.983
1.0167170763  1.0160    1.169   3.179   2.907   2.868   3.530   3.157   2.870
1.0335628986  1.0320    1.226   3.064   2.797   2.759   3.411   3.044   2.761
1.0442799330  1.0430    1.268   2.987   2.722   2.684   3.331   2.966   2.686
1.0461952686  1.0450    1.276   2.972   2.708   2.670   3.316   2.952   2.672
1.0581616163  1.0570    1.329   2.878   2.616   2.579   3.220   2.859   2.581
1.0620429516  1.0610    1.347   2.847   2.586   2.549   3.188   2.828   2.551
1.0735459328  1.0720    1.408   2.748   2.489   2.452   3.088   2.730   2.454
1.0833408833  1.0820    1.468   2.658   2.399   2.362   2.998   2.639   2.363
1.0933266878  1.0920    1.538   2.560   2.300   2.262   2.902   2.541   2.264
1.1003980637  1.0990    1.594   2.487   2.225   2.187   2.830   2.467   2.188
1.1030941010  1.1010    1.618   2.458   2.195   2.157   2.802   2.438   2.159
1.1105312109  1.1090    1.693   2.371   2.103   2.064   2.720   2.350   2.066
1.1196582317  1.1180    1.805   2.255   1.977   1.936   2.615   2.232   1.938
1.1277271509  1.1260    1.942   2.146   1.846   1.801   2.526   2.117   1.803
1.1325745583  1.1310    2.046   2.090   1.765   1.715   2.494   2.053   1.717
1.1354297400  1.1330    2.120   2.067   1.719   1.664   2.495   2.024   1.667
1.1373748779  1.1350    2.175   2.063   1.691   1.632   2.513   2.013   1.635
1.1391779184  1.1370    2.246   2.054   1.655   1.593   2.529   1.996   1.595
1.1413259506  1.1390    2.363   2.011   1.583   1.515   2.516   1.944   1.518
1.1423733234  1.1400    2.440   1.970   1.529   1.459   2.487   1.898   1.462
1.1434469223  1.1410    2.528   1.919   1.466   1.395   2.447   1.844   1.397
1.1445281506  1.1430    2.630   1.853   1.390   1.317   2.390   1.774   1.320
1.1447782516  1.1430    2.656   1.835   1.371   1.298   2.374   1.756   1.301
1.1462855339  1.1440    2.823   1.722   1.249   1.174   2.269   1.640   1.177
1.1477022171  1.1460    3.000   1.604   1.125   1.049   2.158   1.520   1.052
1.1492693424  1.1470    3.223   1.462   0.977   0.900   2.022   1.376   0.903
1.1505544186  1.1480    3.437   1.335   0.844   0.766   1.899   1.247   0.769
1.1515424252  1.1490    3.620   1.229   0.735   0.656   1.798   1.140   0.659
1.1526969671  1.1510    3.868   1.096   0.597   0.517   1.669   1.005   0.520
1.1537504196  1.1520    4.132   0.963   0.459   0.378   1.541   0.870   0.381
1.1547431946  1.1530    4.428   0.824   0.315   0.234   1.408   0.730   0.236
1.1555932760  1.1530    4.730   0.693   0.179   0.096   1.282   0.597   0.099
1.1563524008  1.1540    5.046   0.565   0.045  -0.039   1.159   0.467  -0.036
1.1570421457  1.1550    5.388   0.437  -0.089  -0.173   1.037   0.337  -0.171
1.1576848030  1.1550    5.763   0.305  -0.227  -0.313   0.912   0.203  -0.310
1.1582545042  1.1560    6.150   0.177  -0.361  -0.449   0.791   0.072  -0.446
1.1587711573  1.1560    6.573   0.049  -0.496  -0.585   0.669  -0.058  -0.582
1.1592276096  1.1570    7.012  -0.076  -0.628  -0.718   0.552  -0.185  -0.715
1.1596359015  1.1570    7.460  -0.197  -0.756  -0.848   0.438  -0.309  -0.845
1.1600240469  1.1570    7.963  -0.321  -0.888  -0.981   0.321  -0.436  -0.978
1.1603761911  1.1580    8.489  -0.443  -1.017  -1.112   0.206  -0.561  -1.109
1.1607074738  1.1580    9.054  -0.566  -1.147  -1.244   0.092  -0.686  -1.242
1.1610183716  1.1580    9.646  -0.685  -1.274  -1.373  -0.020  -0.809  -1.370
1.1613396406  1.1580   10.248  -0.799  -1.396  -1.497  -0.126  -0.926  -1.494
1.1616259813  1.1580   10.599  -0.864  -1.465  -1.567  -0.187  -0.992  -1.564
1.1618368626  1.1590   10.274  -0.806  -1.402  -1.503  -0.134  -0.933  -1.500
1.1620138884  1.1590    9.675  -0.695  -1.283  -1.381  -0.031  -0.818  -1.378
1.1620711088  1.1590    9.496  -0.661  -1.246  -1.344   0.000  -0.782  -1.341
1.1622327566  1.1590    9.907  -0.740  -1.330  -1.430  -0.074  -0.864  -1.427
1.1624872684  1.1590   10.565  -0.862  -1.460  -1.562  -0.187  -0.989  -1.559
1.1627314091  1.1590   11.273  -0.984  -1.590  -1.694  -0.301  -1.114  -1.691
1.1629636288  1.1590   12.041  -1.108  -1.723  -1.829  -0.416  -1.242  -1.826
1.1631728411  1.1590   12.846  -1.229  -1.852  -1.960  -0.527  -1.365  -1.957
1.1633629799  1.1590   13.688  -1.347  -1.979  -2.090  -0.637  -1.487  -2.087
1.1635417938  1.1590   14.603  -1.468  -2.108  -2.221  -0.748  -1.611  -2.218
1.1637068987  1.1590   15.580  -1.587  -2.236  -2.352  -0.857  -1.734  -2.349
1.1638562679  1.1590   16.590  -1.703  -2.362  -2.481  -0.964  -1.854  -2.478
1.1639964581  1.1590   17.716  -1.823  -2.490  -2.612  -1.074  -1.977  -2.609
1.1641217470  1.1590   18.865  -1.937  -2.609  -2.736  -1.177  -2.093  -2.733
1.1642373800  1.1590   20.089  -2.050  -2.727  -2.860  -1.280  -2.208  -2.856
1.1643444300  1.1590   21.402  -2.164  -2.845  -2.983  -1.383  -2.324  -2.980
1.1644418240  1.1580   22.801  -2.276  -2.961  -3.105  -1.483  -2.437  -3.101
1.1645325422  1.1580   24.264  -2.387  -3.077  -3.228  -1.584  -2.551  -3.224
1.1646142006  1.1580   25.832  -2.496  -3.190  -3.347  -1.681  -2.662  -3.343
1.1646914482  1.1580   27.489  -2.606  -3.305  -3.469  -1.779  -2.774  -3.464
1.1647627354  1.1570   29.265  -2.716  -3.420  -3.590  -1.877  -2.886  -3.585
1.1648268700  1.1570   31.071  -2.822  -3.531  -3.708  -1.971  -2.994  -3.703
1.1648873091  1.1560   33.079  -2.932  -3.649  -3.831  -2.068  -3.108  -3.826
1.1649423838  1.1560   35.152  -3.040  -3.766  -3.953  -2.165  -3.220  -3.948
1.1649934053  1.1560   37.381  -3.148  -3.882  -4.074  -2.261  -3.332  -4.069
1.1650410891  1.1550   39.724  -3.256  -3.999  -4.197  -2.357  -3.444  -4.191
1.1650835276  1.1540   42.146  -3.360  -4.112  -4.315  -2.448  -3.552  -4.309
1.1651238203  1.1540   44.736  -3.465  -4.226  -4.434  -2.541  -3.662  -4.428
1.1651618481  1.1530   47.507  -3.571  -4.341  -4.554  -2.634  -3.772  -4.549
1.1651954651  1.1520   50.368  -3.671  -4.450  -4.669  -2.721  -3.877  -4.663
1.1652276516  1.1510   53.340  -3.773  -4.560  -4.785  -2.809  -3.983  -4.779
1.1652576923  1.1500   56.579  -3.874  -4.671  -4.900  -2.897  -4.089  -4.894
1.1652923822  1.1490   60.821  -4.001  -4.807  -5.044  -3.004  -4.221  -5.038
1.1653232574  1.1480   65.201  -4.122  -4.938  -5.182  -3.106  -4.347  -5.176
1.1653521061  1.1460   70.009  -4.245  -5.070  -5.321  -3.206  -4.474  -5.315
1.1653784513  1.1450   75.033  -4.365  -5.199  -5.458  -3.303  -4.599  -5.451
1.1654027700  1.1430   80.289  -4.483  -5.326  -5.591  -3.396  -4.721  -5.584
1.1654254198  1.1410   85.912  -4.600  -5.452  -5.725  -3.485  -4.843  -5.718
1.1654461622  1.1390   91.866  -4.714  -5.575  -5.855  -3.570  -4.961  -5.848
1.1654657125  1.1360   98.278  -4.830  -5.698  -5.986  -3.647  -5.080  -5.978
1.1654835939  1.1340  104.847  -4.943  -5.818  -6.114  -3.722  -5.197  -6.106
1.1655002832  1.1310  111.906  -5.055  -5.936  -6.241  -3.788  -5.311  -6.232
1.1655158997  1.1280  119.304  -5.166  -6.052  -6.365  -3.846  -5.424  -6.356
1.1655308008  1.1240  127.249  -5.277  -6.169  -6.490  -3.899  -5.537  -6.481
1.1655445099  1.1210  135.567  -5.385  -6.280  -6.611  -3.933  -5.645  -6.601
1.1655572653  1.1160  144.197  -5.489  -6.389  -6.730  -3.963  -5.751  -6.719
1.1655695438  1.1120  152.952  -5.588  -6.492  -6.842  -3.966  -5.850  -6.831
1.1655743122  1.1100  156.155  -5.623  -6.528  -6.882  -3.967  -5.884  -6.870
# 1.1655743122  1.1100   10.836  -1.013  -1.566  -1.659  -0.379  -1.123  -1.656
1.1657354832  1.1100   11.019  -1.042  -1.598  -1.691  -0.405  -1.153  -1.689
1.1658905745  1.1100   11.080  -1.054  -1.610  -1.704  -0.416  -1.164  -1.701
1.1660469770  1.1110   11.070  -1.054  -1.609  -1.703  -0.417  -1.164  -1.700
1.1662093401  1.1110   11.037  -1.050  -1.604  -1.697  -0.413  -1.159  -1.694
1.1663694382  1.1110   10.991  -1.044  -1.596  -1.689  -0.409  -1.153  -1.687
1.1665300131  1.1110   10.946  -1.038  -1.589  -1.682  -0.404  -1.146  -1.679
1.1666918993  1.1110   10.901  -1.031  -1.581  -1.674  -0.399  -1.140  -1.671
1.1668484211  1.1110   10.856  -1.026  -1.575  -1.667  -0.395  -1.134  -1.664
1.1670118570  1.1120   10.823  -1.021  -1.568  -1.661  -0.391  -1.128  -1.658
1.1671614647  1.1120   10.796  -1.017  -1.564  -1.656  -0.388  -1.124  -1.653
1.1673178673  1.1120   10.768  -1.013  -1.559  -1.651  -0.385  -1.120  -1.648
1.1674655676  1.1120   10.741  -1.011  -1.555  -1.647  -0.383  -1.117  -1.644
1.1676149368  1.1120   10.714  -1.008  -1.552  -1.643  -0.381  -1.114  -1.641
1.1677753925  1.1130   10.704  -1.006  -1.549  -1.641  -0.380  -1.112  -1.638
1.1677949429  1.1130   10.704  -1.006  -1.549  -1.640  -0.380  -1.111  -1.637
1.1678295135  1.1130   10.699  -1.005  -1.549  -1.640  -0.380  -1.111  -1.637
1.1679856777  1.1130   10.677  -1.004  -1.546  -1.637  -0.379  -1.109  -1.635
1.1681467295  1.1130   10.667  -1.003  -1.545  -1.636  -0.379  -1.108  -1.633
1.1683123112  1.1130   10.662  -1.003  -1.544  -1.635  -0.379  -1.108  -1.632
1.1684650183  1.1130   10.670  -1.004  -1.545  -1.635  -0.380  -1.108  -1.633
1.1686207056  1.1140   10.665  -1.005  -1.546  -1.636  -0.382  -1.110  -1.634
1.1687755585  1.1140   10.677  -1.007  -1.548  -1.639  -0.384  -1.112  -1.636
1.1689270735  1.1140   10.702  -1.011  -1.551  -1.642  -0.387  -1.115  -1.639
1.1689387560  1.1140   10.702  -1.011  -1.552  -1.642  -0.387  -1.116  -1.640
1.1690068245  1.1140   10.702  -1.013  -1.554  -1.644  -0.389  -1.118  -1.642
1.1691601276  1.1140   10.731  -1.018  -1.559  -1.650  -0.394  -1.123  -1.647
1.1693067551  1.1140   10.773  -1.024  -1.566  -1.656  -0.400  -1.129  -1.654
1.1694542170  1.1140   10.826  -1.032  -1.574  -1.665  -0.407  -1.137  -1.662
1.1696015596  1.1150   10.878  -1.042  -1.585  -1.676  -0.416  -1.147  -1.673
1.1697479486  1.1150   10.943  -1.054  -1.597  -1.689  -0.427  -1.159  -1.686
1.1698924303  1.1150   11.032  -1.068  -1.613  -1.705  -0.439  -1.174  -1.702
1.1700358391  1.1150   11.134  -1.083  -1.630  -1.722  -0.453  -1.190  -1.719
1.1701807976  1.1150   11.237  -1.100  -1.648  -1.741  -0.468  -1.207  -1.738
1.1703281403  1.1160   11.388  -1.124  -1.675  -1.768  -0.490  -1.232  -1.765
1.1704636812  1.1160   11.438  -1.132  -1.684  -1.777  -0.497  -1.241  -1.774
1.1706109047  1.1160   11.821  -1.189  -1.746  -1.841  -0.548  -1.300  -1.839
1.1707534790  1.1160   12.475  -1.285  -1.851  -1.948  -0.634  -1.399  -1.946
1.1708294153  1.1160   13.193  -1.384  -1.961  -2.061  -0.723  -1.502  -2.058
1.1708705425  1.1160   14.001  -1.488  -2.075  -2.177  -0.816  -1.610  -2.174
1.1708925962  1.1160   14.841  -1.592  -2.189  -2.294  -0.909  -1.718  -2.292
1.1709039211  1.1160   15.724  -1.694  -2.301  -2.409  -1.000  -1.823  -2.406
1.1709102392  1.1160   16.659  -1.796  -2.414  -2.525  -1.092  -1.930  -2.522
1.1709141731  1.1160   17.614  -1.895  -2.522  -2.636  -1.180  -2.032  -2.633
1.1709166765  1.1160   18.542  -1.984  -2.616  -2.735  -1.259  -2.124  -2.732
1.1709167957  1.1160   18.572  -1.987  -2.620  -2.739  -1.262  -2.127  -2.735
1.1709169149  1.1160   18.602  -1.989  -2.622  -2.740  -1.263  -2.129  -2.737
1.1709196568  1.1160   19.969  -2.112  -2.752  -2.877  -1.373  -2.255  -2.873
1.1709222794  1.1160   21.240  -2.222  -2.867  -2.998  -1.470  -2.366  -2.995
1.1709282398  1.1160   22.901  -2.352  -3.005  -3.144  -1.586  -2.500  -3.140
1.1709339619  1.1160   22.169  -2.295  -2.944  -3.079  -1.535  -2.441  -3.075
1.1709603071  1.1160   20.066  -2.122  -2.762  -2.888  -1.381  -2.264  -2.884
1.1710929871  1.1150   21.079  -2.207  -2.852  -2.982  -1.457  -2.351  -2.978
1.1711479425  1.1150   22.323  -2.305  -2.956  -3.092  -1.544  -2.452  -3.088
1.1712018251  1.1140   23.706  -2.410  -3.067  -3.209  -1.637  -2.559  -3.205
1.1712491512  1.1130   25.215  -2.517  -3.179  -3.328  -1.731  -2.668  -3.323
1.1712901592  1.1120   26.832  -2.624  -3.292  -3.447  -1.824  -2.778  -3.442
1.1713265181  1.1120   28.586  -2.732  -3.406  -3.568  -1.919  -2.888  -3.563
1.1713587046  1.1110   30.455  -2.840  -3.521  -3.690  -2.014  -3.000  -3.685
1.1713870764  1.1100   32.446  -2.950  -3.641  -3.815  -2.111  -3.114  -3.810
1.1714124680  1.1080   34.566  -3.060  -3.761  -3.940  -2.208  -3.228  -3.935
1.1714353561  1.1070   36.784  -3.169  -3.880  -4.065  -2.304  -3.342  -4.059
1.1714565754  1.1060   39.197  -3.277  -3.999  -4.190  -2.398  -3.456  -4.185
1.1714767218  1.1040   42.224  -3.390  -4.131  -4.331  -2.490  -3.578  -4.325
1.1714954376  1.1020   45.243  -3.502  -4.257  -4.464  -2.582  -3.696  -4.459
1.1715135574  1.0990   48.345  -3.614  -4.380  -4.594  -2.678  -3.813  -4.588
1.1715303659  1.0970   51.518  -3.723  -4.500  -4.720  -2.772  -3.928  -4.714
1.1715470552  1.0940   55.012  -3.834  -4.622  -4.849  -2.867  -4.045  -4.843
1.1715630293  1.0900   58.838  -3.950  -4.748  -4.982  -2.964  -4.165  -4.975
1.1715755463  1.0860   63.017  -4.067  -4.876  -5.117  -3.062  -4.288  -5.111
1.1715836525  1.0830   67.105  -4.174  -4.992  -5.240  -3.149  -4.400  -5.233
1.1715898514  1.0810   71.327  -4.278  -5.105  -5.359  -3.232  -4.508  -5.352
1.1715954542  1.0780   76.060  -4.387  -5.223  -5.484  -3.317  -4.622  -5.477
1.1716005802  1.0750   81.181  -4.497  -5.342  -5.611  -3.400  -4.736  -5.604
1.1716052294  1.0720   86.448  -4.602  -5.457  -5.733  -3.476  -4.846  -5.725
1.1716095209  1.0680   92.057  -4.708  -5.571  -5.855  -3.549  -4.956  -5.847
1.1716140509  1.0630   98.436  -4.820  -5.691  -5.983  -3.618  -5.071  -5.975
1.1716192961  1.0570  105.404  -4.934  -5.813  -6.115  -3.685  -5.189  -6.106
1.1716246605  1.0480  112.552  -5.044  -5.930  -6.241  -3.736  -5.302  -6.232
1.1716291904  1.0410  116.588  -5.101  -5.990  -6.307  -3.759  -5.360  -6.297
1.1716302633  1.0380  119.002  -5.136  -6.027  -6.347  -3.772  -5.396  -6.337
1.1716310978  1.0370  119.552  -5.142  -6.034  -6.355  -3.770  -5.403  -6.345
1.1716319323  1.0350  123.156  -5.191  -6.086  -6.411  -3.783  -5.452  -6.401
1.1716320515  1.0350  128.545  -5.263  -6.160  -6.492  -3.801  -5.524  -6.482
1.1716321707  1.0340  116.186  -5.093  -5.983  -6.299  -3.751  -5.353  -6.290
1.1716322899  1.0340  114.645  -5.072  -5.960  -6.275  -3.740  -5.331  -6.266
1.1716324091  1.0340  117.046  -5.108  -5.998  -6.316  -3.758  -5.367  -6.306
1.1716327667  1.0330  122.646  -5.184  -6.078  -6.403  -3.783  -5.445  -6.393
1.1716330051  1.0320  127.279  -5.247  -6.143  -6.474  -3.799  -5.508  -6.464
1.1716333628  1.0320  131.933  -5.307  -6.206  -6.543  -3.813  -5.569  -6.532
1.1716336012  1.0310  136.979  -5.370  -6.272  -6.615  -3.820  -5.632  -6.604
1.1716339588  1.0300  141.467  -5.424  -6.329  -6.677  -3.817  -5.686  -6.665
1.1716343164  1.0290  147.964  -5.496  -6.404  -6.759  -3.811  -5.757  -6.747
1.1716347933  1.0270  155.401  -5.578  -6.489  -6.852  -3.803  -5.838  -6.839
1.1716353893  1.0240  163.627  -5.661  -6.575  -6.947  -3.791  -5.920  -6.933
1.1716363430  1.0200  172.169  -5.744  -6.662  -7.042  -3.768  -6.000  -7.026
1.1716367006  1.0170  174.805  -5.768  -6.686  -7.069  -3.761  -6.023  -7.053
1.1716368198  1.0170  174.805  -5.768  -6.686  -7.069  -3.761  -6.023  -7.053
1.1716369390  1.0170  112.035  -5.020  -5.909  -6.224  -3.688  -5.280  -6.214
# 1.1716369390  1.0170   91.402  -4.681  -5.547  -5.834  -3.507  -4.931  -5.826
1.1716371775  1.0160   67.074  -4.174  -4.991  -5.239  -3.150  -4.399  -5.233
1.1716374159  1.0150   69.559  -4.233  -5.056  -5.309  -3.193  -4.461  -5.303
1.1716377735  1.0130   86.190  -4.581  -5.440  -5.719  -3.440  -4.827  -5.712
1.1716381311  1.0110  113.987  -5.045  -5.937  -6.255  -3.690  -5.305  -6.245
1.1716386080  1.0090  144.097  -5.435  -6.344  -6.700  -3.739  -5.697  -6.688
1.1716392040  1.0070  167.709  -5.687  -6.605  -6.984  -3.718  -5.943  -6.968
1.1716398001  1.0040  181.616  -5.818  -6.741  -7.131  -3.698  -6.070  -7.113
1.1716405153  1.0010  188.693  -5.878  -6.803  -7.200  -3.681  -6.127  -7.180
1.1716413498  0.9970  192.733  -5.911  -6.838  -7.238  -3.670  -6.159  -7.217
# 1.1716413498  0.9970  137.169  -5.343  -6.251  -6.601  -3.697  -5.605  -6.589
1.1716414690  0.9960  101.521  -4.839  -5.723  -6.027  -3.565  -5.097  -6.019
1.1716417074  0.9950   74.380  -4.325  -5.166  -5.430  -3.246  -4.563  -5.423
1.1716420650  0.9940   77.065  -4.382  -5.228  -5.497  -3.284  -4.622  -5.489
1.1716424227  0.9920   94.941  -4.725  -5.602  -5.897  -3.502  -4.980  -5.889
1.1716428995  0.9890  124.754  -5.182  -6.084  -6.420  -3.679  -5.445  -6.409
1.1716433764  0.9860  156.803  -5.562  -6.478  -6.849  -3.672  -5.819  -6.834
1.1716440916  0.9830  181.449  -5.803  -6.727  -7.121  -3.643  -6.054  -7.101
1.1716448069  0.9790  195.369  -5.924  -6.852  -7.255  -3.641  -6.169  -7.232
1.1716456413  0.9750  201.491  -5.975  -6.905  -7.312  -3.641  -6.216  -7.287
1.1716465950  0.9700  204.765  -5.998  -6.929  -7.338  -3.636  -6.238  -7.312
# 1.1716465950  0.9700  147.318  -5.452  -6.365  -6.729  -3.649  -5.712  -6.716
1.1716467142  0.9690  109.108  -4.950  -5.843  -6.160  -3.596  -5.211  -6.150
1.1716469526  0.9670   79.883  -4.432  -5.286  -5.561  -3.309  -4.676  -5.554
1.1716473103  0.9650   82.671  -4.488  -5.348  -5.627  -3.346  -4.734  -5.620
1.1716477871  0.9630  101.614  -4.830  -5.716  -6.023  -3.536  -5.088  -6.014
1.1716482639  0.9590  133.216  -5.280  -6.188  -6.537  -3.637  -5.542  -6.526
1.1716488600  0.9560  166.861  -5.653  -6.574  -6.959  -3.608  -5.907  -6.941
1.1716495752  0.9510  192.644  -5.890  -6.819  -7.222  -3.596  -6.134  -7.199
1.1716504097  0.9460  207.183  -6.008  -6.941  -7.353  -3.602  -6.245  -7.326
1.1716513634  0.9400  213.676  -6.057  -6.990  -7.406  -3.608  -6.289  -7.376
1.1716523170  0.9340  216.698  -6.079  -7.012  -7.430  -3.608  -6.309  -7.399
# 1.1716523170  0.9340  158.218  -5.559  -6.478  -6.856  -3.590  -5.815  -6.840
1.1716525555  0.9320  117.100  -5.061  -5.960  -6.291  -3.598  -5.323  -6.280
1.1716527939  0.9300   85.537  -4.539  -5.406  -5.691  -3.369  -4.789  -5.683
1.1716531515  0.9270   88.706  -4.597  -5.468  -5.759  -3.401  -4.849  -5.751
1.1716535091  0.9230  108.982  -4.938  -5.832  -6.152  -3.559  -5.199  -6.142
1.1716541052  0.9190  142.579  -5.382  -6.295  -6.659  -3.582  -5.642  -6.646
1.1716548204  0.9130  178.507  -5.750  -6.677  -7.075  -3.529  -5.999  -7.054
1.1716555357  0.9070  206.232  -5.984  -6.917  -7.332  -3.548  -6.218  -7.302
1.1716564894  0.8990  222.206  -6.102  -7.037  -7.459  -3.565  -6.325  -7.424
1.1716574430  0.8910  229.485  -6.152  -7.089  -7.514  -3.569  -6.370  -7.477
1.1716585159  0.8820  233.429  -6.177  -7.114  -7.542  -3.567  -6.392  -7.502
# 1.1716585159  0.8820  172.964  -5.690  -6.616  -7.012  -3.492  -5.939  -6.992
1.1716587543  0.8800  128.161  -5.196  -6.103  -6.453  -3.550  -5.457  -6.442
1.1716589928  0.8770   93.273  -4.671  -5.551  -5.851  -3.425  -4.927  -5.843
1.1716593504  0.8720   96.773  -4.730  -5.614  -5.920  -3.449  -4.987  -5.911
1.1716598272  0.8670  118.838  -5.067  -5.969  -6.308  -3.544  -5.329  -6.297
