# downloaded from PARSEC/CMD via ezpadova
# component=thin6 family=thin_disk component_index=5 logAge=9.78175537465247 MH=-0.5 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0048313 -0.5 9.78176 0.0900000036 1.081689593 0.09 -3.326 3.4057 5.293 1 0 0.545 0 0 0 0 0 -1 -4.47e-17 0 0.7368 0.2583 0.0008868 0.0002392 0.00217 -1 0.004931 13.085 10.889 10.435 10.236
0.0048313 -0.5 9.78176 0.1000000015 1.171106412 0.1 -3.117 3.4355 5.249 1 0 0.545 0 0 0 0 0 -1 -7.22e-17 0 0.7364 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 12.562 10.422 9.94 9.723
0.0048313 -0.5 9.78176 0.1199999973 1.319315425 0.12 -2.849 3.4677 5.189 1 0 0.545 0 0 0 0 0 -1 -1.31e-16 0 0.7357 0.2594 0.0008868 0.0002392 0.00217 -1 0.004931 11.893 9.847 9.327 9.096
0.0048313 -0.5 9.78176 0.1260111034 1.357689794 0.126 -2.79 3.4739 5.176 1 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.7355 0.2596 0.0008868 0.0002392 0.00217 -1 0.004931 11.746 9.718 9.193 8.961
0.0048313 -0.5 9.78176 0.1400000006 1.438452672 0.14 -2.664 3.4871 5.148 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.735 0.26 0.0008868 0.0002392 0.00217 -1 0.004931 11.429 9.441 8.906 8.673
0.0048313 -0.5 9.78176 0.1477703005 1.478913484 0.148 -2.606 3.4924 5.135 1 0 0.545 0 0 0 0 0 -1 -2.19e-16 0 0.7348 0.2603 0.0008868 0.0002392 0.00217 -1 0.004931 11.285 9.313 8.775 8.543
0.0048313 -0.5 9.78176 0.1599999964 1.537293155 0.16 -2.521 3.5003 5.117 1 0 0.545 0 0 0 0 0 -1 -2.62e-16 0 0.7345 0.2606 0.0008868 0.0002392 0.00217 -1 0.004932 11.073 9.124 8.581 8.35
0.0048313 -0.5 9.78176 0.1999999881 1.693879036 0.2 -2.303 3.5182 5.067 1 0 0.545 0 0 0 0 0 -1 -4.1e-16 0 0.7335 0.2615 0.0008868 0.0002392 0.00217 -1 0.004931 10.528 8.63 8.078 7.852
0.0048313 -0.5 9.78176 0.25 1.8403258 0.25 -2.097 3.5323 5.014 1 0 0.545 0 0 0 0 0 -1 -6.25e-16 0 0.7328 0.2622 0.0008868 0.0002392 0.00217 -1 0.004931 10.013 8.155 7.596 7.374
0.0048313 -0.5 9.78176 0.3000000119 1.952913977 0.3 -1.935 3.5419 4.969 1 0 0.545 0 0 0 0 0 -1 -8.72e-16 0 0.7325 0.2625 0.0008868 0.0002393 0.00217 -1 0.004931 9.607 7.775 7.21 6.992
0.0048313 -0.5 9.78176 0.3404023945 2.027400869 0.34 -1.814 3.5485 4.93 1 0 0.545 0 0 0 0 0 -1 -1.13e-15 0 0.7367 0.2583 0.0008868 0.0002392 0.00217 -1 0.004931 9.304 7.491 6.92 6.704
0.0048313 -0.5 9.78176 0.3499999642 2.043417416 0.35 -1.787 3.55 4.92 1 0 0.545 0 0 0 0 0 -1 -1.2e-15 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 9.236 7.428 6.855 6.64
