# downloaded from PARSEC/CMD via ezpadova
# component=thin6 family=thin_disk component_index=5 logAge=9.78175537465247 MH=-0.5 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.0048313 -0.5 9.78176 0.0900000036 1.081689593 0.09 -3.326 3.4057 5.293 1 0 0.545 0 0 0 0 0 -1 -4.47e-17 0 0.7368 0.2583 0.0008868 0.0002392 0.00217 -1 0.004931 13.085 22.408 19.678 17.69 15.398 13.111 10.948 10.481 10.251
0.0048313 -0.5 9.78176 0.1000000015 1.171106412 0.1 -3.117 3.4355 5.249 1 0 0.545 0 0 0 0 0 -1 -7.22e-17 0 0.7364 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 12.562 20.89 18.476 16.566 14.543 12.427 10.481 9.984 9.736
0.0048313 -0.5 9.78176 0.1199999973 1.319315425 0.12 -2.849 3.4677 5.189 1 0 0.545 0 0 0 0 0 -1 -1.31e-16 0 0.7357 0.2594 0.0008868 0.0002392 0.00217 -1 0.004931 11.893 18.738 16.738 14.954 13.327 11.521 9.904 9.366 9.107
0.0048313 -0.5 9.78176 0.1260111034 1.357689794 0.126 -2.79 3.4739 5.176 1 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.7355 0.2596 0.0008868 0.0002392 0.00217 -1 0.004931 11.746 18.331 16.404 14.64 13.081 11.337 9.774 9.231 8.972
0.0048313 -0.5 9.78176 0.1400000006 1.438452672 0.14 -2.664 3.4871 5.148 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.735 0.26 0.0008868 0.0002392 0.00217 -1 0.004931 11.429 17.478 15.7 13.977 12.55 10.949 9.497 8.943 8.684
0.0048313 -0.5 9.78176 0.1477703005 1.478913484 0.148 -2.606 3.4924 5.135 1 0 0.545 0 0 0 0 0 -1 -2.19e-16 0 0.7348 0.2603 0.0008868 0.0002392 0.00217 -1 0.004931 11.285 17.133 15.411 13.705 12.325 10.78 9.369 8.811 8.553
0.0048313 -0.5 9.78176 0.1599999964 1.537293155 0.16 -2.521 3.5003 5.117 1 0 0.545 0 0 0 0 0 -1 -2.62e-16 0 0.7345 0.2606 0.0008868 0.0002392 0.00217 -1 0.004932 11.073 16.646 15 13.321 12.004 10.536 9.179 8.617 8.361
0.0048313 -0.5 9.78176 0.1999999881 1.693879036 0.2 -2.303 3.5182 5.067 1 0 0.545 0 0 0 0 0 -1 -4.1e-16 0 0.7335 0.2615 0.0008868 0.0002392 0.00217 -1 0.004931 10.528 15.544 14.047 12.429 11.227 9.932 8.685 8.113 7.864
0.0048313 -0.5 9.78176 0.25 1.8403258 0.25 -2.097 3.5323 5.014 1 0 0.545 0 0 0 0 0 -1 -6.25e-16 0 0.7328 0.2622 0.0008868 0.0002392 0.00217 -1 0.004931 10.013 14.661 13.257 11.696 10.565 9.383 8.209 7.629 7.387
0.0048313 -0.5 9.78176 0.3000000119 1.952913977 0.3 -1.935 3.5419 4.969 1 0 0.545 0 0 0 0 0 -1 -8.72e-16 0 0.7325 0.2625 0.0008868 0.0002393 0.00217 -1 0.004931 9.607 14.038 12.684 11.162 10.071 8.959 7.829 7.242 7.006
