# downloaded from PARSEC/CMD via ezpadova
# component=thin6 family=thin_disk component_index=5 logAge=9.78175537465247 MH=0.25 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.025095 0.25 9.78176 0.0955969095 1.133236387 0.095 -3.349 3.3622 5.168 1 0 0.545 0 0 0 0 0 -1 -4.75e-17 0 0.6795 0.2949 0.004602 0.001242 0.01126 -1 0.0256 13.142 21.941 19.642 17.882 15.842 13.643 11.048 10.446 10.121
0.025095 0.25 9.78176 0.1055120975 1.21556776 0.105 -3.209 3.3801 5.141 1 0 0.545 0 0 0 0 0 -1 -6.45e-17 0 0.6793 0.2951 0.004602 0.001242 0.01126 -1 0.0256 12.792 21.54 19.271 17.519 15.487 13.292 10.698 10.098 9.77
0.025095 0.25 9.78176 0.1253425032 1.353540291 0.125 -2.985 3.4067 5.099 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.6789 0.2955 0.004602 0.001242 0.01126 -1 0.0256 12.233 20.903 18.678 16.941 14.922 12.733 10.14 9.542 9.21
0.025095 0.25 9.78176 0.145172894 1.465702437 0.145 -2.816 3.4253 5.068 1 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6786 0.2958 0.004602 0.001242 0.01126 -1 0.0256 11.809 19.99 17.926 16.229 14.31 12.19 9.733 9.137 8.806
0.025095 0.25 9.78176 0.1650032997 1.559528955 0.165 -2.681 3.4389 5.043 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.6782 0.2962 0.004602 0.001242 0.01126 -1 0.0256 11.474 18.951 17.092 15.458 13.684 11.67 9.427 8.831 8.507
0.025095 0.25 9.78176 0.2046640813 1.709466363 0.204 -2.468 3.4584 5.002 1 0 0.545 0 0 0 0 0 -1 -2.99e-16 0 0.6776 0.2968 0.004602 0.001242 0.01126 -1 0.0256 10.941 17.543 15.919 14.358 12.767 10.909 8.938 8.341 8.029
0.025095 0.25 9.78176 0.2542400956 1.850971178 0.254 -2.267 3.4742 4.959 1 0 0.545 0 0 0 0 0 -1 -4.47e-16 0 0.677 0.2974 0.004602 0.001242 0.01126 -1 0.0256 10.439 16.45 14.972 13.463 11.998 10.259 8.469 7.869 7.571
0.025095 0.25 9.78176 0.3091013432 1.970789367 0.309 -2.085 3.4873 4.914 1 0 0.545 0 0 0 0 0 -1 -6.47e-16 0 0.6774 0.2971 0.004602 0.001242 0.01126 -1 0.0256 9.982 15.563 14.181 12.7 11.328 9.698 8.043 7.439 7.153
0.025095 0.25 9.78176 0.3351003528 2.018298804 0.335 -2.004 3.4925 4.889 0 0 0.545 0 0 0 0 0 -1 -7.73e-16 0 0.6792 0.2952 0.004602 0.001242 0.01126 -1 0.0256 9.78 15.209 13.861 12.392 11.054 9.462 7.854 7.246 6.965
0.025095 0.25 9.78176 0.3533920944 2.048942254 0.353 -1.95 3.4959 4.871 0 0 0.545 0 0 0 0 0 -1 -8.7e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.645 14.982 13.653 12.195 10.877 9.307 7.726 7.115 6.839
