# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:15:37 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
#0.01Gyr      Mini     MV     MI
  100 2.3000900745 -1.584 -4.350
  100 2.3000903130 -1.742 -4.108
  100 2.3000915051 -1.810 -3.904
  100 2.3000941277 -1.745 -3.459
  100 2.3000977039 -1.708 -3.366
  100 2.3001031876 -1.763 -3.510
  100 2.3001098633 -1.818 -3.814
  100 2.3001184464 -1.743 -4.091
  100 2.3001289368 -1.595 -4.255
  100 2.3001410961 -1.476 -4.327
  100 2.3001551628 -1.415 -4.351
  100 2.3001713753 -1.457 -4.384
  100 2.3001716137 -1.666 -4.187
  100 2.3001730442 -1.784 -4.001
  100 2.3001756668 -1.787 -3.572
  100 2.3001794815 -1.755 -3.478
  100 2.3001852036 -1.797 -3.617
  100 2.3001923561 -1.804 -3.903
  100 2.3002014160 -1.690 -4.159
  100 2.3002123833 -1.501 -4.302
  100 2.3002252579 -1.367 -4.357
  100 2.3002402782 -1.310 -4.379
  100 2.3002574444 -1.352 -4.409
  100 2.3002576828 -1.581 -4.248
  100 2.3002591133 -1.743 -4.079
  100 2.3002614975 -1.812 -3.671
  100 2.3002653122 -1.796 -3.575
  100 2.3002707958 -1.817 -3.708
  100 2.3002779484 -1.797 -3.980
  100 2.3002865314 -1.627 -4.208
  100 2.3002972603 -1.412 -4.330
  100 2.3003098965 -1.279 -4.381
  100 2.3003242016 -1.208 -4.387
  100 2.3003408909 -1.251 -4.416
  100 2.3003411293 -1.501 -4.298
  100 2.3003425598 -1.712 -4.148
  100 2.3003451824 -1.837 -3.759
  100 2.3003492355 -1.828 -3.664
  100 2.3003547192 -1.841 -3.795
  100 2.3003621101 -1.772 -4.049
  100 2.3003714085 -1.561 -4.260
  100 2.3003823757 -1.315 -4.362
  100 2.3003954887 -1.139 -4.385
  100 2.3004105091 -1.052 -4.389
  100 2.3004279137 -1.069 -4.413
  100 2.3004281521 -1.339 -4.348
  100 2.3004293442 -1.609 -4.222
  100 2.3004317284 -1.837 -3.870
  100 2.3004355431 -1.845 -3.775
  100 2.3004407883 -1.831 -3.895
  100 2.3004474640 -1.720 -4.128
  100 2.3004558086 -1.450 -4.302
  100 2.3004660606 -1.172 -4.371
  100 2.3004779816 -0.987 -4.379
  100 2.3004918098 -0.908 -4.380
  100 2.3005077839 -0.945 -4.407
  100 2.3005080223 -1.188 -4.367
  100 2.3005092144 -1.521 -4.275
  100 2.3005115986 -1.825 -3.951
  100 2.3005154133 -1.850 -3.856
  100 2.3005206585 -1.821 -3.971
  100 2.3005273342 -1.664 -4.181
  100 2.3005356789 -1.356 -4.329
  100 2.3005459309 -1.049 -4.370
  100 2.3005580902 -0.855 -4.367
  100 2.3005719185 -0.761 -4.352
  100 2.3005878925 -0.790 -4.376
  100 2.3005881310 -1.029 -4.372
  100 2.3005893230 -1.421 -4.315
  100 2.3005914688 -1.816 -4.031
  100 2.3005948067 -1.851 -3.937
  100 2.3005993366 -1.806 -4.046
  100 2.3006055355 -1.605 -4.234
  100 2.3006131649 -1.272 -4.360
  100 2.3006222248 -0.932 -4.373
  100 2.3006329536 -0.703 -4.340
  100 2.3006455898 -0.605 -4.324
  100 2.3006598949 -0.614 -4.340
  100 2.3006601334 -0.840 -4.363
  100 2.3006613255 -1.309 -4.352
  100 2.3006634712 -1.778 -4.105
  100 2.3006665707 -1.845 -4.017
  100 2.3006713390 -1.771 -4.114
  100 2.3006772995 -1.533 -4.284
  100 2.3006846905 -1.147 -4.365
  100 2.3006937504 -0.776 -4.348
  100 2.3007044792 -0.542 -4.307
  100 2.3007168770 -0.443 -4.288
  100 2.3007309437 -0.444 -4.300
  100 2.3007311821 -0.618 -4.316
  100 2.3007321358 -1.168 -4.359
  100 2.3007340431 -1.729 -4.163
  100 2.3007369041 -1.804 -4.074
  100 2.3007411957 -1.725 -4.167
  100 2.3007464409 -1.436 -4.306
  100 2.3007531166 -1.023 -4.358
  100 2.3007612228 -0.628 -4.312
  100 2.3007707596 -0.406 -4.272
  100 2.3007819653 -0.328 -4.254
  100 2.3007946014 -0.346 -4.270
  100 2.3007948399 -0.460 -4.279
  100 2.3007957935 -1.058 -4.353
  100 2.3007977009 -1.677 -4.194
  100 2.3008005619 -1.774 -4.110
  100 2.3008048534 -1.675 -4.194
  100 2.3008100986 -1.366 -4.318
  100 2.3008167744 -0.933 -4.350
  100 2.3008248806 -0.518 -4.285
  100 2.3008344173 -0.311 -4.243
  100 2.3008456230 -0.234 -4.224
  100 2.3008582592 -0.252 -4.240
  100 2.3008584976 -0.330 -4.245
  100 2.3008594513 -0.959 -4.347
  100 2.3008613586 -1.627 -4.221
  100 2.3008642197 -1.748 -4.143
  100 2.3008682728 -1.629 -4.220
  100 2.3008735180 -1.304 -4.331
  100 2.3008799553 -0.843 -4.338
  100 2.3008878231 -0.420 -4.261
  100 2.3008973598 -0.222 -4.216
  100 2.3009080887 -0.144 -4.196
  100 2.3009204865 -0.151 -4.206
  100 2.3009207249 -0.206 -4.211
  100 2.3009216785 -0.858 -4.339
  100 2.3009233475 -1.576 -4.248
  100 2.3009262085 -1.715 -4.175
  100 2.3009300232 -1.576 -4.246
  100 2.3009350300 -1.229 -4.341
  100 2.3009412289 -0.718 -4.310
  100 2.3009486198 -0.300 -4.228
  100 2.3009576797 -0.087 -4.173
  100 2.3009679317  0.009 -4.146
  100 2.3009796143  0.021 -4.149
  100 2.3009798527 -0.004 -4.147
  100 2.3009808064 -0.657 -4.289
  100 2.3009824753 -1.473 -4.271
  100 2.3009853363 -1.626 -4.201
  100 2.3009893894 -1.481 -4.267
  100 2.3009943962 -1.094 -4.327
  100 2.3010008335 -0.563 -4.271
  100 2.3010087013 -0.175 -4.189
  100 2.3010177612  0.023 -4.139
  100 2.3010282516  0.093 -4.120
  100 2.3010404110  0.072 -4.138
  100 2.3010406494  0.095 -4.119
  100 2.3010416031 -0.551 -4.267
  100 2.3010432720 -1.394 -4.279
  100 2.3010461330 -1.562 -4.218
  100 2.3010499477 -1.408 -4.275
  100 2.3010551929 -1.021 -4.325
  100 2.3010613918 -0.504 -4.264
  100 2.3010690212 -0.149 -4.192
  100 2.3010780811  0.027 -4.152
  100 2.3010885715  0.074 -4.145
  100 2.3011004925  0.019 -4.179
  100 2.3011007309 -2.618 -4.881
  100 2.3011016846 -2.555 -4.676
  100 2.3011033535 -2.437 -4.344
  100 2.3011059761 -2.393 -4.237
  100 2.3011097908 -2.429 -4.329
  100 2.3011145592 -2.490 -4.505
  100 2.3011207581 -2.544 -4.673
  100 2.3011281490 -2.586 -4.793
  100 2.3011367321 -2.614 -4.857
  100 2.3011469841 -0.119 -4.261
  100 2.3011584282 -0.186 -4.302
  100 2.3011586666 -2.852 -5.011
  100 2.3011596203 -2.730 -4.777
  100 2.3011617661 -2.548 -4.416
  100 2.3011648655 -2.488 -4.302
  100 2.3011693954 -2.531 -4.400
  100 2.3011753559 -2.603 -4.586
  100 2.3011825085 -2.660 -4.764
  100 2.3011913300 -2.680 -4.883
  100 2.3012015820 -2.666 -4.935
  100 2.3012137413 -2.619 -4.954
  100 2.3012273312 -2.560 -4.942
  100 2.3012275696 -2.589 -4.977
  100 2.3012285233 -2.586 -4.790
  100 2.3012306690 -2.517 -4.462
  100 2.3012335300 -2.492 -4.356
  100 2.3012378216 -2.505 -4.446
  100 2.3012435436 -2.531 -4.619
  100 2.3012504578 -2.554 -4.785
  100 2.3012590408 -2.545 -4.889
  100 2.3012688160 -2.518 -4.930
  100 2.3012804985 -2.483 -4.936
  100 2.3012936115 -2.392 -4.920
  100 2.3012938499 -2.367 -4.916
  100 2.3012948036 -2.437 -4.780
  100 2.3012967110 -2.392 -4.466
  100 2.3012998104 -2.366 -4.356
  100 2.3013041019 -2.373 -4.447
  100 2.3013095856 -2.396 -4.619
  100 2.3013162613 -2.385 -4.766
  100 2.3013246059 -2.338 -4.841
  100 2.3013343811 -2.281 -4.866
  100 2.3013458252 -2.230 -4.864
  100 2.3013586998 -2.182 -4.854
  100 2.3013589382 -2.062 -4.802
  100 2.3013598919 -2.250 -4.747
  100 2.3013617992 -2.243 -4.463
  100 2.3013646603 -2.214 -4.351
  100 2.3013689518 -2.234 -4.445
  100 2.3013741970 -2.247 -4.606
  100 2.3013811111 -2.225 -4.738
  100 2.3013892174 -2.160 -4.798
  100 2.3013987541 -2.067 -4.788
  100 2.3014099598 -2.415 -5.053
  100 2.3014225960 -2.409 -5.061
  100 2.3014228344 -2.362 -5.080
  100 2.3014237881 -2.138 -4.745
  100 2.3014254570 -2.184 -4.494
  100 2.3014283180 -2.168 -4.387
  100 2.3014321327 -2.176 -4.475
  100 2.3014371395 -2.173 -4.623
  100 2.3014433384 -2.120 -4.734
  100 2.3014509678 -2.367 -5.003
  100 2.3014600277 -2.351 -5.043
  100 2.3014702797 -2.311 -5.042
  100 2.3014822006 -2.321 -5.057
  100 2.3014824390 -2.141 -4.996
  100 2.3014833927 -1.989 -4.706
  100 2.3014853001 -2.102 -4.502
  100 2.3014881611 -2.112 -4.413
  100 2.3014919758 -2.097 -4.483
  100 2.3014972210 -2.098 -4.637
  100 2.3015038967 -2.292 -4.913
  100 2.3015117645 -2.237 -4.971
  100 2.3015208244 -2.143 -4.960
  100 2.3015317917 -2.082 -4.937
  100 2.3015439510 -2.085 -4.943
  100 2.3015441895 -1.550 -4.637
  100 2.3015449047 -2.211 -4.914
  100 2.3015468121 -2.071 -4.538
  100 2.3015494347 -2.047 -4.422
  100 2.3015530109 -2.062 -4.515
  100 2.3015577793 -2.008 -4.630
  100 2.3015637398 -2.206 -4.905
  100 2.3015708923 -1.895 -4.787
  100 2.3015794754 -1.560 -4.599
  100 2.3015892506 -1.526 -4.599
  100 2.3016004562 -1.515 -4.595
  100 2.3016006947 -0.029 -3.595
  100 2.3016014099 -1.860 -4.737
  100 2.3016030788 -1.969 -4.537
  100 2.3016057014 -1.980 -4.444
  100 2.3016092777 -1.948 -4.511
  100 2.3016140461 -2.063 -4.742
  100 2.3016197681 -1.536 -4.520
  100 2.3016269207 -0.509 -3.877
  100 2.3016350269  0.663 -3.073
  100 2.3016448021  1.122 -2.758
  100 2.3016557693  0.960 -2.876
  100 2.3016560078  4.232 -0.579
  100 2.3016567230  0.901 -2.868
  100 2.3016583920 -1.410 -4.285
  100 2.3016607761 -1.656 -4.362
  100 2.3016641140 -0.927 -3.964
  100 2.3016686440  0.711 -2.929
  100 2.3016743660  2.562 -1.679
  100 2.3016810417  3.982 -0.704
  100 2.3016889095  4.321 -0.480
  100 2.3016982079  4.640 -0.260
  100 2.3017086983  4.569 -0.313
  100 2.3017089367  0.734 -3.087
  100 2.3017096519  4.460 -0.350
  100 2.3017110825  2.593 -1.563
  100 2.3017134666  1.732 -2.123
  100 2.3017165661  2.410 -1.683
  100 2.3017208576  3.053 -1.286
  100 2.3017261028  4.327 -0.433
  100 2.3017325401  4.132 -0.609
  100 2.3017399311  3.214 -1.283
  100 2.3017485142  1.565 -2.469
  100 2.3017585278 -2.502 -4.848
  100 2.3017699718 31.068 31.207
  105 0.0900000036 18.029 13.625
  105 0.1000000015 17.618 13.224
  105 0.1182525530 16.787 12.549
  105 0.1200000048 16.628 12.454
  105 0.1368819475 15.704 11.862
  105 0.1400000006 15.551 11.763
  105 0.1433000565 15.418 11.675
  105 0.1599999964 14.780 11.265
  105 0.2000000030 13.731 10.564
  105 0.2500000000 12.827  9.947
  105 0.3159368038 12.040  9.354
  105 0.3222890794 11.968  9.298
  105 0.3500000238 11.675  9.078
  105 0.4000000358 11.131  8.667
  105 0.4500000179 10.585  8.252
  105 0.5000000000 10.004  7.821
  105 0.5046935678  9.941  7.777
  105 0.5500000119  9.376  7.379
  105 0.5766220689  9.018  7.139
  105 0.6000000238  8.731  6.942
  105 0.6085928679  8.619  6.867
  105 0.6283107996  8.371  6.697
  105 0.6499999762  8.104  6.517
  105 0.6946877837  7.538  6.156
  105 0.7000000477  7.473  6.114
  105 0.7500000596  6.884  5.731
  105 0.8000000119  6.427  5.397
  105 0.8500000238  6.017  5.087
  105 0.8999999762  5.650  4.800
  105 0.9499999881  5.315  4.536
  105 0.9820212722  5.115  4.374
  105 1.0000000000  5.007  4.286
  105 1.0499999523  4.718  4.049
  105 1.1000000238  4.446  3.821
  105 1.1111013889  4.387  3.771
  105 1.1499999762  4.187  3.601
  105 1.2000000477  3.939  3.390
  105 1.2500000000  3.705  3.189
  105 1.2999999523  3.482  2.998
  105 1.3500000238  3.269  2.817
  105 1.3835742474  3.132  2.703
  105 1.3999999762  3.066  2.648
  105 1.4500000477  2.870  2.489
  105 1.4601992369  2.831  2.458
  105 1.5000001192  2.682  2.338
  105 1.5208432674  2.607  2.278
  105 1.5500000715  2.504  2.193
  105 1.5596138239  2.470  2.166
  105 1.5946683884  2.350  2.066
  105 1.6000000238  2.331  2.050
  105 1.6249518394  2.246  1.977
  105 1.6499999762  2.162  1.904
  105 1.6717890501  2.089  1.839
  105 1.7000000477  1.995  1.755
  105 1.7305992842  1.894  1.664
  105 1.7500000000  1.830  1.604
  105 1.7594032288  1.799  1.575
  105 1.7852284908  1.713  1.491
  105 1.7999999523  1.664  1.443
  105 1.8172365427  1.607  1.386
  105 1.8444987535  1.517  1.295
  105 1.8500000238  1.499  1.276
  105 1.8681602478  1.440  1.212
  105 1.8926547766  1.361  1.123
  105 1.8999999762  1.338  1.095
  105 1.9056053162  1.320  1.074
  105 1.9359683990  1.224  0.957
  105 1.9500000477  1.181  0.901
  105 1.9573169947  1.158  0.871
  105 1.9782134295  1.098  0.783
  105 1.9974341393  1.046  0.699
  105 2.0000000000  1.039  0.688
  105 2.0125055313  1.006  0.633
  105 2.0294375420  0.961  0.555
  105 2.0468468666  0.905  0.470
  105 2.0499999523  0.893  0.454
  105 2.0530219078  0.881  0.439
  105 2.0608127117  0.793  0.389
  105 2.0629701614  0.738  0.371
  105 2.0639622211  0.685  0.356
  105 2.0644972324  0.634  0.343
  105 2.0648243427  0.579  0.327
  105 2.0650284290  0.522  0.307
  105 2.0651800632  0.478  0.292
  105 2.0652296543  0.467  0.289
  105 2.0653119087  0.546  0.342
  105 2.0653693676  0.609  0.371
  105 2.0654420853  0.645  0.361
  105 2.0655236244  0.641  0.313
  105 2.0656213760  0.626  0.254
  105 2.0657341480  0.617  0.201
  105 2.0658609867  0.620  0.160
  105 2.0660028458  0.631  0.131
  105 2.0661706924  0.650  0.109
  105 2.0663752556  0.679  0.098
  105 2.0666534901  0.725  0.103
  105 2.0670030117  0.797  0.130
  105 2.0673027039  0.874  0.172
  105 2.0676193237  0.971  0.234
  105 2.0678918362  1.068  0.302
  105 2.0682101250  1.188  0.389
  105 2.0685210228  1.296  0.466
  105 2.0686762333  1.342  0.497
