# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.0955969095 0.095 0.1330309354 2301.971805 5.168 10.99 10.401 10.105 12.852 11.017 10.184
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.1055120975 0.105 0.1439304373 2398.832919 5.141 10.641 10.053 9.755 12.503 10.668 9.834
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.1095624641 0.109 0.1482697806 2431.084196 5.132 10.519 9.932 9.633 12.381 10.546 9.712
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.1253425032 0.125 0.1646844694 2549.764088 5.099 10.083 9.498 9.197 11.945 10.11 9.275
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.145172894 0.145 0.1837607035 2661.950651 5.068 9.677 9.094 8.794 11.461 9.693 8.868
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.1650032997 0.165 0.2014896047 2745.996631 5.043 9.371 8.791 8.495 11.025 9.37 8.563
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.2046640813 0.204 0.2348294954 2872.10293 5.004 8.887 8.307 8.023 10.372 8.863 8.082
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.2542400956 0.254 0.2739382297 2978.516429 4.965 8.43 7.848 7.576 9.798 8.39 7.63
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.29498142 0.295 0.3049668576 3049.29892 4.936 8.118 7.534 7.269 9.418 8.068 7.32
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.3278774321 0.328 0.3339278527 3097.419299 4.903 7.87 7.283 7.024 9.127 7.813 7.072
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.3466308117 0.346 0.3515221087 3123.201467 4.883 7.731 7.141 6.885 8.969 7.67 6.932
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.3527475297 0.353 0.3570694091 3131.122075 4.877 7.687 7.097 6.842 8.919 7.625 6.888
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.3533920944 0.353 0.3577277614 3131.843125 4.876 7.683 7.092 6.838 8.914 7.621 6.884
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.3572404683 0.357 0.361204078 3138.340056 4.873 7.656 7.065 6.811 8.882 7.593 6.857
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.4029681087 0.403 0.3981554317 3215.881224 4.841 7.363 6.763 6.518 8.534 7.289 6.561
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.4347669482 0.434 0.4272210517 3277.177768 4.812 7.148 6.539 6.3 8.279 7.064 6.341
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.4525440931 0.452 0.4436624211 3309.786651 4.797 7.035 6.421 6.185 8.145 6.945 6.224
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.502120018 0.502 0.4930064996 3415.073067 4.751 6.704 6.074 5.845 7.754 6.597 5.88
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.5367333293 0.536 0.5289963127 3508.326469 4.718 6.463 5.82 5.598 7.465 6.343 5.629
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.5516960621 0.551 0.5449449657 3547.316998 4.704 6.363 5.715 5.496 7.346 6.238 5.525
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.601271987 0.601 0.5917695915 3723.917063 4.67 6.035 5.366 5.163 6.934 5.89 5.185
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.650848031 0.651 0.6301626298 3954.576671 4.65 5.707 5.023 4.852 6.526 5.548 4.868
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.7004240751 0.7 0.6622967819 4215.023497 4.638 5.39 4.722 4.586 6.14 5.235 4.596
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.7058363557 0.706 0.6644352194 4252.06603 4.639 5.356 4.69 4.559 6.097 5.201 4.568
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.75 0.75 0.6806951321 4550.928371 4.645 5.092 4.49 4.387 5.756 4.962 4.394
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.7774039507 0.777 0.70559037 4664.445252 4.629 4.94 4.373 4.277 5.573 4.823 4.282
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.8000000119 0.8 0.7258596331 4757.732275 4.617 4.818 4.281 4.189 5.427 4.713 4.194
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.8469374776 0.846 0.7679848359 4959.067275 4.592 4.573 4.092 4.009 5.132 4.488 4.013
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.8500000238 0.85 0.7708194149 4972.788632 4.591 4.557 4.08 3.998 5.114 4.474 4.002
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.8999999762 0.899 0.8196956773 5182.03092 4.562 4.307 3.883 3.808 4.815 4.241 3.812
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.9036352038 0.903 0.8236688556 5196.369201 4.559 4.289 3.868 3.794 4.794 4.225 3.798
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.9428498745 0.942 0.866867348 5353.033977 4.534 4.098 3.712 3.644 4.569 4.045 3.648
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.9500000477 0.949 0.8746869455 5381.458556 4.529 4.064 3.684 3.617 4.529 4.012 3.621
thin5 4 thin_disk 9.477121255 0.25 0.025095 0.974611938 0.974 0.9048001103 5473.939587 4.511 3.946 3.584 3.521 4.392 3.9 3.524
thin5 4 thin_disk 9.477121255 0.25 0.025095 1 1 0.9374597814 5566.727982 4.491 3.827 3.483 3.424 4.255 3.786 3.427
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.025490046 1.025 0.9735374102 5654.575407 4.469 3.707 3.379 3.324 4.119 3.671 3.327
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.049999952 1.049 1.010305332 5735.879248 4.447 3.593 3.28 3.228 3.991 3.561 3.23
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.057393312 1.057 1.021768818 5759.701813 4.44 3.558 3.249 3.198 3.952 3.527 3.2
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.083461523 1.083 1.065007448 5839.827246 4.415 3.436 3.14 3.092 3.817 3.408 3.094
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.100000024 1.099 1.094340935 5888.436554 4.398 3.359 3.07 3.025 3.732 3.334 3.027
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.108108878 1.107 1.108543258 5911.53139 4.39 3.322 3.037 2.991 3.691 3.297 2.994
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.131939054 1.131 1.154390236 5975.854297 4.364 3.211 2.937 2.894 3.571 3.189 2.896
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.149999976 1.149 1.189193823 6021.434964 4.345 3.128 2.861 2.819 3.48 3.108 2.821
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.158226371 1.157 1.206848194 6039.486294 4.336 3.091 2.827 2.786 3.44 3.072 2.788
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.19388032 1.193 1.283667793 6110.827157 4.295 2.932 2.68 2.641 3.271 2.916 2.643
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.200000048 1.199 1.297336524 6120.684589 4.288 2.906 2.654 2.616 3.243 2.89 2.618
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.25 1.249 1.418249519 6168.790197 4.228 2.695 2.452 2.414 3.025 2.681 2.416
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.253696084 1.253 1.42840922 6171.631685 4.224 2.679 2.437 2.399 3.009 2.666 2.401
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.282057166 1.282 1.504363005 6185.858765 4.188 2.562 2.321 2.284 2.889 2.548 2.286
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.299999952 1.3 1.556512615 6187.283276 4.165 2.487 2.247 2.21 2.814 2.474 2.212
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.312577486 1.312 1.59607261 6184.434582 4.147 2.433 2.193 2.156 2.761 2.42 2.158
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.342666149 1.342 1.69923187 6168.790197 4.103 2.304 2.062 2.024 2.634 2.29 2.026
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.350000024 1.35 1.726047109 6163.111147 4.092 2.272 2.029 1.991 2.603 2.258 1.993
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.37983036 1.38 1.839723877 6140.447181 4.045 2.139 1.893 1.854 2.473 2.124 1.856
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.399999976 1.4 1.925983867 6116.45803 4.012 2.048 1.798 1.758 2.386 2.033 1.76
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.420010447 1.42 2.020936393 6085.552312 3.977 1.956 1.702 1.661 2.299 1.939 1.663
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.443422556 1.443 2.140191549 6040.877097 3.934 1.848 1.587 1.545 2.197 1.83 1.547
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.450000048 1.45 2.173965486 6028.371389 3.922 1.817 1.555 1.512 2.169 1.799 1.514
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.461470842 1.461 2.239508138 5997.910763 3.9 1.765 1.497 1.454 2.122 1.745 1.456
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.48227942 1.482 2.366751412 5936.083482 3.858 1.666 1.389 1.343 2.033 1.644 1.345
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.5 1.5 2.492026434 5892.505547 3.818 1.572 1.287 1.239 1.945 1.547 1.241
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.503200531 1.503 2.515084871 5885.725453 3.811 1.553 1.267 1.219 1.928 1.528 1.222
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.506736159 1.506 2.555951713 5912.892727 3.798 1.508 1.226 1.18 1.878 1.484 1.182
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.510849595 1.51 2.620309822 5975.854297 3.778 1.432 1.162 1.117 1.792 1.411 1.119
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.511828423 1.511 2.668410524 6049.228645 3.762 1.365 1.108 1.065 1.714 1.348 1.067
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.512210011 1.512 2.726795979 6116.45803 3.744 1.294 1.048 1.007 1.632 1.28 1.009
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.512412787 1.512 2.796099648 6177.318586 3.721 1.217 0.981 0.941 1.546 1.205 0.943
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.512440324 1.512 2.801900088 6181.587201 3.72 1.212 0.976 0.937 1.54 1.2 0.938
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.512495279 1.512 2.755831404 6154.602374 3.735 1.258 1.018 0.978 1.59 1.245 0.98
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.512575865 1.512 2.729308607 6099.580959 3.743 1.298 1.049 1.008 1.639 1.283 1.01
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.512739658 1.512 2.802545323 5988.25106 3.72 1.281 1.013 0.969 1.639 1.261 0.971
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.513121724 1.513 2.958371056 5845.208404 3.673 1.218 0.926 0.877 1.6 1.192 0.879
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.513721704 1.513 3.045458213 5721.369547 3.648 1.205 0.891 0.838 1.609 1.173 0.84
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.514430046 1.514 3.090670058 5614.356681 3.636 1.22 0.885 0.828 1.644 1.182 0.83
