# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.546363354 1.537 11.17513157 4652.645891 2.525 0.904 -0.249 -1.048 -1.609 -1.715
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.546898961 1.537 11.16484363 4654.789007 2.526 0.903 -0.249 -1.046 -1.607 -1.713
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.547024846 1.537 11.16484363 4654.789007 2.527 0.903 -0.249 -1.046 -1.607 -1.712
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.547551394 1.538 11.15456516 4656.93311 2.527 0.902 -0.249 -1.046 -1.606 -1.711
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.54810977 1.539 11.14942948 4658.005532 2.528 0.9 -0.249 -1.046 -1.605 -1.711
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.548650026 1.539 11.1391652 4660.151117 2.528 0.898 -0.251 -1.047 -1.606 -1.711
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.549178362 1.54 11.15199702 4660.151117 2.528 0.896 -0.252 -1.048 -1.607 -1.712
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.549754381 1.54 11.15970321 4661.22428 2.528 0.893 -0.255 -1.05 -1.609 -1.714
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.550339103 1.541 11.16741472 4662.29769 2.527 0.89 -0.258 -1.053 -1.611 -1.717
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.550917387 1.542 11.19315827 4662.29769 2.525 0.886 -0.262 -1.057 -1.615 -1.721
thin5 4 thin_disk 9.477121255 0.25 0.025095 1.551023006 1.542 11.1983141 4661.22428 2.525 0.885 -0.262 -1.058 -1.616 -1.721
