# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.0900000036 0.09 0.1164535266 2423.817965 5.257 11.036 10.496 10.264 12.731 11.09 10.34
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.1000000015 0.1 0.1281895565 2590.597845 5.22 10.541 10 9.764 12.237 10.594 9.84
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.1200000048 0.12 0.1492975376 2794.473529 5.166 9.959 9.402 9.15 11.415 9.964 9.215
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.1366768032 0.137 0.1655589429 2901.349182 5.133 9.617 9.052 8.799 10.953 9.599 8.859
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.1400000006 0.14 0.1688311757 2921.460374 5.127 9.554 8.988 8.735 10.87 9.532 8.793
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.1599999964 0.16 0.1867465747 3014.393884 5.097 9.234 8.664 8.413 10.463 9.196 8.467
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.1989450306 0.199 0.2191051799 3140.508694 5.052 8.757 8.183 7.938 9.885 8.701 7.986
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.200000003 0.2 0.2202179142 3143.402542 5.051 8.745 8.171 7.926 9.871 8.689 7.974
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.25 0.25 0.2588526675 3253.119373 5.007 8.283 7.704 7.466 9.339 8.214 7.509
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.3000000119 0.3 0.2960415333 3333.496473 4.969 7.914 7.33 7.098 8.925 7.835 7.138
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.3459297121 0.346 0.3384953015 3394.689054 4.915 7.565 6.977 6.748 8.548 7.479 6.786
thin5 4 thin_disk 9.477121255 -0.25 0.0084736 0.3500000536 0.35 0.3422572408 3399.382231 4.911 7.536 6.947 6.719 8.516 7.45 6.756
