# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.0900000036 0.09 0.1165339976 2424.376134 5.256 17.925 13.42 11.033 10.493 10.261
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.090416126 0.09 0.1170449404 2431.644038 5.255 17.903 13.399 11.012 10.472 10.24
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.0927755386 0.093 0.1197712673 2471.155075 5.246 17.778 13.279 10.893 10.353 10.119
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.1000000015 0.1 0.1281895565 2590.597845 5.219 17.411 12.927 10.541 10.001 9.764
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.1200000048 0.12 0.1493663075 2793.830151 5.166 15.803 11.954 9.959 9.402 9.15
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.1400000006 0.14 0.1686369135 2921.460374 5.127 14.771 11.328 9.554 8.989 8.735
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.1599999964 0.16 0.1866176193 3013.699874 5.097 14.05 10.874 9.235 8.665 8.414
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.1975293308 0.197 0.2180482698 3135.450869 5.054 13.117 10.264 8.774 8.2 7.955
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.200000003 0.2 0.2200658456 3142.67883 5.051 13.065 10.229 8.747 8.172 7.928
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.25 0.25 0.2583762822 3252.370401 5.009 12.272 9.666 8.288 7.709 7.471
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.3254068196 0.325 0.3183117314 3368.216508 4.942 11.42 9.012 7.724 7.138 6.907
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.3411625922 0.341 0.33315984 3388.441561 4.923 11.256 8.879 7.604 7.016 6.787
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.3500000536 0.35 0.3403710739 3400.948065 4.916 11.172 8.813 7.546 6.957 6.729
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.3874127567 0.387 0.3731235363 3466.570205 4.88 10.779 8.511 7.286 6.692 6.467
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.4000000358 0.4 0.3836654086 3488.188934 4.87 10.659 8.418 7.206 6.61 6.387
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.4179463983 0.418 0.4010999842 3529.392837 4.85 10.451 8.261 7.073 6.473 6.252
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.4500000179 0.45 0.4326658767 3597.493352 4.817 10.104 7.998 6.848 6.242 6.024
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.5 0.5 0.4841195767 3741.967403 4.765 9.499 7.559 6.483 5.864 5.655
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.5500000119 0.55 0.5352450318 3929.162586 4.718 8.867 7.108 6.109 5.472 5.284
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.578866303 0.579 0.560599421 4069.115338 4.701 8.495 6.849 5.896 5.245 5.081
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.6000000238 0.6 0.5784324447 4170.614031 4.689 8.237 6.669 5.744 5.088 4.941
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.6389214993 0.639 0.605553676 4395.416154 4.676 7.726 6.331 5.472 4.832 4.716
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.6499999762 0.65 0.6131301108 4459.642032 4.673 7.584 6.238 5.399 4.77 4.661
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.7000001073 0.7 0.6455838312 4759.923797 4.66 6.975 5.832 5.091 4.541 4.454
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.7258102298 0.726 0.663517902 4907.948534 4.653 6.702 5.638 4.942 4.434 4.353
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.75 0.75 0.6805384143 5045.451084 4.645 6.463 5.466 4.81 4.338 4.263
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.7983130813 0.798 0.7205309573 5290.539972 4.622 6.043 5.146 4.555 4.141 4.076
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.8341581821 0.834 0.7534468905 5461.349875 4.602 5.761 4.923 4.375 3.997 3.937
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.8466261625 0.846 0.7649845162 5520.774393 4.595 5.667 4.849 4.315 3.949 3.891
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.8694238067 0.869 0.7889557484 5620.824171 4.58 5.502 4.718 4.205 3.858 3.804
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.8949391842 0.894 0.8166813628 5731.918412 4.563 5.325 4.575 4.085 3.757 3.707
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.9075428247 0.907 0.8307161331 5782.291743 4.553 5.241 4.506 4.025 3.706 3.658
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.9432522058 0.943 0.87428423 5922.430869 4.526 5.009 4.315 3.862 3.564 3.521
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.9476443529 0.947 0.880547209 5938.817779 4.522 4.981 4.292 3.841 3.546 3.504
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.9851783514 0.985 0.9318642372 6072.954118 4.49 4.748 4.096 3.67 3.396 3.358
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 0.9915652275 0.991 0.9411365605 6095.368972 4.484 4.709 4.063 3.641 3.371 3.333
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.007254481 1.007 0.9655008153 6147.520703 4.469 4.614 3.982 3.569 3.306 3.27
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.039878368 1.039 1.017777029 6251.726928 4.437 4.42 3.815 3.419 3.171 3.138
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.059361935 1.058 1.050153163 6312.47978 4.418 4.307 3.717 3.331 3.09 3.059
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.082620263 1.081 1.090567735 6382.634862 4.395 4.174 3.602 3.226 2.995 2.966
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.088191509 1.087 1.099645357 6400.295121 4.389 4.142 3.574 3.201 2.972 2.943
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.089358807 1.088 1.101165623 6403.243245 4.388 4.136 3.569 3.196 2.968 2.939
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.115182996 1.114 1.148028434 6480.372942 4.362 3.991 3.442 3.081 2.863 2.836
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.136504412 1.135 1.188372641 6540.335094 4.34 3.872 3.339 2.987 2.777 2.75
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.138868093 1.138 1.192484231 6547.86927 4.338 3.859 3.327 2.977 2.767 2.741
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.164612889 1.163 1.242660932 6620.640403 4.312 3.719 3.204 2.864 2.665 2.64
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.184817553 1.184 1.283372251 6674.212039 4.292 3.61 3.108 2.777 2.585 2.56
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.219527602 1.219 1.354105945 6760.829754 4.257 3.432 2.951 2.633 2.453 2.428
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.233130455 1.232 1.384690284 6790.472582 4.244 3.365 2.891 2.577 2.401 2.377
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.272305131 1.272 1.470458069 6872.266616 4.205 3.178 2.724 2.422 2.257 2.233
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.281443477 1.281 1.490227745 6889.695055 4.196 3.135 2.686 2.386 2.223 2.2
thin3 2 thin_disk 9.301029996 -0.25 0.0084736 1.282446027 1.282 1.492975376 6891.281648 4.195 3.131 2.682 2.382 2.22 2.196
