# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.0955969095 0.095 0.1330309354 2301.971805 5.167 10.988 10.399 10.103 12.85 11.015 10.182
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.1055120975 0.105 0.1439304373 2398.832919 5.141 10.641 10.053 9.755 12.503 10.668 9.834
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.106323272 0.106 0.1448613889 2404.916489 5.139 10.616 10.029 9.73 12.478 10.643 9.809
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.1126040518 0.112 0.1514093325 2454.708916 5.125 10.43 9.844 9.544 12.293 10.457 9.623
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.1253425032 0.125 0.1646844694 2549.764088 5.099 10.083 9.498 9.197 11.946 10.111 9.275
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.145172894 0.145 0.1836338099 2661.337785 5.068 9.677 9.095 8.794 11.462 9.694 8.868
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.1650032997 0.165 0.2015824155 2745.364414 5.043 9.371 8.791 8.495 11.026 9.37 8.563
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.2046640813 0.204 0.2346673369 2871.44168 5.004 8.888 8.309 8.024 10.374 8.865 8.084
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.2542400956 0.254 0.2734340813 2977.83068 4.966 8.434 7.852 7.58 9.803 8.394 7.634
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.2626696229 0.262 0.2797387596 2993.642943 4.96 8.366 7.784 7.513 9.719 8.324 7.566
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.3260262012 0.326 0.3314764239 3094.567784 4.907 7.889 7.302 7.043 9.148 7.832 7.091
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.3360213041 0.336 0.3407631662 3108.85166 4.896 7.812 7.224 6.967 9.061 7.754 7.014
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.3440339863 0.344 0.3477383946 3120.326217 4.889 7.757 7.167 6.911 8.997 7.697 6.959
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.3533920944 0.353 0.3555925429 3134.007273 4.882 7.695 7.104 6.85 8.924 7.633 6.897
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.3777398169 0.378 0.3757099051 3176.142653 4.862 7.529 6.934 6.685 8.727 7.461 6.73
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.4029681087 0.403 0.3964173416 3217.362533 4.844 7.37 6.77 6.525 8.54 7.296 6.569
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.4370361865 0.437 0.4276147181 3283.220116 4.813 7.141 6.531 6.293 8.267 7.055 6.333
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.4525440931 0.452 0.4415223015 3312.07376 4.8 7.043 6.429 6.193 8.151 6.953 6.232
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.502120018 0.502 0.4910804497 3415.859507 4.754 6.711 6.081 5.853 7.761 6.605 5.888
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.5516960621 0.551 0.5421914251 3548.133892 4.709 6.374 5.726 5.507 7.356 6.249 5.536
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.601271987 0.601 0.5889150389 3722.20253 4.674 6.048 5.379 5.176 6.948 5.903 5.198
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.650848031 0.651 0.6268341442 3949.116993 4.655 5.724 5.04 4.868 6.544 5.565 4.884
thin3 2 thin_disk 9.301029996 0.25 0.025095 0.7004240751 0.7 0.6584952474 4205.329212 4.643 5.41 4.742 4.604 6.162 5.255 4.615
