# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=-0.5 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0048313 -0.5 8 0.0900000036 1.081689593 0.09 -2.689 3.45 4.834 0 0 0.545 0 0 0 0 0 -1 -3.32e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.493 9.412 8.904 8.644
0.0048313 -0.5 8 0.0948086083 1.126216805 0.095 -2.652 3.4549 4.838 0 0 0.545 0 0 0 0 0 -1 -3.51e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.4 9.331 8.82 8.561
0.0048313 -0.5 8 0.1000000015 1.171106412 0.1 -2.612 3.4603 4.843 0 0 0.545 0 0 0 0 0 -1 -3.73e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.299 9.245 8.729 8.471
0.0048313 -0.5 8 0.1038407609 1.202411457 0.104 -2.585 3.4635 4.846 0 0 0.545 0 0 0 0 0 -1 -3.87e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.234 9.188 8.67 8.413
0.0048313 -0.5 8 0.1138021648 1.277040035 0.114 -2.518 3.4719 4.852 0 0 0.545 0 0 0 0 0 -1 -4.28e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.066 9.043 8.518 8.265
0.0048313 -0.5 8 0.1199999973 1.319315425 0.12 -2.479 3.4772 4.856 0 0 0.545 0 0 0 0 0 -1 -4.55e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.967 8.958 8.43 8.178
0.0048313 -0.5 8 0.1223272085 1.334462601 0.122 -2.466 3.4787 4.858 0 0 0.545 0 0 0 0 0 -1 -4.64e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.934 8.929 8.4 8.149
0.0048313 -0.5 8 0.1400000006 1.438452672 0.14 -2.369 3.4896 4.864 0 0 0.545 0 0 0 0 0 -1 -5.38e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.693 8.72 8.184 7.938
0.0048313 -0.5 8 0.1565605998 1.521476574 0.157 -2.292 3.498 4.868 0 0 0.545 0 0 0 0 0 -1 -6.04e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.499 8.549 8.007 7.766
0.0048313 -0.5 8 0.1599999964 1.537293155 0.16 -2.276 3.4997 4.869 0 0 0.545 0 0 0 0 0 -1 -6.2e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.46 8.514 7.971 7.731
