# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=0.0 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.01471 0 8 0.0900000036 1.081689593 0.09 -2.753 3.4028 4.709 0 0 0.545 0 0 0 0 0 -1 -3.31e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 11.652 14.617 11.328 10.171 9.533 9.115 8.952 9.538 8.7 9.928 9.437 9.072
0.01471 0 8 0.0928532481 1.108472451 0.093 -2.73 3.406 4.712 0 0 0.545 0 0 0 0 0 -1 -3.42e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 11.595 14.56 11.271 10.114 9.476 9.058 8.895 9.481 8.644 9.871 9.38 9.015
0.01471 0 8 0.1000000015 1.171106412 0.1 -2.673 3.4142 4.72 0 0 0.545 0 0 0 0 0 -1 -3.73e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 11.452 14.417 11.127 9.97 9.332 8.914 8.752 9.337 8.5 9.727 9.236 8.872
0.01471 0 8 0.1005477011 1.175665309 0.101 -2.669 3.4147 4.72 0 0 0.545 0 0 0 0 0 -1 -3.75e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 11.442 14.408 11.117 9.961 9.322 8.904 8.742 9.327 8.491 9.718 9.226 8.862
0.01471 0 8 0.1111151651 1.257770668 0.111 -2.595 3.4243 4.728 0 0 0.545 0 0 0 0 0 -1 -4.2e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 11.257 14.038 10.878 9.775 9.146 8.727 8.563 9.148 8.319 9.534 9.049 8.681
0.01471 0 8 0.1200000048 1.319315474 0.12 -2.536 3.4325 4.735 0 0 0.545 0 0 0 0 0 -1 -4.58e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 11.11 13.683 10.67 9.628 9.01 8.589 8.423 9.008 8.19 9.389 8.912 8.541
0.01471 0 8 0.1392779052 1.434544738 0.139 -2.434 3.4443 4.745 0 0 0.545 0 0 0 0 0 -1 -5.32e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 10.855 13.171 10.337 9.373 8.77 8.347 8.18 8.764 7.96 9.136 8.671 8.296
0.01471 0 8 0.1400000006 1.438452672 0.14 -2.431 3.4447 4.745 0 0 0.545 0 0 0 0 0 -1 -5.35e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 10.846 13.154 10.325 9.365 8.762 8.339 8.172 8.756 7.952 9.127 8.663 8.288
0.01471 0 8 0.1402355582 1.43972183 0.14 -2.429 3.4448 4.745 0 0 0.545 0 0 0 0 0 -1 -5.36e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 10.843 13.148 10.321 9.362 8.759 8.336 8.169 8.753 7.95 9.125 8.66 8.285
0.01471 0 8 0.1599999964 1.537293155 0.16 -2.336 3.4557 4.753 0 0 0.545 0 0 0 0 0 -1 -6.16e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 10.611 12.684 10.022 9.132 8.543 8.117 7.95 8.532 7.743 8.896 8.442 8.064
