# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=-0.25 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.0084736 -0.25 8 0.0900000036 1.081689593 0.09 -2.713 3.4288 4.773 0 0 0.545 0 0 0 0 0 -1 -3.37e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.553 19.471 17.407 15.663 13.737 11.644 9.493 8.934 8.614
0.0084736 -0.25 8 0.0914770886 1.095690308 0.091 -2.702 3.4303 4.774 0 0 0.545 0 0 0 0 0 -1 -3.43e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.525 19.375 17.329 15.589 13.68 11.6 9.469 8.909 8.59
0.0084736 -0.25 8 0.0983567089 1.157230948 0.098 -2.649 3.437 4.779 0 0 0.545 0 0 0 0 0 -1 -3.71e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.391 18.957 16.979 15.262 13.424 11.395 9.35 8.787 8.471
0.0084736 -0.25 8 0.1000000015 1.171106412 0.1 -2.636 3.4387 4.781 0 0 0.545 0 0 0 0 0 -1 -3.78e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.361 18.856 16.894 15.184 13.363 11.347 9.324 8.759 8.444
0.0084736 -0.25 8 0.1016736403 1.184936709 0.102 -2.625 3.4401 4.783 0 0 0.545 0 0 0 0 0 -1 -3.84e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.334 18.771 16.823 15.117 13.311 11.305 9.299 8.734 8.42
0.0084736 -0.25 8 0.113121435 1.272214652 0.113 -2.55 3.4493 4.79 0 0 0.545 0 0 0 0 0 -1 -4.29e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.145 18.212 16.349 14.673 12.961 11.027 9.131 8.561 8.252
0.0084736 -0.25 8 0.1200000048 1.319315474 0.12 -2.508 3.4547 4.796 0 0 0.545 0 0 0 0 0 -1 -4.56e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.04 17.896 16.081 14.416 12.758 10.873 9.04 8.467 8.161
0.0084736 -0.25 8 0.1377898753 1.426407916 0.138 -2.41 3.4665 4.805 0 0 0.545 0 0 0 0 0 -1 -5.27e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.795 17.211 15.496 13.856 12.312 10.531 8.824 8.245 7.946
0.0084736 -0.25 8 0.1400000006 1.438452672 0.14 -2.398 3.4679 4.806 0 0 0.545 0 0 0 0 0 -1 -5.37e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.766 17.131 15.427 13.791 12.259 10.49 8.797 8.218 7.92
0.0084736 -0.25 8 0.1599999964 1.537293155 0.16 -2.305 3.4781 4.812 0 0 0.545 0 0 0 0 0 -1 -6.19e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.533 16.546 14.919 13.306 11.863 10.184 8.589 8.006 7.715
0.0084736 -0.25 8 0.1729011536 1.592901859 0.173 -2.253 3.4836 4.815 0 0 0.545 0 0 0 0 0 -1 -6.69e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.402 16.24 14.649 13.045 11.645 10.018 8.473 7.887 7.601
0.0084736 -0.25 8 0.200000003 1.693879086 0.2 -2.152 3.4939 4.819 0 0 0.545 0 0 0 0 0 -1 -7.8e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.151 15.675 14.148 12.562 11.237 9.707 8.249 7.658 7.38
0.0084736 -0.25 8 0.2239437699 1.769315639 0.224 -2.077 3.5011 4.821 0 0 0.545 0 0 0 0 0 -1 -8.74e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.962 15.29 13.802 12.233 10.954 9.483 8.077 7.483 7.212
0.0084736 -0.25 8 0.25 1.8403258 0.25 -2.002 3.5081 4.822 0 0 0.545 0 0 0 0 0 -1 -9.83e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.775 14.926 13.471 11.918 10.68 9.266 7.907 7.309 7.044
