# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.025095 0.25 8 0.0955969095 1.133236387 0.095 -2.741 3.3838 4.646 0 0 0.545 0 0 0 0 0 -1 -3.55e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.624 14.643 11.354 10.138 9.5 9.099 8.917 9.509 8.659 9.906 9.409 9.04
0.025095 0.25 8 0.1049462333 1.21114395 0.105 -2.673 3.3932 4.655 0 0 0.545 0 0 0 0 0 -1 -3.93e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.452 14.472 11.182 9.966 9.328 8.927 8.746 9.338 8.488 9.734 9.237 8.868
0.025095 0.25 8 0.1055120975 1.21556776 0.105 -2.669 3.3937 4.655 0 0 0.545 0 0 0 0 0 -1 -3.96e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.442 14.461 11.172 9.956 9.317 8.916 8.735 9.327 8.477 9.724 9.226 8.858
0.025095 0.25 8 0.1186691374 1.310480504 0.118 -2.582 3.4054 4.667 0 0 0.545 0 0 0 0 0 -1 -4.49e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.226 14.247 10.955 9.74 9.101 8.7 8.519 9.111 8.262 9.507 9.01 8.642
0.025095 0.25 8 0.1253425032 1.353540291 0.125 -2.542 3.411 4.673 0 0 0.545 0 0 0 0 0 -1 -4.76e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.124 14.145 10.853 9.638 8.999 8.598 8.418 9.009 8.16 9.405 8.908 8.54
0.025095 0.25 8 0.1305994391 1.385414458 0.13 -2.512 3.4149 4.677 0 0 0.545 0 0 0 0 0 -1 -4.97e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.051 14.073 10.78 9.565 8.926 8.524 8.345 8.936 8.087 9.332 8.835 8.467
0.025095 0.25 8 0.145172894 1.465702437 0.145 -2.435 3.4251 4.686 0 0 0.545 0 0 0 0 0 -1 -5.57e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.857 13.679 10.524 9.369 8.74 8.337 8.158 8.747 7.91 9.139 8.649 8.279
0.025095 0.25 8 0.1555771828 1.516870951 0.155 -2.388 3.4308 4.692 0 0 0.545 0 0 0 0 0 -1 -5.95e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.741 13.415 10.362 9.251 8.63 8.226 8.047 8.635 7.807 9.022 8.538 8.167
0.025095 0.25 8 0.1650032997 1.559528955 0.165 -2.347 3.4357 4.696 0 0 0.545 0 0 0 0 0 -1 -6.33e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.637 13.205 10.224 9.146 8.532 8.128 7.949 8.535 7.715 8.919 8.44 8.068
0.025095 0.25 8 0.1971907914 1.684260858 0.197 -2.225 3.4499 4.708 0 0 0.545 0 0 0 0 0 -1 -7.56e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.332 12.593 9.82 8.839 8.243 7.836 7.66 8.242 7.443 8.615 8.15 7.777
0.025095 0.25 8 0.2046640813 1.709466363 0.204 -2.199 3.4529 4.711 0 0 0.545 0 0 0 0 0 -1 -7.84e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.268 12.466 9.738 8.776 8.183 7.776 7.6 8.181 7.387 8.552 8.089 7.716
0.025095 0.25 8 0.2265565395 1.776910214 0.226 -2.132 3.4603 4.717 0 0 0.545 0 0 0 0 0 -1 -8.65e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.099 12.145 9.524 8.609 8.025 7.615 7.44 8.02 7.237 8.386 7.93 7.555
0.025095 0.25 8 0.2542400956 1.850971178 0.254 -2.054 3.4687 4.723 0 0 0.545 0 0 0 0 0 -1 -9.7e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.904 11.801 9.285 8.416 7.841 7.429 7.256 7.833 7.062 8.193 7.745 7.37
0.025095 0.25 8 0.3038160801 1.960493596 0.303 -1.933 3.4814 4.731 0 0 0.545 0 0 0 0 0 -1 -1.16e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.603 11.282 8.922 8.121 7.56 7.142 6.971 7.546 6.792 7.897 7.461 7.083
0.025095 0.25 8 0.3533920944 2.048942254 0.353 -1.822 3.4925 4.73 0 0 0.545 0 0 0 0 0 -1 -1.39e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.324 10.823 8.6 7.853 7.301 6.878 6.706 7.282 6.54 7.626 7.199 6.816
0.025095 0.25 8 0.4029681087 2.122572238 0.403 -1.714 3.5034 4.723 0 0 0.545 0 0 0 0 0 -1 -1.68e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.056 10.418 8.297 7.595 7.052 6.62 6.448 7.026 6.294 7.364 6.946 6.556
0.025095 0.25 8 0.4525440931 2.185277485 0.452 -1.602 3.5152 4.708 0 0 0.545 0 0 0 0 0 -1 -2.09e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.774 9.993 7.985 7.329 6.794 6.352 6.176 6.76 6.034 7.093 6.682 6.282
0.025095 0.25 8 0.502120018 2.239628983 0.502 -1.476 3.5294 4.684 0 0 0.545 0 0 0 0 0 -1 -2.71e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.46 9.53 7.64 7.033 6.508 6.053 5.869 6.463 5.742 6.791 6.388 5.973
0.025095 0.25 8 0.5449174643 2.279405073 0.545 -1.354 3.5459 4.663 0 0 0.545 0 0 0 0 0 -1 -3.52e-15 0 0.6803 0.2941 0.004602 0.001241 0.01126 -1 0.0256 8.154 9.071 7.306 6.752 6.238 5.769 5.574 6.181 5.465 6.503 6.11 5.676
0.025095 0.25 8 0.5516960621 2.285057517 0.551 -1.333 3.5486 4.659 0 0 0.545 0 0 0 0 0 -1 -3.68e-15 0 0.6803 0.2941 0.004602 0.001241 0.01126 -1 0.0256 8.103 8.994 7.251 6.705 6.193 5.723 5.525 6.134 5.419 6.456 6.064 5.627
0.025095 0.25 8 0.5730705261 2.301878402 0.573 -1.253 3.5619 4.649 0 0 0.545 0 0 0 0 0 -1 -4.39e-15 0 0.6804 0.2941 0.004602 0.001241 0.01126 -1 0.02557 7.904 8.66 7.035 6.531 6.028 5.548 5.342 5.96 5.249 6.276 5.892 5.443
0.025095 0.25 8 0.601271987 2.321981326 0.601 -1.154 3.5784 4.637 0 0 0.545 0 0 0 0 0 -1 -5.46e-15 0 0.6804 0.294 0.004601 0.001241 0.01126 -1 0.02556 7.655 8.247 6.774 6.317 5.823 5.332 5.12 5.745 5.045 6.055 5.68 5.22
0.025095 0.25 8 0.6358547807 2.343855698 0.636 -1.039 3.6015 4.639 0 0 0.545 0 0 0 0 0 -1 -6.92e-15 0 0.6804 0.294 0.004601 0.001241 0.01126 -1 0.0256 7.368 7.753 6.478 6.075 5.593 5.098 4.889 5.51 4.835 5.808 5.447 4.989
0.025095 0.25 8 0.650848031 2.352512732 0.651 -0.997 3.6105 4.642 0 0 0.545 0 0 0 0 0 -1 -7.53e-15 0 0.6804 0.294 0.004601 0.001241 0.01126 -1 0.0256 7.262 7.573 6.37 5.984 5.507 5.016 4.812 5.427 4.765 5.719 5.364 4.911
0.025095 0.25 8 0.6557625532 2.355251477 0.656 -0.983 3.6137 4.644 0 0 0.545 0 0 0 0 0 -1 -7.73e-15 0 0.6804 0.294 0.004601 0.001241 0.01126 -1 0.0256 7.227 7.512 6.335 5.955 5.481 4.992 4.79 5.401 4.744 5.691 5.339 4.889
0.025095 0.25 8 0.6756772995 2.365882054 0.676 -0.94 3.622 4.648 0 0 0.545 0 0 0 0 0 -1 -8.36e-15 0 0.6804 0.294 0.0046 0.001241 0.01126 -1 0.0256 7.121 7.34 6.23 5.866 5.396 4.914 4.717 5.32 4.677 5.603 5.257 4.815
0.025095 0.25 8 0.7004240751 2.378128189 0.701 -0.874 3.6343 4.647 0 0 0.545 0 0 0 0 0 -1 -9.6e-15 0 0.6805 0.2939 0.0046 0.001241 0.01126 -1 0.0256 6.955 7.087 6.069 5.725 5.263 4.787 4.599 5.19 4.568 5.465 5.127 4.696
0.025095 0.25 8 0.7198415995 2.387062174 0.72 -0.84 3.6436 4.662 0 0 0.542 0 0 0 0 0 -1 -1.01e-14 0 0.6805 0.2939 0.004575 0.00124 0.01126 -1 0.0256 6.87 6.938 5.986 5.657 5.206 4.743 4.563 5.138 4.536 5.406 5.076 4.658
0.025095 0.25 8 0.75 2.399888909 0.75 -0.774 3.6586 4.673 0 0 0.538 0 0 0 0 0 -1 -1.13e-14 0 0.6806 0.2939 0.004539 0.001239 0.01126 -1 0.02558 6.704 6.68 5.822 5.518 5.087 4.653 4.486 5.031 4.464 5.283 4.97 4.578
0.025095 0.25 8 0.7818129659 2.412193485 0.782 -0.698 3.6693 4.659 0 0 0.538 0 0 0 0 0 -1 -1.34e-14 0 0.6806 0.2939 0.004538 0.001239 0.01125 -1 0.02558 6.516 6.439 5.635 5.348 4.935 4.525 4.369 4.888 4.348 5.128 4.828 4.458
0.025095 0.25 8 0.8000000119 2.418724441 0.8 -0.654 3.6755 4.649 0 0 0.538 0 0 0 0 0 -1 -1.48e-14 0 0.6806 0.2938 0.004538 0.001239 0.01125 -1 0.0256 6.406 6.302 5.526 5.249 4.847 4.452 4.302 4.805 4.281 5.038 4.746 4.389
0.025095 0.25 8 0.8198617697 2.425477486 0.82 -0.606 3.6826 4.64 0 0 0.538 0 0 0 0 0 -1 -1.65e-14 0 0.6806 0.2938 0.004538 0.001239 0.01125 -1 0.0256 6.285 6.155 5.408 5.142 4.752 4.373 4.229 4.715 4.209 4.94 4.657 4.314
0.025095 0.25 8 0.8500000238 2.435034684 0.85 -0.536 3.6928 4.626 0 0 0.538 0 0 0 0 0 -1 -1.93e-14 0 0.6806 0.2938 0.004537 0.001239 0.01125 -1 0.0256 6.109 5.945 5.237 4.987 4.612 4.255 4.121 4.583 4.102 4.797 4.526 4.203
0.025095 0.25 8 0.8543485403 2.436349785 0.854 -0.526 3.6942 4.624 0 0 0.538 0 0 0 0 0 -1 -1.98e-14 0 0.6806 0.2938 0.004537 0.001239 0.01125 -1 0.0256 6.084 5.916 5.213 4.965 4.593 4.239 4.106 4.564 4.087 4.777 4.507 4.188
0.025095 0.25 8 0.8999999762 2.449278602 0.899 -0.423 3.7093 4.604 0 0 0.538 0 0 0 0 0 -1 -2.5e-14 0 0.6807 0.2937 0.004537 0.001239 0.01125 -1 0.02559 5.827 5.619 4.967 4.742 4.394 4.072 3.953 4.375 3.934 4.572 4.321 4.03
0.025095 0.25 8 0.9500000477 2.461812201 0.95 -0.314 3.7244 4.579 0 0 0.538 0 0 0 0 0 -1 -3.21e-14 0 0.6807 0.2937 0.004536 0.001238 0.01125 -1 0.0256 5.555 5.315 4.71 4.506 4.182 3.888 3.782 4.171 3.765 4.351 4.118 3.855
0.025095 0.25 8 1 2.472915448 1 -0.207 3.7385 4.551 0 0 0.538 0 0 0 0 0 -1 -4.13e-14 0 0.6808 0.2936 0.004535 0.001238 0.01125 -1 0.02555 5.288 5.027 4.462 4.278 3.976 3.706 3.614 3.971 3.597 4.137 3.921 3.681
0.025095 0.25 8 1.049999952 2.482811486 1.05 -0.105 3.7516 4.523 0 0 0.538 0 0 0 0 0 -1 -4.88e-14 0 0.6809 0.2936 0.004534 0.001238 0.01124 -1 0.02553 5.034 4.761 4.234 4.066 3.783 3.533 3.452 3.782 3.437 3.936 3.734 3.516
0.025095 0.25 8 1.100000024 2.491680148 1.099 -0.006 3.7637 4.492 0 0 0.538 0 0 0 0 0 -1 -5.73e-14 0 0.681 0.2934 0.004532 0.001237 0.01124 -1 0.02558 4.785 4.508 4.013 3.86 3.594 3.363 3.292 3.597 3.278 3.739 3.551 3.351
0.025095 0.25 8 1.148208737 2.499395445 1.147 0.086 3.7745 4.462 0 0 0.538 0 0 0 0 0 -1 -6.6e-14 0 0.6813 0.2932 0.004531 0.001237 0.01124 -1 0.0255 4.555 4.276 3.811 3.669 3.419 3.203 3.141 3.425 3.127 3.557 3.38 3.196
0.025095 0.25 8 1.154616952 2.500365374 1.154 0.095 3.775 4.458 0 0 0.538 0 0 0 0 0 -1 -6.67e-14 0 0.6815 0.293 0.004528 0.001236 0.01123 -1 0.0255 4.533 4.255 3.791 3.65 3.401 3.185 3.123 3.406 3.11 3.538 3.362 3.179
0.025095 0.25 8 1.178632379 2.503892626 1.178 0.129 3.7778 4.443 0 0 0.538 0 0 0 0 0 -1 -6.93e-14 0 0.6818 0.2927 0.004526 0.001236 0.01122 -1 0.02551 4.448 4.17 3.714 3.576 3.33 3.118 3.059 3.336 3.046 3.466 3.292 3.114
0.025095 0.25 8 1.200000048 2.50689488 1.2 0.159 3.7807 4.433 0 0 0.538 0 0 0 0 0 -1 -7.17e-14 0 0.6818 0.2927 0.004526 0.001236 0.01123 -1 0.02552 4.371 4.093 3.645 3.511 3.269 3.062 3.005 3.276 2.992 3.403 3.232 3.058
