# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=0.25 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.025095 0.25 8 0.0955969095 1.133236387 0.095 -2.741 3.3838 4.646 0 0 0.545 0 0 0 0 0 -1 -3.55e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.624 9.48 8.915 8.585
0.025095 0.25 8 0.1049462333 1.21114395 0.105 -2.673 3.3932 4.655 0 0 0.545 0 0 0 0 0 -1 -3.93e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.452 9.308 8.743 8.413
0.025095 0.25 8 0.1055120975 1.21556776 0.105 -2.669 3.3937 4.655 0 0 0.545 0 0 0 0 0 -1 -3.96e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.442 9.298 8.732 8.403
0.025095 0.25 8 0.1186691374 1.310480504 0.118 -2.582 3.4054 4.667 0 0 0.545 0 0 0 0 0 -1 -4.49e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.226 9.082 8.516 8.187
0.025095 0.25 8 0.1253425032 1.353540291 0.125 -2.542 3.411 4.673 0 0 0.545 0 0 0 0 0 -1 -4.76e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.124 8.98 8.414 8.085
0.025095 0.25 8 0.1305994391 1.385414458 0.13 -2.512 3.4149 4.677 0 0 0.545 0 0 0 0 0 -1 -4.97e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 11.051 8.907 8.34 8.012
0.025095 0.25 8 0.145172894 1.465702437 0.145 -2.435 3.4251 4.686 0 0 0.545 0 0 0 0 0 -1 -5.57e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.857 8.728 8.162 7.839
0.025095 0.25 8 0.1555771828 1.516870951 0.155 -2.388 3.4308 4.692 0 0 0.545 0 0 0 0 0 -1 -5.95e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.741 8.624 8.057 7.739
0.025095 0.25 8 0.1650032997 1.559528955 0.165 -2.347 3.4357 4.696 0 0 0.545 0 0 0 0 0 -1 -6.33e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.637 8.53 7.962 7.649
0.025095 0.25 8 0.1971907914 1.684260858 0.197 -2.225 3.4499 4.708 0 0 0.545 0 0 0 0 0 -1 -7.56e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.332 8.253 7.683 7.382
0.025095 0.25 8 0.2046640813 1.709466363 0.204 -2.199 3.4529 4.711 0 0 0.545 0 0 0 0 0 -1 -7.84e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.268 8.196 7.625 7.327
0.025095 0.25 8 0.2265565395 1.776910214 0.226 -2.132 3.4603 4.717 0 0 0.545 0 0 0 0 0 -1 -8.65e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 10.099 8.043 7.471 7.179
0.025095 0.25 8 0.2542400956 1.850971178 0.254 -2.054 3.4687 4.723 0 0 0.545 0 0 0 0 0 -1 -9.7e-16 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.904 7.865 7.29 7.007
0.025095 0.25 8 0.3038160801 1.960493596 0.303 -1.933 3.4814 4.731 0 0 0.545 0 0 0 0 0 -1 -1.16e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.603 7.592 7.011 6.741
0.025095 0.25 8 0.3533920944 2.048942254 0.353 -1.822 3.4925 4.73 0 0 0.545 0 0 0 0 0 -1 -1.39e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.324 7.341 6.751 6.493
0.025095 0.25 8 0.4029681087 2.122572238 0.403 -1.714 3.5034 4.723 0 0 0.545 0 0 0 0 0 -1 -1.68e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 9.056 7.097 6.498 6.25
0.025095 0.25 8 0.4525440931 2.185277485 0.452 -1.602 3.5152 4.708 0 0 0.545 0 0 0 0 0 -1 -2.09e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.774 6.846 6.233 5.994
0.025095 0.25 8 0.502120018 2.239628983 0.502 -1.476 3.5294 4.684 0 0 0.545 0 0 0 0 0 -1 -2.71e-15 0 0.6803 0.2941 0.004602 0.001242 0.01126 -1 0.0256 8.46 6.567 5.937 5.707
0.025095 0.25 8 0.5449174643 2.279405073 0.545 -1.354 3.5459 4.663 0 0 0.545 0 0 0 0 0 -1 -3.52e-15 0 0.6803 0.2941 0.004602 0.001241 0.01126 -1 0.0256 8.154 6.303 5.655 5.434
0.025095 0.25 8 0.5516960621 2.285057517 0.551 -1.333 3.5486 4.659 0 0 0.545 0 0 0 0 0 -1 -3.68e-15 0 0.6803 0.2941 0.004602 0.001241 0.01126 -1 0.0256 8.103 6.26 5.609 5.389
