# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=-0.5 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.0048313 -0.5 8 0.0900000036 1.081689593 0.09 -2.689 3.45 4.834 0 0 0.545 0 0 0 0 0 -1 -3.32e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.493 18.61 16.675 14.916 13.184 11.254 9.47 8.946 8.654
0.0048313 -0.5 8 0.0948086083 1.126216805 0.095 -2.652 3.4549 4.838 0 0 0.545 0 0 0 0 0 -1 -3.51e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.4 18.325 16.435 14.686 13.007 11.124 9.389 8.861 8.57
0.0048313 -0.5 8 0.1000000015 1.171106412 0.1 -2.612 3.4603 4.843 0 0 0.545 0 0 0 0 0 -1 -3.73e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.299 18.013 16.172 14.436 12.815 10.984 9.303 8.77 8.48
0.0048313 -0.5 8 0.1038407609 1.202411457 0.104 -2.585 3.4635 4.846 0 0 0.545 0 0 0 0 0 -1 -3.87e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.234 17.832 16.018 14.289 12.699 10.898 9.246 8.71 8.422
0.0048313 -0.5 8 0.1138021648 1.277040035 0.114 -2.518 3.4719 4.852 0 0 0.545 0 0 0 0 0 -1 -4.28e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 11.066 17.362 15.618 13.911 12.401 10.678 9.1 8.557 8.274
0.0048313 -0.5 8 0.1199999973 1.319315425 0.12 -2.479 3.4772 4.856 0 0 0.545 0 0 0 0 0 -1 -4.55e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.967 17.079 15.377 13.683 12.221 10.548 9.015 8.468 8.187
0.0048313 -0.5 8 0.1223272085 1.334462601 0.122 -2.466 3.4787 4.858 0 0 0.545 0 0 0 0 0 -1 -4.64e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.934 16.993 15.303 13.614 12.165 10.506 8.986 8.438 8.158
0.0048313 -0.5 8 0.1400000006 1.438452672 0.14 -2.369 3.4896 4.864 0 0 0.545 0 0 0 0 0 -1 -5.38e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.693 16.381 14.774 13.109 11.752 10.207 8.776 8.22 7.947
0.0048313 -0.5 8 0.1565605998 1.521476574 0.157 -2.292 3.498 4.868 0 0 0.545 0 0 0 0 0 -1 -6.04e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.499 15.941 14.389 12.748 11.447 9.979 8.604 8.044 7.776
0.0048313 -0.5 8 0.1599999964 1.537293155 0.16 -2.276 3.4997 4.869 0 0 0.545 0 0 0 0 0 -1 -6.2e-16 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 10.46 15.853 14.312 12.675 11.386 9.932 8.569 8.007 7.741
