# downloaded from PARSEC/CMD via ezpadova
# component=thin1 family=thin_disk component_index=0 logAge=8.0 MH=-0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0084736 -0.25 8 0.0900000036 1.081689593 0.09 -2.713 3.4288 4.773 0 0 0.545 0 0 0 0 0 -1 -3.37e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.553 14.037 11.034 10.04 9.451 9.063 8.91 9.46 8.674 9.826 9.364 9.024
0.0084736 -0.25 8 0.0914770886 1.095690308 0.091 -2.702 3.4303 4.774 0 0 0.545 0 0 0 0 0 -1 -3.43e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.525 13.975 10.998 10.013 9.425 9.037 8.884 9.434 8.649 9.799 9.339 8.997
0.0084736 -0.25 8 0.0983567089 1.157230948 0.098 -2.649 3.437 4.779 0 0 0.545 0 0 0 0 0 -1 -3.71e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.391 13.706 10.825 9.881 9.301 8.91 8.755 9.306 8.528 9.667 9.213 8.868
0.0084736 -0.25 8 0.1000000015 1.171106412 0.1 -2.636 3.4387 4.781 0 0 0.545 0 0 0 0 0 -1 -3.78e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.361 13.642 10.785 9.852 9.273 8.881 8.726 9.278 8.5 9.637 9.184 8.839
0.0084736 -0.25 8 0.1016736403 1.184936709 0.102 -2.625 3.4401 4.783 0 0 0.545 0 0 0 0 0 -1 -3.84e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.334 13.587 10.749 9.824 9.247 8.854 8.7 9.251 8.475 9.61 9.158 8.812
0.0084736 -0.25 8 0.113121435 1.272214652 0.113 -2.55 3.4493 4.79 0 0 0.545 0 0 0 0 0 -1 -4.29e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.145 13.221 10.511 9.639 9.071 8.675 8.52 9.072 8.305 9.424 8.981 8.631
0.0084736 -0.25 8 0.1200000048 1.319315474 0.12 -2.508 3.4547 4.796 0 0 0.545 0 0 0 0 0 -1 -4.56e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 11.04 13.01 10.379 9.538 8.976 8.577 8.421 8.973 8.212 9.323 8.884 8.531
0.0084736 -0.25 8 0.1377898753 1.426407916 0.138 -2.41 3.4665 4.805 0 0 0.545 0 0 0 0 0 -1 -5.27e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.795 12.549 10.082 9.302 8.75 8.348 8.19 8.743 7.993 9.085 8.657 8.299
0.0084736 -0.25 8 0.1400000006 1.438452672 0.14 -2.398 3.4679 4.806 0 0 0.545 0 0 0 0 0 -1 -5.37e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.766 12.495 10.046 9.274 8.723 8.32 8.162 8.715 7.967 9.056 8.63 8.271
0.0084736 -0.25 8 0.1599999964 1.537293155 0.16 -2.305 3.4781 4.812 0 0 0.545 0 0 0 0 0 -1 -6.19e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.533 12.089 9.773 9.05 8.508 8.102 7.943 8.497 7.758 8.831 8.413 8.051
0.0084736 -0.25 8 0.1729011536 1.592901859 0.173 -2.253 3.4836 4.815 0 0 0.545 0 0 0 0 0 -1 -6.69e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.402 11.867 9.625 8.926 8.389 7.98 7.821 8.375 7.642 8.706 8.293 7.928
0.0084736 -0.25 8 0.200000003 1.693879086 0.2 -2.152 3.4939 4.819 0 0 0.545 0 0 0 0 0 -1 -7.8e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 10.151 11.453 9.343 8.687 8.158 7.746 7.585 8.141 7.417 8.465 8.06 7.691
0.0084736 -0.25 8 0.2239437699 1.769315639 0.224 -2.077 3.5011 4.821 0 0 0.545 0 0 0 0 0 -1 -8.74e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.962 11.166 9.136 8.506 7.983 7.569 7.407 7.963 7.246 8.283 7.884 7.512
0.0084736 -0.25 8 0.25 1.8403258 0.25 -2.002 3.5081 4.822 0 0 0.545 0 0 0 0 0 -1 -9.83e-16 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.775 10.889 8.933 8.327 7.81 7.393 7.23 7.786 7.076 8.103 7.709 7.334
0.0084736 -0.25 8 0.298242569 1.949380996 0.298 -1.878 3.5194 4.82 0 0 0.545 0 0 0 0 0 -1 -1.2e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.466 10.441 8.604 8.035 7.526 7.103 6.937 7.497 6.794 7.808 7.421 7.04
0.0084736 -0.25 8 0.3000000119 1.952913977 0.3 -1.874 3.5197 4.82 0 0 0.545 0 0 0 0 0 -1 -1.21e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.456 10.425 8.593 8.025 7.516 7.093 6.927 7.487 6.784 7.798 7.411 7.03
0.0084736 -0.25 8 0.3500000536 2.043417562 0.35 -1.754 3.5303 4.809 0 0 0.545 0 0 0 0 0 -1 -1.49e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.155 10.012 8.278 7.739 7.238 6.81 6.64 7.204 6.507 7.511 7.13 6.742
0.0084736 -0.25 8 0.3805633187 2.090844195 0.381 -1.676 3.5372 4.795 0 0 0.545 0 0 0 0 0 -1 -1.74e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.959 9.75 8.076 7.555 7.058 6.626 6.453 7.02 6.326 7.325 6.948 6.555
0.0084736 -0.25 8 0.4000000358 2.118502481 0.4 -1.627 3.5414 4.785 0 0 0.545 0 0 0 0 0 -1 -1.92e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.838 9.589 7.952 7.441 6.947 6.513 6.337 6.906 6.213 7.21 6.835 6.438
0.0084736 -0.25 8 0.4500000179 2.182280936 0.45 -1.487 3.5561 4.754 0 0 0.545 0 0 0 0 0 -1 -2.58e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.487 9.105 7.592 7.116 6.631 6.189 6.004 6.582 5.893 6.881 6.513 6.104
0.0084736 -0.25 8 0.4668281674 2.201704712 0.467 -1.428 3.5637 4.742 0 0 0.545 0 0 0 0 0 -1 -2.93e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.34 8.891 7.444 6.984 6.505 6.058 5.868 6.451 5.764 6.748 6.384 5.968
0.0084736 -0.25 8 0.5 2.237454153 0.5 -1.316 3.5774 4.715 0 0 0.545 0 0 0 0 0 -1 -3.78e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.06 8.499 7.164 6.733 6.261 5.807 5.609 6.199 5.518 6.493 6.135 5.708
0.0084736 -0.25 8 0.5190650821 2.256280466 0.519 -1.241 3.5895 4.704 0 0 0.545 0 0 0 0 0 -1 -4.46e-15 0 0.7274 0.2641 0.001531 0.0004131 0.003746 -1 0.008515 7.873 8.222 6.979 6.57 6.105 5.644 5.442 6.037 5.364 6.328 5.975 5.541
0.0084736 -0.25 8 0.5500000119 2.283658263 0.55 -1.135 3.6072 4.694 0 0 0.545 0 0 0 0 0 -1 -5.6e-15 0 0.7275 0.264 0.001531 0.0004129 0.003745 -1 0.008513 7.609 7.851 6.72 6.34 5.882 5.41 5.209 5.806 5.149 6.091 5.745 5.307
0.0084736 -0.25 8 0.5770426393 2.30484681 0.577 -1.054 3.6243 4.702 0 0 0.545 0 0 0 0 0 -1 -6.56e-15 0 0.7276 0.2639 0.001531 0.0004129 0.003745 -1 0.008513 7.405 7.556 6.523 6.167 5.716 5.241 5.049 5.639 5.005 5.917 5.579 5.146
0.0084736 -0.25 8 0.5996246934 2.320866755 0.599 -1.012 3.6317 4.707 0 0 0.545 0 0 0 0 0 -1 -7.04e-15 0 0.7276 0.2639 0.001531 0.0004129 0.003745 -1 0.008515 7.301 7.413 6.421 6.077 5.628 5.156 4.969 5.553 4.931 5.827 5.493 5.065
0.0084736 -0.25 8 0.6000000238 2.321121326 0.6 -1.012 3.6318 4.707 0 0 0.545 0 0 0 0 0 -1 -7.05e-15 0 0.7276 0.2639 0.001531 0.0004129 0.003745 -1 0.008515 7.3 7.411 6.42 6.075 5.627 5.155 4.968 5.552 4.93 5.826 5.491 5.064
0.0084736 -0.25 8 0.6059674025 2.325120073 0.606 -1.003 3.6335 4.709 0 0 0.545 0 0 0 0 0 -1 -7.15e-15 0 0.7276 0.2639 0.00153 0.0004129 0.003745 -1 0.008515 7.277 7.379 6.398 6.056 5.609 5.138 4.953 5.534 4.915 5.807 5.474 5.048
0.0084736 -0.25 8 0.6312268972 2.341087878 0.631 -0.948 3.6422 4.707 0 0 0.545 0 0 0 0 0 -1 -7.94e-15 0 0.7276 0.2639 0.00153 0.0004128 0.003744 -1 0.00851 7.14 7.198 6.266 5.937 5.494 5.03 4.852 5.423 4.82 5.69 5.363 4.946
0.0084736 -0.25 8 0.6438755393 2.348544515 0.644 -0.915 3.6475 4.703 0 0 0.545 0 0 0 0 0 -1 -8.5e-15 0 0.7276 0.2639 0.00153 0.0004128 0.003744 -1 0.008493 7.057 7.087 6.185 5.864 5.426 4.967 4.794 5.357 4.765 5.62 5.297 4.887
0.0084736 -0.25 8 0.6499999762 2.352035311 0.65 -0.896 3.6508 4.702 0 0 0.545 0 0 0 0 0 -1 -8.85e-15 0 0.7276 0.2639 0.00153 0.0004128 0.003744 -1 0.008489 7.009 7.023 6.139 5.823 5.387 4.933 4.763 5.321 4.735 5.581 5.26 4.856
0.0084736 -0.25 8 0.7000001073 2.377926754 0.7 -0.741 3.6778 4.688 0 0 0.545 0 0 0 0 0 -1 -1.24e-14 0 0.7276 0.2639 0.00153 0.0004128 0.003743 -1 0.008505 6.624 6.523 5.763 5.489 5.093 4.691 4.547 5.047 4.526 5.279 4.988 4.633
0.0084736 -0.25 8 0.75 2.399888909 0.75 -0.599 3.7019 4.672 0 0 0.538 0 0 0 0 0 -1 -1.69e-14 0 0.7277 0.2638 0.001509 0.0004122 0.003743 -1 0.008503 6.268 6.097 5.423 5.185 4.828 4.477 4.355 4.798 4.336 5.004 4.743 4.434
0.0084736 -0.25 8 0.7983130813 2.41813305 0.798 -0.473 3.7211 4.65 0 0 0.538 0 0 0 0 0 -1 -2.24e-14 0 0.7278 0.2637 0.001509 0.000412 0.003743 -1 0.008515 5.954 5.745 5.13 4.919 4.592 4.279 4.173 4.574 4.156 4.76 4.521 4.246
0.0084736 -0.25 8 0.8185390234 2.425039451 0.818 -0.423 3.7284 4.639 0 0 0.538 0 0 0 0 0 -1 -2.51e-14 0 0.7278 0.2637 0.001509 0.000412 0.003742 -1 0.008515 5.828 5.609 5.014 4.813 4.497 4.197 4.098 4.482 4.081 4.661 4.43 4.169
0.0084736 -0.25 8 0.8466261625 2.434003634 0.846 -0.355 3.7387 4.627 0 0 0.538 0 0 0 0 0 -1 -2.93e-14 0 0.7279 0.2636 0.001509 0.000412 0.003742 -1 0.008513 5.658 5.427 4.86 4.674 4.373 4.091 4 4.363 3.984 4.531 4.312 4.068
0.0084736 -0.25 8 0.8550736308 2.436567575 0.855 -0.334 3.7415 4.622 0 0 0.538 0 0 0 0 0 -1 -3.08e-14 0 0.728 0.2635 0.001508 0.0004118 0.003741 -1 0.008515 5.606 5.372 4.814 4.63 4.334 4.057 3.968 4.325 3.952 4.49 4.275 4.035
0.0084736 -0.25 8 0.8949391842 2.447919953 0.894 -0.243 3.7547 4.603 0 0 0.538 0 0 0 0 0 -1 -3.8e-14 0 0.7279 0.2636 0.001508 0.0004118 0.003741 -1 0.008485 5.378 5.138 4.615 4.448 4.169 3.914 3.835 4.165 3.82 4.318 4.117 3.898
0.0084736 -0.25 8 0.9432522058 2.460209727 0.943 -0.137 3.7684 4.575 0 0 0.538 0 0 0 0 0 -1 -4.88e-14 0 0.7281 0.2634 0.001508 0.0004117 0.00374 -1 0.008507 5.113 4.873 4.385 4.233 3.973 3.737 3.669 3.973 3.656 4.114 3.927 3.727
0.0084736 -0.25 8 0.9915652275 2.471132517 0.991 -0.033 3.7808 4.543 0 0 0.538 0 0 0 0 0 -1 -6.26e-14 0 0.7283 0.2632 0.001507 0.0004114 0.003737 -1 0.008466 4.853 4.617 4.162 4.024 3.78 3.562 3.503 3.784 3.492 3.914 3.739 3.558
0.0084736 -0.25 8 1.039878368 2.480896429 1.039 0.064 3.7919 4.51 0 0 0.538 0 0 0 0 0 -1 -7.49e-14 0 0.7287 0.2628 0.001505 0.000411 0.003733 -1 0.008495 4.61 4.382 3.955 3.829 3.598 3.396 3.344 3.604 3.334 3.726 3.562 3.395
0.0084736 -0.25 8 1.088191509 2.489670066 1.087 0.158 3.8022 4.477 0 0 0.538 0 0 0 0 0 -1 -8.74e-14 0 0.7288 0.2627 0.001504 0.0004108 0.003731 -1 0.00845 4.374 4.154 3.753 3.636 3.418 3.229 3.184 3.426 3.174 3.54 3.385 3.232
0.0084736 -0.25 8 1.090385556 2.490047332 1.09 0.163 3.8028 4.475 0 0 0.538 0 0 0 0 0 -1 -8.82e-14 0 0.7289 0.2627 0.001504 0.0004107 0.003731 -1 0.008447 4.362 4.143 3.743 3.627 3.409 3.221 3.176 3.417 3.166 3.53 3.376 3.224
0.0084736 -0.25 8 1.093016148 2.490497366 1.092 0.169 3.8034 4.473 0 0 0.538 0 0 0 0 0 -1 -8.91e-14 0 0.7289 0.2626 0.001504 0.0004107 0.00373 -1 0.008425 4.347 4.128 3.731 3.615 3.398 3.21 3.166 3.406 3.156 3.519 3.366 3.214
0.0084736 -0.25 8 1.136504412 2.497591403 1.136 0.25 3.8122 4.444 0 0 0.538 0 0 0 0 0 -1 -1.01e-13 0 0.7289 0.2627 0.001504 0.0004108 0.003732 -1 0.008473 4.145 3.934 3.558 3.45 3.243 3.067 3.028 3.254 3.019 3.359 3.214 3.073
