# downloaded from PARSEC/CMD via ezpadova
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.01471 0 9.39794 0.0900000036 1.081689593 0.09 -3.422 3.3632 5.219 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 13.326 22.631 19.987 18.146 15.985 13.732 11.235 10.62 10.333
0.01471 0 9.39794 0.1000000015 1.171106412 0.1 -3.239 3.3893 5.186 0 0 0.545 0 0 0 0 0 -1 -5.86e-17 0 0.7104 0.2749 0.002655 0.0007163 0.006496 -1 0.01476 12.867 22.11 19.502 17.67 15.521 13.273 10.778 10.163 9.873
0.01471 0 9.39794 0.1079831719 1.234530838 0.108 -3.127 3.4041 5.166 0 0 0.545 0 0 0 0 0 -1 -7.46e-17 0 0.7103 0.275 0.002655 0.0007163 0.006496 -1 0.01476 12.587 21.793 19.206 17.379 15.237 12.993 10.498 9.885 9.592
0.01471 0 9.39794 0.1200000048 1.319315474 0.12 -2.973 3.4245 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7101 0.2751 0.002655 0.0007163 0.006496 -1 0.01476 12.202 20.954 18.523 16.728 14.685 12.508 10.132 9.517 9.22
0.01471 0 9.39794 0.1400000006 1.438452672 0.14 -2.79 3.4444 5.104 0 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.71 0.2753 0.002655 0.0007163 0.006496 -1 0.01476 11.746 19.439 17.327 15.619 13.808 11.798 9.722 9.105 8.807
0.01471 0 9.39794 0.1599999964 1.537293155 0.16 -2.649 3.4579 5.075 0 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.7098 0.2755 0.002655 0.0007163 0.006496 -1 0.01476 11.393 18.435 16.51 14.848 13.185 11.297 9.403 8.784 8.488
0.01471 0 9.39794 0.200000003 1.693879086 0.2 -2.434 3.4766 5.031 1 0 0.545 0 0 0 0 0 -1 -3.16e-16 0 0.7095 0.2758 0.002655 0.0007163 0.006496 -1 0.01476 10.854 17.109 15.397 13.794 12.312 10.591 8.909 8.288 8.001
0.01471 0 9.39794 0.25 1.8403258 0.25 -2.23 3.493 4.99 1 0 0.545 0 0 0 0 0 -1 -4.74e-16 0 0.7091 0.2761 0.002655 0.0007163 0.006496 -1 0.01476 10.345 16.016 14.45 12.88 11.531 9.965 8.441 7.818 7.542
0.01471 0 9.39794 0.3127991557 1.977857653 0.313 -2.03 3.5061 4.939 0 0 0.545 0 0 0 0 0 -1 -7.11e-16 0 0.7096 0.2756 0.002655 0.0007163 0.006496 -1 0.01476 9.845 15.123 13.65 12.122 10.86 9.395 7.971 7.345 7.079
0.01471 0 9.39794 0.3437758088 2.033096655 0.344 -1.931 3.5113 4.903 0 0 0.545 0 0 0 0 0 -1 -8.87e-16 0 0.7106 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 9.599 14.728 13.292 11.781 10.551 9.124 7.737 7.108 6.847
0.01471 0 9.39794 0.3500000238 2.043417513 0.35 -1.914 3.5124 4.898 0 0 0.545 0 0 0 0 0 -1 -9.2e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.556 14.657 13.226 11.719 10.495 9.076 7.697 7.067 6.807
0.01471 0 9.39794 0.3575303555 2.055589703 0.358 -1.891 3.5142 4.891 0 0 0.545 0 0 0 0 0 -1 -9.68e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.498 14.557 13.134 11.631 10.417 9.011 7.643 7.012 6.753
0.01471 0 9.39794 0.371099025 2.076702821 0.371 -1.851 3.5173 4.879 0 0 0.545 0 0 0 0 0 -1 -1.06e-15 0 0.7107 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.397 14.382 12.974 11.479 10.281 8.898 7.55 6.918 6.662
0.01471 0 9.39794 0.4000000358 2.118502481 0.4 -1.772 3.5235 4.858 0 0 0.545 0 0 0 0 0 -1 -1.25e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 9.199 14.045 12.66 11.18 10.014 8.674 7.367 6.731 6.48
0.01471 0 9.39794 0.4500000179 2.182280936 0.45 -1.622 3.5357 4.808 0 0 0.545 0 0 0 0 0 -1 -1.77e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.825 13.439 12.085 10.633 9.521 8.261 7.024 6.379 6.137
