# downloaded from PARSEC/CMD via ezpadova
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.01471 0 8.77815 0.0900000036 1.081689593 0.09 -3.309 3.3727 5.144 0 0 0.545 0 0 0 0 0 -1 -5.55e-17 0 0.7107 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 13.042 10.896 10.294 10.025
0.01471 0 8.77815 0.0967213437 1.143119949 0.097 -3.224 3.3864 5.145 0 0 0.545 0 0 0 0 0 -1 -6.51e-17 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 12.831 10.684 10.083 9.814
0.01471 0 8.77815 0.1000000015 1.171106412 0.1 -3.18 3.3932 5.142 0 0 0.545 0 0 0 0 0 -1 -7.13e-17 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 12.719 10.573 9.972 9.702
0.01471 0 8.77815 0.1168747693 1.298362548 0.117 -2.979 3.4208 5.12 0 0 0.545 0 0 0 0 0 -1 -1.07e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 12.217 10.08 9.479 9.207
0.01471 0 8.77815 0.1200000048 1.319315474 0.12 -2.944 3.4257 5.116 0 0 0.545 0 0 0 0 0 -1 -1.15e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 12.13 10.006 9.405 9.132
0.01471 0 8.77815 0.1242667139 1.346802909 0.124 -2.908 3.4298 5.111 0 0 0.545 0 0 0 0 0 -1 -1.24e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 12.039 9.925 9.324 9.05
0.01471 0 8.77815 0.1400000006 1.438452672 0.14 -2.777 3.4445 5.091 0 0 0.545 0 0 0 0 0 -1 -1.61e-16 0 0.7106 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 11.712 9.632 9.031 8.758
0.01471 0 8.77815 0.1588336676 1.531979551 0.159 -2.655 3.457 5.074 0 0 0.545 0 0 0 0 0 -1 -2.03e-16 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 11.408 9.359 8.757 8.486
0.01471 0 8.77815 0.1599999964 1.537293155 0.16 -2.647 3.4578 5.073 0 0 0.545 0 0 0 0 0 -1 -2.06e-16 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 11.389 9.342 8.739 8.469
0.01471 0 8.77815 0.200000003 1.693879086 0.2 -2.433 3.4764 5.03 0 0 0.545 0 0 0 0 0 -1 -3.17e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 10.854 8.852 8.25 7.986
0.01471 0 8.77815 0.25 1.8403258 0.25 -2.232 3.4929 4.992 0 0 0.545 0 0 0 0 0 -1 -4.71e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 10.351 8.392 7.788 7.533
0.01471 0 8.77815 0.3013713658 1.955652168 0.301 -2.074 3.504 4.959 0 0 0.545 0 0 0 0 0 -1 -6.42e-16 0 0.7103 0.2749 0.002655 0.0007163 0.006496 -1 0.01476 9.955 8.022 7.416 7.168
0.01471 0 8.77815 0.3117326498 1.975830242 0.312 -2.04 3.5061 4.948 0 0 0.545 0 0 0 0 0 -1 -6.91e-16 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.87 7.942 7.336 7.089
0.01471 0 8.77815 0.3500000238 2.043417513 0.35 -1.93 3.5141 4.921 0 0 0.545 0 0 0 0 0 -1 -8.68e-16 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 9.595 7.686 7.076 6.835
0.01471 0 8.77815 0.4000000358 2.118502481 0.4 -1.78 3.5252 4.873 0 0 0.545 0 0 0 0 0 -1 -1.21e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 9.22 7.339 6.723 6.488
0.01471 0 8.77815 0.4500000179 2.182280936 0.45 -1.628 3.537 4.819 0 0 0.545 0 0 0 0 0 -1 -1.72e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.84 6.989 6.365 6.136
0.01471 0 8.77815 0.5 2.237454153 0.5 -1.472 3.5517 4.768 0 0 0.545 0 0 0 0 0 -1 -2.48e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.45 6.636 6.002 5.78
0.01471 0 8.77815 0.5500000119 2.283658263 0.55 -1.311 3.5711 4.725 0 0 0.545 0 0 0 0 0 -1 -3.6e-15 0 0.712 0.2733 0.002643 0.0007131 0.006467 -1 0.01471 8.047 6.287 5.64 5.431
0.01471 0 8.77815 0.6000000238 2.321121326 0.6 -1.15 3.5943 4.695 0 0 0.545 0 0 0 0 0 -1 -5.17e-15 0 0.7123 0.2731 0.002641 0.0007126 0.006463 -1 0.01465 7.644 5.946 5.282 5.1
0.01471 0 8.77815 0.6499999762 2.352035311 0.65 -0.99 3.6201 4.674 0 0 0.545 0 0 0 0 0 -1 -7.33e-15 0 0.7125 0.2728 0.002639 0.0007121 0.006458 -1 0.01471 7.246 5.608 4.938 4.794
0.01471 0 8.77815 0.7000000477 2.377926726 0.7 -0.837 3.6469 4.66 0 0 0.545 0 0 0 0 0 -1 -1.02e-14 0 0.7127 0.2726 0.002637 0.0007116 0.006454 -1 0.01474 6.863 5.293 4.654 4.544
0.01471 0 8.77815 0.7017906308 2.37877556 0.702 -0.832 3.6478 4.659 0 0 0.545 0 0 0 0 0 -1 -1.03e-14 0 0.7127 0.2726 0.002635 0.0007114 0.006453 -1 0.01474 6.849 5.281 4.645 4.536
0.01471 0 8.77815 0.7382202744 2.395022218 0.738 -0.725 3.6688 4.658 0 0 0.539 0 0 0 0 0 -1 -1.29e-14 0 0.7129 0.2724 0.002609 0.0007104 0.006451 -1 0.01467 6.582 5.075 4.499 4.406
0.01471 0 8.77815 0.75 2.399888909 0.75 -0.691 3.6754 4.658 1 0 0.538 0 0 0 0 0 -1 -1.38e-14 0 0.7129 0.2724 0.002601 0.0007103 0.006452 -1 0.01468 6.498 5.013 4.46 4.37
0.01471 0 8.77815 0.8000000119 2.418724441 0.8 -0.561 3.6956 4.636 1 0 0.537 0 0 0 0 0 -1 -1.85e-14 0 0.7132 0.2721 0.002599 0.0007097 0.006446 -1 0.01467 6.172 4.752 4.262 4.183
0.01471 0 8.77815 0.8500000238 2.435034684 0.85 -0.437 3.7144 4.613 1 0 0.537 0 0 0 0 0 -1 -2.46e-14 0 0.7136 0.2718 0.002596 0.0007089 0.00644 -1 0.01458 5.862 4.507 4.074 4.002
0.01471 0 8.77815 0.8999999762 2.449278602 0.899 -0.319 3.7316 4.589 1 0 0.537 0 0 0 0 0 -1 -3.22e-14 0 0.714 0.2714 0.002592 0.000708 0.006431 -1 0.01464 5.567 4.278 3.891 3.827
