# downloaded from PARSEC/CMD via ezpadova
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.01471 0 9.39794 0.0900000036 1.081689593 0.09 -3.422 3.3632 5.219 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 13.326 11.177 10.573 10.312
0.01471 0 9.39794 0.1000000015 1.171106412 0.1 -3.239 3.3893 5.186 0 0 0.545 0 0 0 0 0 -1 -5.86e-17 0 0.7104 0.2749 0.002655 0.0007163 0.006496 -1 0.01476 12.867 10.72 10.117 9.852
0.01471 0 9.39794 0.1079831719 1.234530838 0.108 -3.127 3.4041 5.166 0 0 0.545 0 0 0 0 0 -1 -7.46e-17 0 0.7103 0.275 0.002655 0.0007163 0.006496 -1 0.01476 12.587 10.44 9.838 9.571
0.01471 0 9.39794 0.1200000048 1.319315474 0.12 -2.973 3.4245 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7101 0.2751 0.002655 0.0007163 0.006496 -1 0.01476 12.202 10.074 9.472 9.201
0.01471 0 9.39794 0.1400000006 1.438452672 0.14 -2.79 3.4444 5.104 0 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.71 0.2753 0.002655 0.0007163 0.006496 -1 0.01476 11.746 9.665 9.063 8.791
0.01471 0 9.39794 0.1599999964 1.537293155 0.16 -2.649 3.4579 5.075 0 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.7098 0.2755 0.002655 0.0007163 0.006496 -1 0.01476 11.393 9.346 8.744 8.474
0.01471 0 9.39794 0.200000003 1.693879086 0.2 -2.434 3.4766 5.031 1 0 0.545 0 0 0 0 0 -1 -3.16e-16 0 0.7095 0.2758 0.002655 0.0007163 0.006496 -1 0.01476 10.854 8.853 8.25 7.987
0.01471 0 9.39794 0.25 1.8403258 0.25 -2.23 3.493 4.99 1 0 0.545 0 0 0 0 0 -1 -4.74e-16 0 0.7091 0.2761 0.002655 0.0007163 0.006496 -1 0.01476 10.345 8.386 7.783 7.528
0.01471 0 9.39794 0.3127991557 1.977857653 0.313 -2.03 3.5061 4.939 0 0 0.545 0 0 0 0 0 -1 -7.11e-16 0 0.7096 0.2756 0.002655 0.0007163 0.006496 -1 0.01476 9.845 7.917 7.31 7.064
0.01471 0 9.39794 0.3437758088 2.033096655 0.344 -1.931 3.5113 4.903 0 0 0.545 0 0 0 0 0 -1 -8.87e-16 0 0.7106 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 9.599 7.683 7.074 6.831
0.01471 0 9.39794 0.3500000238 2.043417513 0.35 -1.914 3.5124 4.898 0 0 0.545 0 0 0 0 0 -1 -9.2e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.556 7.643 7.033 6.791
0.01471 0 9.39794 0.3575303555 2.055589703 0.358 -1.891 3.5142 4.891 0 0 0.545 0 0 0 0 0 -1 -9.68e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.498 7.589 6.978 6.737
0.01471 0 9.39794 0.371099025 2.076702821 0.371 -1.851 3.5173 4.879 0 0 0.545 0 0 0 0 0 -1 -1.06e-15 0 0.7107 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.397 7.496 6.884 6.645
0.01471 0 9.39794 0.4000000358 2.118502481 0.4 -1.772 3.5235 4.858 0 0 0.545 0 0 0 0 0 -1 -1.25e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 9.199 7.313 6.698 6.462
0.01471 0 9.39794 0.4500000179 2.182280936 0.45 -1.622 3.5357 4.808 0 0 0.545 0 0 0 0 0 -1 -1.77e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.825 6.97 6.346 6.116
0.01471 0 9.39794 0.5 2.237454153 0.5 -1.466 3.5505 4.757 1 0 0.545 0 0 0 0 0 -1 -2.54e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.436 6.619 5.985 5.762
0.01471 0 9.39794 0.5491492152 2.282952605 0.549 -1.306 3.569 4.711 1 0 0.545 0 0 0 0 0 -1 -3.7e-15 0 0.7165 0.269 0.002604 0.0007027 0.006373 -1 0.01448 8.034 6.268 5.621 5.41
0.01471 0 9.39794 0.5500000119 2.283658263 0.55 -1.303 3.5693 4.71 1 0 0.545 0 0 0 0 0 -1 -3.72e-15 0 0.7166 0.2689 0.002603 0.0007024 0.006371 -1 0.01447 8.027 6.262 5.615 5.404
0.01471 0 9.39794 0.6000000238 2.321121326 0.6 -1.139 3.5925 4.677 1 0 0.545 0 0 0 0 0 -1 -5.4e-15 0 0.7176 0.268 0.002596 0.0007004 0.006354 -1 0.01444 7.617 5.915 5.25 5.065
0.01471 0 9.39794 0.6499999762 2.352035311 0.65 -0.975 3.6201 4.658 1 0 0.545 0 0 0 0 0 -1 -7.74e-15 0 0.7184 0.2672 0.002589 0.0006986 0.006337 -1 0.01444 7.207 5.568 4.898 4.753
0.01471 0 9.39794 0.7000000477 2.377926726 0.7 -0.817 3.6487 4.647 1 0 0.545 0 0 0 0 0 -1 -1.09e-14 0 0.7192 0.2664 0.002583 0.0006969 0.006321 -1 0.01434 6.813 5.248 4.613 4.505
0.01471 0 9.39794 0.7143173814 2.384577302 0.714 -0.773 3.657 4.645 1 0 0.543 0 0 0 0 0 -1 -1.19e-14 0 0.7195 0.2662 0.00257 0.000696 0.006316 -1 0.01431 6.703 5.162 4.55 4.449
0.01471 0 9.39794 0.75 2.399888909 0.75 -0.667 3.6771 4.64 1 0 0.537 0 0 0 0 0 -1 -1.49e-14 0 0.72 0.2656 0.002542 0.0006942 0.006307 -1 0.01435 6.437 4.957 4.41 4.321
0.01471 0 9.39794 0.8000000119 2.418724441 0.8 -0.531 3.6982 4.616 1 0 0.537 0 0 0 0 0 -1 -2.03e-14 0 0.7213 0.2644 0.002532 0.0006915 0.006283 -1 0.01429 6.097 4.685 4.203 4.125
0.01471 0 9.39794 0.8466142416 2.433999974 0.846 -0.409 3.7165 4.592 1 0 0.537 0 0 0 0 0 -1 -2.69e-14 0 0.7227 0.2631 0.002521 0.0006886 0.006257 -1 0.01421 5.792 4.446 4.018 3.948
0.01471 0 9.39794 0.8500000238 2.435034684 0.85 -0.4 3.7178 4.59 1 0 0.537 0 0 0 0 0 -1 -2.74e-14 0 0.7228 0.263 0.00252 0.0006884 0.006255 -1 0.0142 5.77 4.429 4.004 3.935
0.01471 0 9.39794 0.8589127064 2.437713645 0.858 -0.377 3.7211 4.585 1 0 0.537 0 0 0 0 0 -1 -2.89e-14 0 0.7231 0.2627 0.002517 0.0006877 0.006249 -1 0.0142 5.713 4.384 3.969 3.901
0.01471 0 9.39794 0.8999999762 2.449278602 0.899 -0.275 3.7356 4.561 1 0 0.537 0 0 0 0 0 -1 -3.68e-14 0 0.7246 0.2613 0.002505 0.0006845 0.006219 -1 0.01411 5.456 4.183 3.807 3.745
0.01471 0 9.39794 0.9284406304 2.456598166 0.928 -0.205 3.7447 4.541 1 0 0.537 0 0 0 0 0 -1 -4.35e-14 0 0.7259 0.26 0.002495 0.0006816 0.006194 -1 0.01405 5.282 4.049 3.695 3.638
0.01471 0 9.39794 0.9499999881 2.461812187 0.949 -0.153 3.7515 4.526 1 0 0.537 0 0 0 0 0 -1 -4.94e-14 0 0.727 0.259 0.002486 0.0006793 0.006173 -1 0.01402 5.153 3.95 3.612 3.558
0.01471 0 9.39794 0.9630833268 2.464845764 0.963 -0.122 3.7552 4.516 1 0 0.537 0 0 0 0 0 -1 -5.33e-14 0 0.7278 0.2582 0.00248 0.0006775 0.006157 -1 0.01399 5.074 3.888 3.559 3.507
0.01471 0 9.39794 0.9929500222 2.471427623 0.993 -0.051 3.7636 4.492 1 0 0.537 0 0 0 0 0 -1 -6.35e-14 0 0.7298 0.2563 0.002464 0.0006732 0.006119 -1 0.01393 4.897 3.75 3.439 3.392
0.01471 0 9.39794 1 2.472915448 1 -0.034 3.7655 4.487 1 0 0.537 0 0 0 0 0 -1 -6.62e-14 0 0.7303 0.2558 0.00246 0.0006722 0.006109 -1 0.01392 4.856 3.718 3.412 3.365
0.01471 0 9.39794 1.019366622 2.476881041 1.019 0.011 3.7704 4.469 1 0 0.537 0 0 0 0 0 -1 -7.22e-14 0 0.7321 0.254 0.002445 0.0006682 0.006073 -1 0.01384 4.743 3.629 3.333 3.289
0.01471 0 9.39794 1.048980713 2.482620564 1.048 0.079 3.7776 4.442 1 0 0.537 0 0 0 0 0 -1 -8.23e-14 0 0.7352 0.2511 0.00242 0.0006615 0.006014 -1 0.01368 4.571 3.494 3.215 3.174
0.01471 0 9.39794 1.049999952 2.482811486 1.049 0.082 3.7779 4.441 1 0 0.537 0 0 0 0 0 -1 -8.27e-14 0 0.7354 0.251 0.002419 0.0006613 0.006012 -1 0.01368 4.565 3.489 3.21 3.17
0.01471 0 9.39794 1.075362921 2.48742871 1.075 0.14 3.7835 4.415 1 0 0.536 0 0 0 0 0 -1 -9.23e-14 0 0.7393 0.2472 0.002388 0.0006529 0.005936 -1 0.01353 4.42 3.373 3.106 3.067
0.01471 0 9.39794 1.100000024 2.491680148 1.099 0.196 3.7887 4.39 1 0 0.536 0 0 0 0 0 -1 -1.03e-13 0 0.7435 0.2431 0.002354 0.0006438 0.005855 -1 0.01334 4.281 3.26 3.003 2.967
0.01471 0 9.39794 1.121340275 2.495189559 1.12 0.243 3.7929 4.368 1 0 0.536 0 0 0 0 0 -1 -1.12e-13 0 0.7463 0.2405 0.002337 0.0006392 0.005814 -1 0.01323 4.162 3.162 2.914 2.88
0.01471 0 9.39794 1.143927097 2.49874042 1.143 0.293 3.7971 4.343 1 0 0.536 0 0 0 0 0 -1 -1.23e-13 0 0.7489 0.238 0.002321 0.0006352 0.005779 -1 0.01314 4.037 3.059 2.82 2.787
0.01471 0 9.39794 1.149999976 2.499667814 1.149 0.307 3.7982 4.336 1 0 0.535 0 0 0 0 0 -1 -1.26e-13 0 0.7496 0.2373 0.002318 0.0006343 0.005771 -1 0.01313 4.003 3.032 2.795 2.762
0.01471 0 9.39794 1.176226854 2.503546775 1.175 0.363 3.8026 4.307 1 0 0.535 0 0 0 0 0 -1 -1.4e-13 0 0.7492 0.2376 0.002327 0.000637 0.005798 -1 0.01321 3.862 2.914 2.685 2.654
0.01471 0 9.39794 1.200000048 2.50689488 1.199 0.413 3.8061 4.28 1 0 0.535 0 0 0 0 0 -1 -1.53e-13 0 0.7487 0.238 0.002338 0.0006401 0.005826 -1 0.0133 3.737 2.808 2.587 2.556
0.01471 0 9.39794 1.25 2.513461095 1.249 0.509 3.8111 4.222 1 0 0.535 0 0 0 0 0 -1 -1.8e-13 0 0.749 0.2377 0.002337 0.0006401 0.005828 -1 0.01325 3.498 2.595 2.384 2.355
0.01471 0 9.39794 1.272047758 2.516168621 1.272 0.549 3.8124 4.195 1 0 0.534 0 0 0 0 0 -1 -1.92e-13 0 0.7492 0.2376 0.002337 0.0006397 0.005831 -1 0.01325 3.398 2.502 2.295 2.266
0.01471 0 9.39794 1.299999952 2.519449859 1.3 0.598 3.8134 4.16 1 0 0.534 0 0 0 0 0 -1 -2.07e-13 0 0.7493 0.2374 0.002338 0.0006391 0.005835 -1 0.01326 3.276 2.385 2.18 2.151
