# downloaded from PARSEC/CMD via ezpadova
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.01471 0 9.17609 0.0900000036 1.081689593 0.09 -3.414 3.3639 5.214 0 0 0.545 0 0 0 0 0 -1 -4.03e-17 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 13.304 16.348 12.956 11.825 11.167 10.735 10.613 11.177 10.368 11.562 11.071 10.727
0.01471 0 9.17609 0.0974012539 1.149024054 0.097 -3.283 3.3829 5.193 0 0 0.545 0 0 0 0 0 -1 -5.35e-17 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 12.976 16.015 12.629 11.497 10.84 10.408 10.285 10.85 10.039 11.235 10.744 10.399
0.01471 0 9.17609 0.1000000015 1.171106412 0.1 -3.237 3.3894 5.185 0 0 0.545 0 0 0 0 0 -1 -5.91e-17 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 12.864 15.9 12.517 11.384 10.727 10.296 10.172 10.737 9.926 11.122 10.632 10.286
0.01471 0 9.17609 0.1135202646 1.275046337 0.113 -3.054 3.4137 5.154 0 0 0.545 0 0 0 0 0 -1 -8.74e-17 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 12.405 15.433 12.059 10.925 10.27 9.839 9.712 10.279 9.466 10.665 10.174 9.827
0.01471 0 9.17609 0.1190337986 1.312914074 0.119 -2.985 3.4228 5.142 0 0 0.545 0 0 0 0 0 -1 -1.01e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 12.232 15.111 11.847 10.752 10.106 9.675 9.543 10.112 9.303 10.495 10.009 9.657
0.01471 0 9.17609 0.1200000048 1.319315474 0.12 -2.973 3.4244 5.14 0 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7104 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 12.203 15.039 11.805 10.722 10.079 9.648 9.514 10.084 9.276 10.466 9.982 9.628
0.01471 0 9.17609 0.1400000006 1.438452672 0.14 -2.791 3.4443 5.104 0 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.7103 0.2749 0.002655 0.0007163 0.006496 -1 0.01476 11.746 14.099 11.214 10.265 9.652 9.221 9.074 9.648 8.857 10.017 9.553 9.186
0.01471 0 9.17609 0.1427583247 1.453142767 0.143 -2.77 3.4463 5.099 0 0 0.545 0 0 0 0 0 -1 -1.6e-16 0 0.7103 0.275 0.002655 0.0007163 0.006496 -1 0.01476 11.695 14.003 11.15 10.213 9.604 9.172 9.024 9.599 8.81 9.967 9.504 9.137
0.01471 0 9.17609 0.1599999964 1.537293155 0.16 -2.65 3.4578 5.075 0 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.7102 0.2751 0.002655 0.0007163 0.006496 -1 0.01476 11.394 13.446 10.782 9.916 9.323 8.891 8.737 9.313 8.534 9.673 9.222 8.848
0.01471 0 9.17609 0.200000003 1.693879086 0.2 -2.434 3.4765 5.031 1 0 0.545 0 0 0 0 0 -1 -3.16e-16 0 0.71 0.2753 0.002655 0.0007163 0.006496 -1 0.01476 10.855 12.547 10.152 9.387 8.819 8.385 8.225 8.801 8.042 9.148 8.715 8.334
0.01471 0 9.17609 0.25 1.8403258 0.25 -2.232 3.4929 4.991 1 0 0.545 0 0 0 0 0 -1 -4.71e-16 0 0.7098 0.2754 0.002655 0.0007163 0.006496 -1 0.01476 10.349 11.753 9.584 8.896 8.346 7.911 7.745 8.321 7.579 8.658 8.24 7.852
0.01471 0 9.17609 0.3268041015 2.003674314 0.327 -1.986 3.5085 4.925 0 0 0.545 0 0 0 0 0 -1 -7.83e-16 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.736 10.928 8.927 8.297 7.763 7.324 7.155 7.732 7.004 8.059 7.654 7.26
0.01471 0 9.17609 0.3353379965 2.018710767 0.335 -1.961 3.5101 4.917 0 0 0.545 0 0 0 0 0 -1 -8.25e-16 0 0.7105 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 9.673 10.844 8.86 8.236 7.704 7.264 7.095 7.672 6.945 7.998 7.594 7.2
0.01471 0 9.17609 0.3500000238 2.043417513 0.35 -1.92 3.5129 4.906 0 0 0.545 0 0 0 0 0 -1 -8.99e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.571 10.708 8.751 8.136 7.607 7.166 6.995 7.573 6.849 7.898 7.496 7.1
0.01471 0 9.17609 0.4000000358 2.118502481 0.4 -1.775 3.5238 4.862 0 0 0.545 0 0 0 0 0 -1 -1.24e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 9.206 10.218 8.366 7.786 7.265 6.82 6.645 7.226 6.509 7.546 7.151 6.748
0.01471 0 9.17609 0.4500000179 2.182280936 0.45 -1.625 3.5359 4.812 0 0 0.545 0 0 0 0 0 -1 -1.74e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.833 9.72 7.974 7.429 6.918 6.467 6.284 6.872 6.16 7.187 6.799 6.386
0.01471 0 9.17609 0.5 2.237454153 0.5 -1.469 3.5507 4.761 0 0 0.545 0 0 0 0 0 -1 -2.51e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.444 9.193 7.569 7.063 6.563 6.103 5.911 6.507 5.8 6.818 6.438 6.012
0.01471 0 9.17609 0.5189497471 2.25617135 0.519 -1.406 3.5579 4.743 0 0 0.545 0 0 0 0 0 -1 -2.91e-15 0 0.7117 0.2736 0.002646 0.0007138 0.006474 -1 0.01472 8.286 8.969 7.406 6.918 6.423 5.96 5.763 6.363 5.659 6.672 6.295 5.863
0.01471 0 9.17609 0.5500000119 2.283658263 0.55 -1.308 3.5694 4.715 0 0 0.545 0 0 0 0 0 -1 -3.66e-15 0 0.7142 0.2712 0.002624 0.0007079 0.006421 -1 0.01461 8.039 8.616 7.153 6.693 6.205 5.737 5.533 6.139 5.44 6.444 6.073 5.633
0.01471 0 9.17609 0.6000000238 2.321121326 0.6 -1.145 3.5922 4.682 0 0 0.545 0 0 0 0 0 -1 -5.29e-15 0 0.7148 0.2706 0.002619 0.0007067 0.00641 -1 0.01457 7.633 8.022 6.744 6.333 5.857 5.375 5.166 5.78 5.097 6.076 5.717 5.266
0.01471 0 9.17609 0.6499999762 2.352035311 0.65 -0.983 3.6193 4.663 1 0 0.545 0 0 0 0 0 -1 -7.55e-15 0 0.7153 0.2701 0.002615 0.0007056 0.0064 -1 0.01458 7.228 7.437 6.342 5.976 5.511 5.025 4.826 5.431 4.782 5.716 5.369 4.924
0.01471 0 9.17609 0.7000000477 2.377926726 0.7 -0.828 3.6475 4.653 1 0 0.545 0 0 0 0 0 -1 -1.05e-14 0 0.7158 0.2697 0.002611 0.0007045 0.006391 -1 0.01454 6.839 6.875 5.964 5.642 5.195 4.733 4.557 5.127 4.531 5.392 5.066 4.651
0.01471 0 9.17609 0.728633523 2.39092769 0.729 -0.742 3.6639 4.65 1 0 0.541 0 0 0 0 0 -1 -1.26e-14 0 0.7162 0.2693 0.002588 0.0007032 0.006384 -1 0.01449 6.624 6.574 5.751 5.456 5.033 4.603 4.442 4.977 4.421 5.225 4.917 4.533
0.01471 0 9.17609 0.75 2.399888909 0.75 -0.68 3.6759 4.649 1 0 0.537 0 0 0 0 0 -1 -1.44e-14 0 0.7163 0.2692 0.002573 0.0007026 0.006382 -1 0.01452 6.469 6.368 5.599 5.322 4.92 4.518 4.369 4.875 4.35 5.109 4.816 4.457
0.01471 0 9.17609 0.8000000119 2.418724441 0.8 -0.546 3.6965 4.625 1 0 0.537 0 0 0 0 0 -1 -1.94e-14 0 0.7171 0.2684 0.002566 0.0007009 0.006368 -1 0.01449 6.136 5.967 5.275 5.03 4.661 4.304 4.174 4.631 4.157 4.842 4.574 4.256
0.01471 0 9.17609 0.8500000238 2.435034684 0.85 -0.419 3.7158 4.601 1 0 0.537 0 0 0 0 0 -1 -2.59e-14 0 0.718 0.2676 0.00256 0.0006991 0.006351 -1 0.01437 5.817 5.603 4.974 4.757 4.419 4.101 3.989 4.4 3.972 4.591 4.346 4.064
0.01471 0 9.17609 0.8784591556 2.4433706 0.878 -0.349 3.726 4.586 1 0 0.537 0 0 0 0 0 -1 -3.05e-14 0 0.7186 0.267 0.002554 0.0006977 0.006339 -1 0.01438 5.642 5.411 4.81 4.607 4.286 3.987 3.883 4.272 3.867 4.452 4.22 3.955
0.01471 0 9.17609 0.8999999762 2.449278602 0.899 -0.297 3.7334 4.575 1 0 0.537 0 0 0 0 0 -1 -3.44e-14 0 0.7191 0.2666 0.002551 0.0006967 0.006329 -1 0.01439 5.513 5.271 4.691 4.499 4.188 3.903 3.806 4.178 3.79 4.351 4.127 3.876
0.01471 0 9.17609 0.9499999881 2.461812187 0.949 -0.181 3.7492 4.545 1 0 0.537 0 0 0 0 0 -1 -4.54e-14 0 0.7205 0.2652 0.002539 0.0006936 0.006301 -1 0.01433 5.222 4.964 4.43 4.258 3.971 3.711 3.628 3.967 3.613 4.124 3.918 3.693
0.01471 0 9.17609 0.9600538015 2.464151778 0.96 -0.158 3.7521 4.538 1 0 0.537 0 0 0 0 0 -1 -4.79e-14 0 0.7209 0.2648 0.002536 0.0006928 0.006294 -1 0.0143 5.164 4.906 4.379 4.21 3.927 3.672 3.591 3.924 3.577 4.079 3.876 3.655
0.01471 0 9.17609 1 2.472915448 1 -0.068 3.7633 4.511 1 0 0.537 0 0 0 0 0 -1 -5.96e-14 0 0.7225 0.2633 0.002523 0.0006893 0.006263 -1 0.01422 4.94 4.678 4.181 4.025 3.758 3.52 3.448 3.758 3.434 3.903 3.712 3.508
0.01471 0 9.17609 1.039094329 2.480746293 1.039 0.018 3.7732 4.481 1 0 0.537 0 0 0 0 0 -1 -6.96e-14 0 0.7248 0.2611 0.002505 0.0006844 0.006219 -1 0.0141 4.725 4.464 3.993 3.849 3.595 3.371 3.308 3.599 3.295 3.734 3.553 3.364
0.01471 0 9.17609 1.049999952 2.482811486 1.049 0.041 3.7758 4.473 1 0 0.537 0 0 0 0 0 -1 -7.26e-14 0 0.7255 0.2604 0.002499 0.0006829 0.006206 -1 0.01407 4.666 4.406 3.942 3.801 3.551 3.331 3.269 3.555 3.257 3.688 3.51 3.325
0.01471 0 9.17609 1.06309104 2.4852263 1.062 0.07 3.7788 4.462 1 0 0.537 0 0 0 0 0 -1 -7.63e-14 0 0.7267 0.2593 0.00249 0.0006804 0.006183 -1 0.01401 4.596 4.336 3.881 3.742 3.497 3.281 3.222 3.502 3.21 3.632 3.457 3.277
0.01471 0 9.17609 1.100000024 2.491680148 1.099 0.148 3.7871 4.432 1 0 0.537 0 0 0 0 0 -1 -8.77e-14 0 0.7303 0.2558 0.002461 0.0006726 0.006113 -1 0.01385 4.401 4.145 3.711 3.581 3.346 3.142 3.088 3.352 3.076 3.476 3.309 3.14
0.01471 0 9.17609 1.122644663 2.495399095 1.122 0.195 3.7918 4.412 1 0 0.537 0 0 0 0 0 -1 -9.5e-14 0 0.7325 0.2537 0.002445 0.0006684 0.006076 -1 0.01378 4.283 4.031 3.608 3.483 3.254 3.056 3.005 3.262 2.994 3.381 3.219 3.056
0.01471 0 9.17609 1.149999976 2.499667814 1.149 0.251 3.7972 4.389 1 0 0.536 0 0 0 0 0 -1 -1.05e-13 0 0.7352 0.2511 0.002427 0.0006635 0.006033 -1 0.01371 4.144 3.895 3.487 3.367 3.145 2.955 2.907 3.153 2.896 3.269 3.112 2.956
0.01471 0 9.17609 1.19820118 2.506646874 1.197 0.347 3.8064 4.347 1 0 0.536 0 0 0 0 0 -1 -1.22e-13 0 0.7349 0.2513 0.002439 0.0006671 0.006067 -1 0.01379 3.903 3.662 3.277 3.165 2.955 2.777 2.735 2.965 2.725 3.074 2.926 2.782
0.01471 0 9.17609 1.200000048 2.50689488 1.199 0.35 3.8067 4.345 1 0 0.536 0 0 0 0 0 -1 -1.23e-13 0 0.7349 0.2513 0.00244 0.0006673 0.006068 -1 0.0138 3.894 3.653 3.269 3.158 2.948 2.771 2.729 2.959 2.719 3.066 2.919 2.775
0.01471 0 9.17609 1.25 2.513461095 1.25 0.445 3.8153 4.303 1 0 0.536 0 0 0 0 0 -1 -1.42e-13 0 0.7353 0.2509 0.002438 0.0006669 0.006066 -1 0.01381 3.658 3.424 3.062 2.959 2.76 2.595 2.558 2.772 2.548 2.873 2.734 2.601
0.01471 0 9.17609 1.271352291 2.516084864 1.271 0.483 3.8188 4.286 1 0 0.536 0 0 0 0 0 -1 -1.49e-13 0 0.7354 0.2508 0.002437 0.0006667 0.006064 -1 0.01381 3.561 3.33 2.977 2.876 2.682 2.522 2.487 2.695 2.477 2.793 2.658 2.529
0.01471 0 9.17609 1.299999952 2.519449859 1.3 0.534 3.8232 4.262 1 0 0.536 0 0 0 0 0 -1 -1.59e-13 0 0.7356 0.2506 0.002436 0.0006664 0.006061 -1 0.01378 3.435 3.206 2.865 2.768 2.58 2.426 2.393 2.593 2.383 2.688 2.557 2.433
0.01471 0 9.17609 1.349999905 2.524931347 1.35 0.619 3.8306 4.224 1 0 0.536 0 0 0 0 0 -1 -1.74e-13 0 0.7344 0.2517 0.002445 0.0006686 0.00608 -1 0.01383 3.222 2.998 2.676 2.586 2.408 2.265 2.235 2.422 2.225 2.511 2.387 2.273
0.01471 0 9.17609 1.376224518 2.527623917 1.376 0.662 3.8344 4.204 1 0 0.536 0 0 0 0 0 -1 -1.79e-13 0 0.7346 0.2516 0.002443 0.0006682 0.006077 -1 0.01382 3.115 2.894 2.582 2.494 2.321 2.184 2.156 2.336 2.146 2.422 2.302 2.193
0.01471 0 9.17609 1.399999976 2.52996503 1.4 0.7 3.8374 4.185 1 0 0.536 0 0 0 0 0 -1 -1.84e-13 0 0.7346 0.2516 0.002442 0.0006679 0.006074 -1 0.01382 3.019 2.8 2.496 2.411 2.243 2.11 2.083 2.258 2.073 2.341 2.225 2.119
0.01471 0 9.17609 1.439835906 2.53368901 1.44 0.763 3.8424 4.155 1 0 0.536 0 0 0 0 0 -1 -1.88e-13 0 0.735 0.2512 0.00244 0.0006664 0.006073 -1 0.01382 2.862 2.647 2.356 2.275 2.114 1.989 1.963 2.13 1.953 2.209 2.098 1.998
0.01471 0 9.17609 1.450000048 2.534601584 1.45 0.779 3.8436 4.147 1 0 0.536 0 0 0 0 0 -1 -1.89e-13 0 0.7351 0.2511 0.00244 0.000666 0.006073 -1 0.01382 2.823 2.608 2.321 2.24 2.081 1.957 1.932 2.097 1.922 2.175 2.065 1.966
0.01471 0 9.17609 1.458141446 2.535322004 1.458 0.791 3.8445 4.14 1 0 0.536 0 0 0 0 0 -1 -1.88e-13 0 0.7351 0.2511 0.002439 0.0006661 0.006071 -1 0.01383 2.792 2.577 2.293 2.213 2.055 1.933 1.908 2.071 1.898 2.149 2.039 1.942
0.01471 0 9.17609 1.487030387 2.537805302 1.487 0.835 3.8473 4.116 1 0 0.536 0 0 0 0 0 -1 -1.86e-13 0 0.7351 0.2511 0.002439 0.0006665 0.006067 -1 0.01381 2.682 2.47 2.193 2.116 1.962 1.844 1.819 1.978 1.81 2.053 1.947 1.852
0.01471 0 9.17609 1.5 2.53888446 1.5 0.855 3.8483 4.105 1 0 0.536 0 0 0 0 0 -1 -1.86e-13 0 0.735 0.2512 0.002438 0.0006667 0.006066 -1 0.01381 2.633 2.422 2.148 2.071 1.919 1.802 1.778 1.934 1.768 2.009 1.904 1.811
0.01471 0 9.17609 1.515297532 2.540130049 1.515 0.877 3.8494 4.091 1 0 0.536 0 0 0 0 0 -1 -1.81e-13 0 0.7351 0.2511 0.002438 0.0006663 0.006066 -1 0.0138 2.577 2.366 2.095 2.019 1.868 1.754 1.73 1.884 1.72 1.958 1.854 1.762
0.01471 0 9.17609 1.545510292 2.542506997 1.545 0.922 3.8508 4.06 1 0 0.536 0 0 0 0 0 -1 -1.73e-13 0 0.7352 0.251 0.002438 0.0006659 0.006068 -1 0.01379 2.466 2.255 1.988 1.913 1.765 1.653 1.629 1.781 1.62 1.854 1.751 1.661
0.01471 0 9.17609 1.549999952 2.542851132 1.55 0.928 3.8509 4.055 1 0 0.536 0 0 0 0 0 -1 -1.72e-13 0 0.7352 0.251 0.002438 0.0006659 0.006069 -1 0.01379 2.449 2.238 1.972 1.897 1.749 1.637 1.614 1.765 1.604 1.838 1.735 1.645
