# downloaded from PARSEC/CMD via ezpadova
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.01471 0 9.60746 0.0900000036 1.081689593 0.09 -3.422 3.3632 5.22 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7102 0.275 0.002655 0.0007163 0.006496 -1 0.01476 13.326 16.371 12.978 11.847 11.188 10.756 10.635 11.198 10.39 11.583 11.093 10.748
0.01471 0 9.60746 0.1000000015 1.171106412 0.1 -3.239 3.3894 5.186 1 0 0.545 0 0 0 0 0 -1 -5.86e-17 0 0.7101 0.2751 0.002655 0.0007163 0.006496 -1 0.01476 12.867 15.903 12.52 11.387 10.73 10.299 10.175 10.74 9.929 11.125 10.635 10.289
0.01471 0 9.60746 0.1170301512 1.299421431 0.117 -3.009 3.4197 5.146 1 0 0.545 0 0 0 0 0 -1 -9.62e-17 0 0.7098 0.2755 0.002655 0.0007163 0.006496 -1 0.01476 12.293 15.254 11.929 10.812 10.161 9.731 9.601 10.169 9.358 10.554 10.065 9.716
0.01471 0 9.60746 0.1200000048 1.319315474 0.12 -2.972 3.4246 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7097 0.2755 0.002655 0.0007163 0.006496 -1 0.01476 12.201 15.033 11.803 10.72 10.077 9.646 9.513 10.083 9.275 10.464 9.98 9.627
0.01471 0 9.60746 0.1400000006 1.438452672 0.14 -2.79 3.4444 5.104 1 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.7094 0.2758 0.002655 0.0007163 0.006496 -1 0.01476 11.745 14.094 11.211 10.263 9.651 9.219 9.073 9.647 8.856 10.016 9.551 9.185
0.01471 0 9.60746 0.1548408419 1.513397607 0.155 -2.683 3.4547 5.082 1 0 0.545 0 0 0 0 0 -1 -1.91e-16 0 0.7092 0.276 0.002655 0.0007163 0.006496 -1 0.01476 11.479 13.601 10.884 9.999 9.402 8.97 8.818 9.393 8.612 9.755 9.301 8.929
0.01471 0 9.60746 0.1599999964 1.537293155 0.16 -2.649 3.458 5.075 1 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.7091 0.2761 0.002655 0.0007163 0.006496 -1 0.01476 11.392 13.441 10.779 9.914 9.322 8.889 8.735 9.311 8.533 9.671 9.22 8.846
0.01471 0 9.60746 0.200000003 1.693879086 0.2 -2.433 3.4767 5.03 1 0 0.545 0 0 0 0 0 -1 -3.17e-16 0 0.7086 0.2766 0.002655 0.0007163 0.006496 -1 0.01476 10.851 12.54 10.147 9.383 8.815 8.381 8.221 8.797 8.038 9.144 8.711 8.33
0.01471 0 9.60746 0.25 1.8403258 0.25 -2.227 3.4931 4.988 1 0 0.545 0 0 0 0 0 -1 -4.78e-16 0 0.7081 0.2771 0.002655 0.0007163 0.006496 -1 0.01476 10.338 11.739 9.572 8.885 8.335 7.9 7.734 8.311 7.568 8.647 8.229 7.841
0.01471 0 9.60746 0.3000000119 1.952913977 0.3 -2.067 3.5038 4.95 1 0 0.545 0 0 0 0 0 -1 -5.18e-16 0 0.7079 0.2773 0.002655 0.0007163 0.006496 -1 0.01476 9.939 11.191 9.142 8.495 7.957 7.519 7.351 7.928 7.196 8.257 7.848 7.457
0.01471 0 9.60746 0.3457297683 2.03636266 0.346 -1.923 3.5117 4.898 1 0 0.545 0 0 0 0 0 -1 -9.07e-16 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.578 10.731 8.762 8.142 7.611 7.171 7 7.578 6.853 7.904 7.501 7.105
0.01471 0 9.60746 0.3500000238 2.043417513 0.35 -1.91 3.5123 4.894 0 0 0.545 0 0 0 0 0 -1 -9.33e-16 0 0.7106 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 9.546 10.691 8.729 8.111 7.581 7.14 6.969 7.548 6.822 7.873 7.47 7.074
0.01471 0 9.60746 0.4000000358 2.118502481 0.4 -1.768 3.5235 4.854 0 0 0.545 0 0 0 0 0 -1 -1.27e-15 0 0.7107 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.189 10.205 8.35 7.768 7.247 6.802 6.627 7.208 6.49 7.529 7.133 6.73
0.01471 0 9.60746 0.4500000179 2.182280936 0.45 -1.618 3.5355 4.803 1 0 0.545 0 0 0 0 0 -1 -1.79e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.815 9.707 7.958 7.411 6.9 6.448 6.265 6.853 6.14 7.169 6.78 6.367
0.01471 0 9.60746 0.5 2.237454153 0.5 -1.462 3.5505 4.753 1 0 0.545 0 0 0 0 0 -1 -2.58e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.425 9.177 7.551 7.044 6.544 6.084 5.891 6.488 5.78 6.799 6.418 5.992
0.01471 0 9.60746 0.5228532553 2.259833656 0.523 -1.384 3.5595 4.73 1 0 0.545 0 0 0 0 0 -1 -3.1e-15 0 0.7148 0.2706 0.002619 0.0007066 0.006409 -1 0.01457 8.23 8.9 7.349 6.865 6.371 5.907 5.708 6.31 5.606 6.618 6.242 5.809
0.01471 0 9.60746 0.5500000119 2.283658263 0.55 -1.295 3.5697 4.704 1 0 0.545 0 0 0 0 0 -1 -3.81e-15 0 0.7202 0.2654 0.002572 0.0006941 0.006295 -1 0.01433 8.009 8.584 7.122 6.663 6.176 5.706 5.501 6.109 5.409 6.414 6.043 5.602
0.01471 0 9.60746 0.6000000238 2.321121326 0.6 -1.129 3.5933 4.671 1 0 0.545 0 0 0 0 0 -1 -5.56e-15 0 0.7217 0.2641 0.002561 0.000691 0.006268 -1 0.01425 7.593 7.975 6.705 6.295 5.82 5.336 5.127 5.742 5.06 6.038 5.679 5.227
0.01471 0 9.60746 0.6499999762 2.352035311 0.65 -0.962 3.6216 4.652 1 0 0.545 0 0 0 0 0 -1 -8.03e-15 0 0.723 0.2628 0.00255 0.0006881 0.006241 -1 0.01422 7.175 7.37 6.291 5.928 5.464 4.978 4.78 5.384 4.739 5.667 5.322 4.878
0.01471 0 9.60746 0.7000000477 2.377926726 0.7 -0.801 3.6508 4.64 1 0 0.545 0 0 0 0 0 -1 -1.14e-14 0 0.7243 0.2616 0.00254 0.0006854 0.006218 -1 0.01411 6.773 6.79 5.899 5.582 5.139 4.682 4.508 5.073 4.484 5.335 5.012 4.602
0.01471 0 9.60746 0.7250072956 2.38934642 0.725 -0.723 3.6653 4.635 1 0 0.541 0 0 0 0 0 -1 -1.34e-14 0 0.725 0.2609 0.002516 0.0006834 0.006205 -1 0.01412 6.578 6.522 5.706 5.413 4.992 4.565 4.406 4.937 4.385 5.184 4.877 4.496
0.01471 0 9.60746 0.75 2.399888909 0.75 -0.647 3.6793 4.63 1 0 0.537 0 0 0 0 0 -1 -1.58e-14 0 0.7257 0.2602 0.002495 0.0006816 0.006193 -1 0.01409 6.388 6.274 5.519 5.248 4.852 4.459 4.313 4.809 4.293 5.04 4.751 4.399
