# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-1.2 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.00097797 -1.2 10.07918 0.0900000036 1.081689593 0.09 -3.211 3.4575 5.385 1 0 0.545 0 0 0 0 0 -1 -5.24e-17 0 0.7467 0.2523 0.0001769 4.773e-05 0.0004329 -1 0.0009839 12.796 10.698 10.353 10.233
0.00097797 -1.2 10.07918 0.0979278833 1.153560421 0.098 -3.005 3.4867 5.333 1 0 0.545 0 0 0 0 0 -1 -8.55e-17 0 0.7456 0.2534 0.0001769 4.773e-05 0.0004329 -1 0.0009839 12.284 10.285 9.839 9.699
0.00097797 -1.2 10.07918 0.1000000015 1.171106412 0.1 -2.955 3.494 5.32 1 0 0.545 0 0 0 0 0 -1 -9.65e-17 0 0.7453 0.2537 0.0001769 4.773e-05 0.0004329 -1 0.0009839 12.157 10.182 9.718 9.571
0.00097797 -1.2 10.07918 0.1180540919 1.306353886 0.118 -2.696 3.5237 5.253 1 0 0.545 0 0 0 0 0 -1 -1.74e-16 0 0.7432 0.2558 0.0001769 4.773e-05 0.0004329 -1 0.0009839 11.511 9.635 9.115 8.943
0.00097797 -1.2 10.07918 0.1199999973 1.319315425 0.12 -2.671 3.5267 5.247 1 0 0.545 0 0 0 0 0 -1 -1.84e-16 0 0.743 0.256 0.0001769 4.773e-05 0.0004329 -1 0.0009839 11.447 9.58 9.056 8.883
0.00097797 -1.2 10.07918 0.1379702687 1.427400412 0.138 -2.506 3.5414 5.201 1 0 0.545 0 0 0 0 0 -1 -2.65e-16 0 0.7414 0.2576 0.0001769 4.773e-05 0.0004329 -1 0.000984 11.036 9.214 8.675 8.494
0.00097797 -1.2 10.07918 0.1400000006 1.438452672 0.14 -2.489 3.543 5.197 1 0 0.545 0 0 0 0 0 -1 -2.75e-16 0 0.7413 0.2578 0.0001769 4.773e-05 0.0004329 -1 0.000984 10.993 9.176 8.636 8.454
0.00097797 -1.2 10.07918 0.1599999964 1.537293155 0.16 -2.349 3.5533 5.156 1 0 0.545 0 0 0 0 0 -1 -3.72e-16 0 0.74 0.259 0.0001769 4.773e-05 0.0004329 -1 0.000984 10.642 8.857 8.31 8.122
0.00097797 -1.2 10.07918 0.2000000179 1.693879137 0.2 -2.128 3.5674 5.088 1 0 0.545 0 0 0 0 0 -1 -3.75e-16 0 0.7386 0.2604 0.0001769 4.773e-05 0.0004329 -1 0.000984 10.089 8.347 7.792 7.598
0.00097797 -1.2 10.07918 0.25 1.8403258 0.25 -1.923 3.5786 5.026 1 0 0.545 0 0 0 0 0 -1 -2.26e-17 0 0.7383 0.2607 0.0001769 4.773e-05 0.0004329 -1 0.000984 9.578 7.868 7.309 7.111
0.00097797 -1.2 10.07918 0.3000000417 1.952914037 0.3 -1.766 3.5871 4.982 1 0 0.545 0 0 0 0 0 -1 -4.45e-18 0 0.7386 0.2604 0.0001769 4.774e-05 0.0004329 -1 0.0009839 9.186 7.501 6.939 6.741
0.00097797 -1.2 10.07918 0.349999994 2.043417464 0.35 -1.638 3.5943 4.95 1 0 0.545 0 0 0 0 0 -1 -1.64e-15 0 0.7478 0.2513 0.0001769 4.773e-05 0.0004329 -1 0.000984 8.866 7.201 6.637 6.442
0.00097797 -1.2 10.07918 0.400000006 2.11850244 0.4 -1.488 3.6054 4.902 1 0 0.545 0 0 0 0 0 -1 -2.29e-15 0 0.7489 0.2501 0.0001769 4.773e-05 0.0004329 -1 0.000984 8.49 6.855 6.287 6.101
0.00097797 -1.2 10.07918 0.4500000179 2.182280936 0.45 -1.31 3.6231 4.845 1 0 0.545 0 0 0 0 0 -1 -3.47e-15 0 0.7489 0.2501 0.0001769 4.773e-05 0.0004329 -1 0.000984 8.045 6.455 5.879 5.718
0.00097797 -1.2 10.07918 0.5 2.237454153 0.5 -1.105 3.6519 4.802 1 0 0.545 0 0 0 0 0 -1 -5.55e-15 0 0.7489 0.2501 0.0001769 4.773e-05 0.0004329 -1 0.000984 7.533 6.019 5.456 5.331
0.00097797 -1.2 10.07918 0.5500000715 2.283658313 0.55 -0.882 3.6828 4.743 1 0 0.544 0 0 0 0 0 -1 -9.45e-15 0 0.7834 0.2158 0.0001543 4.166e-05 0.000378 -1 0.0008178 6.974 5.56 5.058 4.957
0.00097797 -1.2 10.07918 0.6000000238 2.321121326 0.6 -0.673 3.7118 4.688 1 0 0.544 0 0 0 0 0 -1 -1.56e-14 0 0.7926 0.2065 0.0001486 4.012e-05 0.0003643 -1 0.0008366 6.453 5.147 4.721 4.637
0.00097797 -1.2 10.07918 0.6129174829 2.329664636 0.613 -0.618 3.7201 4.675 1 0 0.544 0 0 0 0 0 -1 -1.78e-14 0 0.7952 0.2039 0.0001469 3.969e-05 0.0003604 -1 0.000858 6.314 5.041 4.635 4.555
0.00097797 -1.2 10.07918 0.6258003712 2.337782371 0.625 -0.562 3.7283 4.661 1 0 0.543 0 0 0 0 0 -1 -1.95e-14 0 0.7979 0.2012 0.0001453 3.925e-05 0.0003564 -1 0.0008741 6.175 4.935 4.548 4.473
0.00097797 -1.2 10.07918 0.6382962465 2.345297293 0.638 -0.508 3.7361 4.647 1 0 0.543 0 0 0 0 0 -1 -7.22e-15 0 0.8007 0.1985 0.0001436 3.881e-05 0.0003524 -1 0.0007871 6.039 4.831 4.461 4.389
0.00097797 -1.2 10.07918 0.6499376893 2.352000189 0.65 -0.457 3.7433 4.632 1 0 0.543 0 0 0 0 0 -1 -2.52e-14 0 0.8033 0.1959 0.0001419 3.837e-05 0.0003486 -1 0.0007871 5.911 4.734 4.378 4.31
0.00097797 -1.2 10.07918 0.6499999762 2.352035311 0.65 -0.456 3.7433 4.632 1 0 0.543 0 0 0 0 0 -1 -2.63e-14 0 0.8033 0.1959 0.000142 3.837e-05 0.0003485 -1 0.0007872 5.91 4.733 4.378 4.309
0.00097797 -1.2 10.07918 0.6525263786 2.35345337 0.652 -0.445 3.7447 4.628 1 0 0.543 0 0 0 0 0 -1 -2.7e-14 0 0.804 0.1952 0.0001415 3.826e-05 0.0003475 -1 0.0007872 5.883 4.712 4.359 4.292
0.00097797 -1.2 10.07918 0.6656458974 2.360618681 0.665 -0.387 3.752 4.608 1 0 0.543 0 0 0 0 0 -1 -3.13e-14 0 0.8077 0.1915 0.0001392 3.765e-05 0.0003421 -1 0.0007871 5.737 4.6 4.259 4.197
0.00097797 -1.2 10.07918 0.6777921915 2.366968872 0.678 -0.332 3.7584 4.587 1 0 0.542 0 0 0 0 0 -1 -3.6e-14 0 0.8113 0.1879 0.000137 3.705e-05 0.0003367 -1 0.0007806 5.601 4.494 4.164 4.106
0.00097797 -1.2 10.07918 0.6889508963 2.372576372 0.689 -0.281 3.7642 4.566 1 0 0.542 0 0 0 0 0 -1 -2.11e-14 0 0.8148 0.1844 0.0001348 3.648e-05 0.0003316 -1 0.0007658 5.473 4.393 4.072 4.019
0.00097797 -1.2 10.07918 0.6995905042 2.377731878 0.699 -0.231 3.7695 4.543 1 0 0.542 0 0 0 0 0 -1 -3.52e-14 0 0.8183 0.1809 0.0001327 3.591e-05 0.0003265 -1 0.0007652 5.347 4.293 3.981 3.931
0.00097797 -1.2 10.07918 0.6999999881 2.377926697 0.7 -0.229 3.7697 4.543 1 0 0.542 0 0 0 0 0 -1 -4.74e-14 0 0.8185 0.1808 0.0001326 3.588e-05 0.0003263 -1 0.0007637 5.342 4.29 3.977 3.928
0.00097797 -1.2 10.07918 0.7077278495 2.381554817 0.707 -0.191 3.7734 4.524 1 0 0.541 0 0 0 0 0 -1 -5.24e-14 0 0.8217 0.1776 0.0001303 3.534e-05 0.0003214 -1 0.0007182 5.248 4.214 3.908 3.861
0.00097797 -1.2 10.07918 0.718598485 2.386506833 0.718 -0.136 3.7783 4.496 1 0 0.538 0 0 0 0 0 -1 -6.1e-14 0 0.8265 0.1728 0.0001269 3.453e-05 0.0003143 -1 0.0006871 5.111 4.102 3.804 3.761
0.00097797 -1.2 10.07918 0.7288810015 2.391034947 0.728 -0.082 3.7828 4.465 1 0 0.536 0 0 0 0 0 -1 -7.11e-14 0 0.8314 0.1679 0.0001235 3.371e-05 0.0003071 -1 0.0006871 4.975 3.988 3.697 3.656
0.00097797 -1.2 10.07918 0.7378600836 2.394870591 0.737 -0.032 3.7865 4.436 1 0 0.535 0 0 0 0 0 -1 -8.2e-14 0 0.8359 0.1634 0.0001204 3.295e-05 0.0003003 -1 0.0006879 4.85 3.881 3.596 3.558
0.00097797 -1.2 10.07918 0.746331811 2.398392365 0.746 0.018 3.7899 4.404 1 0 0.533 0 0 0 0 0 -1 -1.78e-14 0 0.8405 0.1589 0.0001174 3.219e-05 0.0002936 -1 0.0006873 4.726 3.774 3.494 3.458
0.00097797 -1.2 10.07918 0.75 2.399888909 0.749 0.04 3.7912 4.389 1 0 0.532 0 0 0 0 0 -1 -1.01e-13 0 0.8425 0.1568 0.000116 3.185e-05 0.0002906 -1 0.0006872 4.669 3.725 3.447 3.412
0.00097797 -1.2 10.07918 0.7533921599 2.401257934 0.753 0.061 3.7924 4.375 1 0 0.532 0 0 0 0 0 -1 -1.08e-13 0 0.8442 0.1551 0.0001151 3.16e-05 0.0002883 -1 0.0006872 4.617 3.679 3.403 3.368
0.00097797 -1.2 10.07918 0.7618591785 2.404614009 0.761 0.117 3.7952 4.336 1 0 0.532 0 0 0 0 0 -1 -1.27e-13 0 0.8482 0.1511 0.000113 3.105e-05 0.0002834 -1 0.0006871 4.478 3.554 3.284 3.251
0.00097797 -1.2 10.07918 0.769734621 2.407659504 0.769 0.171 3.7975 4.295 1 0 0.531 0 0 0 0 0 -1 -1.5e-13 0 0.8515 0.1479 0.0001114 3.063e-05 0.0002798 -1 0.0006683 4.342 3.429 3.163 3.131
0.00097797 -1.2 10.07918 0.776773572 2.410321503 0.776 0.223 3.7992 4.254 1 0 0.531 0 0 0 0 0 -1 -1.77e-13 0 0.8537 0.1457 0.0001104 3.037e-05 0.0002775 -1 0.0006442 4.212 3.308 3.046 3.014
0.00097797 -1.2 10.07918 0.7829419971 2.412609088 0.782 0.272 3.8002 4.212 1 0 0.53 0 0 0 0 0 -1 -2.07e-13 0 0.8541 0.1453 0.0001104 3.038e-05 0.0002777 -1 0.0006569 4.091 3.191 2.931 2.9
0.00097797 -1.2 10.07918 0.7848119736 2.413294413 0.784 0.287 3.8004 4.199 1 0 0.53 0 0 0 0 0 -1 -2.18e-13 0 0.8541 0.1452 0.0001105 3.04e-05 0.0002778 -1 0.0006606 4.052 3.154 2.894 2.863
0.00097797 -1.2 10.07918 0.7864578962 2.413894524 0.785 0.302 3.8003 4.184 1 0 0.53 0 0 0 0 0 -1 -2.29e-13 0 0.8541 0.1452 0.0001106 3.042e-05 0.000278 -1 0.0006639 4.015 3.116 2.856 2.825
0.00097797 -1.2 10.07918 0.7927892208 2.416176268 0.792 0.362 3.7991 4.123 1 0 0.53 0 0 0 0 0 -1 -9.51e-14 0 0.8542 0.1452 0.0001108 3.05e-05 0.0002788 -1 0.000679 3.864 2.959 2.698 2.666
