# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-1.2 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.00097797 -1.2 10.07918 0.0900000036 1.081689593 0.09 -3.211 3.4575 5.385 1 0 0.545 0 0 0 0 0 -1 -5.24e-17 0 0.7467 0.2523 0.0001769 4.773e-05 0.0004329 -1 0.0009839 12.796 20.823 18.05 16.035 14.126 12.252 10.756 10.386 10.247
0.00097797 -1.2 10.07918 0.0979278833 1.153560421 0.098 -3.005 3.4867 5.333 1 0 0.545 0 0 0 0 0 -1 -8.55e-17 0 0.7456 0.2534 0.0001769 4.773e-05 0.0004329 -1 0.0009839 12.284 18.983 16.687 14.739 13.211 11.669 10.34 9.872 9.715
0.00097797 -1.2 10.07918 0.1000000015 1.171106412 0.1 -2.955 3.494 5.32 1 0 0.545 0 0 0 0 0 -1 -9.65e-17 0 0.7453 0.2537 0.0001769 4.773e-05 0.0004329 -1 0.0009839 12.157 18.544 16.366 14.444 12.991 11.53 10.238 9.75 9.587
0.00097797 -1.2 10.07918 0.1180540919 1.306353886 0.118 -2.696 3.5237 5.253 1 0 0.545 0 0 0 0 0 -1 -1.74e-16 0 0.7432 0.2558 0.0001769 4.773e-05 0.0004329 -1 0.0009839 11.511 16.739 15.007 13.234 12.012 10.846 9.689 9.146 8.959
0.00097797 -1.2 10.07918 0.1199999973 1.319315425 0.12 -2.671 3.5267 5.247 1 0 0.545 0 0 0 0 0 -1 -1.84e-16 0 0.743 0.256 0.0001769 4.773e-05 0.0004329 -1 0.0009839 11.447 16.575 14.88 13.126 11.921 10.78 9.634 9.088 8.899
0.00097797 -1.2 10.07918 0.1379702687 1.427400412 0.138 -2.506 3.5414 5.201 1 0 0.545 0 0 0 0 0 -1 -2.65e-16 0 0.7414 0.2576 0.0001769 4.773e-05 0.0004329 -1 0.000984 11.036 15.686 14.168 12.511 11.381 10.355 9.267 8.706 8.51
0.00097797 -1.2 10.07918 0.1400000006 1.438452672 0.14 -2.489 3.543 5.197 1 0 0.545 0 0 0 0 0 -1 -2.75e-16 0 0.7413 0.2578 0.0001769 4.773e-05 0.0004329 -1 0.000984 10.993 15.597 14.095 12.449 11.326 10.311 9.229 8.667 8.47
0.00097797 -1.2 10.07918 0.1599999964 1.537293155 0.16 -2.349 3.5533 5.156 1 0 0.545 0 0 0 0 0 -1 -3.72e-16 0 0.74 0.259 0.0001769 4.773e-05 0.0004329 -1 0.000984 10.642 14.942 13.551 11.974 10.897 9.953 8.91 8.341 8.139
0.00097797 -1.2 10.07918 0.2000000179 1.693879137 0.2 -2.128 3.5674 5.088 1 0 0.545 0 0 0 0 0 -1 -3.75e-16 0 0.7386 0.2604 0.0001769 4.773e-05 0.0004329 -1 0.000984 10.089 14.004 12.752 11.27 10.249 9.394 8.4 7.822 7.615
0.00097797 -1.2 10.07918 0.25 1.8403258 0.25 -1.923 3.5786 5.026 1 0 0.545 0 0 0 0 0 -1 -2.26e-17 0 0.7383 0.2607 0.0001769 4.773e-05 0.0004329 -1 0.000984 9.578 13.219 12.064 10.653 9.676 8.878 7.921 7.339 7.13
0.00097797 -1.2 10.07918 0.3000000417 1.952914037 0.3 -1.766 3.5871 4.982 1 0 0.545 0 0 0 0 0 -1 -4.45e-18 0 0.7386 0.2604 0.0001769 4.774e-05 0.0004329 -1 0.0009839 9.186 12.63 11.547 10.189 9.246 8.484 7.553 6.969 6.761
0.00097797 -1.2 10.07918 0.349999994 2.043417464 0.35 -1.638 3.5943 4.95 1 0 0.545 0 0 0 0 0 -1 -1.64e-15 0 0.7478 0.2513 0.0001769 4.773e-05 0.0004329 -1 0.000984 8.866 12.154 11.126 9.81 8.896 8.162 7.253 6.666 6.463
0.00097797 -1.2 10.07918 0.400000006 2.11850244 0.4 -1.488 3.6054 4.902 1 0 0.545 0 0 0 0 0 -1 -2.29e-15 0 0.7489 0.2501 0.0001769 4.773e-05 0.0004329 -1 0.000984 8.49 11.553 10.601 9.35 8.48 7.782 6.906 6.316 6.124
0.00097797 -1.2 10.07918 0.4500000179 2.182280936 0.45 -1.31 3.6231 4.845 1 0 0.545 0 0 0 0 0 -1 -3.47e-15 0 0.7489 0.2501 0.0001769 4.773e-05 0.0004329 -1 0.000984 8.045 10.777 9.932 8.78 7.978 7.334 6.507 5.909 5.742
0.00097797 -1.2 10.07918 0.5 2.237454153 0.5 -1.105 3.6519 4.802 1 0 0.545 0 0 0 0 0 -1 -5.55e-15 0 0.7489 0.2501 0.0001769 4.773e-05 0.0004329 -1 0.000984 7.533 9.746 9.078 8.078 7.385 6.823 6.07 5.485 5.357
0.00097797 -1.2 10.07918 0.5500000715 2.283658313 0.55 -0.882 3.6828 4.743 1 0 0.544 0 0 0 0 0 -1 -9.45e-15 0 0.7834 0.2158 0.0001543 4.166e-05 0.000378 -1 0.0008178 6.974 8.603 8.193 7.337 6.758 6.271 5.611 5.085 4.985
0.00097797 -1.2 10.07918 0.6000000238 2.321121326 0.6 -0.673 3.7118 4.688 1 0 0.544 0 0 0 0 0 -1 -1.56e-14 0 0.7926 0.2065 0.0001486 4.012e-05 0.0003643 -1 0.0008366 6.453 7.6 7.442 6.692 6.2 5.766 5.198 4.748 4.664
0.00097797 -1.2 10.07918 0.6129174829 2.329664636 0.613 -0.618 3.7201 4.675 1 0 0.544 0 0 0 0 0 -1 -1.78e-14 0 0.7952 0.2039 0.0001469 3.969e-05 0.0003604 -1 0.000858 6.314 7.343 7.247 6.526 6.055 5.635 5.091 4.662 4.583
0.00097797 -1.2 10.07918 0.6258003712 2.337782371 0.625 -0.562 3.7283 4.661 1 0 0.543 0 0 0 0 0 -1 -1.95e-14 0 0.7979 0.2012 0.0001453 3.925e-05 0.0003564 -1 0.0008741 6.175 7.097 7.057 6.366 5.913 5.506 4.986 4.575 4.5
0.00097797 -1.2 10.07918 0.6382962465 2.345297293 0.638 -0.508 3.7361 4.647 1 0 0.543 0 0 0 0 0 -1 -7.22e-15 0 0.8007 0.1985 0.0001436 3.881e-05 0.0003524 -1 0.0007871 6.039 6.87 6.877 6.213 5.777 5.381 4.882 4.487 4.416
