# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-0.4 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0060543 -0.4 10.07918 0.0899999961 1.081689521 0.09 -3.344 3.3975 5.279 1 0 0.545 0 0 0 0 0 -1 -4.36e-17 0 0.7331 0.2608 0.00109 0.0002941 0.002668 -1 0.006063 13.13 15.862 12.57 11.574 10.983 10.634 10.546 11.022 10.313 11.375 10.918 10.647
0.0060543 -0.4 10.07918 0.0992661342 1.164946768 0.099 -3.152 3.4256 5.241 1 0 0.545 0 0 0 0 0 -1 -6.74e-17 0 0.7324 0.2615 0.00109 0.0002941 0.002668 -1 0.006063 12.65 15.186 12.052 11.102 10.519 10.163 10.062 10.551 9.836 10.901 10.45 10.165
0.0060543 -0.4 10.07918 0.1177984104 1.30463017 0.118 -2.902 3.4559 5.186 1 0 0.545 0 0 0 0 0 -1 -1.17e-16 0 0.7312 0.2628 0.00109 0.0002941 0.002668 -1 0.006063 12.025 13.956 11.292 10.501 9.949 9.57 9.445 9.959 9.243 10.294 9.868 9.548
0.0060543 -0.4 10.07918 0.136330694 1.418317144 0.136 -2.721 3.4754 5.146 1 0 0.545 0 0 0 0 0 -1 -1.73e-16 0 0.7301 0.2638 0.00109 0.0002941 0.002668 -1 0.006063 11.573 13.152 10.775 10.07 9.537 9.147 9.011 9.535 8.826 9.86 9.45 9.114
0.0060543 -0.4 10.07918 0.1548629701 1.513502299 0.155 -2.581 3.4888 5.115 1 0 0.545 0 0 0 0 0 -1 -2.33e-16 0 0.7291 0.2648 0.00109 0.0002941 0.002668 -1 0.006063 11.222 12.567 10.386 9.738 9.215 8.819 8.677 9.207 8.505 9.525 9.125 8.779
0.0060543 -0.4 10.07918 0.1919275075 1.665751602 0.191 -2.365 3.5067 5.063 1 0 0.545 0 0 0 0 0 -1 -3.64e-16 0 0.7276 0.2663 0.00109 0.0002941 0.002668 -1 0.006063 10.683 11.768 9.813 9.225 8.716 8.315 8.165 8.701 8.009 9.01 8.622 8.266
0.0060543 -0.4 10.07918 0.2382582128 1.809578024 0.237 -2.157 3.5215 5.008 1 0 0.545 0 0 0 0 0 -1 -6.11e-17 0 0.7266 0.2673 0.00109 0.0002941 0.002668 -1 0.006063 10.162 11.054 9.273 8.728 8.23 7.823 7.667 8.208 7.524 8.51 8.133 7.768
0.0060543 -0.4 10.07918 0.2845888734 1.920978149 0.283 -1.993 3.5318 4.963 1 0 0.545 0 0 0 0 0 -1 -2.86e-18 0 0.7264 0.2675 0.00109 0.0002941 0.002668 -1 0.006063 9.753 10.54 8.855 8.335 7.844 7.433 7.273 7.817 7.138 8.116 7.744 7.373
0.0060543 -0.4 10.07918 0.3309195936 2.010988608 0.33 -1.855 3.5401 4.924 1 0 0.545 0 0 0 0 0 -1 -1.94e-19 0 0.7315 0.2624 0.00109 0.0002941 0.002668 -1 0.006063 9.406 10.115 8.503 8.002 7.517 7.101 6.936 7.485 6.808 7.781 7.413 7.036
0.0060543 -0.4 10.07918 0.377250284 2.085946433 0.376 -1.717 3.5495 4.881 1 0 0.545 0 0 0 0 0 -1 -1.02e-17 0 0.7346 0.2593 0.00109 0.0002941 0.002668 -1 0.006063 9.063 9.688 8.156 7.675 7.196 6.774 6.604 7.158 6.484 7.452 7.088 6.703
