# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-1.0 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0015467 -1 10.07918 0.0900000036 1.081689593 0.09 -3.239 3.4439 5.358 1 0 0.545 0 0 0 0 0 -1 -3.61e-17 0 0.7449 0.2534 0.0002929 7.903e-05 0.0007168 -1 0.001629 12.867 14.804 11.987 11.277 10.743 10.484 10.434 10.815 10.279 11.116 10.717 10.517
0.0015467 -1 10.07918 0.0972706378 1.147893994 0.097 -3.063 3.4687 5.316 1 0 0.545 0 0 0 0 0 -1 -6.18e-17 0 0.7441 0.2543 0.0002929 7.903e-05 0.0007168 -1 0.001629 12.427 13.944 11.519 10.884 10.36 10.045 9.969 10.402 9.826 10.699 10.31 10.056
0.0015467 -1 10.07918 0.1000000015 1.171106412 0.1 -3 3.4776 5.3 1 0 0.545 0 0 0 0 0 -1 -8.9e-17 0 0.7437 0.2546 0.0002929 7.903e-05 0.0007168 -1 0.001629 12.27 13.648 11.355 10.744 10.225 9.894 9.809 10.256 9.669 10.552 10.167 9.897
0.0015467 -1 10.07918 0.1200000048 1.319315474 0.12 -2.719 3.5109 5.231 1 0 0.545 0 0 0 0 0 -1 -1.68e-16 0 0.7417 0.2567 0.0002929 7.903e-05 0.0007168 -1 0.001629 11.567 12.475 10.641 10.11 9.609 9.233 9.116 9.609 8.988 9.9 9.529 9.208
0.0015467 -1 10.07918 0.1400000006 1.438452672 0.14 -2.534 3.5287 5.184 1 0 0.545 0 0 0 0 0 -1 -2.51e-16 0 0.7401 0.2583 0.0002929 7.903e-05 0.0007168 -1 0.001629 11.105 11.81 10.179 9.684 9.194 8.805 8.673 9.183 8.551 9.47 9.106 8.766
0.0015467 -1 10.07918 0.1599999964 1.537293155 0.16 -2.393 3.5399 5.146 1 0 0.545 0 0 0 0 0 -1 -3.4e-16 0 0.7388 0.2596 0.0002929 7.904e-05 0.0007168 -1 0.001629 10.751 11.348 9.827 9.352 8.872 8.476 8.334 8.853 8.218 9.137 8.779 8.428
0.0015467 -1 10.07918 0.2000000179 1.693879137 0.2 -2.172 3.5546 5.081 1 0 0.545 0 0 0 0 0 -1 -5.45e-16 0 0.7373 0.2611 0.0002929 7.904e-05 0.0007168 -1 0.001629 10.199 10.67 9.278 8.829 8.36 7.957 7.803 8.332 7.693 8.614 8.262 7.898
0.0015467 -1 10.07918 0.25 1.8403258 0.25 -1.966 3.5661 5.019 1 0 0.545 0 0 0 0 0 -1 -1.98e-16 0 0.737 0.2614 0.0002929 7.904e-05 0.0007168 -1 0.001629 9.685 10.068 8.77 8.34 7.879 7.471 7.306 7.844 7.201 8.124 7.777 7.402
0.0015467 -1 10.07918 0.3000000417 1.952914037 0.3 -1.808 3.5749 4.974 1 0 0.545 0 0 0 0 0 -1 -1.77e-18 0 0.7371 0.2612 0.0002929 7.904e-05 0.0007168 -1 0.001629 9.289 9.615 8.378 7.961 7.507 7.096 6.923 7.467 6.823 7.745 7.401 7.019
0.0015467 -1 10.07918 0.349999994 2.043417464 0.35 -1.676 3.5822 4.939 1 0 0.545 0 0 0 0 0 -1 -1.52e-15 0 0.7465 0.2519 0.0002929 7.903e-05 0.0007168 -1 0.001629 8.96 9.243 8.052 7.647 7.198 6.784 6.606 7.154 6.511 7.431 7.09 6.701
