# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-0.4 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.0060543 -0.4 10.07918 0.0899999961 1.081689521 0.09 -3.344 3.3975 5.279 1 0 0.545 0 0 0 0 0 -1 -4.36e-17 0 0.7331 0.2608 0.00109 0.0002941 0.002668 -1 0.006063 13.13 22.44 19.721 17.771 15.503 13.222 11.002 10.5 10.255
0.0060543 -0.4 10.07918 0.0992661342 1.164946768 0.099 -3.152 3.4256 5.241 1 0 0.545 0 0 0 0 0 -1 -6.74e-17 0 0.7324 0.2615 0.00109 0.0002941 0.002668 -1 0.006063 12.65 21.444 18.905 16.992 14.856 12.66 10.548 10.035 9.779
0.0060543 -0.4 10.07918 0.1177984104 1.30463017 0.118 -2.902 3.4559 5.186 1 0 0.545 0 0 0 0 0 -1 -1.17e-16 0 0.7312 0.2628 0.00109 0.0002941 0.002668 -1 0.006063 12.025 19.332 17.225 15.441 13.692 11.769 10.008 9.463 9.193
0.0060543 -0.4 10.07918 0.136330694 1.418317144 0.136 -2.721 3.4754 5.146 1 0 0.545 0 0 0 0 0 -1 -1.73e-16 0 0.7301 0.2638 0.00109 0.0002941 0.002668 -1 0.006063 11.573 18.034 16.164 14.445 12.913 11.184 9.61 9.051 8.781
0.0060543 -0.4 10.07918 0.1548629701 1.513502299 0.155 -2.581 3.4888 5.115 1 0 0.545 0 0 0 0 0 -1 -2.33e-16 0 0.7291 0.2648 0.00109 0.0002941 0.002668 -1 0.006063 11.222 17.142 15.421 13.74 12.339 10.755 9.298 8.731 8.464
0.0060543 -0.4 10.07918 0.1919275075 1.665751602 0.191 -2.365 3.5067 5.063 1 0 0.545 0 0 0 0 0 -1 -3.64e-16 0 0.7276 0.2663 0.00109 0.0002941 0.002668 -1 0.006063 10.683 16 14.441 12.817 11.552 10.14 8.809 8.233 7.974
0.0060543 -0.4 10.07918 0.2382582128 1.809578024 0.237 -2.157 3.5215 5.008 1 0 0.545 0 0 0 0 0 -1 -6.11e-17 0 0.7266 0.2673 0.00109 0.0002941 0.002668 -1 0.006063 10.162 15.05 13.6 12.022 10.846 9.57 8.329 7.746 7.495
0.0060543 -0.4 10.07918 0.2845888734 1.920978149 0.283 -1.993 3.5318 4.963 1 0 0.545 0 0 0 0 0 -1 -2.86e-18 0 0.7264 0.2675 0.00109 0.0002941 0.002668 -1 0.006063 9.753 14.398 13.004 11.465 10.336 9.135 7.947 7.358 7.114
0.0060543 -0.4 10.07918 0.3309195936 2.010988608 0.33 -1.855 3.5401 4.924 1 0 0.545 0 0 0 0 0 -1 -1.94e-19 0 0.7315 0.2624 0.00109 0.0002941 0.002668 -1 0.006063 9.406 13.875 12.518 11.01 9.914 8.771 7.622 7.027 6.788
0.0060543 -0.4 10.07918 0.377250284 2.085946433 0.376 -1.717 3.5495 4.881 1 0 0.545 0 0 0 0 0 -1 -1.02e-17 0 0.7346 0.2593 0.00109 0.0002941 0.002668 -1 0.006063 9.063 13.354 12.03 10.552 9.491 8.412 7.304 6.701 6.468
0.0060543 -0.4 10.07918 0.4135277867 2.13674144 0.413 -1.6 3.5591 4.842 1 0 0.545 0 0 0 0 0 -1 -5.71e-16 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.769 12.895 11.598 10.148 9.118 8.105 7.038 6.427 6.2
0.0060543 -0.4 10.07918 0.4235809743 2.149800661 0.423 -1.569 3.5616 4.831 1 0 0.545 0 0 0 0 0 -1 -2e-15 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.692 12.777 11.486 10.042 9.02 8.025 6.969 6.356 6.131
0.0060543 -0.4 10.07918 0.4596903324 2.193578882 0.459 -1.443 3.5739 4.79 1 0 0.545 0 0 0 0 0 -1 -2.7e-15 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.377 12.275 11.009 9.597 8.61 7.697 6.69 6.066 5.85
0.0060543 -0.4 10.07918 0.4699116945 2.205165254 0.469 -1.409 3.5772 4.779 1 0 0.545 0 0 0 0 0 -1 -2.92e-15 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.292 12.143 10.883 9.481 8.503 7.609 6.614 5.988 5.774
0.0060543 -0.4 10.07918 0.5162423849 2.253593838 0.516 -1.233 3.5976 4.726 1 0 0.545 0 0 0 0 0 -1 -4.44e-15 0 0.7449 0.2493 0.001051 0.0002835 0.002572 -1 0.005842 7.853 11.422 10.204 8.865 7.941 7.158 6.231 5.585 5.397
0.0060543 -0.4 10.07918 0.5625730157 2.293800934 0.562 -1.045 3.6235 4.679 1 0 0.544 0 0 0 0 0 -1 -6.91e-15 0 0.7664 0.2282 0.0009696 0.0002618 0.002375 -1 0.00539 7.383 10.61 9.436 8.204 7.355 6.682 5.824 5.155 5.013
0.0060543 -0.4 10.07918 0.6089037657 2.327054677 0.608 -0.862 3.6536 4.651 1 0 0.544 0 0 0 0 0 -1 -1.05e-14 0 0.7706 0.2241 0.000955 0.0002579 0.002341 -1 0.005333 6.925 9.62 8.58 7.51 6.773 6.216 5.444 4.805 4.704
0.0060543 -0.4 10.07918 0.636492312 2.344233364 0.636 -0.752 3.6728 4.636 1 0 0.544 0 0 0 0 0 -1 -1.34e-14 0 0.773 0.2217 0.0009467 0.0002557 0.002321 -1 0.005284 6.65 8.919 8.063 7.094 6.435 5.935 5.227 4.638 4.552
0.0060543 -0.4 10.07918 0.6552344561 2.354959446 0.655 -0.679 3.6854 4.627 1 0 0.544 0 0 0 0 0 -1 -1.58e-14 0 0.7746 0.2202 0.0009411 0.0002542 0.002308 -1 0.005248 6.467 8.471 7.745 6.832 6.221 5.75 5.085 4.536 4.457
0.0060543 -0.4 10.07918 0.6692957282 2.362554712 0.669 -0.624 3.694 4.616 1 0 0.544 0 0 0 0 0 -1 -1.79e-14 0 0.7761 0.2186 0.0009354 0.0002527 0.002295 -1 0.005215 6.331 8.163 7.525 6.647 6.068 5.613 4.978 4.455 4.38
0.0060543 -0.4 10.07918 0.6863277555 2.371277029 0.686 -0.558 3.7042 4.602 1 0 0.543 0 0 0 0 0 -1 -2.1e-14 0 0.7781 0.2168 0.0009284 0.0002509 0.002279 -1 0.005167 6.166 7.803 7.268 6.431 5.886 5.452 4.85 4.356 4.287
0.0060543 -0.4 10.07918 0.7015650868 2.378668914 0.701 -0.499 3.7132 4.588 1 0 0.543 0 0 0 0 0 -1 -2.41e-14 0 0.7798 0.2151 0.0009222 0.0002493 0.002264 -1 0.005158 6.018 7.494 7.046 6.243 5.727 5.309 4.736 4.267 4.201
0.0060543 -0.4 10.07918 0.7108176351 2.382980064 0.711 -0.463 3.7185 4.578 1 0 0.542 0 0 0 0 0 -1 -2.63e-14 0 0.7809 0.2139 0.0009157 0.0002482 0.002254 -1 0.005158 5.927 7.313 6.914 6.131 5.631 5.221 4.665 4.211 4.148
0.0060543 -0.4 10.07918 0.721889019 2.387972031 0.722 -0.419 3.7247 4.566 1 0 0.54 0 0 0 0 0 -1 -2.93e-14 0 0.7824 0.2125 0.000908 0.0002467 0.002242 -1 0.005098 5.817 7.103 6.76 5.999 5.516 5.117 4.58 4.143 4.082
0.0060543 -0.4 10.07918 0.7324388027 2.39256769 0.732 -0.377 3.7305 4.554 1 0 0.538 0 0 0 0 0 -1 -3.25e-14 0 0.7837 0.2112 0.0009008 0.0002454 0.002231 -1 0.005083 5.712 6.907 6.614 5.874 5.407 5.018 4.498 4.076 4.017
0.0060543 -0.4 10.07918 0.7427623272 2.396919759 0.742 -0.335 3.7361 4.54 1 0 0.537 0 0 0 0 0 -1 -3.61e-14 0 0.785 0.2099 0.0008938 0.0002441 0.00222 -1 0.005064 5.608 6.72 6.473 5.754 5.301 4.92 4.417 4.009 3.952
0.0060543 -0.4 10.07918 0.7514939904 2.400493613 0.751 -0.3 3.7406 4.528 1 0 0.536 0 0 0 0 0 -1 -3.95e-14 0 0.7861 0.2088 0.0008879 0.0002429 0.002211 -1 0.005061 5.52 6.564 6.355 5.652 5.211 4.837 4.347 3.951 3.896
0.0060543 -0.4 10.07918 0.7558440566 2.40223869 0.755 -0.282 3.7427 4.521 1 0 0.535 0 0 0 0 0 -1 -4.13e-14 0 0.7869 0.2081 0.0008853 0.0002423 0.002204 -1 0.005054 5.475 6.491 6.298 5.603 5.166 4.797 4.312 3.92 3.866
0.0060543 -0.4 10.07918 0.7664703131 2.406405904 0.766 -0.238 3.7474 4.502 1 0 0.535 0 0 0 0 0 -1 -4.64e-14 0 0.7887 0.2063 0.000879 0.0002406 0.002189 -1 0.005002 5.366 6.314 6.16 5.482 5.057 4.695 4.224 3.842 3.791
