# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-1.0 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0015467 -1 10.07918 0.0900000036 1.081689593 0.09 -3.239 3.4439 5.358 1 0 0.545 0 0 0 0 0 -1 -3.61e-17 0 0.7449 0.2534 0.0002929 7.903e-05 0.0007168 -1 0.001629 12.867 10.729 10.376 10.232
0.0015467 -1 10.07918 0.0972706378 1.147893994 0.097 -3.063 3.4687 5.316 1 0 0.545 0 0 0 0 0 -1 -6.18e-17 0 0.7441 0.2543 0.0002929 7.903e-05 0.0007168 -1 0.001629 12.427 10.37 9.94 9.781
0.0015467 -1 10.07918 0.1000000015 1.171106412 0.1 -3 3.4776 5.3 1 0 0.545 0 0 0 0 0 -1 -8.9e-17 0 0.7437 0.2546 0.0002929 7.903e-05 0.0007168 -1 0.001629 12.27 10.242 9.79 9.626
0.0015467 -1 10.07918 0.1200000048 1.319315474 0.12 -2.719 3.5109 5.231 1 0 0.545 0 0 0 0 0 -1 -1.68e-16 0 0.7417 0.2567 0.0002929 7.903e-05 0.0007168 -1 0.001629 11.567 9.648 9.134 8.949
0.0015467 -1 10.07918 0.1400000006 1.438452672 0.14 -2.534 3.5287 5.184 1 0 0.545 0 0 0 0 0 -1 -2.51e-16 0 0.7401 0.2583 0.0002929 7.903e-05 0.0007168 -1 0.001629 11.105 9.242 8.708 8.516
0.0015467 -1 10.07918 0.1599999964 1.537293155 0.16 -2.393 3.5399 5.146 1 0 0.545 0 0 0 0 0 -1 -3.4e-16 0 0.7388 0.2596 0.0002929 7.904e-05 0.0007168 -1 0.001629 10.751 8.922 8.38 8.185
0.0015467 -1 10.07918 0.2000000179 1.693879137 0.2 -2.172 3.5546 5.081 1 0 0.545 0 0 0 0 0 -1 -5.45e-16 0 0.7373 0.2611 0.0002929 7.904e-05 0.0007168 -1 0.001629 10.199 8.415 7.862 7.664
0.0015467 -1 10.07918 0.25 1.8403258 0.25 -1.966 3.5661 5.019 1 0 0.545 0 0 0 0 0 -1 -1.98e-16 0 0.737 0.2614 0.0002929 7.904e-05 0.0007168 -1 0.001629 9.685 7.937 7.377 7.176
0.0015467 -1 10.07918 0.3000000417 1.952914037 0.3 -1.808 3.5749 4.974 1 0 0.545 0 0 0 0 0 -1 -1.77e-18 0 0.7371 0.2612 0.0002929 7.904e-05 0.0007168 -1 0.001629 9.289 7.566 7.002 6.8
0.0015467 -1 10.07918 0.349999994 2.043417464 0.35 -1.676 3.5822 4.939 1 0 0.545 0 0 0 0 0 -1 -1.52e-15 0 0.7465 0.2519 0.0002929 7.903e-05 0.0007168 -1 0.001629 8.96 7.258 6.691 6.49
0.0015467 -1 10.07918 0.3528438509 2.048053999 0.353 -1.667 3.5829 4.936 1 0 0.545 0 0 0 0 0 -1 -1.55e-15 0 0.7465 0.2519 0.0002929 7.903e-05 0.0007168 -1 0.001629 8.937 7.237 6.669 6.468
0.0015467 -1 10.07918 0.400000006 2.11850244 0.4 -1.523 3.5935 4.889 1 0 0.545 0 0 0 0 0 -1 -2.14e-15 0 0.747 0.2514 0.0002929 7.903e-05 0.0007168 -1 0.001629 8.578 6.908 6.334 6.139
0.0015467 -1 10.07918 0.4499999881 2.182280901 0.45 -1.345 3.6104 4.83 1 0 0.545 0 0 0 0 0 -1 -3.25e-15 0 0.747 0.2514 0.0002929 7.903e-05 0.0007168 -1 0.001629 8.133 6.507 5.923 5.747
0.0015467 -1 10.07918 0.4992380738 2.236667917 0.499 -1.146 3.6369 4.782 1 0 0.545 0 0 0 0 0 -1 -5.17e-15 0 0.747 0.2514 0.0002929 7.903e-05 0.0007168 -1 0.001629 7.635 6.078 5.484 5.347
0.0015467 -1 10.07918 0.5 2.237454153 0.5 -1.143 3.6373 4.781 1 0 0.545 0 0 0 0 0 -1 -5.2e-15 0 0.747 0.2514 0.0002929 7.903e-05 0.0007168 -1 0.001629 7.628 6.071 5.478 5.341
0.0015467 -1 10.07918 0.5500000715 2.283658313 0.55 -0.918 3.6704 4.73 1 0 0.544 0 0 0 0 0 -1 -8.83e-15 0 0.7811 0.2174 0.0002564 6.921e-05 0.000628 -1 0.001432 7.065 5.604 5.059 4.956
0.0015467 -1 10.07918 0.6000000238 2.321121326 0.6 -0.711 3.7008 4.682 1 0 0.544 0 0 0 0 0 -1 -1.44e-14 0 0.7889 0.2097 0.0002488 6.72e-05 0.00061 -1 0.001388 6.547 5.194 4.733 4.648
0.0015467 -1 10.07918 0.6064133644 2.32541528 0.606 -0.683 3.705 4.676 1 0 0.544 0 0 0 0 0 -1 -1.53e-14 0 0.7899 0.2087 0.0002477 6.691e-05 0.0006074 -1 0.00139 6.479 5.142 4.693 4.609
0.0015467 -1 10.07918 0.6233364344 2.336259626 0.623 -0.612 3.7161 4.66 1 0 0.544 0 0 0 0 0 -1 -1.82e-14 0 0.7929 0.2058 0.0002448 6.612e-05 0.0006004 -1 0.001362 6.299 5.005 4.585 4.507
